dst,valid,reason_invalid,mass,remaining,steps,fig3_bimodal,fig3_t1,fig3_h1,fig3_t2,fig3_h2,robust_bimodal,robust_t1,robust_h1,robust_t2,robust_h2,robust_sep,robust_ratio,robust_valley,robust_valley_ratio
24,True,,0.9818543522529068,0.01814564774709282,5000,True,47,1.5535685251442693e-05,49,2.1117516127275895e-05,True,327,0.0013043965718016266,331,0.0013044588652451324,4,1.0000477565219446,0.0,0.0
25,True,,0.9839505733669102,0.01604942663308971,5000,True,44,1.741729084203746e-05,46,2.4138918860810165e-05,True,236,0.0012733231075839461,240,0.0012735275927392088,4,1.000160591725733,6.468302419548733e-05,0.0507985944888878
26,True,,0.9858718812678351,0.014128118732164652,5000,True,41,1.927267485263313e-05,43,2.734542109927889e-05,True,255,0.001438807688359452,259,0.001438931954366101,4,1.0000863673496148,0.0,0.0
27,True,,0.9876477481953158,0.012352251804683727,5000,True,38,2.0963635426647744e-05,40,3.061965849102135e-05,True,204,0.001486495051599692,208,0.0014862649440371307,4,0.9998452012589524,3.562409836555662e-05,0.0239688748015486
28,True,,0.9892587896190789,0.010741210380921242,5000,True,35,2.2286487675974994e-05,37,3.376447462508444e-05,True,201,0.001641450728033636,205,0.0016412314749479884,4,0.9998664272512704,0.0,0.0
29,True,,0.9907309109438017,0.009269089056198096,5000,True,32,2.295713659646743e-05,34,3.6470328424011777e-05,True,172,0.001757891679256387,176,0.0017575135279173828,4,0.9997848835946683,1.4906522390168679e-05,0.008481597525927781
30,True,,0.9920508760886778,0.007949123911322062,5000,True,29,2.2606180651197702e-05,31,3.827760821343776e-05,True,161,0.001931600005563484,165,0.0019310324416115577,4,0.999706169004819,0.0,0.0
31,True,,0.9932414535296971,0.006758546470303128,5000,True,28,3.854427563310159e-05,30,6.337848904610333e-05,True,140,0.0021103920065374373,144,0.0021113523596489577,4,1.0004550591115515,3.840536343253142e-06,0.0018198213087218746
32,True,,0.9942948136125102,0.005705186387489433,5000,True,25,3.645007992968147e-05,27,6.527947300255543e-05,True,127,0.0023304105242056665,131,0.002331649552292524,4,1.0005316780344011,0.0,0.0
33,True,,0.9952309587207511,0.004769041279248756,5000,True,22,3.1118039731626154e-05,24,6.346496534936222e-05,True,116,0.002583641587399059,120,0.002582466931269302,4,0.9995453486522721,7.679662544297087e-07,0.00029737699450511354
