t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
245,1.2647107123998145e-05,6.7015017694641178e-07,1.7757026794631882e-06,2.4994934516050064e-06,2.7564145079689305e-06,2.4994934516050064e-06,1.7757026794631882e-06,6.7015017694641168e-07
246,1.2234687407648392e-05,6.4829670933692761e-07,1.7177973586490647e-06,2.4179854537504645e-06,2.6665283641754775e-06,2.4179854537504649e-06,1.7177973586490647e-06,6.4829670933692750e-07
247,1.1835716618453788e-05,6.2715587907797684e-07,1.6617803191431610e-06,2.3391354159357817e-06,2.5795733901399469e-06,2.3391354159357821e-06,1.6617803191431613e-06,6.2715587907797684e-07
248,1.1449756189501900e-05,6.0670444720344015e-07,1.6075899844573611e-06,2.2628566625983205e-06,2.4954540009836565e-06,2.2628566625983209e-06,1.6075899844573617e-06,6.0670444720344015e-07
249,1.1076381855462464e-05,5.8691993256538637e-07,1.5551667861009127e-06,2.1890653446487713e-06,2.4140777288323221e-06,2.1890653446487713e-06,1.5551667861009129e-06,5.8691993256538648e-07
250,1.0715183186215540e-05,5.6778058712176922e-07,1.5044530981000209e-06,2.1176803473004037e-06,2.3353551211711522e-06,2.1176803473004037e-06,1.5044530981000211e-06,5.6778058712176933e-07
251,1.0365763135687995e-05,5.4926537202998543e-07,1.4553931736527475e-06,2.0486232009039883e-06,2.2591996425145535e-06,2.0486232009039883e-06,1.4553931736527479e-06,5.4926537202998554e-07
252,1.0027737605402320e-05,5.3135393452001860e-07,1.4079330838495795e-06,1.9818179946903747e-06,2.1855275792823744e-06,1.9818179946903747e-06,1.4079330838495799e-06,5.3135393452001871e-07
253,9.7007350222580413e-06,5.1402658552174472e-07,1.3620206583923090e-06,1.9171912933259075e-06,2.1142579477781173e-06,1.9171912933259075e-06,1.3620206583923090e-06,5.1402658552174482e-07
254,9.3843959300815961e-06,4.9726427802180686e-07,1.3176054282460583e-06,1.8546720561889539e-06,2.0453124051679570e-06,1.8546720561889536e-06,1.3176054282460585e-06,4.9726427802180697e-07
255,9.0783725944956961e-06,4.8104858612626867e-07,1.2746385701614127e-06,1.7941915592788065e-06,1.9786151633627220e-06,1.7941915592788063e-06,1.2746385701614123e-06,4.8104858612626878e-07
256,8.7823286206738247e-06,4.6536168480602994e-07,1.2330728530056743e-06,1.7356833196711251e-06,1.9140929057081653e-06,1.7356833196711253e-06,1.2330728530056743e-06,4.6536168480602994e-07
257,8.4959385835596560e-06,4.5018633030274055e-07,1.1928625858442443e-06,1.6790830224368687e-06,1.8516747063919494e-06,1.6790830224368689e-06,1.1928625858442443e-06,4.5018633030274055e-07
258,8.2188876701450050e-06,4.3550584117367396e-07,1.1539635677150612e-06,1.6243284499443892e-06,1.7912919524787546e-06,1.6243284499443892e-06,1.1539635677150614e-06,4.3550584117367396e-07
259,7.9508713334129587e-06,4.2130407995472347e-07,1.1163330390408843e-06,1.5713594134669684e-06,1.7328782684878062e-06,1.5713594134669684e-06,1.1163330390408843e-06,4.2130407995472347e-07
260,7.6915949575659116e-06,4.0756543542136437e-07,1.0799296346260128e-06,1.5201176870206201e-06,1.6763694434299166e-06,1.5201176870206201e-06,1.0799296346260128e-06,4.0756543542136448e-07
261,7.4407735341704111e-06,3.9427480542808363e-07,1.0447133381857751e-06,1.4705469433594319e-06,1.6217033602238303e-06,1.4705469433594324e-06,1.0447133381857751e-06,3.9427480542808368e-07
262,7.1981313488628796e-06,3.8141758030741101e-07,1.0106454383588002e-06,1.4225926920580816e-06,1.5688199274142936e-06,1.4225926920580818e-06,1.0106454383588004e-06,3.8141758030741101e-07
263,6.9634016782717879e-06,3.6897962681030600e-07,9.7768848615372179e-07,1.3762022196134744e-06,1.5176610131167832e-06,1.3762022196134742e-06,9.7768848615372179e-07,3.6897962681030605e-07
264,6.7363264968231438e-06,3.5694727257024485e-07,9.4580625378353558e-07,1.3313245314996508e-06,1.4681703811162815e-06,1.3313245314996508e-06,9.4580625378353558e-07,3.5694727257024485e-07
265,6.5166561931070087e-06,3.4530729107393076e-07,9.1496369484236319e-07,1.2879102961122789e-06,1.4202936290498628e-06,1.2879102961122789e-06,9.1496369484236308e-07,3.4530729107393076e-07
266,6.3041492954932189e-06,3.3404688712210640e-07,8.8512690578084027e-07,1.2459117905410978e-06,1.3739781286051302e-06,1.2459117905410978e-06,8.8512690578084016e-07,3.3404688712210630e-07
267,6.0985722066947548e-06,3.2315368276448667e-07,8.5626308863778796e-07,1.2052828481107167e-06,1.3291729676687717e-06,1.2052828481107167e-06,8.5626308863778796e-07,3.2315368276448667e-07
268,5.8996989469869287e-06,3.1261570369335045e-07,8.2834051498719591e-07,1.1659788076320977e-06,1.2858288943616397e-06,1.1659788076320975e-06,8.2834051498719591e-07,3.1261570369335045e-07
269,5.7073109058001510e-06,3.0242136608083453e-07,8.0132849106088660e-07,1.1279564643089359e-06,1.2438982628988370e-06,1.1279564643089359e-06,8.0132849106088650e-07,3.0242136608083448e-07
270,5.5211966014132128e-06,2.9255946384546104e-07,7.7519732400852458e-07,1.0911740222449749e-06,1.2033349812152924e-06,1.0911740222449749e-06,7.7519732400852458e-07,2.9255946384546104e-07
271,5.3411514484829162e-06,2.8301915633390114e-07,7.4991828925787883e-07,1.0555910485000483e-06,1.1640944602992595e-06,1.0555910485000481e-06,7.4991828925787873e-07,2.8301915633390103e-07
272,5.1669775331545170e-06,2.7378995640443326e-07,7.2546359893946093e-07,1.0211684286443455e-06,1.1261335651780379e-06,1.0211684286443455e-06,7.2546359893946072e-07,2.7378995640443321e-07
273,4.9984833955057876e-06,2.6486171889899867e-07,7.0180637134082999e-07,9.8786832376204470e-07,1.0894105675020407e-06,9.8786832376204470e-07,7.0180637134082999e-07,2.6486171889899857e-07
274,4.8354838190855168e-06,2.5622462949117975e-07,6.7892060135698739e-07,9.5565412885704747e-07,1.0538850996750878e-06,9.5565412885704726e-07,6.7892060135698717e-07,2.5622462949117965e-07
275,4.6777996273151326e-06,2.4786919389784475e-07,6.5678113190437608e-07,9.2449043261509576e-07,1.0195181104805000e-06,9.2449043261509544e-07,6.5678113190437597e-07,2.4786919389784465e-07
276,4.5252574865296250e-06,2.3978622744259767e-07,6.3536362626706744e-07,8.9434297847803829e-07,9.8627182215421828e-07,8.9434297847803819e-07,6.3536362626706734e-07,2.3978622744259761e-07
277,4.3776897154412606e-06,2.3196684495956288e-07,6.1464454134472972e-07,8.6517862698745731e-07,9.5410968885776072e-07,8.6517862698745721e-07,6.1464454134472961e-07,2.3196684495956283e-07
278,4.2349341008166578e-06,2.2440245102640484e-07,5.9460110177297841e-07,8.3696531935626182e-07,9.2299635650536739e-07,8.3696531935626182e-07,5.9460110177297830e-07,2.2440245102640474e-07
279,4.0968337191645890e-06,2.1708473051584716e-07,5.7521127488765478e-07,8.0967204222820557e-07,8.9289762390117425e-07,8.0967204222820557e-07,5.7521127488765468e-07,2.1708473051584710e-07
280,3.9632367642385156e-06,2.1000563945530532e-07,5.5645374650551542e-07,7.8326879358658849e-07,8.6378040514369740e-07,7.8326879358658849e-07,5.5645374650551542e-07,2.1000563945530530e-07
281,3.8339963801642270e-06,2.0315739618458439e-07,5.3830789749470880e-07,7.5772654977467084e-07,8.3561269325629891e-07,7.5772654977467095e-07,5.3830789749470880e-07,2.0315739618458434e-07
282,3.7089705000091557e-06,1.9653247280192272e-07,5.2075378110928367e-07,7.3301723359154362e-07,8.0836352500365600e-07,7.3301723359154341e-07,5.2075378110928356e-07,1.9653247280192267e-07
283,3.5880216896159187e-06,1.9012358688897865e-07,5.0377210106281455e-07,7.0911368342838638e-07,7.8200294685555959e-07,7.0911368342838638e-07,5.0377210106281455e-07,1.9012358688897862e-07
284,3.4710169965284149e-06,1.8392369350566369e-07,4.8734419031704324e-07,6.8598962341118815e-07,7.5650198206062455e-07,6.8598962341118815e-07,4.8734419031704324e-07,1.8392369350566366e-07
285,3.3578278038444118e-06,1.7792597744602248e-07,4.7145199056221745e-07,6.6361963451710467e-07,7.3183259879372272e-07,6.6361963451710467e-07,4.7145199056221745e-07,1.7792597744602248e-07
286,3.2483296888339759e-06,1.7212384574664735e-07,4.5607803236657182e-07,6.4197912663270909e-07,7.0796767934211915e-07,6.4197912663270909e-07,4.5607803236657177e-07,1.7212384574664735e-07
287,3.1424022861683209e-06,1.6651092043939173e-07,4.4120541597313080e-07,6.2104431152341562e-07,6.8488099029644498e-07,6.2104431152341562e-07,4.4120541597313075e-07,1.6651092043939170e-07
288,3.0399291556087468e-06,1.6108103154041617e-07,4.2681779272272429e-07,6.0079217668436559e-07,6.6254715371373480e-07,6.0079217668436559e-07,4.2681779272272429e-07,1.6108103154041617e-07
289,2.9407976540102068e-06,1.5582821026786067e-07,4.1289934708279452e-07,5.8120046004403165e-07,6.4094161922083352e-07,5.8120046004403154e-07,4.1289934708279446e-07,1.5582821026786070e-07
290,2.8448988114988203e-06,1.5074668248068673e-07,3.9943477926224023e-07,5.6224762549273109e-07,6.2004063702750434e-07,5.6224762549273109e-07,3.9943477926224023e-07,1.5074668248068673e-07
291,2.7521272116872101e-06,1.4583086233147793e-07,3.8640928839318808e-07,5.4391283920915190e-07,5.9982123181957489e-07,5.4391283920915179e-07,3.8640928839318802e-07,1.4583086233147793e-07
292,2.6623808757959966e-06,1.4107534612622135e-07,3.7380855626120213e-07,5.2617594675886341e-07,5.8026117750342309e-07,5.2617594675886341e-07,3.7380855626120213e-07,1.4107534612622135e-07
293,2.5755611505540640e-06,1.3647490638432035e-07,3.6161873156604907e-07,5.0901745093964277e-07,5.6133897277403941e-07,5.0901745093964277e-07,3.6161873156604902e-07,1.3647490638432030e-07
294,2.4915725997543792e-06,1.3202448609230908e-07,3.4982641469571614e-07,4.9241849034925909e-07,5.4303381747981048e-07,4.9241849034925909e-07,3.4982641469571625e-07,1.3202448609230905e-07
295,2.4103228993461571e-06,1.2771919314495242e-07,3.3841864299694595e-07,4.7636081865215890e-07,5.2532558975804265e-07,4.7636081865215890e-07,3.3841864299694595e-07,1.2771919314495240e-07
296,2.3317227359480455e-06,1.2355429496762048e-07,3.2738287652609557e-07,4.6082678452226083e-07,5.0819482391609157e-07,4.6082678452226083e-07,3.2738287652609557e-07,1.2355429496762048e-07
297,2.2556857086707769e-06,1.1952521331402633e-07,3.1670698426465820e-07,4.4579931223981200e-07,4.9162268903378393e-07,4.4579931223981200e-07,3.1670698426465820e-07,1.1952521331402633e-07
298,2.1821282341413668e-06,1.1562751923360868e-07,3.0637923078429336e-07,4.3126188292097660e-07,4.7559096826360957e-07,4.3126188292097660e-07,3.0637923078429336e-07,1.1562751923360868e-07
299,2.1109694546244523e-06,1.1185692820302711e-07,2.9638826334670824e-07,4.1719851635952495e-07,4.6008203880593142e-07,4.1719851635952501e-07,2.9638826334670829e-07,1.1185692820302712e-07
300,2.0421311491397745e-06,1.0820929541641841e-07,2.8672309942420917e-07,4.0359375346066034e-07,4.4507885253719860e-07,4.0359375346066034e-07,2.8672309942420922e-07,1.0820929541641844e-07
301,1.9755376474781084e-06,1.0468061122923660e-07,2.7737311462720574e-07,3.9043263924767654e-07,4.3056491726987079e-07,3.9043263924767648e-07,2.7737311462720568e-07,1.0468061122923659e-07
302,1.9111157470211109e-06,1.0126699675066852e-07,2.6832803102539635e-07,3.7770070642276406e-07,4.1652427862345271e-07,3.7770070642276406e-07,2.6832803102539635e-07,1.0126699675066854e-07
303,1.8487946322736581e-06,9.7964699579780021e-08,2.5957790584979811e-07,3.6538395946389614e-07,4.0294150248670971e-07,3.6538395946389609e-07,2.5957790584979811e-07,9.7964699579780034e-08
304,1.7885057970202234e-06,9.4770089680705322e-08,2.5111312056320085e-07,3.5346885924031118e-07,3.8980165805178880e-07,3.5346885924031118e-07,2.5111312056320085e-07,9.4770089680705335e-08
305,1.7301829690197121e-06,9.1679655392345969e-08,2.4292437028703181e-07,3.4194230812968234e-07,3.7709030140159201e-07,3.4194230812968234e-07,2.4292437028703186e-07,9.1679655392345969e-08
306,1.6737620371559898e-06,8.8689999568192406e-08,2.3500265357300830e-07,3.3079163562061258e-07,3.6479345963236322e-07,3.3079163562061264e-07,2.3500265357300833e-07,8.8689999568192406e-08
307,1.6191809809640145e-06,8.5797835842025496e-08,2.2733926250833440e-07,3.2000458438463010e-07,3.5289761549403463e-07,3.2000458438463016e-07,2.2733926250833440e-07,8.5797835842025496e-08
308,1.5663798024541104e-06,8.2999985015392707e-08,2.1992577314356563e-07,3.0956929680237311e-07,3.4138969253144754e-07,3.0956929680237311e-07,2.1992577314356563e-07,8.2999985015392707e-08
309,1.5153004601594361e-06,8.0293371562887909e-08,2.1275403623261917e-07,2.9947430192915280e-07,3.3025704071011616e-07,2.9947430192915280e-07,2.1275403623261920e-07,8.0293371562887909e-08
310,1.4658868053341531e-06,7.7675020251393376e-08,2.0581616827475017e-07,2.8970850288556732e-07,3.1948742251073146e-07,2.8970850288556732e-07,2.0581616827475017e-07,7.7675020251393389e-08
311,1.4180845202321628e-06,7.5142052869567758e-08,1.9910454284864772e-07,2.8026116465930512e-07,3.0906899947712166e-07,2.8026116465930512e-07,1.9910454284864772e-07,7.5142052869567785e-08
312,1.3718410583985567e-06,7.2691685063984653e-08,1.9261178222912435e-07,2.7112190230472929e-07,2.9899031920288022e-07,2.7112190230472929e-07,1.9261178222912441e-07,7.2691685063984653e-08
313,1.3271055869081541e-06,7.0321223278444148e-08,1.8633074927718358e-07,2.6228066952727058e-07,2.8924030274235746e-07,2.6228066952727058e-07,1.8633074927718361e-07,7.0321223278444148e-08
314,1.2838289304876288e-06,6.8028061793092885e-08,1.8025453959455055e-07,2.5372774764008196e-07,2.7980823243217798e-07,2.5372774764008196e-07,1.8025453959455057e-07,6.8028061793092885e-08
315,1.2419635174598040e-06,6.5809679860097747e-08,1.7437647393404242e-07,2.4545373488081422e-07,2.7068374010989538e-07,2.4545373488081422e-07,1.7437647393404242e-07,6.5809679860097747e-08
316,1.2014633274506917e-06,6.3663638932724786e-08,1.6869009085743458e-07,2.3744953607676920e-07,2.6185679571683447e-07,2.3744953607676925e-07,1.6869009085743458e-07,6.3663638932724786e-08
317,1.1622838408017947e-06,6.1587579984777197e-08,1.6318913963275285e-07,2.2970635264707074e-07,2.5331769627259310e-07,2.2970635264707082e-07,1.6318913963275288e-07,6.1587579984777197e-08
318,1.1243819896320663e-06,5.9579220917446053e-08,1.5786757336318328e-07,2.2221567293086272e-07,2.4505705520908236e-07,2.2221567293086275e-07,1.5786757336318328e-07,5.9579220917446053e-08
319,1.0877161104957281e-06,5.7636354050723021e-08,1.5271954234004708e-07,2.1496926283090258e-07,2.3706579205238287e-07,2.1496926283090263e-07,1.5271954234004708e-07,5.7636354050723021e-08
320,1.0522458985839074e-06,5.5756843696617697e-08,1.4773938761253367e-07,2.0795915676226586e-07,2.2933512244107285e-07,2.0795915676226589e-07,1.4773938761253367e-07,5.5756843696617697e-08
321,1.0179323634197499e-06,5.3938623811511866e-08,1.4292163476712358e-07,2.0117764889621123e-07,2.2185654847005670e-07,2.0117764889621123e-07,1.4292163476712360e-07,5.3938623811511866e-08
322,9.8473778599830904e-07,5.2179695725069931e-08,1.3826098790986289e-07,1.9461728468958164e-07,2.1462184934928005e-07,1.9461728468958167e-07,1.3826098790986289e-07,5.2179695725069944e-08
323,9.5262567732409033e-07,5.0478125943209251e-08,1.3375232384487494e-07,1.8827085269043021e-07,2.0762307236706144e-07,1.8827085269043021e-07,1.3375232384487497e-07,5.0478125943209257e-08
324,9.2156073830068323e-07,4.8832044022715118e-08,1.2939068644270939e-07,1.8213137661086266e-07,2.0085252414810877e-07,1.8213137661086266e-07,1.2939068644270942e-07,4.8832044022715132e-08
325,8.9150882092838101e-07,4.7239640515164170e-08,1.2517128119233830e-07,1.7619210765838324e-07,1.9430276219660963e-07,1.7619210765838324e-07,1.2517128119233833e-07,4.7239640515164177e-08
326,8.6243689076714110e-07,4.5699164977896034e-08,1.2108946993081079e-07,1.7044651711731368e-07,1.8796658671510014e-07,1.7044651711731370e-07,1.2108946993081082e-07,4.5699164977896041e-08
327,8.3431299062361880e-07,4.4208924049846815e-08,1.1714076574477236e-07,1.6488828917213086e-07,1.8183703269011869e-07,1.6488828917213086e-07,1.1714076574477239e-07,4.4208924049846821e-08
328,8.0710620542236094e-07,4.2767279590129292e-08,1.1332082803824487e-07,1.5951131396483382e-07,1.7590736223594500e-07,1.5951131396483382e-07,1.1332082803824490e-07,4.2767279590129305e-08
329,7.8078662822254424e-07,4.1372646877313610e-08,1.0962545776124525e-07,1.5430968087870895e-07,1.7017105718800861e-07,1.5430968087870895e-07,1.0962545776124527e-07,4.1372646877313616e-08
330,7.5532532734289849e-07,4.0023492867429142e-08,1.0605059279399790e-07,1.4927767204110997e-07,1.6462181193782440e-07,1.4927767204110997e-07,1.0605059279399791e-07,4.0023492867429148e-08
331,7.3069431455868236e-07,3.8718334508772527e-08,1.0259230348166716e-07,1.4440975603811142e-07,1.5925352650158004e-07,1.4440975603811145e-07,1.0259230348166716e-07,3.8718334508772534e-08
332,7.0686651433574823e-07,3.7455737111669502e-08,9.9246788314701301e-08,1.3970058183412573e-07,1.5406029981475511e-07,1.3970058183412573e-07,9.9246788314701315e-08,3.7455737111669509e-08
333,6.8381573406787828e-07,3.6234312771398516e-08,9.6010369750039508e-08,1.3514497288980037e-07,1.4903642324540142e-07,1.3514497288980037e-07,9.6010369750039508e-08,3.6234312771398516e-08
334,6.6151663528467563e-07,3.5052718842542434e-08,9.2879490168588671e-08,1.3073792147172969e-07,1.4417637431895411e-07,1.3073792147172969e-07,9.2879490168588698e-08,3.5052718842542434e-08
335,6.3994470579836124e-07,3.3909656463091408e-08,8.9850707964526010e-08,1.2647458314772548e-07,1.3947481064767535e-07,1.2647458314772551e-07,8.9850707964526023e-08,3.3909656463091408e-08
336,6.1907623275885576e-07,3.2803869126674434e-08,8.6920693762128680e-08,1.2235027146159583e-07,1.3492656405805792e-07,1.2235027146159583e-07,8.6920693762128680e-08,3.2803869126674441e-08
337,5.9888827658753395e-07,3.1734141301350156e-08,8.4086226755972010e-08,1.1836045278157851e-07,1.3052663490973261e-07,1.1836045278157851e-07,8.4086226755972024e-08,3.1734141301350162e-08
338,5.7935864576099084e-07,3.0699297093438628e-08,8.1344191170473105e-08,1.1450074131676598e-07,1.2627018659963537e-07,1.1450074131676598e-07,8.1344191170473105e-08,3.0699297093438634e-08
339,5.6046587241710586e-07,2.9698198954925313e-08,7.8691572834887934e-08,1.1076689429604354e-07,1.2215254024539224e-07,1.1076689429604354e-07,7.8691572834887934e-08,2.9698198954925313e-08
340,5.4218918875658892e-07,2.8729746433016330e-08,7.6125455869997292e-08,1.0715480730424169e-07,1.1816916954207829e-07,1.0715480730424169e-07,7.6125455869997292e-08,2.8729746433016330e-08
341,5.2450850421406646e-07,2.7792874960470487e-08,7.3643019482839097e-08,1.0366050977037546e-07,1.1431569578669634e-07,1.0366050977037544e-07,7.3643019482839097e-08,2.7792874960470494e-08
342,5.0740438337361461e-07,2.6886554685378355e-08,7.1241534865964028e-08,1.0028016060301150e-07,1.1058788306490683e-07,1.0028016060301150e-07,7.1241534865964055e-08,2.6886554685378362e-08
343,4.9085802460446264e-07,2.6009789339102025e-08,6.8918362197805750e-08,9.7010043967964904e-08,1.0698163359471723e-07,9.7010043967964917e-08,6.8918362197805750e-08,2.6009789339102032e-08
344,4.7485123939338115e-07,2.5161615141131098e-08,6.6670947740868360e-08,9.3846565203684627e-08,1.0349298322201295e-07,9.3846565203684640e-08,6.6670947740868374e-08,2.5161615141131105e-08
345,4.5936643235103834e-07,2.4341099739651154e-08,6.4496821034541684e-08,9.0786246869837293e-08,1.0011809706297802e-07,9.0786246869837293e-08,6.4496821034541697e-08,2.4341099739651164e-08
346,4.4438658187034383e-07,2.3547341186660057e-08,6.2393592179458023e-08,8.7825724924745904e-08,9.6853265288615845e-08,8.7825724924745930e-08,6.2393592179458037e-08,2.3547341186660067e-08
347,4.2989522141552163e-07,2.2779466946505497e-08,6.0358949210405676e-08,8.4961745027481856e-08,9.3694899046735596e-08,8.4961745027481856e-08,6.0358949210405676e-08,2.2779466946505504e-08
348,4.1587642142134100e-07,2.2036632936753975e-08,5.8390655554911145e-08,8.2191158960544377e-08,9.0639526516921957e-08,8.2191158960544377e-08,5.8390655554911158e-08,2.2036632936753985e-08
349,4.0231477178261149e-07,2.1318022600336841e-08,5.6486547574696614e-08,7.9510921169196427e-08,8.7683789094151691e-08,7.9510921169196427e-08,5.6486547574696614e-08,2.1318022600336844e-08
350,3.8919536491469127e-07,2.0622846007953450e-08,5.4644532187309816e-08,7.6918085413651589e-08,8.4824437696861539e-08,7.6918085413651589e-08,5.4644532187309822e-08,2.0622846007953453e-08
351,3.7650377936638951e-07,1.9950338989744832e-08,5.2862584565312345e-08,7.4409801530432898e-08,8.2058329195409371e-08,7.4409801530432898e-08,5.2862584565312358e-08,1.9950338989744835e-08
352,3.6422606396724835e-07,1.9299762295283257e-08,5.1138745910496779e-08,7.1983312299342883e-08,7.9382422957002544e-08,7.1983312299342883e-08,5.1138745910496779e-08,1.9299762295283260e-08
353,3.5234872249177941e-07,1.8670400780954418e-08,4.9471121300686230e-08,6.9635950412601296e-08,7.6793777503295494e-08,6.9635950412601296e-08,4.9471121300686223e-08,1.8670400780954418e-08
354,3.4085869882379596e-07,1.8061562623838898e-08,4.7857877606749388e-08,6.7365135542818491e-08,7.4289547276982404e-08,6.7365135542818478e-08,4.7857877606749388e-08,1.8061562623838898e-08
355,3.2974336260453420e-07,1.7472578561228835e-08,4.6297241477541249e-08,6.5168371506581753e-08,7.1866979513830601e-08,6.5168371506581753e-08,4.6297241477541249e-08,1.7472578561228835e-08
356,3.1899049534878617e-07,1.6902801154943782e-08,4.4787497390554523e-08,6.3043243520536539e-08,6.9523411216716492e-08,6.3043243520536539e-08,4.4787497390554516e-08,1.6902801154943778e-08
357,3.0858827701378190e-07,1.6351604079637077e-08,4.3326985766138952e-08,6.0987415546946233e-08,6.7256266228337387e-08,6.0987415546946233e-08,4.3326985766138952e-08,1.6351604079637077e-08
358,2.9852527300605975e-07,1.5818381434310448e-08,4.1914101143215612e-08,5.8998627725812866e-08,6.5063052399381840e-08,5.8998627725812859e-08,4.1914101143215612e-08,1.5818381434310448e-08
359,2.8879042161203813e-07,1.5302547076279942e-08,4.0547290414480722e-08,5.7074693890735742e-08,6.2941358849045268e-08,5.7074693890735756e-08,4.0547290414480722e-08,1.5302547076279942e-08
360,2.7937302183847531e-07,1.4803533976861115e-08,3.9225051119159168e-08,5.5213499165777533e-08,6.0888853314879634e-08,5.5213499165777546e-08,3.9225051119159168e-08,1.4803533976861115e-08
361,2.7026272164944870e-07,1.4320793598065221e-08,3.7945929791431026e-08,5.3412997640696038e-08,5.8903279589064128e-08,5.3412997640696045e-08,3.7945929791431026e-08,1.4320793598065221e-08
362,2.6144950658692428e-07,1.3853795289621192e-08,3.6708520362715556e-08,5.1671210121986192e-08,5.6982455038278408e-08,5.1671210121986192e-08,3.6708520362715556e-08,1.3853795289621192e-08
363,2.5292368876240689e-07,1.3402025705660635e-08,3.5511462616056361e-08,4.9986221957260213e-08,5.5124268204452449e-08,4.9986221957260213e-08,3.5511462616056361e-08,1.3402025705660635e-08
364,2.4467589620757075e-07,1.2964988240424601e-08,3.4353440690908851e-08,4.8356180930574236e-08,5.3326676483755334e-08,4.8356180930574236e-08,3.4353440690908851e-08,1.2964988240424601e-08
365,2.3669706257216385e-07,1.2542202482371849e-08,3.3233181636686184e-08,4.6779295226387955e-08,5.1587703881271898e-08,4.6779295226387948e-08,3.3233181636686184e-08,1.2542202482371849e-08
366,2.2897841715786196e-07,1.2133203686088560e-08,3.2149454013473857e-08,4.5253831459919142e-08,4.9905438838898820e-08,4.5253831459919142e-08,3.2149454013473857e-08,1.2133203686088560e-08
367,2.2151147527711594e-07,1.1737542261418930e-08,3.1101066538374726e-08,4.3778112771727972e-08,4.8278032134072677e-08,4.3778112771727979e-08,3.1101066538374726e-08,1.1737542261418930e-08
368,2.1428802892639627e-07,1.1354783279255157e-08,3.0086866775996450e-08,4.2350516984436486e-08,4.6703694847020077e-08,4.2350516984436492e-08,3.0086866775996450e-08,1.1354783279255157e-08
369,2.0730013776358027e-07,1.0984505993443489e-08,2.9105739871641827e-08,4.0969474819557170e-08,4.5180696394295288e-08,4.0969474819557170e-08,2.9105739871641827e-08,1.0984505993443489e-08
370,2.0054012037956569e-07,1.0626303378280847e-08,2.8156607325809664e-08,3.9633468172470359e-08,4.3707362626443927e-08,3.9633468172470359e-08,2.8156607325809664e-08,1.0626303378280847e-08
371,1.9400054585451480e-07,1.0279781681093574e-08,2.7238425808658810e-08,3.8341028443654319e-08,4.2282073987701397e-08,3.8341028443654319e-08,2.7238425808658810e-08,1.0279781681093574e-08
372,1.8767422558944820e-07,9.9445599894065173e-09,2.6350186013132366e-08,3.7090734924333583e-08,4.0903263735703258e-08,3.7090734924333583e-08,2.6350186013132366e-08,9.9445599894065173e-09
373,1.8155420540420816e-07,9.6202698122266421e-09,2.5490911545481298e-08,3.5881213234770951e-08,3.9569416219250398e-08,3.5881213234770945e-08,2.5490911545481298e-08,9.6202698122266404e-09
374,1.7563375789310660e-07,9.3065546749808989e-09,2.4659657851967811e-08,3.4711133813486556e-08,3.8279065212236082e-08,3.4711133813486550e-08,2.4659657851967808e-08,9.3065546749808989e-09
375,1.6990637502985314e-07,9.0030697276630988e-09,2.3855511180568728e-08,3.3579210455743132e-08,3.7030792301903238e-08,3.3579210455743126e-08,2.3855511180568725e-08,9.0030697276630955e-09
376,1.6436576101363563e-07,8.7094813657590273e-09,2.3077587576537579e-08,3.2484198899691052e-08,3.5823225329660351e-08,3.2484198899691045e-08,2.3077587576537569e-08,8.7094813657590240e-09
377,1.5900582534848835e-07,8.4254668635331348e-09,2.2325031910721123e-08,3.1424895458618864e-08,3.4655036882742109e-08,3.1424895458618864e-08,2.2325031910721119e-08,8.4254668635331315e-09
378,1.5382067614834046e-07,8.1507140192736668e-09,2.1597016939562386e-08,3.0400135697805880e-08,3.3524942835056615e-08,3.0400135697805880e-08,2.1597016939562383e-08,8.1507140192736651e-09
379,1.4880461366038613e-07,7.8849208121062882e-09,2.0892742395756707e-08,2.9408793154522367e-08,3.2431700935615420e-08,2.9408793154522363e-08,2.0892742395756707e-08,7.8849208121062866e-09
380,1.4395212399965562e-07,7.6277950699989365e-09,2.0211434108561411e-08,2.8449778099770256e-08,3.1374109442994425e-08,2.8449778099770253e-08,2.0211434108561411e-08,7.6277950699989332e-09
381,1.3925787308790127e-07,7.3790541485929841e-09,1.9552343152791944e-08,2.7522036340403263e-08,3.0351005804324881e-08,2.7522036340403263e-08,1.9552343152791941e-08,7.3790541485929833e-09
382,1.3471670079013496e-07,7.1384246205076591e-09,1.8914745025569121e-08,2.6624548060309636e-08,2.9361265377362121e-08,2.6624548060309636e-08,1.8914745025569118e-08,7.1384246205076558e-09
383,1.3032361524237223e-07,6.9056419747761636e-09,1.8297938849912472e-08,2.5756326699383723e-08,2.8403800194227527e-08,2.5756326699383720e-08,1.8297938849912468e-08,6.9056419747761620e-09
384,1.2607378736434735e-07,6.6804503260831584e-09,1.7701246604304251e-08,2.4916417869054031e-08,2.7477557765464463e-08,2.4916417869054024e-08,1.7701246604304248e-08,6.6804503260831576e-09
385,1.2196254555116760e-07,6.4626021334839249e-09,1.7124012377377225e-08,2.4103898303175719e-08,2.6581519923093870e-08,2.4103898303175719e-08,1.7124012377377221e-08,6.4626021334839240e-09
386,1.1798537053807212e-07,6.2518579282960568e-09,1.6565601646906944e-08,2.3317874843134323e-08,2.5714701701397474e-08,2.3317874843134323e-08,1.6565601646906941e-08,6.2518579282960560e-09
