t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
248,2.3694485870052620e-05,4.5865804961753035e-06,6.1990527920385725e-06,5.6015559852231091e-06,3.9661033170828475e-06,2.1677486491581472e-06,8.8275874785054306e-07,2.9068588252409974e-07
249,2.2974982509744513e-05,4.4462525877329022e-06,6.0095108434627056e-06,5.4306188125255731e-06,3.8456693171413061e-06,2.1027643577719522e-06,8.5725532716268589e-07,2.8291126394738217e-07
250,2.2277327461355873e-05,4.3102183343589688e-06,5.8257646858218802e-06,5.2648982406597266e-06,3.7288923840642101e-06,2.0397274042042095e-06,8.3248615342754965e-07,2.7534025881932635e-07
251,2.1600857284962335e-05,4.1783463531166587e-06,5.6476370848839502e-06,5.1042350630056463e-06,3.6156614692675890e-06,1.9785794577842783e-06,8.0843017081117352e-07,2.6796768609304298e-07
252,2.0944928686300277e-05,4.0505092815802613e-06,5.4749562265553516e-06,4.9484749320282082e-06,3.5058688961303740e-06,1.9192639342974583e-06,7.8506692457113969e-07,2.6078849113748025e-07
253,2.0308917905049569e-05,3.9265836547915811e-06,5.3075555511126080e-06,4.7974682109705929e-06,3.3994102576124762e-06,1.8617259437229969e-06,7.6237654398696960e-07,2.5379774285234588e-07
254,1.9692220121689807e-05,3.8064497859823991e-06,5.1452735925040316e-06,4.6510698300742385e-06,3.2961843169808664e-06,1.8059122395348479e-06,7.4033972577219984e-07,2.4699063084122227e-07
255,1.9094248882365858e-05,3.6899916509476755e-06,4.9879538225665430e-06,4.5091391471870956e-06,3.1960929115493635e-06,1.7517711695185062e-06,7.1893771795466239e-07,2.4036246264201418e-07
256,1.8514435541216312e-05,3.5770967759577561e-06,4.8354445000072324e-06,4.3715398126262889e-06,3.0990408593406686e-06,1.6992526280586486e-06,6.9815230421185007e-07,2.3390866101386706e-07
257,1.7952228719634514e-05,3.4676561291012372e-06,4.6875985240039658e-06,4.2381396381653342e-06,3.0049358685820013e-06,1.6483080098536513e-06,6.7796578864863009e-07,2.2762476127969331e-07
258,1.7407093781948229e-05,3.3615640149534646e-06,4.5442732922836840e-06,4.1088104700200556e-06,2.9136884499483280e-06,1.5988901650143520e-06,6.5836098100490108e-07,2.2150640872344284e-07
259,1.6878512327019472e-05,3.2587179724688728e-06,4.4053305635414895e-06,3.9834280657111573e-06,2.8252118314698279e-06,1.5509533555057191e-06,6.3932118228115198e-07,2.1554935604125669e-07
260,1.6365981695281181e-05,3.1590186759984581e-06,4.2706363240677019e-06,3.8618719746851578e-06,2.7394218760227180e-06,1.5044532128913030e-06,6.2083017077019935e-07,2.0974946084564162e-07
261,1.5869014490742038e-05,3.0623698393367452e-06,4.1400606584541966e-06,3.7440254225789595e-06,2.6562370013250679e-06,1.4593466973415417e-06,6.0287218848371711e-07,2.0410268322180929e-07
262,1.5387138117505124e-05,2.9686781227054909e-06,4.0134776242552262e-06,3.6297751990168880e-06,2.5755781023615526e-06,1.4155920578681661e-06,5.8543192796247890e-07,1.9860508333532230e-07
263,1.4919894330359641e-05,2.8778530425842398e-06,3.8907651304817852e-06,3.5190115488323645e-06,2.4973684761634405e-06,1.3731487937480640e-06,5.6849451945954890e-07,1.9325281909019707e-07
264,1.4466838799018497e-05,2.7898068843005886e-06,3.7718048198122523e-06,3.4116280666097032e-06,2.4215337488723322e-06,1.3319776171010562e-06,5.5204551848595044e-07,1.8804214383661420e-07
265,1.4027540685587470e-05,2.7044546172956760e-06,3.6564819544056318e-06,3.3075215944447028e-06,2.3480018050183254e-06,1.2920404165871045e-06,5.3607089370863551e-07,1.8296940412739406e-07
266,1.3601582234864180e-05,2.6217138129830185e-06,3.5446853052072076e-06,3.2065921228257978e-06,2.2767027189454028e-06,1.2533002221894943e-06,5.2055701519086116e-07,1.7803103752239927e-07
267,1.3188558377077387e-05,2.5415045651213126e-06,3.4363070446397819e-06,3.1087426945405172e-06,2.2075686883188564e-06,1.2157211710515336e-06,5.0549064296535192e-07,1.7322357044003168e-07
268,1.2788076342688856e-05,2.4637494126242373e-06,3.3312426425769492e-06,3.0138793115149279e-06,2.1405339696515648e-06,1.1792684743352794e-06,4.9085891593089913e-07,1.6854361605499768e-07
269,1.2399755288891618e-05,2.3883732647326829e-06,3.2293907654980052e-06,2.9219108444965403e-06,2.0755348157878220e-06,1.1439083850717437e-06,4.7664934106330355e-07,1.6398787224152158e-07
270,1.2023225937449434e-05,2.3153033284770793e-06,3.1306531787271877e-06,2.8327489454938901e-06,2.0125094152853169e-06,1.1096081669729386e-06,4.6284978293182491e-07,1.5955311956119475e-07
271,1.1658130223533119e-05,2.2444690383597366e-06,3.0349346516628930e-06,2.7463079628886555e-06,1.9513978336376237e-06,1.0763360641770105e-06,4.4944845351254545e-07,1.5523621929465447e-07
272,1.1304120955219929e-05,2.1758019881892386e-06,2.9421428659054360e-06,2.6625048591387519e-06,1.8921419562813464e-06,1.0440612718985661e-06,4.3643390229029695e-07,1.5103411151629401e-07
273,1.0960861483332108e-05,2.1092358650010262e-06,2.8521883261946691e-06,2.5812591309933070e-06,1.8346854333337310e-06,1.0127539079571293e-06,4.2379500664103015e-07,1.4694381321121389e-07
274,1.0628025381300772e-05,2.0447063850003133e-06,2.7649842740715388e-06,2.5024927321428623e-06,1.7789736260082186e-06,9.8238498515747546e-07,4.1152096248673442e-07,1.4296241643363177e-07
275,1.0305296134750731e-05,1.9821512314654328e-06,2.6804466041802523e-06,2.4261299982304642e-06,1.7249535546569959e-06,9.5292638449637243e-07,3.9960127521523618e-07,1.3908708650597749e-07
276,9.9923668405109898e-06,1.9215099945516181e-06,2.5984937831302866e-06,2.3520975741515937e-06,1.6725738483911521e-06,9.2435082917101662e-07,3.8802575085741551e-07,1.3531506025790657e-07
277,9.6889399147648710e-06,1.8627241129370378e-06,2.5190467708399526e-06,2.2803243435730630e-06,1.6217846962305487e-06,8.9663185936519844e-07,3.7678448751459288e-07,1.3164364430447713e-07
278,9.3947268100621507e-06,1.8057368172547125e-06,2.4420289442855988e-06,2.2107413606031679e-06,1.5725377997369576e-06,8.6974380778993498e-07,3.6586786702903711e-07,1.2807021336274126e-07
279,9.1094477409241489e-06,1.7504930752556422e-06,2.3673660235828833e-06,2.1432817835474149e-06,1.5247863270854396e-06,8.4366177595601200e-07,3.5526654689074477e-07,1.2459220860601266e-07
280,8.8328314177808859e-06,1.6969395386501618e-06,2.2949860003287886e-06,2.0778808106861773e-06,1.4784848685302973e-06,8.1836161115654942e-07,3.4497145237383124e-07,1.2120713605508091e-07
281,8.5646147889872745e-06,1.6450244915761587e-06,2.2248190681352186e-06,2.0144756180125706e-06,1.4335893932232602e-06,7.9381988413835420e-07,3.3497376889606064e-07,1.1791256500565277e-07
282,8.3045427906730654e-06,1.5946978006443566e-06,2.1567975552871611e-06,1.9530052988707026e-06,1.3900572073428501e-06,7.7001386744146314e-07,3.2526493459522254e-07,1.1470612649130933e-07
283,8.0523681041886559e-06,1.5459108665124040e-06,2.0908558594604207e-06,1.8934108054363025e-06,1.3478469134951160e-06,7.4692151438689342e-07,3.1583663311624041e-07,1.1158551178127831e-07
284,7.8078509209161450e-06,1.4986165769409692e-06,2.0269303844359345e-06,1.8356348919834941e-06,1.3069183713471414e-06,7.2452143869321151e-07,3.0668078660306547e-07,1.0854847091233029e-07
285,7.5707587142219865e-06,1.4527692612864825e-06,1.9649594787496076e-06,1.7796220598831921e-06,1.2672326594558906e-06,7.0279289470311710e-07,2.9778954888957959e-07,1.0559281125411674e-07
286,7.3408660183343557e-06,1.4083246463865646e-06,1.9048833762184568e-06,1.7253185042802699e-06,1.2287520382561032e-06,6.8171575820179285e-07,2.8915529888388832e-07,1.0271639610727849e-07
287,7.1179542139350279e-06,1.3652398137955043e-06,1.8466441382856856e-06,1.6726720623982550e-06,1.1914399141720496e-06,6.6127050780932334e-07,2.8077063414054798e-07,9.9917143333662223e-08
288,6.9018113202618409e-06,1.3234731583284753e-06,1.7901855981290517e-06,1.6216321634218785e-06,1.1552608048190155e-06,6.4143820693001127e-07,2.7262836461541721e-07,9.7193024017992710e-08
289,6.6922317935240556e-06,1.2829843478744327e-06,1.7354533064785977e-06,1.5721497799093161e-06,1.1201803052614394e-06,6.2220048624193317e-07,2.6472150659797833e-07,9.4542061160358779e-08
290,6.4890163314389275e-06,1.2437342844388602e-06,1.6823944790914611e-06,1.5241773806874270e-06,1.0861650552956118e-06,6.0353952671057365e-07,2.5704327681611360e-07,9.1962328398879910e-08
291,6.2919716837036395e-06,1.2056850663787307e-06,1.6309579458330825e-06,1.4776688851847349e-06,1.0531827077258325e-06,5.8543804311086325e-07,2.4958708670846510e-07,8.9451948761931252e-08
292,6.1009104682223442e-06,1.1687999517931873e-06,1.5810941013156806e-06,1.4325796191582515e-06,1.0212018976038575e-06,5.6787926804241069e-07,2.4234653685964260e-07,8.7009093449314028e-08
293,5.9156509929135658e-06,1.1330433230345786e-06,1.5327548570463621e-06,1.3888662717716137e-06,9.9019221240239187e-07,5.5084693642317606e-07,2.3531541159367522e-07,8.4631980641768270e-08
294,5.7360170829285342e-06,1.0983806523055555e-06,1.4858935950386954e-06,1.3464868539832763e-06,9.6012416309426525e-07,5.3432527044727140e-07,2.2848767372123562e-07,8.2318874338234765e-08
295,5.5618379131161245e-06,1.0647784683089934e-06,1.4404651228429872e-06,1.3054006582047832e-06,9.3096915610978647e-07,5.1829896499300523e-07,2.2185745943628623e-07,8.0068083220282786e-08
296,5.3929478455751060e-06,1.0322043239185144e-06,1.3964256299518749e-06,1.2655682191903400e-06,9.0269946614562172e-07,5.0275317346770094e-07,2.1541907335792325e-07,7.7877959543129941e-08
297,5.2291862721392056e-06,1.0006267648383776e-06,1.3537326455391589e-06,1.2269512761201153e-06,8.7528820979933293e-07,4.8767349407622089e-07,2.0916698371331035e-07,7.5746898052689761e-08
298,5.0703974616452280e-06,9.7001529922245620e-07,1.3123449974911126e-06,1.1895127358408265e-06,8.4870932000450744e-07,4.7304595650052274e-07,2.0309581765771021e-07,7.3673334928093016e-08
299,4.9164304118389619e-06,9.4034036822294799e-07,1.2722227726907315e-06,1.1532166372282901e-06,8.2293752124217396e-07,4.5885700897794636e-07,1.9720035672773467e-07,7.1655746749137745e-08
300,4.7671387057780698e-06,9.1157331744036848e-07,1.2333272785166003e-06,1.1180281166376911e-06,7.9794830550492927e-07,4.4509350576630629e-07,1.9147553242404217e-07,6.9692649488132420e-08
301,4.6223803725953942e-06,8.8368636924723770e-07,1.1956210055192298e-06,1.0839133744083674e-06,7.7371790899092198e-07,4.3174269498421333e-07,1.8591642191981828e-07,6.7782597525606588e-08
302,4.4820177524902911e-06,8.5665259595872660e-07,1.1590675912388552e-06,1.0508396423909283e-06,7.5022328950553131e-07,4.1879220681539993e-07,1.8051824389147752e-07,6.5924182689372296e-08
303,4.3459173658195759e-06,8.3044589382434015e-07,1.1236317851297770e-06,1.0187751524654939e-06,7.2744210454925276e-07,4.0623004206615809e-07,1.7527635446812517e-07,6.4116033316428669e-08
304,4.2139497861636378e-06,8.0504095781551003e-07,1.0892794145574103e-06,9.8768910602081346e-07,7.0535269007095358e-07,3.9404456106532406e-07,1.7018624329641449e-07,6.2356813337211867e-08
305,4.0859895172469740e-06,7.8041325718473830e-07,1.0559773518352236e-06,9.5755164436492475e-07,6.8393403986629474e-07,3.8222447289655945e-07,1.6524352971753101e-07,6.0645221381701295e-08
306,3.9619148735961267e-06,7.5653901177267980e-07,1.0236934822697748e-06,9.2833382003892682e-07,6.6316578560173076e-07,3.7075882495298739e-07,1.6044395905312552e-07,5.8979989906901715e-08
307,3.8416078648215359e-06,7.3339516904027418e-07,9.9239667318300075e-07,9.0000756900629906e-07,6.4302817744508708e-07,3.5963699280453673e-07,1.5578339899710826e-07,5.7359884345230408e-08
308,3.7249540834132469e-06,7.1095938180373568e-07,9.6205674388187985e-07,8.7254568369104116e-07,6.2350206528430356e-07,3.4884867036863673e-07,1.5125783611030336e-07,5.5783702273346938e-08
309,3.6118425959437907e-06,6.8920998665089327e-07,9.3264443654648905e-07,8.4592178683872553e-07,6.0456888051647673e-07,3.3838386037518622e-07,1.4686337241504729e-07,5.4250272600971914e-08
310,3.5021658375747709e-06,6.6812598301802637e-07,9.0413138800836857e-07,8.2011030617534747e-07,5.8621061838989210e-07,3.2823286511698995e-07,1.4259622208689661e-07,5.2758454779249825e-08
311,3.3958195097668432e-06,6.4768701290698516e-07,8.7649010239196321e-07,7.9508644983961875e-07,5.6840982088224620e-07,3.1838627747712019e-07,1.3845270824069093e-07,5.1307138028219242e-08
312,3.2927024810958005e-06,6.2787334122299828e-07,8.4969392459274643e-07,7.7082618256509877e-07,5.5114956009878448e-07,3.0883497222491634e-07,1.3442925980829424e-07,4.9895240582962745e-08
313,3.1927166910804588e-06,6.0866583671417291e-07,8.2371701456643522e-07,7.4730620258927370e-07,5.3441342217456322e-07,2.9957009757258338e-07,1.3052240850541361e-07,4.8521708958016308e-08
314,3.0957670569308812e-06,5.9004595349427507e-07,7.9853432240449174e-07,7.2450391926740114e-07,5.1818549166552942e-07,2.9058306698459015e-07,1.2672878588496653e-07,4.7185517229626938e-08
315,3.0017613831282768e-06,5.7199571313093795e-07,7.7412156417186278e-07,7.0239743136960139e-07,5.0245033641357559e-07,2.8186555123230268e-07,1.2304512047454117e-07,4.5885666335454936e-08
316,2.9106102737505589e-06,5.5449768728199349e-07,7.5045519848364592e-07,6.8096550604034486e-07,4.8719299287117631e-07,2.7340947068651194e-07,1.1946823499556165e-07,4.4621183391325359e-08
317,2.8222270474602263e-06,5.3753498086315535e-07,7.2751240379808018e-07,6.6018755840012028e-07,4.7239895187165294e-07,2.6520698784073812e-07,1.1599504366183852e-07,4.3391121024640926e-08
318,2.7365276550736860e-06,5.2109121573079025e-07,7.0527105640395857e-07,6.4004363176967533e-07,4.5805414483153214e-07,2.5725050005840326e-07,1.1262254955524964e-07,4.2194556724076684e-08
319,2.6534305996336675e-06,5.0515051486401480e-07,6.8370970908121985e-07,6.2051437849783450e-07,4.4414493037188049e-07,2.4953263253717284e-07,1.0934784207636135e-07,4.1030592205183992e-08
320,2.5728568589086944e-06,4.8969748703083659e-07,6.6280757041413301e-07,6.0158104137446727e-07,4.3065808134589146e-07,2.4204623148396653e-07,1.0616809446785980e-07,3.9898352791539343e-08
321,2.4947298102459173e-06,4.7471721192352712e-07,6.4254448473711686e-07,5.8322543561074826e-07,4.1758077226038741e-07,2.3478435749433260e-07,1.0308056140872479e-07,3.8796986811080517e-08
322,2.4189751577058665e-06,4.6019522574886622e-07,6.2290091269384452e-07,5.6542993136939230e-07,4.0490056707927860e-07,2.2774027913006980e-07,1.0008257667713449e-07,3.7725665007280413e-08
323,2.3455208614098000e-06,4.4611750725933611e-07,6.0385791239087845e-07,5.4817743682808185e-07,3.9260540739737755e-07,2.2090746668916261e-07,9.7171550880148217e-08,3.6683579964815394e-08
324,2.2742970690324920e-06,4.3247046421177406e-07,5.8539712112765154e-07,5.3145138175980681e-07,3.8068360097332453e-07,2.1427958616227369e-07,9.4344969248268555e-08,3.5669945549392842e-08
325,2.2052360493752893e-06,4.1924092024039874e-07,5.6750073768517013e-07,5.1523570161434439e-07,3.6912381061071951e-07,2.0785049337021035e-07,9.1600389493037822e-08,3.4683996361408974e-08
326,2.1382721279562851e-06,4.0641610213153130e-07,5.5015150515634724e-07,4.9951482208558106e-07,3.5791504337688671e-07,2.0161422827694716e-07,8.8935439725876610e-08,3.3724987203115104e-08
327,2.0733416245563405e-06,3.9398362748771793e-07,5.3333269430140678e-07,4.8427364414984708e-07,3.4704664014901921e-07,1.9556500947295021e-07,8.6347816436422047e-08,3.2792192558977286e-08
328,2.0103827926615837e-06,3.8193149276933662e-07,5.1702808741229542e-07,4.6949752956088843e-07,3.3650826547776294e-07,1.8969722882370610e-07,8.3835282528673562e-08,3.1884906088920871e-08
329,1.9493357607447823e-06,3.7024806170213650e-07,5.0122196267053871e-07,4.5517228678753836e-07,3.2628989775860116e-07,1.8400544627850911e-07,8.1395665413300686e-08,3.1002440134157925e-08
330,1.8901424753297562e-06,3.5892205403951200e-07,4.8589907898344773e-07,4.4128415738057607e-07,3.1638181970169169e-07,1.7848438483471102e-07,7.9026855154515393e-08,3.0144125235302085e-08
331,1.8327466457846875e-06,3.4794253466865433e-07,4.7104466128404946e-07,4.2781980275567266e-07,3.0677460909109551e-07,1.7312892565277881e-07,7.6726802669955210e-08,2.9309309662481565e-08
332,1.7770936907918325e-06,3.3729890305005872e-07,4.5664438628055692e-07,4.1476629137972629e-07,2.9745912982460858e-07,1.6793410331764631e-07,7.4493517982068356e-08,2.8497358957167270e-08
333,1.7231306864427183e-06,3.2698088298018494e-07,4.4268436864163143e-07,4.0211108634827185e-07,2.8842652322567598e-07,1.6289510124198029e-07,7.2325068519534569e-08,2.7707655485439060e-08
334,1.6708063159094784e-06,3.1697851266738178e-07,4.2915114760411023e-07,3.8984203334203039e-07,2.7966819961912676e-07,1.5800724720711320e-07,7.0219577467296593e-08,2.6939598002419231e-08
335,1.6200708206444591e-06,3.0728213511148992e-07,4.1603167399027795e-07,3.7794734895102597e-07,2.7117583016271867e-07,1.5326600903752067e-07,6.8175222163817838e-08,2.6192601227608047e-08
336,1.5708759530616919e-06,2.9788238877782845e-07,4.0331329762215790e-07,3.6641560935505178e-07,2.6294133892672412e-07,1.4866699040484650e-07,6.6190232544220992e-08,2.5466095430862061e-08
337,1.5231749306552299e-06,2.8877019855655802e-07,3.9098375512068085e-07,3.5523573934960692e-07,2.5495689521402586e-07,1.4420592675759668e-07,6.4262889628000291e-08,2.4759526028761476e-08
338,1.4769223915107276e-06,2.7993676699868633e-07,3.7903115807796170e-07,3.4439700170676309e-07,2.4721490611342016e-07,1.3987868137274028e-07,6.2391524050037519e-08,2.4072353191118485e-08
339,1.4320743511679381e-06,2.7137356582025023e-07,3.6744398159127172e-07,3.3388898686073414e-07,2.3970800927904346e-07,1.3568124152556760e-07,6.0574514633687194e-08,2.3404051457383923e-08
340,1.3885881607931301e-06,2.6307232766646867e-07,3.5621105314764689e-07,3.2370160290824300e-07,2.3242906592905903e-07,1.3160971477426543e-07,5.8810287004732192e-08,2.2754109362714908e-08
341,1.3464224666216243e-06,2.5502503812791000e-07,3.4532154184840742e-07,3.1382506591407342e-07,2.2537115405694345e-07,1.2766032535577441e-07,5.7097312245044341e-08,2.2122029073471436e-08
342,1.3055371706319001e-06,2.4722392800096161e-07,3.3476494796319479e-07,3.0424989051249481e-07,2.1852756184891832e-07,1.2382941068959765e-07,5.5434105584818032e-08,2.1507326031915020e-08
343,1.2658933924138607e-06,2.3966146578512684e-07,3.2453109280344717e-07,2.9496688079552806e-07,2.1189178130126675e-07,1.2011341798632780e-07,5.3819225132276684e-08,2.0909528609887550e-08
344,1.2274534321950054e-06,2.3233035040990014e-07,3.1461010890554572e-07,2.8596712147929915e-07,2.0545750203146593e-07,1.1650890095775779e-07,5.2251270639783284e-08,2.0328177771253491e-08
345,1.1901807349893415e-06,2.2522350418419706e-07,3.0499243051416044e-07,2.7724196933999046e-07,1.9921860527724932e-07,1.1301251662553407e-07,5.0728882305316651e-08,1.9762826742893400e-08
346,1.1540398558349457e-06,2.1833406596152660e-07,2.9566878435661499e-07,2.6878304491116491e-07,1.9316915807789235e-07,1.0962102222540111e-07,4.9250739608304098e-08,1.9213040694041493e-08
347,1.1189964260871179e-06,2.1165538451430574e-07,2.8663018069937148e-07,2.6058222443448130e-07,1.8730340763218845e-07,1.0633127220417596e-07,4.7815560178830388e-08,1.8678396423764751e-08
348,1.0850171207350724e-06,2.0518101211091439e-07,2.7786790467800557e-07,2.5263163205607077e-07,1.8161577582774996e-07,1.0314021530667584e-07,4.6422098699270328e-08,1.8158482056385472e-08
349,1.0520696267110829e-06,1.9890469828928831e-07,2.6937350789231040e-07,2.4492363226107439e-07,1.7610085393643102e-07,1.0004489174990566e-07,4.5069145837419297e-08,1.7652896744653930e-08
350,1.0201226121619532e-06,1.9282038382103403e-07,2.6113880025841933e-07,2.3745082253907375e-07,1.7075339747082880e-07,9.7042430481892702e-08,4.3755527210222880e-08,1.7161250380481861e-08
351,9.8914569665358094e-07,1.8692219486023726e-07,2.5315584211008821e-07,2.3020602627336697e-07,1.6556832119697118e-07,9.4130046522633719e-08,4.2480102377231443e-08,1.6683163313052187e-08
352,9.5910942228028822e-07,1.8120443727131168e-07,2.4541693654151773e-07,2.2318228584725873e-07,1.6054069429844863e-07,9.1305038384696082e-08,4.1241763862931180e-08,1.6218266074124272e-08
353,9.2998522565144306e-07,1.7566159113040956e-07,2.3791462198432891e-07,2.1637285596074067e-07,1.5566573568739106e-07,8.8564785571087705e-08,4.0039436207126620e-08,1.5766199110358402e-08
354,9.0174541072872781e-07,1.7028830539508384e-07,2.3064166501153038e-07,2.0977119715114030e-07,1.5093880945783096e-07,8.5906746148081828e-08,3.8872075042573312e-08,1.5326612522487113e-08
355,8.7436312248823265e-07,1.6507939273705214e-07,2.2359105336153692e-07,2.0337096951151438e-07,1.4635542047712922e-07,8.3328454390752640e-08,3.7738666199082333e-08,1.4899165811164996e-08
356,8.4781232138231761e-07,1.6002982453307154e-07,2.1675598917550901e-07,1.9716602660074988e-07,1.4191121011127069e-07,8.0827518499044151e-08,3.6638224833339858e-08,1.4483527629332466e-08
357,8.2206775857696493e-07,1.5513472600908711e-07,2.1012988244148962e-07,1.9115040953952302e-07,1.3760195207996505e-07,7.8401618382260047e-08,3.5569794583707266e-08,1.4079375540932878e-08
358,7.9710495194107036e-07,1.5038937153296227e-07,2.0370634463901459e-07,1.8531834128644268e-07,1.3342354843761123e-07,7.6048503509926214e-08,3.4532446749287421e-08,1.3686395785826040e-08
359,7.7290016276483973e-07,1.4578918005124536e-07,1.9747918257806594e-07,1.7966422108887948e-07,1.2937202567630275e-07,7.3765990827037679e-08,3.3525279492563718e-08,1.3304283050744793e-08
360,7.4943037318515223e-07,1.4132971066556436e-07,1.9144239242642415e-07,1.7418261910314930e-07,1.2544353094716925e-07,7.1551962731762310e-08,3.2547417064937745e-08,1.2932740246145060e-08
361,7.2667326429642221e-07,1.3700665834437745e-07,1.8559015391965886e-07,1.6886827117888113e-07,1.2163432839645990e-07,6.9404365113730854e-08,3.1598009054510781e-08,1.2571478288803031e-08
362,7.0460719492614280e-07,1.3281584976593695e-07,1.7991682474817203e-07,1.6371607380256031e-07,1.1794079561288474e-07,6.7321205451098911e-08,3.0676229655473058e-08,1.2220215890016847e-08
363,6.8321118105493071e-07,1.2875323928845181e-07,1.7441693511587971e-07,1.5872107919538689e-07,1.1435942018283578e-07,6.5300550964620568e-08,2.9781276958482623e-08,1.1878679349273262e-08
364,6.6246487586149600e-07,1.2481490504355649e-07,1.6908518246528312e-07,1.5387849056074121e-07,1.1088679635021168e-07,6.3340526827026809e-08,2.8912372261433444e-08,1.1546602353243232e-08
365,6.4234855037356716e-07,1.2099704514931241e-07,1.6391642636384084e-07,1.4918365747668965e-07,1.0751962177766962e-07,6.1439314426051920e-08,2.8068759400029253e-08,1.1223725779973438e-08
366,6.2284307470636509e-07,1.1729597403908498e-07,1.5890568354670942e-07,1.4463207142910391e-07,1.0425469440622472e-07,5.9595149679501460e-08,2.7249704097596484e-08,1.0909797508144053e-08
367,6.0392989987078818e-07,1.1370811890274976e-07,1.5404812311107074e-07,1.4021936148110252e-07,1.0108890941021029e-07,5.7806321400803273e-08,2.6454493333585657e-08,1.0604572231265985e-08
368,5.8559104013400851e-07,1.1023001623679093e-07,1.4933906185741013e-07,1.3594129007465434e-07,9.8019256244703452e-08,5.6071169713529428e-08,2.5682434730226241e-08,1.0307811276693948e-08
369,5.6780905591570192e-07,1.0685830849995980e-07,1.4477395977325178e-07,1.3179374896030961e-07,9.5042815782608260e-08,5.4388084513422520e-08,2.4932855956815302e-08,1.0019282429334620e-08
370,5.5056703720365069e-07,1.0358974087126322e-07,1.4034841565499454e-07,1.2777275525114871e-07,9.2156757538673582e-08,5.2755503976503558e-08,2.4205104151135117e-08,9.7387597599319914e-09
371,5.3384858747294555e-07,1.0042115810715054e-07,1.3605816286362584e-07,1.2387444759715759e-07,8.9358336977806284e-08,5.1171913111881292e-08,2.3498545357509130e-08,9.4660234578149247e-09
372,5.1763780809349418e-07,9.7349501494863724e-08,1.3189906521021834e-07,1.2009508247635394e-07,8.6644892905119725e-08,4.9635842357924119e-08,2.2812563981019895e-08,9.2008596679945283e-09
373,5.0191928321101081e-07,9.4371805899008213e-08,1.2786711296724193e-07,1.1643103059910140e-07,8.4013844935235723e-08,4.8145866220495742e-08,2.2146562257425868e-08,8.9430603325018822e-09
374,4.8667806508710578e-07,9.1485196898491732e-08,1.2395841900184247e-07,1.1287877342215698e-07,8.1462691038433283e-08,4.6700601951994852e-08,2.1499959738327506e-08,8.6924230358590259e-09
375,4.7189965988453895e-07,8.8686888011065886e-08,1.2016921502735840e-07,1.0943489976910293e-07,7.8989005161310700e-08,4.5298708269976473e-08,2.0872192791145612e-08,8.4487508545788989e-09
376,4.5757001388411280e-07,8.5974178002790229e-08,1.1649584796945867e-07,1.0609610255391595e-07,7.6590434919698473e-08,4.3938884114169596e-08,2.0262714113487558e-08,8.2118522105923358e-09
377,4.4367550012010477e-07,8.3344448279819682e-08,1.1293477644339743e-07,1.0285917560452643e-07,7.4264699361628571e-08,4.2619867440740916e-08,1.9670992261489009e-08,7.9815407285027190e-09
378,4.3020290542152412e-07,8.0795160359996720e-08,1.0948256733898751e-07,9.9721010583315585e-08,7.2009586798233448e-08,4.1340434052689007e-08,1.9096511191730561e-08,7.7576350965712720e-09
379,4.1713941784687364e-07,7.8323853421806251e-08,1.0613589250999827e-07,9.6678594001592327e-08,6.9822952700511481e-08,4.0099396465286793e-08,1.8538769816340147e-08,7.5399589313383514e-09
380,4.0447261450046500e-07,7.5928141928325649e-08,1.0289152556478476e-07,9.3729004325181619e-08,6.7702717659958958e-08,3.8895602805522422e-08,1.7997281570903170e-08,7.3283406457883989e-09
381,3.9219044971870302e-07,7.3605713323875550e-08,9.9746338755052800e-08,9.0869409168343569e-08,6.5646865411129390e-08,3.7727935744520138e-08,1.7471573994813130e-08,7.1226133209684333e-09
382,3.8028124361510312e-07,7.1354325801146611e-08,9.6697299959758509e-08,8.8097062573327258e-08,6.3653440914239376e-08,3.6595311461953275e-08,1.6961188323705846e-08,6.9226145809721747e-09
383,3.6873367097314934e-07,6.9171806136645648e-08,9.3741469761233393e-08,8.5409302372946427e-08,6.1720548495997892e-08,3.5496678641491013e-08,1.6465679093630913e-08,6.7281864712040601e-09
384,3.5753675047643144e-07,6.7056047592370957e-08,9.0875998610714903e-08,8.2803547633642481e-08,5.9846350046890901e-08,3.4431017496349298e-08,1.5984613756623459e-08,6.5391753398394605e-09
385,3.4667983426581663e-07,6.5005007881689860e-08,8.8098124080547975e-08,8.0277296176578920e-08,5.8029063273206983e-08,3.3397338824044076e-08,1.5517572307349313e-08,6.3554317223995100e-09
386,3.3615259781372819e-07,6.3016707197454296e-08,8.5405168200407880e-08,7.7828122174385561e-08,5.6266960002141707e-08,3.2394683089472138e-08,1.5064146920505725e-08,6.1768102293608953e-09
387,3.2594503010590014e-07,6.1089226300449837e-08,8.2794534874974379e-08,7.5453673821243878e-08,5.4558364538369061e-08,3.1422119535470880e-08,1.4623941598669073e-08,6.0031694367229996e-09
388,3.1604742412127103e-07,5.9220704666332156e-08,8.0263707380566986e-08,7.3151671074074901e-08,5.2901652070516903e-08,3.0478745320033809e-08,1.4196571830289657e-08,5.8343717794566061e-09
389,3.0645036760096490e-07,5.7409338689261126e-08,7.7810245938326392e-08,7.0919903462660097e-08,5.1295247126031289e-08,2.9563684679383363e-08,1.3781664257542342e-08,5.6702834477603140e-09
