scan_type,kappa_top,kappa_bottom,phase,t_peak1,t_valley,t_peak2,valley_over_max,sep_peaks,rollback_total,no_leak_total,leak_total,peak2_dominant_rollback_class,peak2_dominant_rollback_frac,peak2_dominant_gate_family,peak2_dominant_gate_frac,L0R0,L0R1,L1R0,L1R1,N,P,Q
tb,0.00125,0.0015,2,394,1081,1701,0.07303766974730815,1.6596825396825396,0.8733560945296401,0.9322931917258583,0.06770680827414163,L0R1,0.9183571042382576,N,0.9193313631561245,0.0009742589178670658,0.9183571042382576,0.0009767732096329846,0.0796918636342424,0.9193313631561245,0.020105123991800873,0.06056351285207455
tb,0.0015,0.0015,2,394,1081,1700,0.07432705220331426,1.636591478696742,0.8735405320125063,0.9266428448057246,0.07335715519427559,L0R1,0.9113106067818338,N,0.9122791063818809,0.0009684996000470554,0.9113106067818338,0.0010628987616710746,0.08665799485644797,0.9122791063818809,0.02203444649235689,0.0656864471257622
tb,0.00175,0.0015,2,394,1081,1699,0.0756111132004196,1.6131025957972807,0.8737233598019181,0.9210486153965568,0.07895138460344309,L0R1,0.9043079744470984,N,0.9052707434145976,0.0009627689674992888,0.9043079744470984,0.0011491336991407096,0.0935801228862616,0.9052707434145976,0.023971715440607767,0.07075754114479466
tb,0.002,0.0015,2,394,1080,1698,0.0768896819402032,1.5883069427527405,0.8739045990623097,0.9155097300806919,0.08449026991930811,L0R1,0.8973493115249713,N,0.8983063787058447,0.000957067180873539,0.8973493115249713,0.0012354822488716882,0.10045813904528335,0.8983063787058447,0.025916653083282983,0.07577696821087215
tb,0.0025,0.0015,2,394,1080,1696,0.0794309825675061,1.5326662742789876,0.8742623947020834,0.9045949638944797,0.09540503610552042,L0R1,0.8835642488724075,N,0.8845099996092045,0.0009457507367968506,0.8835642488724075,0.0014085361106287544,0.1140814642801668,0.8845099996092045,0.02982844643003823,0.0856615539607573
tb,0.003,0.0015,2,393,1080,1694,0.08195162821182547,1.4717194570135748,0.8746140805736732,0.8938926184953361,0.10610738150466377,L0R1,0.8699560083484006,N,0.8708905596995555,0.0009345513511548701,0.8699560083484006,0.0015820903309014369,0.1275273499695431,0.8708905596995555,0.033767695994769475,0.095341744305675
tb,0.0035,0.0015,2,393,1079,1692,0.08445092532467192,1.4043243243243244,0.8749598124899167,0.8833969650120781,0.1166030349879219,L0R1,0.8565249932797842,N,0.8574484632325483,0.0009234699527640664,0.8565249932797842,0.00175617205409538,0.1407953647133564,0.8574484632325483,0.03773234323568762,0.104819193531764
tb,0.004,0.0015,2,393,1079,1691,0.08692989146622716,1.347871235721703,0.8752997407123473,0.8731024654897984,0.12689753451020153,L0R1,0.8433048440668972,N,0.8442148171064422,0.0009099730395451193,0.8433048440668972,0.001922435048415683,0.15386274784514192,0.8442148171064422,0.04170083708099934,0.11408434581255836
tb,0.0045,0.0015,2,393,1079,1689,0.08938914276374764,1.3018583626318434,0.8756340102126131,0.8630037653099331,0.136996234690067,L0R1,0.830230983610483,N,0.8311301471708037,0.0008991635603203995,0.830230983610483,0.002096950369893744,0.1667729024593028,0.8311301471708037,0.04570838568648656,0.12316146714270988
tb,0.005,0.0015,2,393,1079,1687,0.09182896278337921,1.263671875,0.8759627609187184,0.8530956859721127,0.1469043140278872,L0R1,0.8173344471479379,N,0.8182229207730903,0.0008884736251524334,0.8173344471479379,0.002272066016480321,0.17950501321042936,0.8182229207730903,0.04973556768522689,0.13204151154168273
tb,0.0,0.00175,2,395,1082,1705,0.06791425379363775,1.7385534173855341,0.8725833898189064,0.9552240584647604,0.044775941535239464,L0R1,0.946927096113911,N,0.9479246535606327,0.0009975574467217742,0.946927096113911,0.0006398592906625741,0.05143548714870472,0.9479246535606327,0.012396063984748632,0.03967928245461866
tb,0.00025,0.00175,2,394,1082,1704,0.06922848177550488,1.7202889034799738,0.8727758674013535,0.9493352176574796,0.050664782342520316,L0R1,0.9396815927604537,N,0.9406732384475027,0.0009916456870491127,0.9396815927604537,0.0007264378266512831,0.058600323725846,0.9406732384475027,0.014294744492210094,0.04503201706028716
tb,0.0005,0.00175,2,394,1082,1703,0.07053689243755641,1.7,0.8729666271663779,0.9435059184382616,0.05649408156173852,L0R1,0.9324798060582905,N,0.933465568431286,0.0009857623729953712,0.9324798060582905,0.0008130900843188192,0.06572134148439523,0.933465568431286,0.016202550305096316,0.05033188126361768
tb,0.00075,0.00175,2,394,1081,1702,0.0718396372573292,1.6790757381258024,0.8731556923087954,0.9377353269151857,0.062264673084814336,L0R1,0.9253218902573921,N,0.9263017979630218,0.00097990770562972,0.9253218902573921,0.0008998214678041406,0.072798380569174,0.9263017979630218,0.018119182713147823,0.05557901932383036
tb,0.001,0.00175,2,394,1081,1701,0.0731367604725789,1.6575776791376031,0.8733430855809178,0.9320226236954979,0.06797737630450205,L0R1,0.9182079859385608,N,0.9191820678134526,0.0009740818748917188,0.9182079859385608,0.0009866371455286942,0.07983129504101873,0.9191820678134526,0.020044347770832225,0.06077358441571525
tb,0.00125,0.00175,2,394,1081,1700,0.07442851448033364,1.635566687539136,0.873528829303728,0.926367003581245,0.07363299641875494,L0R1,0.9111382203020916,N,0.9121065053618852,0.0009682850597937112,0.9111382203020916,0.0010735420582623767,0.08681995257985245,0.9121065053618852,0.02197775627173089,0.06591573836638394
tb,0.0015,0.00175,2,394,1081,1699,0.07571493551000838,1.6111111111111112,0.8737129453777136,0.9207676752727265,0.07923232472727346,L0R1,0.9041127074568361,N,0.9050752248854609,0.0009625174286248382,0.9041127074568361,0.0011605409269627367,0.09376423418757635,0.9050752248854609,0.023919123720851917,0.07100565139368721
tb,0.00175,0.00175,2,394,1080,1698,0.07699602598936504,1.586374695863747,0.8738954552933565,0.9152238610795036,0.0847761389204963,L0R1,0.8971315487093253,N,0.8980883278484816,0.0009567791391563421,0.8971315487093253,0.0012476382603919562,0.1006640338911265,0.8980883278484816,0.02586817030498196,0.07604350184653652
tb,0.002,0.00175,2,394,1080,1697,0.07827158594992902,1.5595451825254338,0.8740763801413134,0.9097347966387426,0.09026520336125733,L0R1,0.890194832852617,N,0.8911459031914648,0.0009510703388478635,0.890194832852617,0.0013348383625160901,0.10751925844601909,0.8911459031914648,0.027824620861186432,0.08102947594734874
tb,0.0025,0.00175,2,394,1080,1695,0.08080713819185296,1.5005767012687428,0.8744335570565465,0.8989179245608124,0.10108207543918747,L0R1,0.876455024145182,N,0.8773947658904162,0.0009397417452341451,0.876455024145182,0.0015095631076400052,0.12109567100194386,0.8773947658904162,0.031758656288359076,0.09084657782122468
tb,0.003,0.00175,2,393,1080,1693,0.0833216311279978,1.4356709000552181,0.8747846372195919,0.8883112004254212,0.1116887995745789,L0R1,0.8628937523394216,N,0.8638222849685265,0.0009285326291050731,0.8628937523394216,0.001684745766025553,0.1344929692654479,0.8638222849685265,0.03571912040088754,0.10045859463058586
tb,0.0035,0.00175,2,393,1079,1691,0.08581520429698931,1.3713681986265187,0.8751297759305359,0.8779089619862585,0.1220910380137415,L0R1,0.8495113065585541,N,0.8504287503786253,0.0009174438200713035,0.8495113065585541,0.0018604141032114363,0.1477108355181631,0.8504287503786253,0.03970397571197511,0.10986727390939949
tb,0.004,0.00175,2,393,1079,1690,0.08828867391912057,1.3221202854230376,0.8754691229686883,0.8677057355138266,0.13229426448617332,L0R1,0.8363428489443079,N,0.8372468101179656,0.0009039611736575819,0.8363428489443079,0.0020278009310534906,0.16072538895098082,0.8372468101179656,0.04369081583374171,0.11906237404829258
tb,0.0045,0.00175,2,393,1079,1688,0.09074251871172409,1.2809099901088032,0.8758028228517987,0.8576962283228909,0.14230377167710914,L0R1,0.8233204563972715,N,0.8242136050662822,0.0008931486690106374,0.8233204563972715,0.002203821094667665,0.17358257383905018,0.8242136050662822,0.04771660480318896,0.12806979013052888
tb,0.005,0.00175,2,393,1079,1686,0.093177020576023,1.24446583253128,0.8761310150802633,0.8478753216556366,0.15212467834436333,L0R1,0.8104766681082395,N,0.8113591258467662,0.000882457738526834,0.8104766681082395,0.0023804017193187377,0.18626047243391505,0.8113591258467662,0.05176108586096463,0.13687978829226913
tb,0.0,0.002,2,394,1082,1704,0.06931442255301601,1.7191601049868765,0.8727561945171135,0.9490993096831692,0.050900690316830775,L0R1,0.9396512999642141,N,0.9406429600203223,0.0009916600561081894,0.9396512999642141,0.0007323813605964911,0.058624658619081095,0.9406429600203223,0.014215941084210409,0.04514109889546717
tb,0.00025,0.002,2,394,1082,1703,0.07062527193627326,1.698896820246593,0.8729483359412423,0.9432639606795011,0.05673603932049877,L0R1,0.9324246832773245,N,0.9334104205115061,0.0009857372341814804,0.9324246832773245,0.0008198760851500575,0.06576970340334386,0.9334104205115061,0.01612777018900284,0.05046180929949099
tb,0.0005,0.002,2,394,1082,1702,0.07193064330721329,1.677998717126363,0.8731387634204274,0.9374875109262155,0.06251248907378437,L0R1,0.9252423396968471,N,0.9262221832696411,0.0009798435727940028,0.9252423396968471,0.0009074332534067958,0.07287038347695204,0.9262221832696411,0.018048445395287004,0.05572937133507189
tb,0.00075,0.002,2,394,1081,1701,0.07323027274459641,1.6565272496831431,0.8733275000646388,0.9317691363425264,0.0682308636574735,L0R1,0.9181044066924214,N,0.9190783859513618,0.0009739792589403167,0.9181044066924214,0.0009950583486153992,0.07992655570002286,0.9190783859513618,0.019977670567721897,0.06094394348091626
tb,0.001,0.002,2,394,1081,1700,0.07452440983118008,1.6335209505941213,0.8735145685440743,0.9261080271598395,0.07389197284016047,L0R1,0.9110110083482316,N,0.9119791528168933,0.000968144468661945,0.9110110083482316,0.001082756618480727,0.08693809056462588,0.9119791528168933,0.021915154354402232,0.06610569282870442
tb,0.00125,0.002,2,394,1081,1699,0.07581320281913637,1.6091245376078915,0.873699991100229,0.9205033876219165,0.07949661237808345,L0R1,0.9039622556507749,N,0.9049245950180255,0.000962339367250703,0.9039622556507749,0.0011705330832105744,0.09390487189876383,0.9049245950180255,0.023860610159358923,0.07121479482261556
tb,0.0015,0.002,2,394,1081,1698,0.0770966877076172,1.5844471445929527,0.8738837895566238,0.914954435692702,0.08504556430729807,L0R1,0.8969582467768726,N,0.8979148108863261,0.0009565641094534733,0.8969582467768726,0.0012583925433353733,0.10082679657033855,0.8979148108863261,0.02581375611304563,0.07627143300062827
tb,0.00175,0.002,2,394,1080,1697,0.07837476066436262,1.5567502986857826,0.8740659853292075,0.9094604027715845,0.09053959722841562,L0R1,0.8899990673815723,N,0.8909498862212504,0.0009508188396781366,0.8899990673815723,0.0013463395873054384,0.10770377419144424,0.8909498862212504,0.027774315040923595,0.08127579873782612
tb,0.002,0.002,2,394,1080,1696,0.07964743528266384,1.528169014084507,0.8742465994364403,0.9040205334158568,0.0959794665841433,L0R1,0.8830847908856257,N,0.8840298945778261,0.0009451036922003504,0.8830847908856257,0.001434378598870313,0.11453572682330347,0.8840298945778261,0.029742014430252813,0.08622809099192104
tb,0.0025,0.002,2,393,1080,1694,0.08217726085849217,1.4659154929577465,0.8746031647996148,0.8933003278026094,0.10669967219739054,L0R1,0.8693911808227993,N,0.8703249450746229,0.0009337642518234626,0.8693911808227993,0.0016107490790660504,0.12806430584631118,0.8703249450746229,0.033697767640333096,0.09597728728504408
tb,0.003,0.002,2,393,1080,1692,0.08468566651736996,1.3997844827586208,0.8749536462082839,0.8827880283552186,0.1172119716447812,L0R1,0.8558777701373832,N,0.8568003168051527,0.0009225466677694275,0.8558777701373832,0.0017875352270276842,0.14141214796781967,0.8568003168051527,0.03767892751242849,0.10552075568241882
tb,0.0035,0.002,2,393,1079,1690,0.08717359080018651,1.3426501035196687,0.8752981984606427,0.8724780384714259,0.1275219615285741,L0R1,0.8425447348527734,N,0.8434561865234257,0.0009114516706524077,0.8425447348527734,0.001964765447952765,0.15457904802862135,0.8434561865234257,0.041683478014840514,0.11486033546173371
tb,0.004,0.002,2,393,1079,1689,0.08964161282512557,1.297946920380571,0.875636970863934,0.8623649477057592,0.13763505229424072,L0R1,0.8294287183090516,N,0.8303267026544736,0.0008979843454220584,0.8294287183090516,0.002133254453166103,0.16754004289236038,0.8303267026544736,0.045688154596922055,0.12398514274860442
tb,0.0045,0.002,2,393,1079,1687,0.09209009971533647,1.2605942523136873,0.8759701074915061,0.8524435244022902,0.14755647559770987,L0R1,0.8164585345234996,N,0.8173457044774125,0.0008871699539127509,0.8164585345234996,0.0023107552711895307,0.1803435402513981,0.8173457044774125,0.04973168482456675,0.13292261069802075
tb,0.005,0.002,2,393,1079,1685,0.09451933170741267,1.2252252252252251,0.8762977474250431,0.842708708677182,0.1572912913228181,L0R1,0.8036681876328058,N,0.8045446667606169,0.0008764791278108318,0.8036681876328058,0.002488776951639378,0.19296655628774392,0.8045446667606169,0.05379297273554825,0.14166236050383502
tb,0.0,0.0025,2,394,1082,1703,0.07209539769490382,1.676056338028169,0.8730971127251711,0.9370436554570634,0.06295634454293662,L0R1,0.9252381120233256,N,0.9262153090062338,0.0009771969829085148,0.9252381120233256,0.0009140786682723935,0.0728706123254936,0.9262153090062338,0.017882590854014748,0.05590210013975125
tb,0.00025,0.0025,2,394,1082,1701,0.07340019311609178,1.6533839342188488,0.873288593834937,0.9313132767623308,0.06868672323766926,L0R1,0.9180341754853913,N,0.9190081730295646,0.000973997544173556,0.9180341754853913,0.00100758606145196,0.07998424090898325,0.9190081730295646,0.01982640292069425,0.06116542404974102
tb,0.0005,0.0025,2,394,1081,1700,0.07469954421271068,1.630461922596754,0.8734783685440957,0.9256405390355184,0.07435946096448166,L0R1,0.9108923758445847,N,0.9118604611597191,0.0009680853151343807,0.9108923758445847,0.0010969147518644152,0.08704262408841647,0.9118604611597191,0.021772013581491584,0.06636752525878932
tb,0.00075,0.0025,2,394,1081,1699,0.0759931140578985,1.606153846153846,0.8736664597983638,0.9200246373795623,0.07997536262043774,L0R1,0.903796024344584,N,0.904758228149563,0.0009622038049790438,0.903796024344584,0.001186289070994622,0.09405548277944244,0.904758228149563,0.02372562390839108,0.07151614794204603
tb,0.001,0.0025,2,394,1081,1698,0.07728135427841394,1.5815645845967252,0.8738528901089558,0.9144647808451454,0.0855352191548546,L0R1,0.8967452124302562,N,0.8977015655921888,0.0009563531619328516,0.8967452124302562,0.0012757144335860421,0.10102271997422503,0.8977015655921888,0.0256869479354679,0.07661148647234321
tb,0.00125,0.0025,2,394,1081,1697,0.07856430037548741,1.5530393325387366,0.8740376815634469,0.9089601921396304,0.09103980786036955,L0R1,0.8897400190257002,N,0.8906905525495429,0.0009505335238426436,0.8897400190257002,0.0013651960269554073,0.10794425142350167,0.8906905525495429,0.027655704479100502,0.08165374297135657
tb,0.0015,0.0025,2,394,1081,1696,0.07984198788749201,1.5245901639344261,0.8742208558363229,0.9035101073433924,0.09648989265660753,L0R1,0.8827805108194301,N,0.8837252558378125,0.0009447450183824657,0.8827805108194301,0.0014547388187770467,0.1148200053434104,0.8837252558378125,0.029631617104946068,0.08664312705724138
tb,0.00175,0.0025,2,394,1080,1695,0.08111417689232402,1.4936854190585533,0.8744024341991861,0.8981137756333185,0.10188622436668138,L0R1,0.8758667425491516,N,0.8768057303124119,0.0009389877632601145,0.8758667425491516,0.001544347564644324,0.12164992212294388,0.8768057303124119,0.03161441409313292,0.09157985559445517
tb,0.002,0.0025,2,394,1080,1694,0.08238115494486131,1.4606741573033708,0.8745824375306691,0.8927704590132582,0.1072295409867417,L0R1,0.8689987572858325,N,0.8699320191522567,0.0009332618664242498,0.8689987572858325,0.0016340268154128553,0.12843395403233035,0.8699320191522567,0.033603828401776295,0.0964641524459669
tb,0.0025,0.0025,2,393,1080,1692,0.08489873413130819,1.3960236432025792,0.8749378007065196,0.8822399816230537,0.11776001837694626,L0R1,0.8554002514273819,N,0.8563221559592374,0.000921904531855661,0.8554002514273819,0.001813614053956728,0.14186422998680584,0.8563221559592374,0.037601463973013845,0.10607638006774874
tb,0.003,0.0025,2,393,1079,1690,0.08739595838053037,1.3391843056272585,0.8752871048914457,0.8719130179176008,0.12808698208239924,L0R1,0.8419851151998003,N,0.842895788890766,0.0009106736909657284,0.8419851151998003,0.001993533112241863,0.15511067799699213,0.842895788890766,0.04162247956113282,0.11548173154810128
tb,0.0035,0.0025,2,393,1079,1689,0.08987286476627393,1.2953523238380809,0.8756305039112038,0.8617840997149943,0.1382159002850057,L0R1,0.8287906176617122,N,0.8296876960536649,0.0008970783919528641,0.8287906176617122,0.0021644727155914006,0.16814783123074362,0.8296876960536649,0.045643881403644,0.12466842254269116
tb,0.004,0.0025,2,393,1079,1687,0.0923301364791368,1.2581429265921245,0.8759681461581932,0.8518479403848597,0.14815205961514033,L0R1,0.8157443025074694,N,0.8166304387616785,0.0008861362542091249,0.8157443025074694,0.0023444427396525527,0.18102511849866895,0.8166304387616785,0.049703744993292345,0.1336658162450292
tb,0.0045,0.0025,2,393,1079,1685,0.09476805148796665,1.2217494089834515,0.876300174844382,0.8420994276857647,0.1579005723142353,L0R1,0.8028806410870161,N,0.8037559624852032,0.0008753213981871059,0.8028806410870161,0.0025248331902783267,0.19371920432451853,0.8037559624852032,0.0537812831710271,0.1424627543437697
tb,0.005,0.0025,1,392,1079,1683,0.09718623883281567,0.8446189074255807,0.8766267282396989,0.8325336169409546,0.1674663830590455,L0R1,0.7901991415352984,N,0.7910637755096522,0.0008646339743539647,0.7901991415352984,0.0027056661342489186,0.2062305583560989,0.7910637755096522,0.05787473153072986,0.15106149295961796
tb,0.0,0.003,2,394,1082,1701,0.07485171963817698,1.6296758104738154,0.8734319175741045,0.9252401458465426,0.07475985415345729,L0R1,0.9109746553639184,N,0.9119402716843064,0.0009656163203879403,0.9109746553639184,0.001100360226862617,0.08695936808883102,0.9119402716843064,0.021596670542255114,0.06646305777343857
tb,0.00025,0.003,2,394,1082,1700,0.07615056144397274,1.6044226044226044,0.8736227538055237,0.9196121243786215,0.08038787562137847,L0R1,0.9038309245995175,N,0.9047905997691068,0.0009596751695892948,0.9038309245995175,0.0011910110684032653,0.09401838916248993,0.9047905997691068,0.023557344362698775,0.07165205586819443
tb,0.0005,0.003,2,394,1081,1699,0.07744397991487056,1.5789473684210527,0.873811890925012,0.9140405197732315,0.08595948022676847,L0R1,0.8967335014565232,N,0.897687267270778,0.0009537658142546831,0.8967335014565232,0.001281682076574101,0.10103105065264793,0.897687267270778,0.02552576024327717,0.07678697248594486
tb,0.00075,0.003,2,394,1081,1698,0.07873170173441355,1.5523809523809524,0.8739993517209291,0.9085245457512645,0.0914754542487355,L0R1,0.8896824595461655,N,0.890630347932533,0.0009478883863674869,0.8896824595461655,0.001372379026820552,0.10799727304064638,0.890630347932533,0.027501632775275026,0.08186801929219194
tb,0.001,0.003,2,394,1081,1697,0.08001414404488533,1.522196261682243,0.8741851585521652,0.9030634296290937,0.09693657037090629,L0R1,0.8826778601887851,N,0.8836199031964641,0.0009420430076787874,0.8826778601887851,0.0014631074600329314,0.11491698934350306,0.8836199031964641,0.029484681396908054,0.08689541540662787
tb,0.00125,0.003,2,394,1081,1696,0.0812913418830994,1.4914089347079038,0.8743693333588183,0.8976564120359295,0.10234358796407049,L0R1,0.8757197526980404,N,0.8766559824879542,0.0009362297899136814,0.8757197526980404,0.0015538726905110077,0.12179014482153488,0.8766559824879542,0.03147463035841839,0.09186938715362751
tb,0.0015,0.003,2,394,1081,1695,0.08256333032640259,1.4593381940549635,0.8745518976725463,0.8923027466383173,0.10769725336168262,L0R1,0.8688081746646986,N,0.869738623499677,0.0009304488349784661,0.8688081746646986,0.0016446798137005687,0.12861669668662234,0.869738623499677,0.03347120868539698,0.09679016781492596
tb,0.00175,0.003,2,393,1080,1694,0.08382939901749417,1.4257534246575343,0.8747328726266098,0.8870016998715583,0.11299830012844174,L0R1,0.8619431522397026,N,0.8628678524748712,0.0009247002351683695,0.8619431522397026,0.0017355337137068495,0.135396613811422,0.8628678524748712,0.035474150140443056,0.10165799738468587
tb,0.002,0.003,2,393,1080,1693,0.08509024428406904,1.3941018766756033,0.8749122789656107,0.8817525506778439,0.11824744932215614,L0R1,0.8551247004162188,N,0.8560436844895944,0.0009189840733755675,0.8551247004162188,0.0018264390705896093,0.142129876439816,0.8560436844895944,0.03748319318326521,0.10647312232714047
tb,0.0025,0.003,2,393,1080,1691,0.08759669065683007,1.3374549201442556,0.8752664668899338,0.8714071217868972,0.1285928782131029,L0R1,0.8416275144405545,N,0.8425351637901979,0.0009076493496433808,0.8416275144405545,0.002008421897276659,0.1554564143125253,0.8425351637901979,0.041518561107135324,0.11594627510266685
tb,0.003,0.003,2,393,1079,1689,0.09008293798198262,1.2934131736526946,0.875614619981131,0.8612609320932628,0.13873906790673723,L0R1,0.8283165241555653,N,0.8292129693023226,0.0008964451467572042,0.8283165241555653,0.002190661917246275,0.1685963687804312,0.8292129693023226,0.04557531247224055,0.12521171822543684
tb,0.0035,0.003,2,393,1079,1687,0.0925491035930314,1.2550921435499516,0.8759568911323248,0.8513086381314869,0.14869136186851306,L0R1,0.8151914762412833,N,0.8160768480518011,0.0008853718105177405,0.8151914762412833,0.00237318992117119,0.18154996202702764,0.8160768480518011,0.049651519668099574,0.13427163228009928
tb,0.004,0.003,2,393,1079,1685,0.09499581506295411,1.2177191328934966,0.8762934278583046,0.8415450735299198,0.15845492647008025,L0R1,0.802251965339621,N,0.8031263948957417,0.000874429556120754,0.802251965339621,0.0025560340647236878,0.19431757103953476,0.8031263948957417,0.053745325965039115,0.14312827913921927
tb,0.0045,0.003,1,392,1079,1683,0.09742268464277867,0.8443427076520602,0.876624372544487,0.831965242045142,0.16803475795485792,L0R1,0.7894974425880732,N,0.790361061062723,0.000863618474649558,0.7894974425880732,0.0027392200545009486,0.2068997188827762,0.790361061062723,0.0578549439624587,0.15178399497481848
tb,0.005,0.003,1,392,1079,1681,0.0998301532718329,0.836741317753976,0.8769498626816615,0.8225643109237668,0.17743568907623306,L0R1,0.7769272239666865,N,0.7777801625061564,0.000852938539469863,0.7769272239666865,0.002922771322633936,0.21929706617120961,0.7777801625061564,0.061978653988957785,0.16024118350488584
tb,0.0,0.0035,2,394,1082,1699,0.07758378004037483,1.5770392749244713,0.8737607731644925,0.913681445006156,0.08631855499384401,L0R1,0.8968772785900362,N,0.8978314183221234,0.0009541397320874055,0.8968772785900362,0.001287850913352977,0.10088073076452356,0.8978314183221234,0.025350560195437473,0.0768180214824391
tb,0.00025,0.0035,2,394,1082,1698,0.07887676670797514,1.5505350772889417,0.8739509793111274,0.9081532503201178,0.09184674967988204,L0R1,0.8897772424979628,N,0.8907254266615432,0.0009481841635805134,0.8897772424979628,0.001380194385178848,0.10789437895327783,0.8907254266615432,0.02733459063945124,0.0819399826990055
tb,0.0005,0.0035,2,394,1082,1697,0.08016442910912683,1.5204200700116686,0.8741394933921736,0.902680281399217,0.09731971860078298,L0R1,0.8827244732225386,N,0.8836667349260057,0.0009422617034671083,0.8827244732225386,0.0014725359246208903,0.11486072914937351,0.8836667349260057,0.02932581726897119,0.08700744780502316
tb,0.00075,0.0035,2,394,1081,1696,0.08144641762553949,1.4888507718696398,0.8743263380451541,0.8972617700382565,0.10273822996174341,L0R1,0.8757190121904336,N,0.8766553846461035,0.0009363724556697694,0.8757190121904336,0.001564881494431467,0.12177973385946524,0.8766553846461035,0.03132396052257654,0.09202065483132008
tb,0.001,0.0035,2,394,1081,1695,0.0827231591249855,1.4560716284275321,0.874511535482931,0.891896961286885,0.10810303871311508,L0R1,0.8687608891441674,N,0.8696914056584565,0.000930516514288958,0.8687608891441674,0.0016572368223035105,0.12865135751924014,0.8696914056584565,0.033328745696495604,0.09697984864504795
tb,0.00125,0.0035,2,393,1081,1694,0.08399436963460807,1.4241926655719759,0.8746951075041917,0.8865851131750415,0.11341488682495848,L0R1,0.8618501224219463,N,0.862774816385755,0.00092469396380882,0.8618501224219463,0.0017496074088098857,0.13547557620543507,0.862774816385755,0.0353399029064676,0.10188528070777723
tb,0.0015,0.0035,2,393,1081,1693,0.08526021490307585,1.39186295503212,0.874877075503637,0.8813254964453144,0.11867450355468552,L0R1,0.8549867192368306,N,0.8559056241161342,0.0009189048793035746,0.8549867192368306,0.0018419985351142449,0.14225237734875174,0.8559056241161342,0.03735716704795178,0.10673720883591409
tb,0.00175,0.0035,2,393,1080,1692,0.086520666593913,1.362349239643419,0.875057460481854,0.8761173942919674,0.12388260570803261,L0R1,0.8481706759549329,N,0.8490838252815771,0.0009131493266442294,0.8481706759549329,0.0019344152704583745,0.1489817594479644,0.8490838252815771,0.039380277754791214,0.11153589696363159
tb,0.002,0.0035,2,393,1080,1691,0.08777597747417178,1.3353909465020577,0.8752362830548884,0.8709601021064652,0.12903989789353476,L0R1,0.8414019783723719,N,0.8423094057350772,0.000907427362705332,0.8414019783723719,0.0020268624794309346,0.15566373178549178,0.8423094057350772,0.04140897935643483,0.11628161490848801
tb,0.0025,0.0035,2,393,1080,1689,0.09027149741143385,1.2914798206278026,0.8755893215823887,0.8607951887077852,0.1392048112922148,L0R1,0.8280065122906884,N,0.8289025966754322,0.0008960843847438108,0.8280065122906884,0.002211866795471717,0.16888553652909602,0.8289025966754322,0.04548215577399332,0.12561524755057452
tb,0.003,0.0035,2,393,1079,1687,0.09274705028237674,1.253268765133172,0.8759363486700259,0.8508253540446266,0.1491746459553735,L0R1,0.8148000063822416,N,0.8156848826105654,0.0008848762283238283,0.8148000063822416,0.002397046569791694,0.18191807081964284,0.8156848826105654,0.04957474314139176,0.13474037424804283
tb,0.0035,0.0035,2,393,1079,1685,0.09520266278415412,1.2142857142857142,0.8762775163158814,0.841045375801558,0.15895462419844195,L0R1,0.8017819943447124,N,0.8026557973902776,0.0008738030455653479,0.8017819943447124,0.002582434044717893,0.19476176856500438,0.8026557973902776,0.053684860484039566,0.1436593421256829
tb,0.004,0.0035,1,392,1079,1683,0.09763835783839118,0.8440666884602811,0.8766129711922903,0.8314502044404316,0.16854979555956828,L0R1,0.7889518666875033,N,0.7898147315518015,0.0008628648642979803,0.7889518666875033,0.002768058815327863,0.20741720963287097,0.7898147315518015,0.057810697445471876,0.15237457100272675
tb,0.0045,0.0035,1,392,1079,1681,0.10005451585476081,0.836469824789098,0.8769428548910104,0.8220349564245681,0.17796504357543183,L0R1,0.7763088790614405,N,0.7771609406559081,0.0008520615944678215,0.7763088790614405,0.0029539480145634556,0.21988511132952812,0.7771609406559081,0.061950512668975805,0.16088854667511593
tb,0.005,0.0035,1,392,1079,1679,0.10245190276308662,0.8300548210254757,0.8772673041544955,0.8127949077598545,0.18720509224014542,L0R1,0.7638521603943952,N,0.7646935534288323,0.0008413930344372961,0.7638521603943952,0.003140126487056772,0.23216632008411084,0.7646935534288323,0.06610263213717377,0.16920381443399396
tb,0.0,0.004,2,394,1082,1697,0.08029196858209033,1.5186480186480187,0.8740838373146588,0.9023604806677582,0.09763951933224171,L0R1,0.8829478027567254,N,0.8838905720348108,0.0009427692780852226,0.8829478027567254,0.0014765661116309915,0.11463286185355837,0.8838905720348108,0.02914182414944044,0.08696760381574883
tb,0.00025,0.004,2,394,1082,1696,0.08157919674405759,1.4871501998857795,0.8742734275679659,0.8969296617420576,0.10307033825794247,L0R1,0.8758933612808053,N,0.8768301631415253,0.0009368018607198455,0.8758933612808053,0.0015705526997931432,0.12159928415868171,0.8768301631415253,0.031148184197166758,0.0920216526613079
tb,0.0005,0.004,2,394,1082,1695,0.08286115123117774,1.4552572706935123,0.8744613325721217,0.8915529093740364,0.10844709062596368,L0R1,0.8688870922077216,N,0.8698179610318746,0.0009308688241528147,0.8688870922077216,0.0016645154513384199,0.12851752351678702,0.8698179610318746,0.033161199731775046,0.09702083923635045
