case,display_name,style,base_start_x,base_start_y,target_x,target_y,x_gate,start_x,start_y,phase,t_peak1,t_valley,t_peak2,valley_over_max,sep_peaks
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,12,13,1,707,1546,2017,0.30053040671100983,0.7479303454182129
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,13,13,1,720,1560,2028,0.30342877362402887,0.7474285714285714
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,14,13,1,733,1573,2039,0.3063176414286421,0.7469259365170146
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,15,13,1,747,1587,2051,0.30919525668213693,0.7464224384659416
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,16,13,1,760,1601,2062,0.31206099193608117,0.7463456577815993
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,17,13,1,773,1615,2073,0.31491392505057186,0.7458405048766494
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,18,13,1,786,1629,2085,0.3177530337569407,0.746122917863297
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,19,13,1,799,1643,2096,0.3205772708204122,0.7456165564817476
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,20,13,1,813,1657,2108,0.3233852421095553,0.745538284398388
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,21,13,1,826,1671,2119,0.3261756501129684,0.7450302506482281
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,22,13,1,839,1685,2131,0.32894793921466225,0.7455279861511829
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,23,13,1,852,1700,2142,0.33170060946877394,0.7452339688041595
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,24,13,1,865,1714,2153,0.33443290638065826,0.7451547584610935
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,25,13,1,879,1728,2165,0.3371435373431861,0.7446438911407064
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,26,13,1,892,1743,2176,0.3398307437906682,0.7443478260869565
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,27,13,1,905,1757,2188,0.34249458873173033,0.7448476052249637
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,28,13,1,918,1772,2199,0.34513354041764827,0.7447674418604651
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,29,13,1,931,1786,2210,0.347747110319616,0.7446870451237263
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,30,13,1,944,1801,2222,0.3503337212644584,0.7449723112795104
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,31,13,1,958,1816,2233,0.3528923950470724,0.7443082311733801
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,32,13,1,971,1830,2245,0.3554222956341836,0.744593804792519
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,33,13,1,984,1845,2256,0.3579223962552716,0.7445127304653204
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,34,13,1,997,1860,2267,0.3603917843646203,0.7444314185228605
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,35,13,1,1010,1874,2279,0.36282913504123593,0.7449368946287056
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,36,13,1,1023,1889,2290,0.3652326315069694,0.7446370849250661
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,37,13,1,1037,1904,2301,0.3676003490275736,0.7439670394349618
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,38,13,1,1050,1919,2313,0.36993062773639296,0.74447391688771
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,39,13,1,1063,1934,2324,0.37222098959542715,0.744611750811928
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,40,13,1,1076,1948,2335,0.3744681180535572,0.7445298639858072
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,41,13,1,1089,1963,2347,0.3766681923597077,0.7448194197750148
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,42,13,1,1102,1978,2358,0.3788165937845758,0.7447376222946932
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,43,13,1,1115,1993,2369,0.3809076351883453,0.7448767448767448
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,44,13,1,1128,2007,2381,0.38293429371592824,0.7453896490184414
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,45,13,1,1141,2022,2392,0.3848891025422145,0.7455303933253874
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,46,13,1,1154,2036,2403,0.38676345613945556,0.7454491196657714
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,47,13,1,1167,2050,2414,0.38854856914161084,0.7458133971291866
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,48,13,2,116,477,1180,0.04158163325186141,1.8915555555555557
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,49,13,2,101,490,1192,0.042324468277978436,2.031657355679702
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,50,13,2,87,502,1204,0.043052151881126655,2.135755258126195
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,51,13,2,75,514,1216,0.04375622739480373,2.219844357976654
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,52,13,2,65,525,1228,0.0444253397466291,2.293885601577909
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,53,13,2,55,536,1240,0.045043476055549245,2.362911266201396
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,54,13,2,47,547,1251,0.030174366095823146,2.4249748237663646
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,55,13,2,40,558,1262,0.019993905753123774,2.486266531027467
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,56,13,2,36,568,1272,0.014109099253897,2.5301944728761514
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,57,13,2,33,576,1281,0.010694870108213858,2.565262076053443
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,58,13,2,31,584,1288,0.008731088517071453,2.5944272445820435
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,59,13,2,30,588,1293,0.007770489487878822,2.6176165803108806
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,0,14,1,630,1465,1953,0.2740971436693218,0.7577319587628866
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,1,14,1,630,1465,1953,0.2744264193197203,0.7575150300601202
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,2,14,1,630,1465,1953,0.27517880632348596,0.7570815450643776
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,3,14,1,631,1466,1953,0.2764081653495186,0.7558604917095483
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,4,14,1,633,1469,1954,0.2781039876658857,0.7544260422615648
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,5,14,1,638,1473,1958,0.28018784743774044,0.7534246575342466
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,6,14,1,644,1480,1963,0.28259274578584603,0.752639087018545
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,7,14,1,652,1489,1970,0.28524357330627975,0.7518539646320593
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,8,14,1,662,1499,1978,0.2880616733677879,0.7507130633200229
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,9,14,1,673,1510,1987,0.2909810764379176,0.75
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,10,14,1,684,1522,1997,0.2939505805982246,0.7494292237442922
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,11,14,1,696,1534,2007,0.2969373355918089,0.7487150199885779
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,12,14,1,709,1547,2018,0.29992080335080906,0.748
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,13,14,1,721,1560,2029,0.3028887805237698,0.748069774092079
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,14,14,1,734,1574,2040,0.30583657497415434,0.7473533619456366
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,15,14,1,747,1588,2051,0.3087627263281058,0.7468499427262314
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,16,14,1,760,1601,2063,0.3116662187971841,0.7469188879335052
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,17,14,1,773,1615,2074,0.3145481384783637,0.7468427095292767
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,18,14,1,786,1629,2085,0.31740919330556283,0.746337259408216
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,19,14,1,799,1643,2097,0.32024998646039327,0.7464059804485337
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,20,14,1,813,1657,2108,0.32307028066954296,0.745538284398388
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,21,14,1,826,1671,2119,0.325870610246951,0.7454597866820409
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,22,14,1,839,1685,2131,0.32865096540027977,0.7455279861511829
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,23,14,1,852,1700,2142,0.3314107337295859,0.7454492921121063
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,24,14,1,865,1714,2154,0.33414940092682066,0.7457332947642464
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,25,14,1,879,1728,2165,0.3368661532638271,0.7448595424268751
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,26,14,1,892,1743,2176,0.33955986540063987,0.7445636416352566
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,27,14,1,905,1757,2188,0.34223021860967706,0.7450638792102207
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,28,14,1,918,1772,2199,0.3448763601243359,0.7447674418604651
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,29,14,1,931,1786,2211,0.3474972753858418,0.745269286754003
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,30,14,1,944,1801,2222,0.35009206545429644,0.7451895043731779
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,31,14,1,958,1815,2233,0.35265948421361204,0.7443082311733801
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,32,14,1,971,1830,2245,0.3551983612097021,0.7448114586378252
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,33,14,1,984,1845,2256,0.3577082364644243,0.7445127304653204
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,34,14,1,997,1860,2267,0.3601878841693394,0.7444314185228605
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,35,14,1,1010,1874,2279,0.3626355954150129,0.7449368946287056
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,36,14,1,1023,1889,2290,0.3650502026504653,0.7448559670781894
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,37,14,1,1037,1904,2302,0.3674295981613453,0.7447748012952605
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,38,14,1,1050,1919,2313,0.3697716299823775,0.74447391688771
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,39,14,1,1063,1933,2324,0.37207376098705924,0.744611750811928
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,40,14,1,1076,1948,2335,0.3743328775106822,0.7445298639858072
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,41,14,1,1089,1963,2347,0.3765450993776123,0.7450399763103346
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,42,14,1,1102,1978,2358,0.37870561252003343,0.7449584816132859
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,43,14,1,1115,1992,2369,0.38080851582339575,0.7450980392156863
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,44,14,1,1128,2007,2381,0.3828469103427815,0.74561142517108
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,45,14,1,1141,2022,2392,0.38481331537248475,0.7455303933253874
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,46,14,1,1154,2036,2403,0.38669881192896854,0.7454491196657714
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,47,14,1,1167,2050,2414,0.38849478561115874,0.7458133971291866
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,48,14,2,119,477,1180,0.04149972868063605,1.8745583038869258
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,49,14,2,104,489,1192,0.04226198753274257,2.0223048327137545
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,50,14,2,91,502,1204,0.043003323956915,2.1240458015267176
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,51,14,2,80,514,1216,0.043716245581900216,2.207968901846453
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,52,14,2,71,525,1228,0.044389349015873866,2.27755905511811
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,53,14,2,63,536,1240,0.045008242486861444,2.3376365441906652
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,54,14,2,57,547,1251,0.03613873648673522,2.388
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,55,14,2,51,557,1262,0.02524632166474184,2.4390735146022156
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,56,14,2,47,567,1272,0.01851141860793554,2.479757085020243
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,57,14,2,45,576,1281,0.01437991868528585,2.5121951219512195
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,58,14,2,43,583,1288,0.011926927832742058,2.53822629969419
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,59,14,2,42,587,1292,0.010711851866432948,2.5510204081632653
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,0,15,1,635,1470,1958,0.2743968113923039,0.7588184685976485
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,1,15,1,635,1470,1958,0.27468259587883215,0.7586009174311926
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,2,15,1,636,1470,1958,0.2753394666083585,0.757593123209169
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,3,15,1,637,1472,1958,0.27642361858774955,0.7563698826223876
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,4,15,1,639,1474,1960,0.2779493286576672,0.755937052932761
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,5,15,1,643,1478,1963,0.27988822366816185,0.7547169811320755
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,6,15,1,648,1484,1967,0.2821886050594838,0.7537142857142857
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,7,15,1,656,1492,1973,0.28478076461590635,0.7523564695801199
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,8,15,1,664,1501,1981,0.2875835279651498,0.75214163335237
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,9,15,1,674,1512,1989,0.29051936446828414,0.7509994288977727
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,10,15,1,685,1523,1999,0.293525163618208,0.7506426735218509
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,11,15,1,697,1535,2009,0.296556146125721,0.7497142857142857
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,12,15,1,709,1548,2019,0.2995844289106911,0.7489994282447112
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,13,15,1,722,1561,2030,0.30259412176316713,0.7482837528604119
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,14,15,1,734,1574,2041,0.3055772932855147,0.7483538505582594
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,15,15,1,747,1588,2052,0.3085316608054631,0.7478510028653295
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,16,15,1,760,1601,2063,0.31145783759930595,0.7473472899340408
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,17,15,1,773,1615,2074,0.31435699941126954,0.7468427095292767
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,18,15,1,786,1629,2085,0.3172311551346717,0.746337259408216
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,19,15,1,800,1643,2097,0.3200817485766431,0.7462600690448792
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,20,15,1,813,1657,2108,0.32290945688294265,0.7457529513389001
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,21,15,1,826,1671,2120,0.3257156075076163,0.7460363217065437
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,22,15,1,839,1685,2131,0.3285006048477957,0.7455279861511829
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,23,15,1,852,1700,2142,0.3312643394138521,0.7454492921121063
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,24,15,1,865,1714,2154,0.33400647559663105,0.7457332947642464
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,25,15,1,879,1728,2165,0.33672646893735186,0.7448595424268751
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,26,15,1,892,1743,2177,0.33942354278236864,0.7453596287703016
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,27,15,1,905,1757,2188,0.3420972104913831,0.7450638792102207
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,28,15,1,918,1772,2199,0.3447469695345407,0.7449840069787729
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,29,15,1,931,1786,2211,0.3473715573607317,0.745269286754003
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,30,15,1,944,1801,2222,0.3499704191366716,0.7451895043731779
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,31,15,1,958,1815,2233,0.3525420392150215,0.7443082311733801
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,32,15,1,971,1830,2245,0.35508551175301806,0.7448114586378252
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,33,15,1,984,1845,2256,0.35760023696797977,0.7447306791569087
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,34,15,1,997,1859,2267,0.36008481137182563,0.7444314185228605
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,35,15,1,1010,1874,2279,0.36253783115311866,0.7449368946287056
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,36,15,1,1023,1889,2290,0.3649579599683702,0.7448559670781894
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,37,15,1,1037,1904,2302,0.3673431631143869,0.7447748012952605
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,38,15,1,1050,1918,2313,0.36969097042852195,0.74447391688771
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,39,15,1,1063,1933,2324,0.37199898919785135,0.744611750811928
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,40,15,1,1076,1948,2335,0.37426414784427037,0.7445298639858072
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,41,15,1,1089,1963,2347,0.3764824450146917,0.7450399763103346
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,42,15,1,1102,1978,2358,0.37864902721173244,0.7449584816132859
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,43,15,1,1115,1992,2369,0.3807578379045226,0.7450980392156863
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,44,15,1,1128,2007,2381,0.38280219362710677,0.74561142517108
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,45,15,1,1141,2022,2392,0.3847744615543619,0.7455303933253874
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,46,15,1,1154,2036,2403,0.386665617964685,0.7454491196657714
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,47,15,1,1167,2050,2414,0.38846713914185355,0.7458133971291866
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,48,15,2,120,476,1180,0.04145568699641792,1.8645558487247142
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,49,15,2,105,489,1192,0.04222813400787282,2.0166975881261595
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,50,15,2,93,501,1204,0.04297698081180741,2.1182078169685417
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,51,15,2,83,513,1216,0.0436944704495197,2.2
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,52,15,2,74,525,1228,0.04437026427280266,2.269419862340216
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,53,15,2,67,536,1240,0.0449901031372662,2.325074331020813
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,54,15,2,61,547,1251,0.039206488167696806,2.3776223776223775
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,55,15,2,57,557,1262,0.02792974889624838,2.422110552763819
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,56,15,2,53,566,1272,0.020775958550581963,2.460141271442987
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,57,15,2,51,575,1280,0.016283929902290013,2.4903748733535966
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,58,15,2,49,582,1288,0.013574827824576979,2.518292682926829
tb_asym_balanced,top/bottom balanced asymmetry,tb,7,7,58,7,32,59,15,2,48,587,1292,0.012222834841806309,2.531027466937945
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,0,0,1,601,1418,1927,0.25055329323620007,0.7680278019113814
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,1,0,1,601,1418,1927,0.2507852489974197,0.7680278019113814
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,2,0,1,601,1418,1927,0.25133793954652367,0.7673611111111112
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,3,0,1,602,1418,1927,0.25230566756440187,0.7663389242336611
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,4,0,1,604,1420,1928,0.25376169836944984,0.7648757943385326
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,5,0,1,608,1425,1932,0.2557160408088088,0.7644341801385681
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,6,0,1,615,1432,1937,0.2581157134640978,0.7628390075014426
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,7,0,1,623,1441,1945,0.26084309186882554,0.7628390075014426
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,8,0,1,633,1451,1954,0.26376928116532533,0.762261973456434
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,9,0,1,645,1463,1964,0.2667873966564886,0.7611079053664166
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,10,0,1,657,1475,1975,0.26982555059782815,0.7609699769053118
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,11,0,1,669,1488,1986,0.27284471233203966,0.7608318890814558
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,12,0,1,682,1501,1997,0.27582861386397456,0.7603353570396069
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,13,0,1,695,1515,2009,0.27877171013182694,0.7604166666666666
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,14,0,1,708,1528,2021,0.28167464918579765,0.7607184241019699
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,15,0,1,721,1542,2032,0.2845420243064481,0.7602203537257176
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,16,0,1,734,1556,2044,0.2873780911190593,0.7607433217189314
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,17,0,1,747,1569,2056,0.2901863302469744,0.7608253414705027
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,18,0,1,760,1583,2068,0.2929701941781812,0.7611288914751236
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,19,0,1,774,1597,2080,0.2957312172862316,0.7608505680163122
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,20,0,1,787,1611,2092,0.29847164490225464,0.7613768961493582
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,21,0,1,800,1625,2104,0.3011926997559775,0.7616822429906542
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,22,0,1,813,1639,2116,0.3038950551928958,0.7619883040935672
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,23,0,1,826,1653,2128,0.3065790927448266,0.7625183016105417
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,24,0,1,840,1667,2139,0.3092443122567917,0.7618768328445747
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,25,0,1,853,1681,2151,0.31189135603093665,0.7624082232011747
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,26,0,1,866,1695,2163,0.31452027238974606,0.7624926513815403
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,27,0,1,879,1709,2175,0.3171309309183635,0.7630261995878717
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,28,0,1,892,1723,2187,0.31972314731794726,0.7635613207547169
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,29,0,1,905,1738,2199,0.3222966677843625,0.7643236857649144
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,30,0,1,919,1752,2210,0.3248503887827171,0.7636793847973972
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,31,0,1,932,1766,2222,0.32738474336771356,0.764218009478673
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,32,0,1,945,1780,2234,0.32989933988838205,0.7647582319786413
