scan_type,kappa_c2o,kappa_o2c,phase,t_peak1,t_valley,t_peak2,valley_over_max,sep_peaks,rollback_total,no_leak_total,leak_total,peak2_dominant_rollback_class,peak2_dominant_rollback_frac,peak2_dominant_gate_family,peak2_dominant_gate_frac,L0R0,L0R1,L1R0,L1R1,N,P,Q
dir,0.004,0.00175,2,392,1073,1685,0.09261345057854188,1.2129455909943714,0.8785950112198736,0.8484166627411637,0.1515833372588364,L0R1,0.8086842698707444,N,0.8095707850487904,0.0008865151780460689,0.8086842698707444,0.0012435379698255522,0.18918567698138394,0.8095707850487904,0.05926295566645795,0.1311662592847517
dir,0.0045,0.00175,2,391,1072,1683,0.0959609655089505,1.171350861287398,0.8795868940069853,0.8346826535352041,0.16531734646479587,L0R1,0.7902116458883008,N,0.7910810419455447,0.000869396057243848,0.7902116458883008,0.0012372580634451276,0.20768169999101016,0.7910810419455447,0.06671697877759383,0.14220197927686146
dir,0.005,0.00175,1,391,1070,1680,0.0992643103260796,0.8155646947168618,0.8805606140374077,0.8213235038363673,0.1786764961636326,L0R1,0.7720980345146977,N,0.7729529675866906,0.0008549330719927425,0.7720980345146977,0.001236401749868557,0.2258106306634409,0.7729529675866906,0.07420598991881774,0.15284104249449168
dir,0.0,0.002,2,396,1086,1708,0.06507405504632352,1.7899045020463846,0.869758912707629,0.9698300411776095,0.030169958822390496,L0R1,0.967876770607717,N,0.9688862872562088,0.0010095166484917174,0.967876770607717,0.0014365301786531824,0.029677182565138027,0.9688862872562088,0.0005930563451448361,0.03052065639864636
dir,0.00025,0.002,2,395,1085,1706,0.06693757281065811,1.7620967741935485,0.8703387088222011,0.961179237881645,0.038820762118354925,L0R1,0.9569128762543647,N,0.9579155950824996,0.0010027188281349153,0.9569128762543647,0.001439681340582589,0.040644723576917806,0.9579155950824996,0.004181577265135854,0.03790282765236452
dir,0.0005,0.002,2,395,1085,1705,0.06878881259893245,1.7374005305039788,0.8709129984050182,0.9526541253423775,0.04734587465762255,L0R1,0.9460575213529526,N,0.9470506569205479,0.0009931355675953401,0.9460575213529526,0.0014363558636730051,0.051512987215779044,0.9470506569205479,0.007786904108695017,0.04516243897075707
dir,0.00075,0.002,2,395,1084,1703,0.07062822603829201,1.7075718015665797,0.8714818450872702,0.9442524603007876,0.05574753969921238,L0R1,0.9352963318382581,N,0.9362827307004777,0.0009863988622195463,0.9352963318382581,0.0014393760152936865,0.062277893284228635,0.9362827307004777,0.011412410041984013,0.052304859257538285
dir,0.001,0.002,2,395,1083,1702,0.07245601139550498,1.6767158434894163,0.8720453115911402,0.9359720460833126,0.06402795391668736,L0R1,0.9246508353716205,N,0.9256277696410595,0.000976934269439018,0.9246508353716205,0.0014359277039502022,0.07293630265499028,0.9256277696410595,0.015049023948780325,0.05932320641016016
dir,0.00125,0.002,2,394,1082,1701,0.07427166459195565,1.6471329552614997,0.8726034597476587,0.9278107314966054,0.0721892685033946,L0R1,0.9141120849651965,N,0.9150796304292114,0.0009675454640151169,0.9141120849651965,0.0014324309624105182,0.08348793860837794,0.9150796304292114,0.018698754076623587,0.06622161549416496
dir,0.0015,0.002,2,394,1082,1699,0.07607498157754297,1.612106238418777,0.8731563505140334,0.9197664097523875,0.08023359024761237,L0R1,0.9036593892822501,N,0.9046203104449269,0.0009609211626766526,0.9036593892822501,0.0014352630311800338,0.09394442652389311,0.9046203104449269,0.022370289929770647,0.07300939962530255
dir,0.00175,0.002,2,394,1081,1698,0.07786686119955549,1.5739287869643934,0.8737040439904581,0.9118370174214484,0.08816298257855165,L0R1,0.8933318805753612,N,0.8942835368013237,0.0009516562259625642,0.8933318805753612,0.0014316571818358368,0.10428480601684044,0.8942835368013237,0.026044594876420073,0.07967186832225616
dir,0.002,0.002,2,394,1080,1696,0.07964743528266384,1.528169014084507,0.8742465994364403,0.9040205334158568,0.0959794665841433,L0R1,0.8830847908856257,N,0.8840298945778261,0.0009451036922003504,0.8830847908856257,0.001434378598870313,0.11453572682330347,0.8840298945778261,0.029742014430252813,0.08622809099192104
dir,0.0025,0.002,2,393,1079,1693,0.08317328156765844,1.4215418261344996,0.875316529166328,0.8887184118191253,0.11128158818087475,L0R1,0.8629276606578123,N,0.8638571490491503,0.0009294883913378509,0.8629276606578123,0.001433290570386828,0.13470956038046297,0.8638571490491503,0.03715594399489691,0.09898690695595272
dir,0.003,0.002,2,393,1077,1691,0.0866534186113303,1.3224656138563424,0.8763665975572421,0.8738446861023643,0.12615531389763576,L0R1,0.843225328118977,N,0.8441368790530966,0.0009115509341197705,0.843225328118977,0.0014256602940009887,0.15443746065290218,0.8441368790530966,0.044584101468049156,0.11127901947885406
dir,0.0035,0.002,2,392,1076,1688,0.09008873352897448,1.258863525983487,0.8773972499808164,0.8593846141593839,0.14061538584061603,L0R1,0.8239066695684033,N,0.82480307698716,0.0008964074187566901,0.8239066695684033,0.0014242195802541297,0.17377270343258583,0.82480307698716,0.05205588994659946,0.12314103306624047
dir,0.004,0.002,2,392,1074,1685,0.09347891145569212,1.208411214953271,0.8784089197736186,0.8453240425400577,0.15467595745994234,L0R1,0.805002003434987,N,0.8058834833902895,0.0008814799553024357,0.805002003434987,0.001422620816995303,0.1926938957927153,0.8058834833902895,0.05954765304720314,0.1345688635625074
