case,display_name,style,X_g,N,P,Q,dominant_family,dominant_family_frac,dominant_lr,no_leak_total,pre_gate_leak_total,post_gate_leak_total,rollback_total,leak_total
tb_asym_balanced,top/bottom balanced asymmetry,tb,39,0.9256548744646711,0.024674553583945293,0.049670571951383725,N,0.9256548744646711,L0R1,0.9362044263655914,0.023004710312223734,0.04079086332218495,0.3820435566962369,0.06379557363440867
tb_asym_balanced,top/bottom balanced asymmetry,tb,40,0.925654874464671,0.025804968803859945,0.04854015673146909,N,0.925654874464671,L0R1,0.9362044263655912,0.023676103375802754,0.040119470258605835,0.3815509866219885,0.06379557363440859
tb_asym_balanced,top/bottom balanced asymmetry,tb,41,0.925654874464671,0.02696936459285472,0.0473757609424743,N,0.925654874464671,L0R1,0.9362044263655913,0.024343609262279634,0.03945196437212916,0.3810591044357808,0.0637955736344088
tb_asym_balanced,top/bottom balanced asymmetry,tb,42,0.925654874464671,0.0281673413688973,0.046177784166431715,N,0.925654874464671,L0R1,0.9362044263655913,0.025007208578429405,0.03878836505597929,0.3805678699053517,0.06379557363440869
tb_asym_balanced,top/bottom balanced asymmetry,tb,43,0.9256548744646711,0.02939817179396963,0.04494695374135939,N,0.9256548744646711,L0R1,0.9362044263655915,0.025666890433546436,0.03812868320086224,0.3800772693683589,0.06379557363440867
tb_asym_balanced,top/bottom balanced asymmetry,tb,44,0.925654874464671,0.030660774336268844,0.043684351199060174,N,0.925654874464671,L0R1,0.9362044263655913,0.02632265702730081,0.037472916607107956,0.37958730756289916,0.06379557363440877
tb_asym_balanced,top/bottom balanced asymmetry,tb,45,0.9256548744646711,0.03195368295501124,0.04239144258031778,N,0.9256548744646711,L0R1,0.9362044263655912,0.02697453047358313,0.036821043160825656,0.3790980021935903,0.06379557363440878
tb_asym_balanced,top/bottom balanced asymmetry,tb,46,0.925654874464671,0.03327500984031184,0.04107011569501717,N,0.925654874464671,L0R1,0.9362044263655912,0.027622563031101045,0.036173010603307694,0.37860938031664915,0.06379557363440873
tb_asym_balanced,top/bottom balanced asymmetry,tb,47,0.9256548744646711,0.03462239601924507,0.03972272951608394,N,0.9256548744646711,L0R1,0.9362044263655912,0.028266852571079262,0.03552872106332944,0.37812147593304296,0.06379557363440871
tb_asym_balanced,top/bottom balanced asymmetry,tb,48,0.9256548744646709,0.035992941063290554,0.03835218447203846,N,0.9256548744646709,L0R1,0.9362044263655914,0.0289075662087863,0.03488800742562231,0.3776343283823851,0.0637955736344086
tb_asym_balanced,top/bottom balanced asymmetry,tb,49,0.925654874464671,0.03738309685312639,0.03696202868220262,N,0.925654874464671,L0R1,0.9362044263655913,0.029544976928895753,0.03425059670551289,0.37714798126595295,0.06379557363440864
tb_asym_balanced,top/bottom balanced asymmetry,tb,50,0.9256548744646711,0.038788498712714316,0.03555662682261471,N,0.9256548744646711,L0R1,0.9362044263655913,0.0301795215282821,0.033616052106126705,0.37666248171751754,0.06379557363440881
