t,f_total,f_from_corridor,f_from_outer,survival
14637,2.8288058429458943e-08,2.8288058429458943e-08,0.0,5.1004770361037265e-05
14638,2.827237547970809e-08,2.827237547970809e-08,0.0,5.0976497985557556e-05
14639,2.825670122636135e-08,2.825670122636135e-08,0.0,5.094824128433119e-05
14640,2.8241035664595265e-08,2.8241035664595265e-08,0.0,5.09200002486666e-05
14641,2.8225378789589093e-08,2.8225378789589093e-08,0.0,5.089177486987701e-05
14642,2.8209730596524746e-08,2.8209730596524746e-08,0.0,5.086356513928048e-05
14643,2.8194091080586817e-08,2.8194091080586817e-08,0.0,5.083537104819989e-05
14644,2.8178460236962583e-08,2.8178460236962583e-08,0.0,5.080719258796293e-05
14645,2.816283806084196e-08,2.816283806084196e-08,0.0,5.077902974990208e-05
14646,2.814722454741756e-08,2.814722454741756e-08,0.0,5.075088252535466e-05
14647,2.8131619691884653e-08,2.8131619691884653e-08,0.0,5.072275090566277e-05
14648,2.811602348944119e-08,2.811602348944119e-08,0.0,5.069463488217332e-05
14649,2.810043593528775e-08,2.810043593528775e-08,0.0,5.066653444623804e-05
14650,2.8084857024627602e-08,2.8084857024627602e-08,0.0,5.0638449589213405e-05
14651,2.8069286752666668e-08,2.8069286752666668e-08,0.0,5.061038030246074e-05
14652,2.805372511461355e-08,2.805372511461355e-08,0.0,5.0582326577346123e-05
14653,2.803817210567946e-08,2.803817210567946e-08,0.0,5.055428840524044e-05
14654,2.8022627721078327e-08,2.8022627721078327e-08,0.0,5.052626577751936e-05
14655,2.8007091956026688e-08,2.8007091956026688e-08,0.0,5.049825868556334e-05
14656,2.799156480574376e-08,2.799156480574376e-08,0.0,5.0470267120757584e-05
14657,2.797604626545139e-08,2.797604626545139e-08,0.0,5.0442291074492135e-05
14658,2.7960536330374106e-08,2.7960536330374106e-08,0.0,5.041433053816176e-05
14659,2.7945034995739065e-08,2.7945034995739065e-08,0.0,5.038638550316601e-05
14660,2.792954225677607e-08,2.792954225677607e-08,0.0,5.0358455960909235e-05
14661,2.7914058108717585e-08,2.7914058108717585e-08,0.0,5.033054190280052e-05
14662,2.7898582546798707e-08,2.7898582546798707e-08,0.0,5.0302643320253724e-05
14663,2.788311556625718e-08,2.788311556625718e-08,0.0,5.027476020468747e-05
14664,2.786765716233339e-08,2.786765716233339e-08,0.0,5.024689254752513e-05
14665,2.7852207330270362e-08,2.7852207330270362e-08,0.0,5.021904034019486e-05
14666,2.783676606531377e-08,2.783676606531377e-08,0.0,5.0191203574129546e-05
14667,2.7821333362711908e-08,2.7821333362711908e-08,0.0,5.016338224076683e-05
14668,2.7805909217715726e-08,2.7805909217715726e-08,0.0,5.0135576331549115e-05
14669,2.7790493625578788e-08,2.7790493625578788e-08,0.0,5.010778583792353e-05
14670,2.7775086581557317e-08,2.7775086581557317e-08,0.0,5.008001075134197e-05
14671,2.7759688080910134e-08,2.7759688080910134e-08,0.0,5.0052251063261063e-05
14672,2.774429811889874e-08,2.774429811889874e-08,0.0,5.0024506765142166e-05
14673,2.77289166907872e-08,2.77289166907872e-08,0.0,4.999677784845138e-05
14674,2.7713543791842265e-08,2.7713543791842265e-08,0.0,4.9969064304659534e-05
14675,2.769817941733328e-08,2.769817941733328e-08,0.0,4.99413661252422e-05
14676,2.7682823562532223e-08,2.7682823562532223e-08,0.0,4.9913683301679664e-05
14677,2.7667476222713693e-08,2.7667476222713693e-08,0.0,4.988601582545694e-05
14678,2.7652137393154917e-08,2.7652137393154917e-08,0.0,4.9858363688063785e-05
14679,2.7636807069135732e-08,2.7636807069135732e-08,0.0,4.983072688099465e-05
14680,2.7621485245938596e-08,2.7621485245938596e-08,0.0,4.9803105395748705e-05
14681,2.7606171918848603e-08,2.7606171918848603e-08,0.0,4.9775499223829854e-05
14682,2.759086708315344e-08,2.759086708315344e-08,0.0,4.97479083567467e-05
14683,2.7575570734143414e-08,2.7575570734143414e-08,0.0,4.972033278601256e-05
14684,2.756028286711145e-08,2.756028286711145e-08,0.0,4.969277250314545e-05
14685,2.7545003477353078e-08,2.7545003477353078e-08,0.0,4.966522749966809e-05
14686,2.7529732560166446e-08,2.7529732560166446e-08,0.0,4.963769776710793e-05
14687,2.7514470110852302e-08,2.7514470110852302e-08,0.0,4.9610183296997075e-05
