t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
626,52,0.4110787172011662,0.0,0.5889212827988338,0.4110787172011662,0.0,0.0
627,53,0.40175953079178883,0.0,0.5982404692082112,0.40175953079178883,0.0,0.0
628,41,nan,nan,nan,nan,nan,nan
629,55,0.3870967741935484,0.0,0.6129032258064516,0.3870967741935484,0.0,0.0
630,48,nan,nan,nan,nan,nan,nan
631,49,nan,nan,nan,nan,nan,nan
632,61,0.3900096061479347,0.0,0.6099903938520653,0.3900096061479347,0.0,0.0
633,41,nan,nan,nan,nan,nan,nan
634,47,nan,nan,nan,nan,nan,nan
635,52,0.3857280617164899,0.0,0.6142719382835101,0.3857280617164899,0.0,0.0
636,50,0.3862332695984704,0.0,0.6137667304015296,0.3862332695984704,0.0,0.0
637,47,nan,nan,nan,nan,nan,nan
638,38,nan,nan,nan,nan,nan,nan
639,62,0.38322211630123926,0.0,0.6167778836987607,0.38322211630123926,0.0,0.0
640,54,0.38232468780019213,0.0,0.6176753121998079,0.38232468780019213,0.0,0.0
641,54,0.3780135004821601,0.0,0.6219864995178399,0.3780135004821601,0.0,0.0
642,46,nan,nan,nan,nan,nan,nan
643,39,nan,nan,nan,nan,nan,nan
644,50,0.38246628131021193,0.0,0.617533718689788,0.38246628131021193,0.0,0.0
645,45,nan,nan,nan,nan,nan,nan
646,62,0.37858508604206503,0.0,0.621414913957935,0.37858508604206503,0.0,0.0
647,50,0.38049713193116635,0.0,0.6195028680688337,0.38049713193116635,0.0,0.0
648,47,nan,nan,nan,nan,nan,nan
649,52,0.38612933458294285,0.0,0.6138706654170571,0.38612933458294285,0.0,0.0
650,47,nan,nan,nan,nan,nan,nan
651,44,nan,nan,nan,nan,nan,nan
652,50,0.38737040527803956,0.0,0.6126295947219604,0.38737040527803956,0.0,0.0
653,45,nan,nan,nan,nan,nan,nan
654,57,0.39022140221402213,0.0,0.6097785977859779,0.39022140221402213,0.0,0.0
655,51,0.3923006416131989,0.0,0.6076993583868011,0.3923006416131989,0.0,0.0
