kappa,t,smoothed_f,phase,t_peak1,t_valley,t_peak2
0.0153,1267,7.306987801690514e-05,0,,,
0.0153,1268,7.303725178100361e-05,0,,,
0.0153,1269,7.300482064228937e-05,0,,,
0.0153,1270,7.297258365303857e-05,0,,,
0.0153,1271,7.294053987035291e-05,0,,,
0.0153,1272,7.290868835613414e-05,0,,,
0.0153,1273,7.287702817705852e-05,0,,,
0.0153,1274,7.284555840455133e-05,0,,,
0.0153,1275,7.281427811476155e-05,0,,,
0.0153,1276,7.278318638853634e-05,0,,,
0.0153,1277,7.275228231139588e-05,0,,,
0.0153,1278,7.272156497350796e-05,0,,,
0.0153,1279,7.269103346966283e-05,0,,,
0.0153,1280,7.266068689924807e-05,0,,,
0.0153,1281,7.263052436622336e-05,0,,,
0.0153,1282,7.260054497909553e-05,0,,,
0.0153,1283,7.257074785089352e-05,0,,,
0.0153,1284,7.254113209914339e-05,0,,,
0.0153,1285,7.251169684584353e-05,0,,,
0.0153,1286,7.24824412174397e-05,0,,,
0.0153,1287,7.245336434480036e-05,0,,,
0.0153,1288,7.2424465363192e-05,0,,,
0.0153,1289,7.239574341225434e-05,0,,,
0.0153,1290,7.23671976359759e-05,0,,,
0.0153,1291,7.233882718266936e-05,0,,,
0.0153,1292,7.23106312049473e-05,0,,,
0.0153,1293,7.228260885969757e-05,0,,,
0.0153,1294,7.225475930805915e-05,0,,,
0.0153,1295,7.222708171539785e-05,0,,,
0.0153,1296,7.219957525128212e-05,0,,,
0.0153,1297,7.217223908945899e-05,0,,,
0.0153,1298,7.214507240782997e-05,0,,,
0.0153,1299,7.211807438842712e-05,0,,,
0.0153,1300,7.209124421738913e-05,0,,,
0.0153,1301,7.20645810849376e-05,0,,,
0.0153,1302,7.203808418535315e-05,0,,,
0.0153,1303,7.20117527169519e-05,0,,,
0.0153,1304,7.198558588206177e-05,0,,,
0.0153,1305,7.195958288699902e-05,0,,,
0.0153,1306,7.193374294204484e-05,0,,,
0.0153,1307,7.19080652614219e-05,0,,,
0.0153,1308,7.188254906327117e-05,0,,,
0.0153,1309,7.185719356962872e-05,0,,,
0.0153,1310,7.183199800640253e-05,0,,,
0.0153,1311,7.180696160334954e-05,0,,,
0.0153,1312,7.178208359405263e-05,0,,,
0.0153,1313,7.175736321589781e-05,0,,,
0.0153,1314,7.173279971005145e-05,0,,,
0.0153,1315,7.170839232143746e-05,0,,,
0.0153,1316,7.168414029871483e-05,0,,,
0.0153,1317,7.166004289425504e-05,0,,,
0.0153,1318,7.163609936411956e-05,0,,,
0.0153,1319,7.161230896803757e-05,0,,,
0.0153,1320,7.158867096938368e-05,0,,,
0.0153,1321,7.156518463515575e-05,0,,,
0.0153,1322,7.154184923595279e-05,0,,,
0.0153,1323,7.151866404595292e-05,0,,,
0.0153,1324,7.149562834289154e-05,0,,,
0.0153,1325,7.147274140803944e-05,0,,,
0.0153,1326,7.145000252618109e-05,0,,,
0.0153,1327,7.142741098559303e-05,0,,,
0.0153,1328,7.140496607802229e-05,0,,,
0.0153,1329,7.138266709866493e-05,0,,,
0.0153,1330,7.136051334614467e-05,0,,,
0.0153,1331,7.133850412249165e-05,0,,,
0.0153,1332,7.131663873312124e-05,0,,,
0.0153,1333,7.129491648681295e-05,0,,,
0.0153,1334,7.127333669568946e-05,0,,,
0.0153,1335,7.125189867519566e-05,0,,,
0.0153,1336,7.123060174407795e-05,0,,,
0.0153,1337,7.120944522436347e-05,0,,,
0.0153,1338,7.118842844133945e-05,0,,,
0.0153,1339,7.116755072353288e-05,0,,,
0.0153,1340,7.114681140268984e-05,0,,,
0.0153,1341,7.112620981375538e-05,0,,,
0.0153,1342,7.110574529485318e-05,0,,,
0.0153,1343,7.108541718726549e-05,0,,,
0.0153,1344,7.106522483541308e-05,0,,,
0.0153,1345,7.104516758683533e-05,0,,,
0.0153,1346,7.102524479217032e-05,0,,,
0.0153,1347,7.100545580513521e-05,0,,,
0.0153,1348,7.098579998250655e-05,0,,,
0.0153,1349,7.09662766841007e-05,0,,,
0.0153,1350,7.094688527275447e-05,0,,,
0.0153,1351,7.092762511430576e-05,0,,,
0.0153,1352,7.090849557757425e-05,0,,,
0.0153,1353,7.088949603434242e-05,0,,,
0.0153,1354,7.087062585933631e-05,0,,,
0.0153,1355,7.085188443020677e-05,0,,,
0.0153,1356,7.083327112751048e-05,0,,,
0.0153,1357,7.08147853346913e-05,0,,,
0.0153,1358,7.079642643806158e-05,0,,,
0.0153,1359,7.077819382678368e-05,0,,,
0.0153,1360,7.076008689285144e-05,0,,,
0.0153,1361,7.074210503107196e-05,0,,,
0.0153,1362,7.072424763904727e-05,0,,,
0.0153,1363,7.070651411715626e-05,0,,,
0.0153,1364,7.068890386853662e-05,0,,,
0.0153,1365,7.067141629906688e-05,0,,,
0.0153,1366,7.065405081734867e-05,0,,,
0.0153,1367,7.063680683468887e-05,0,,,
0.0153,1368,7.061968376508211e-05,0,,,
0.0153,1369,7.060268102519315e-05,0,,,
0.0153,1370,7.058579803433947e-05,0,,,
0.0153,1371,7.056903421447404e-05,0,,,
0.0153,1372,7.055238899016791e-05,0,,,
0.0153,1373,7.053586178859334e-05,0,,,
0.0153,1374,7.051945203950656e-05,0,,,
0.0153,1375,7.050315917523096e-05,0,,,
0.0153,1376,7.04869826306403e-05,0,,,
0.0153,1377,7.047092184314188e-05,0,,,
0.0153,1378,7.04549762526601e-05,0,,,
0.0153,1379,7.043914530161981e-05,0,,,
0.0153,1380,7.042342843492995e-05,0,,,
0.0153,1381,7.040782509996722e-05,0,,,
0.0153,1382,7.039233474655994e-05,0,,,
0.0153,1383,7.03769568269719e-05,0,,,
0.0153,1384,7.036169079588631e-05,0,,,
0.0153,1385,7.034653611038999e-05,0,,,
0.0153,1386,7.033149222995753e-05,0,,,
0.0153,1387,7.031655861643559e-05,0,,,
0.0153,1388,7.030173473402724e-05,0,,,
0.0153,1389,7.02870200492766e-05,0,,,
0.0153,1390,7.02724140310533e-05,0,,,
0.0153,1391,7.025791615053728e-05,0,,,
0.0153,1392,7.024352588120357e-05,0,,,
0.0153,1393,7.022924269880713e-05,0,,,
0.0153,1394,7.021506608136795e-05,0,,,
0.0153,1395,7.020099550915609e-05,0,,,
0.0153,1396,7.018703046467692e-05,0,,,
0.0153,1397,7.01731704326564e-05,0,,,
0.0153,1398,7.015941490002648e-05,0,,,
0.0153,1399,7.014576335591059e-05,0,,,
0.0153,1400,7.013221529160931e-05,0,,,
0.0153,1401,7.011877020058599e-05,0,,,
0.0153,1402,7.010542757845259e-05,0,,,
0.0153,1403,7.009218692295557e-05,0,,,
0.0153,1404,7.007904773396189e-05,0,,,
0.0153,1405,7.006600951344505e-05,0,,,
0.0153,1406,7.005307176547142e-05,0,,,
0.0153,1407,7.004023399618635e-05,0,,,
0.0153,1408,7.00274957138007e-05,0,,,
0.0153,1409,7.001485642857725e-05,0,,,
0.0153,1410,7.000231565281733e-05,0,,,
0.0153,1411,6.998987290084743e-05,0,,,
0.0153,1412,6.997752768900607e-05,0,,,
0.0153,1413,6.996527953563058e-05,0,,,
0.0153,1414,6.99531279610441e-05,0,,,
0.0153,1415,6.994107248754269e-05,0,,,
0.0153,1416,6.992911263938243e-05,0,,,
0.0153,1417,6.991724794276669e-05,0,,,
0.0153,1418,6.990547792583349e-05,0,,,
0.0153,1419,6.989380211864295e-05,0,,,
0.0153,1420,6.988222005316481e-05,0,,,
0.0153,1421,6.987073126326605e-05,0,,,
0.0153,1422,6.985933528469867e-05,0,,,
0.0153,1423,6.984803165508747e-05,0,,,
0.0153,1424,6.9836819913918e-05,0,,,
0.0153,1425,6.982569960252446e-05,0,,,
0.0153,1426,6.981467026407798e-05,0,,,
0.0153,1427,6.980373144357468e-05,0,,,
0.0153,1428,6.979288268782397e-05,0,,,
0.0153,1429,6.978212354543696e-05,0,,,
0.0153,1430,6.977145356681492e-05,0,,,
0.0153,1431,6.976087230413784e-05,0,,,
0.0153,1432,6.975037931135305e-05,0,,,
0.0153,1433,6.973997414416403e-05,0,,,
0.0153,1434,6.972965636001916e-05,0,,,
0.0153,1435,6.97194255181007e-05,0,,,
0.0153,1436,6.970928117931375e-05,0,,,
0.0153,1437,6.969922290627541e-05,0,,,
0.0153,1438,6.968925026330395e-05,0,,,
0.0153,1439,6.967936281640804e-05,0,,,
0.0153,1440,6.966956013327616e-05,0,,,
0.0153,1441,6.965984178326608e-05,0,,,
0.0153,1442,6.96502073373943e-05,0,,,
0.0153,1443,6.96406563683258e-05,0,,,
0.0153,1444,6.963118845036368e-05,0,,,
0.0153,1445,6.962180315943901e-05,0,,,
0.0153,1446,6.961250007310063e-05,0,,,
0.0153,1447,6.96032787705052e-05,0,,,
0.0153,1448,6.959413883240727e-05,0,,,
0.0153,1449,6.958507984114934e-05,0,,,
0.0153,1450,6.957610138065218e-05,0,,,
0.0153,1451,6.956720303640508e-05,0,,,
0.0153,1452,6.955838439545625e-05,0,,,
0.0153,1453,6.954964504640336e-05,0,,,
0.0153,1454,6.954098457938401e-05,0,,,
0.0153,1455,6.953240258606644e-05,0,,,
0.0153,1456,6.952389865964024e-05,0,,,
0.0153,1457,6.951547239480712e-05,0,,,
0.0153,1458,6.950712338777191e-05,0,,,
0.0153,1459,6.949885123623335e-05,0,,,
0.0153,1460,6.949065553937532e-05,0,,,
0.0153,1461,6.948253589785788e-05,0,,,
0.0153,1462,6.94744919138085e-05,0,,,
0.0153,1463,6.946652319081332e-05,0,,,
0.0153,1464,6.945862933390859e-05,0,,,
0.0153,1465,6.945080994957206e-05,0,,,
0.0153,1466,6.94430646457145e-05,0,,,
0.0153,1467,6.943539303167135e-05,0,,,
0.0153,1468,6.942779471819438e-05,0,,,
0.0153,1469,6.942026931744345e-05,0,,,
0.0153,1470,6.941281644297832e-05,0,,,
0.0153,1471,6.940543570975059e-05,0,,,
0.0153,1472,6.93981267340957e-05,0,,,
0.0153,1473,6.939088913372492e-05,0,,,
0.0153,1474,6.938372252771758e-05,0,,,
0.0153,1475,6.937662653651322e-05,0,,,
0.0153,1476,6.93696007819039e-05,0,,,
0.0153,1477,6.936264488702656e-05,0,,,
0.0153,1478,6.93557584763554e-05,0,,,
0.0153,1479,6.934894117569447e-05,0,,,
0.0153,1480,6.934219261217019e-05,0,,,
0.0153,1481,6.9335512414224e-05,0,,,
0.0153,1482,6.932890021160507e-05,0,,,
0.0153,1483,6.93223556353632e-05,0,,,
0.0153,1484,6.931587831784147e-05,0,,,
0.0153,1485,6.930946789266938e-05,0,,,
0.0153,1486,6.930312399475573e-05,0,,,
0.0153,1487,6.929684626028172e-05,0,,,
0.0153,1488,6.929063432669411e-05,0,,,
0.0153,1489,6.92844878326984e-05,0,,,
0.0153,1490,6.92784064182521e-05,0,,,
0.0153,1491,6.927238972455812e-05,0,,,
0.0153,1492,6.926643739405812e-05,0,,,
0.0153,1493,6.926054907042603e-05,0,,,
0.0153,1494,6.925472439856153e-05,0,,,
0.0153,1495,6.924896302458377e-05,0,,,
0.0153,1496,6.924326459582493e-05,0,,,
0.0153,1497,6.9237628760824e-05,0,,,
0.0153,1498,6.923205516932064e-05,0,,,
0.0153,1499,6.922654347224892e-05,0,,,
0.0153,1500,6.922109332173134e-05,0,,,
0.0153,1501,6.921570437107287e-05,0,,,
0.0153,1502,6.921037627475485e-05,0,,,
0.0153,1503,6.920510868842925e-05,0,,,
0.0153,1504,6.919990126891279e-05,0,,,
0.0153,1505,6.919475367418117e-05,0,,,
0.0153,1506,6.918966556336345e-05,0,,,
0.0153,1507,6.918463659673624e-05,0,,,
0.0153,1508,6.917966643571836e-05,0,,,
0.0153,1509,6.91747547428651e-05,0,,,
0.0153,1510,6.91699011818629e-05,0,,,
0.0153,1511,6.916510541752388e-05,0,,,
0.0153,1512,6.916036711578059e-05,0,,,
0.0153,1513,6.915568594368056e-05,0,,,
0.0153,1514,6.915106156938124e-05,0,,,
0.0153,1515,6.914649366214474e-05,0,,,
0.0153,1516,6.914198189233272e-05,0,,,
0.0153,1517,6.913752593140139e-05,0,,,
0.0153,1518,6.91331254518964e-05,0,,,
0.0153,1519,6.912878012744804e-05,0,,,
0.0153,1520,6.91244896327662e-05,0,,,
0.0153,1521,6.912025364363562e-05,0,,,
0.0153,1522,6.911607183691107e-05,0,,,
0.0153,1523,6.911194389051269e-05,0,,,
0.0153,1524,6.910786948342118e-05,0,,,
0.0153,1525,6.910384829567327e-05,0,,,
0.0153,1526,6.909988000835713e-05,0,,,
0.0153,1527,6.909596430360786e-05,0,,,
0.0153,1528,6.909210086460299e-05,0,,,
0.0153,1529,6.908828937555806e-05,0,,,
0.0153,1530,6.908452952172226e-05,0,,,
0.0153,1531,6.908082098937415e-05,0,,,
0.0153,1532,6.907716346581733e-05,0,,,
0.0153,1533,6.907355663937622e-05,0,,,
0.0153,1534,6.907000019939192e-05,0,,,
0.0153,1535,6.906649383621814e-05,0,,,
0.0153,1536,6.906303724121696e-05,0,,,
0.0153,1537,6.905963010675499e-05,0,,,
0.0153,1538,6.905627212619923e-05,0,,,
0.0153,1539,6.905296299391324e-05,0,,,
0.0153,1540,6.90497024052532e-05,0,,,
0.0153,1541,6.904649005656412e-05,0,,,
0.0153,1542,6.904332564517598e-05,0,,,
0.0153,1543,6.904020886939997e-05,0,,,
0.0153,1544,6.90371394285248e-05,0,,,
0.0153,1545,6.903411702281317e-05,0,,,
0.0153,1546,6.903114135349786e-05,0,,,
0.0153,1547,6.902821212277844e-05,0,,,
0.0153,1548,6.902532903381755e-05,0,,,
0.0153,1549,6.902249179073748e-05,0,,,
0.0153,1550,6.901970009861673e-05,0,,,
0.0153,1551,6.901695366348655e-05,0,,,
0.0153,1552,6.901425219232762e-05,0,,,
0.0153,1553,6.901159539306668e-05,0,,,
0.0153,1554,6.900898297457331e-05,0,,,
0.0153,1555,6.900641464665658e-05,0,,,
0.0153,1556,6.900389012006196e-05,0,,,
0.0153,1557,6.900140910646805e-05,0,,,
0.0153,1558,6.89989713184835e-05,0,,,
0.0153,1559,6.899657646964394e-05,0,,,
0.0153,1560,6.899422427440886e-05,0,,,
0.0153,1561,6.899191444815865e-05,0,,,
0.0153,1562,6.898964670719165e-05,0,,,
0.0153,1563,6.898742076872105e-05,0,,,
0.0153,1564,6.89852363508722e-05,0,,,
0.0153,1565,6.898309317267959e-05,0,,,
0.0153,1566,6.898099095408406e-05,0,,,
0.0153,1567,6.897892941593004e-05,0,,,
0.0153,1568,6.897690827996271e-05,0,,,
0.0153,1569,6.897492726882534e-05,0,,,
0.0153,1570,6.897298610605654e-05,0,,,
0.0153,1571,6.897108451608764e-05,0,,,
0.0153,1572,6.896922222424005e-05,0,,,
0.0153,1573,6.896739895672264e-05,0,,,
0.0153,1574,6.896561444062921e-05,0,,,
0.0153,1575,6.896386840393596e-05,0,,,
0.0153,1576,6.896216057549892e-05,0,,,
0.0153,1577,6.896049068505164e-05,0,,,
0.0153,1578,6.895885846320256e-05,0,,,
0.0153,1579,6.895726364143274e-05,0,,,
0.0153,1580,6.895570595209346e-05,0,,,
0.0153,1581,6.895418512840382e-05,0,,,
0.0153,1582,6.895270090444848e-05,0,,,
0.0153,1583,6.895125301517538e-05,0,,,
0.0153,1584,6.89498411963934e-05,0,,,
0.0153,1585,6.894846518477025e-05,0,,,
0.0153,1586,6.89471247178302e-05,0,,,
0.0153,1587,6.894581953395188e-05,0,,,
0.0153,1588,6.894454937236618e-05,0,,,
0.0153,1589,6.894331397315419e-05,0,,,
0.0153,1590,6.894211307724497e-05,0,,,
0.0153,1591,6.894094642641357e-05,0,,,
0.0153,1592,6.893981376327902e-05,0,,,
0.0153,1593,6.893871483130223e-05,0,,,
0.0153,1594,6.893764937478407e-05,0,,,
0.0153,1595,6.893661713886339e-05,0,,,
0.0153,1596,6.893561786951508e-05,0,,,
0.0153,1597,6.893465131354815e-05,0,,,
0.0153,1598,6.893371721860387e-05,0,,,
0.0153,1599,6.893281533315385e-05,0,,,
0.0153,1600,6.893194540649825e-05,0,,,
0.0153,1601,6.893110718876396e-05,0,,,
0.0153,1602,6.893030043090275e-05,0,,,
0.0153,1603,6.892952488468958e-05,0,,,
0.0153,1604,6.892878030272075e-05,0,,,
0.0153,1605,6.89280664384123e-05,0,,,
0.0153,1606,6.892738304599814e-05,0,,,
0.0153,1607,6.892672988052853e-05,0,,,
0.0153,1608,6.892610669786828e-05,0,,,
0.0153,1609,6.89255132546952e-05,0,,,
0.0153,1610,6.892494930849841e-05,0,,,
0.0153,1611,6.892441461757678e-05,0,,,
0.0153,1612,6.892390894103734e-05,0,,,
0.0153,1613,6.892343203879365e-05,0,,,
0.0153,1614,6.892298367156437e-05,0,,,
0.0153,1615,6.892256360087164e-05,0,,,
0.0153,1616,6.892217158903958e-05,0,,,
0.0153,1617,6.892180739919287e-05,0,,,
0.0153,1618,6.89214707952552e-05,0,,,
0.0153,1619,6.892116154194781e-05,0,,,
0.0153,1620,6.892087940478815e-05,0,,,
0.0153,1621,6.892062415008835e-05,0,,,
0.0153,1622,6.892039554495384e-05,0,,,
0.0153,1623,6.892019335728205e-05,0,,,
0.0153,1624,6.89200173557609e-05,0,,,
0.0153,1625,6.891986730986754e-05,0,,,
0.0153,1626,6.891974298986703e-05,0,,,
0.0153,1627,6.89196441668109e-05,0,,,
0.0153,1628,6.891957061253595e-05,0,,,
0.0153,1629,6.891952209966292e-05,0,,,
0.0153,1630,6.891949840159519e-05,0,,,
0.0153,1631,6.891949929251756e-05,0,,,
0.0153,1632,6.891952454739496e-05,0,,,
0.0153,1633,6.891957394197119e-05,0,,,
0.0153,1634,6.891964725276778e-05,0,,,
0.0153,1635,6.891974425708268e-05,0,,,
0.0153,1636,6.891986473298918e-05,0,,,
0.0153,1637,6.892000845933456e-05,0,,,
0.0153,1638,6.89201752157391e-05,0,,,
0.0153,1639,6.89203647825948e-05,0,,,
0.0153,1640,6.892057694106426e-05,0,,,
0.0153,1641,6.892081147307954e-05,0,,,
0.0153,1642,6.892106816134107e-05,0,,,
0.0153,1643,6.892134678931649e-05,0,,,
0.0153,1644,6.892164714123956e-05,0,,,
0.0153,1645,6.892196900210912e-05,0,,,
0.0153,1646,6.89223121576879e-05,0,,,
0.0153,1647,6.892267639450155e-05,0,,,
0.0153,1648,6.892306149983756e-05,0,,,
0.0153,1649,6.892346726174417e-05,0,,,
0.0153,1650,6.89238934690293e-05,0,,,
0.0153,1651,6.892433991125967e-05,0,,,
0.0153,1652,6.892480637875962e-05,0,,,
0.0153,1653,6.892529266261011e-05,0,,,
0.0153,1654,6.892579855464786e-05,0,,,
0.0153,1655,6.892632384746416e-05,0,,,
0.0153,1656,6.8926868334404e-05,0,,,
0.0153,1657,6.892743180956509e-05,0,,,
0.0153,1658,6.892801406779683e-05,0,,,
0.0153,1659,6.89286149046994e-05,0,,,
0.0153,1660,6.892923411662275e-05,0,,,
0.0153,1661,6.892987150066575e-05,0,,,
0.0153,1662,6.893052685467505e-05,0,,,
0.0153,1663,6.89311999772444e-05,0,,,
0.0153,1664,6.893189066771354e-05,0,,,
0.0153,1665,6.893259872616733e-05,0,,,
0.0153,1666,6.893332395343484e-05,0,,,
0.0153,1667,6.893406615108842e-05,0,,,
0.0153,1668,6.893482512144288e-05,0,,,
0.0153,1669,6.893560066755442e-05,0,,,
0.0153,1670,6.893639259321993e-05,0,,,
0.0153,1671,6.893720070297596e-05,0,,,
0.0153,1672,6.893802480209791e-05,0,,,
0.0153,1673,6.893886469659914e-05,0,,,
0.0153,1674,6.893972019323007e-05,0,,,
0.0153,1675,6.894059109947736e-05,0,,,
0.0153,1676,6.894147722356301e-05,0,,,
0.0153,1677,6.894237837444352e-05,0,,,
0.0153,1678,6.894329436180898e-05,0,,,
0.0153,1679,6.894422499608234e-05,0,,,
0.0153,1680,6.89451700884184e-05,0,,,
0.0153,1681,6.894612945070315e-05,0,,,
0.0153,1682,6.894710289555277e-05,0,,,
0.0153,1683,6.894809023631287e-05,0,,,
0.0153,1684,6.894909128705763e-05,0,,,
0.0153,1685,6.895010586258902e-05,0,,,
0.0153,1686,6.89511337784359e-05,0,,,
0.0153,1687,6.895217485085324e-05,0,,,
0.0153,1688,6.895322889682129e-05,0,,,
0.0153,1689,6.895429573404472e-05,0,,,
0.0153,1690,6.89553751809519e-05,0,,,
0.0153,1691,6.895646705669397e-05,0,,,
0.0153,1692,6.895757118114407e-05,0,,,
0.0153,1693,6.895868737489657e-05,0,,,
0.0153,1694,6.89598154592662e-05,0,,,
0.0153,1695,6.896095525628723e-05,0,,,
0.0153,1696,6.896210658871274e-05,0,,,
0.0153,1697,6.896326928001377e-05,0,,,
0.0153,1698,6.896444315437844e-05,0,,,
0.0153,1699,6.896562803671127e-05,0,,,
0.0153,1700,6.896682375263234e-05,0,,,
0.0153,1701,6.896803012847638e-05,0,,,
0.0153,1702,6.896924699129213e-05,0,,,
0.0153,1703,6.897047416884141e-05,0,,,
0.0153,1704,6.89717114895984e-05,0,,,
0.0153,1705,6.897295878274877e-05,0,,,
0.0153,1706,6.897421587818892e-05,0,,,
0.0153,1707,6.897548260652519e-05,0,,,
0.0153,1708,6.8976758799073e-05,0,,,
0.0153,1709,6.897804428785609e-05,0,,,
0.0153,1710,6.897933890560572e-05,0,,,
0.0153,1711,6.898064248575985e-05,0,,,
0.0153,1712,6.898195486246233e-05,0,,,
0.0153,1713,6.898327587056208e-05,0,,,
0.0153,1714,6.898460534561234e-05,0,,,
0.0153,1715,6.898594312386983e-05,0,,,
0.0153,1716,6.89872890422939e-05,0,,,
0.0153,1717,6.898864293854581e-05,0,,,
0.0153,1718,6.899000465098782e-05,0,,,
0.0153,1719,6.899137401868243e-05,0,,,
0.0153,1720,6.899275088139158e-05,0,,,
0.0153,1721,6.899413507957582e-05,0,,,
0.0153,1722,6.899552645439345e-05,0,,,
0.0153,1723,6.899692484769977e-05,0,,,
0.0153,1724,6.899833010204622e-05,0,,,
0.0153,1725,6.899974206067957e-05,0,,,
0.0153,1726,6.900116056754105e-05,0,,,
0.0153,1727,6.900258546726557e-05,0,,,
0.0153,1728,6.900401660518093e-05,0,,,
0.0153,1729,6.900545382730686e-05,0,,,
0.0153,1730,6.900689698035434e-05,0,,,
0.0153,1731,6.900834591172464e-05,0,,,
0.0153,1732,6.900980046950851e-05,0,,,
0.0153,1733,6.901126050248541e-05,0,,,
0.0153,1734,6.901272586012255e-05,0,,,
0.0153,1735,6.901419639257415e-05,0,,,
0.0153,1736,6.90156719506805e-05,0,,,
0.0153,1737,6.901715238596716e-05,0,,,
0.0153,1738,6.901863755064411e-05,0,,,
0.0153,1739,6.902012729760484e-05,0,,,
0.0153,1740,6.902162148042554e-05,0,,,
0.0153,1741,6.902311995336418e-05,0,,,
0.0153,1742,6.902462257135971e-05,0,,,
0.0153,1743,6.902612919003111e-05,0,,,
0.0153,1744,6.902763966567656e-05,0,,,
0.0153,1745,6.902915385527256e-05,0,,,
0.0153,1746,6.903067161647304e-05,0,,,
0.0153,1747,6.903219280760846e-05,0,,,
0.0153,1748,6.903371728768494e-05,0,,,
0.0153,1749,6.903524491638332e-05,0,,,
0.0153,1750,6.903677555405833e-05,0,,,
0.0153,1751,6.903830906173765e-05,0,,,
0.0153,1752,6.903984530112101e-05,0,,,
0.0153,1753,6.904138413457925e-05,0,,,
0.0153,1754,6.904292542515345e-05,0,,,
0.0153,1755,6.9044469036554e-05,0,,,
0.0153,1756,6.904601483315966e-05,0,,,
0.0153,1757,6.904756268001665e-05,0,,,
0.0153,1758,6.904911244283774e-05,0,,,
0.0153,1759,6.905066398800122e-05,0,,,
0.0153,1760,6.905221718255009e-05,0,,,
0.0153,1761,6.905377189419107e-05,0,,,
0.0153,1762,6.905532799129356e-05,0,,,
0.0153,1763,6.905688534288883e-05,0,,,
0.0153,1764,6.905844381866898e-05,0,,,
0.0153,1765,6.9060003288986e-05,0,,,
0.0153,1766,6.906156362485082e-05,0,,,
0.0153,1767,6.906312469793229e-05,0,,,
0.0153,1768,6.906468638055622e-05,0,,,
0.0153,1769,6.906624854570448e-05,0,,,
0.0153,1770,6.906781106701388e-05,0,,,
0.0153,1771,6.906937381877529e-05,0,,,
0.0153,1772,6.907093667593263e-05,0,,,
0.0153,1773,6.907249951408181e-05,0,,,
0.0153,1774,6.907406220946976e-05,0,,,
0.0153,1775,6.907562463899347e-05,0,,,
0.0153,1776,6.907718668019892e-05,0,,,
0.0153,1777,6.907874821128003e-05,0,,,
0.0153,1778,6.908030911107775e-05,0,,,
0.0153,1779,6.908186925907894e-05,0,,,
0.0153,1780,6.908342853541537e-05,0,,,
0.0153,1781,6.908498682086265e-05,0,,,
0.0153,1782,6.908654399683924e-05,0,,,
0.0153,1783,6.908809994540537e-05,0,,,
0.0153,1784,6.9089654549262e-05,0,,,
0.0153,1785,6.909120769174974e-05,0,,,
0.0153,1786,6.90927592568478e-05,0,,,
0.0153,1787,6.909430912917297e-05,0,,,
0.0153,1788,6.909585719397844e-05,0,,,
0.0153,1789,6.909740333715284e-05,0,,,
0.0153,1790,6.909894744521905e-05,0,,,
0.0153,1791,6.910048940533321e-05,0,,,
0.0153,1792,6.910202910528355e-05,0,,,
0.0153,1793,6.910356643348934e-05,0,,,
0.0153,1794,6.910510127899976e-05,0,,,
0.0153,1795,6.910663353149282e-05,0,,,
0.0153,1796,6.910816308127422e-05,0,,,
0.0153,1797,6.91096898192762e-05,0,,,
0.0153,1798,6.911121363705651e-05,0,,,
0.0153,1799,6.91127344267972e-05,0,,,
0.0153,1800,6.91142520813035e-05,0,,,
0.0153,1801,6.911576649400273e-05,0,,,
0.0153,1802,6.911727755894308e-05,0,,,
0.0153,1803,6.91187851707925e-05,0,,,
0.0153,1804,6.912028922483758e-05,0,,,
0.0153,1805,6.91217896169823e-05,0,,,
0.0153,1806,6.912328624374698e-05,0,,,
0.0153,1807,6.912477900226697e-05,0,,,
0.0153,1808,6.912626779029161e-05,0,,,
0.0153,1809,6.9127752506183e-05,0,,,
0.0153,1810,6.912923304891474e-05,0,,,
0.0153,1811,6.913070931807088e-05,0,,,
0.0153,1812,6.913218121384462e-05,0,,,
0.0153,1813,6.913364863703708e-05,0,,,
0.0153,1814,6.913511148905626e-05,0,,,
0.0153,1815,6.913656967191563e-05,0,,,
0.0153,1816,6.913802308823307e-05,0,,,
0.0153,1817,6.913947164122952e-05,0,,,
0.0153,1818,6.914091523472784e-05,0,,,
0.0153,1819,6.914235377315158e-05,0,,,
0.0153,1820,6.914378716152369e-05,0,,,
0.0153,1821,6.914521530546531e-05,0,,,
0.0153,1822,6.91466381111945e-05,0,,,
0.0153,1823,6.914805548552505e-05,0,,,
0.0153,1824,6.914946733586515e-05,0,,,
0.0153,1825,6.915087357021615e-05,0,,,
0.0153,1826,6.915227409717133e-05,0,,,
0.0153,1827,6.915366882591455e-05,0,,,
0.0153,1828,6.915505766621911e-05,0,,,
0.0153,1829,6.915644052844628e-05,0,,,
0.0153,1830,6.91578173235442e-05,0,,,
0.0153,1831,6.915918796304645e-05,0,,,
0.0153,1832,6.91605523590708e-05,0,,,
0.0153,1833,6.916191042431798e-05,0,,,
0.0153,1834,6.916326207207024e-05,0,,,
0.0153,1835,6.916460721619015e-05,0,,,
0.0153,1836,6.916594577111922e-05,0,,,
0.0153,1837,6.916727765187665e-05,0,,,
0.0153,1838,6.916860277405791e-05,0,,,
0.0153,1839,6.916992105383349e-05,0,,,
0.0153,1840,6.917123240794751e-05,0,,,
0.0153,1841,6.91725367537164e-05,0,,,
0.0153,1842,6.917383400902765e-05,0,,,
0.0153,1843,6.917512409233824e-05,0,,,
0.0153,1844,6.917640692267353e-05,0,,,
0.0153,1845,6.917768241962574e-05,0,,,
0.0153,1846,6.917895050335264e-05,0,,,
0.0153,1847,6.918021109457622e-05,0,,,
