spec,round,Wy,bx,start_x,start_y,near_x,near_y,far_x,far_y,near_dx,near_dy,phase,loss_mode,t_peak1,t_peak2,t_valley,t_max_used,horizon_flag,valley_over_max,peak_ratio,peak_minus_valley,peak1_height,peak2_height,valley_height,peak1_window_mass,valley_window_mass,peak2_window_mass,p_near,p_far,sep_mode_width,t_mode_near,t_mode_far,hw_near,hw_far,absorbed_mass,survival_tail,clear_score,showcase_score,sep_margin,mass_margin,valley_margin,peak_margin,contrast_margin,min_margin
adaptive_refine,4,16,0.125,7,7,11,8,58,7,4,1,2,clear,13,454,200,12000,ok,0.005916368923983382,0.17189243070661636,0.16597606178263297,0.009551046569340018,0.0016417526105959451,5.6507515114361376e-05,0.23849636396907367,0.0034527892251138125,0.08649213543653812,0.3466348261611216,0.6533651738378624,2.3773584905660377,13,454,12.5,173.0,0.9999999999989841,9.988099262000303e-13,1.528187662118444,1.9126535921893772,1.3773584905660377,0.19663482616112163,0.3440836310760166,0.07189243070661636,0.15597606178263296,0.07189243070661636
adaptive_refine,4,16,0.13,7,7,9,8,58,7,2,1,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.4203000091233997,0.5796999908755898,2.5756676557863503,3,437,2.0,166.5,0.9999999999989896,9.956423378281717e-13,-1.0,-1.0,1.5756676557863503,0.2703000091233997,,,,0.2703000091233997
adaptive_refine,4,16,0.13,7,7,10,8,58,7,3,1,2,clear,7,438,189,12000,ok,0.002528170564613161,0.10849430167039753,0.10596613110578437,0.014897179045653639,0.0016162590374170706,3.766260955899351e-05,0.2828195461482241,0.0023821934680889672,0.08510315797706758,0.37765161254376267,0.6223483874552233,2.4827586206896552,6,438,7.5,166.5,0.999999999998986,9.96904610577405e-13,1.6781918739737383,2.0833093985276196,1.4827586206896552,0.22765161254376268,0.3474718294353868,0.008494301670397525,0.09596613110578438,0.008494301670397525
adaptive_refine,4,16,0.13,7,7,11,8,58,7,4,1,2,clear,12,438,193,12000,ok,0.0051363733352171835,0.17307351307538757,0.16793713974017038,0.009846697518403757,0.001704202531700839,5.0576314573478274e-05,0.23942243503306343,0.0031567878762285497,0.08973242476044876,0.34379567493094115,0.6562043250680436,2.392156862745098,11,438,12.0,166.5,0.9999999999989847,9.98902275845587e-13,1.5321499176300688,1.919457764941717,1.392156862745098,0.19379567493094116,0.3448636266647828,0.07307351307538756,0.15793713974017037,0.07307351307538756
adaptive_refine,4,16,0.135,7,7,9,8,58,7,2,1,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.4172545392607153,0.5827454607382754,2.5864197530864197,3,422,2.0,160.0,0.9999999999989907,9.9544328556457e-13,-1.0,-1.0,1.5864197530864197,0.2672545392607153,,,,0.2672545392607153
adaptive_refine,4,16,0.135,7,7,10,8,58,7,3,1,2,clear,7,423,182,12000,ok,0.002183290685556672,0.10956715973660199,0.10738386905104531,0.015280301517894602,0.0016742192372345996,3.3361339976516755e-05,0.28658195038118334,0.0021592790457711005,0.0881037219555672,0.37495352639185464,0.6250464736071355,2.482142857142857,6,423,7.5,160.5,0.99999999999899,9.955084847345688e-13,1.6716733397068835,2.076439869939856,1.4821428571428572,0.22495352639185465,0.3478167093144433,0.00956715973660198,0.09738386905104532,0.00956715973660198
adaptive_refine,4,16,0.135,7,7,11,8,58,7,4,1,2,clear,12,423,186,12000,ok,0.0044495468497466805,0.17383575722023958,0.1693862103704929,0.010151118481793389,0.0017646273679149227,4.5167877262069075e-05,0.2438641593930337,0.0028823123417207734,0.09285972992657955,0.3411868702967702,0.658813129702218,2.395348837209302,11,423,11.5,160.5,0.9999999999989883,9.970148074053857e-13,1.529032315479722,1.9168296847731607,1.3953488372093021,0.1911868702967702,0.3455504531502533,0.07383575722023958,0.1593862103704929,0.07383575722023958
adaptive_refine,4,16,0.14,7,7,9,8,58,7,2,1,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.414369867633387,0.5856301323655992,2.5796178343949046,3,408,2.0,155.0,0.9999999999989864,9.9866052558499e-13,-1.0,-1.0,1.5796178343949046,0.264369867633387,,,,0.264369867633387
adaptive_refine,4,16,0.14,7,7,10,8,58,7,3,1,2,clear,7,409,177,12000,ok,0.0018819720846271464,0.11043691696530816,0.10855494488068101,0.015667483476389712,0.0017302685717373882,2.9485766538922516e-05,0.290182382801227,0.001969649090889509,0.09099813953750689,0.37243755219756114,0.6275624478014264,2.4876543209876543,6,409,7.0,155.0,0.9999999999989878,9.976009168110735e-13,1.6696440341281182,2.0752816461900943,1.4876543209876543,0.22243755219756114,0.34811802791537283,0.010436916965308157,0.09855494488068102,0.010436916965308157
adaptive_refine,4,16,0.14,7,7,11,8,58,7,4,1,2,clear,12,409,180,12000,ok,0.0038485200029287595,0.174308646884177,0.17046012688124823,0.010458306488568558,0.0018229732527223939,4.024900171801573e-05,0.24815092368708241,0.0026357969792762553,0.09587175753106504,0.338781016513017,0.6612189834859689,2.3903903903903903,11,409,11.0,155.5,0.9999999999989859,9.986605974930485e-13,1.5210595596841034,1.907695879491862,1.3903903903903903,0.188781016513017,0.34615147999707124,0.07430864688417699,0.16046012688124822,0.07430864688417699
adaptive_refine,4,16,0.145,7,7,9,8,58,7,2,1,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.4116277752586288,0.5883722247403619,2.5789473684210527,3,395,2.0,150.0,0.9999999999989907,9.960194280601003e-13,-1.0,-1.0,1.5789473684210527,0.2616277752586288,,,,0.2616277752586288
adaptive_refine,4,16,0.145,7,7,10,8,58,7,3,1,2,clear,7,395,171,12000,ok,0.001618512337877774,0.11111579752167886,0.10949728518380109,0.01605861022834846,0.0017843652826127284,2.59910587837522e-05,0.29361819142038503,0.0017866363803626592,0.09377598575664435,0.3700825026827697,0.6299174973162176,2.477707006369427,6,395,7.0,150.0,0.9999999999989874,9.991664403762742e-13,1.6575809473196181,2.060993945320309,1.4777070063694269,0.22008250268276972,0.3483814876621222,0.01111579752167885,0.09949728518380109,0.01111579752167885
adaptive_refine,4,16,0.145,7,7,11,8,58,7,4,1,2,clear,12,396,175,12000,ok,0.0033232968630045327,0.1745160660986958,0.17119276923569127,0.010767996640179755,0.0018791884134081443,3.5785249455152725e-05,0.2522768825813298,0.002417854332120803,0.09876678406941468,0.33655445209898116,0.6634455479000034,2.391304347826087,11,396,11.0,150.0,0.9999999999989847,9.998148728363273e-13,1.5171367216384954,1.903767387027778,1.391304347826087,0.18655445209898117,0.34667670313699545,0.0745160660986958,0.16119276923569126,0.0745160660986958
adaptive_refine,4,16,0.15,7,7,9,8,58,7,2,1,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.4090125916759582,0.5909874083230328,2.5694915254237287,3,382,2.0,145.5,0.9999999999989911,9.947544833628991e-13,-1.0,-1.0,1.5694915254237287,0.25901259167595825,,,,0.25901259167595825
adaptive_refine,4,16,0.15,7,7,10,8,58,7,3,1,2,clear,7,383,166,12000,ok,0.0013895829225195205,0.11161583017536857,0.11022624725284905,0.016453562752214268,0.0018364780659309175,2.2863589815080228e-05,0.29688730915461603,0.0016275516214176715,0.09645378237491987,0.36787010538299936,0.6321298946159906,2.4802631578947367,6,383,7.0,145.0,0.9999999999989899,9.969117103022355e-13,1.6541917813997822,2.057876129639241,1.4802631578947367,0.21787010538299936,0.3486104170774805,0.01161583017536856,0.10022624725284905,0.01161583017536856
adaptive_refine,4,16,0.15,7,7,11,8,58,7,4,1,2,clear,12,383,169,12000,ok,0.002865678368383758,0.17448289137433368,0.17161721300594993,0.011079912416643859,0.0019332551546304014,3.175146533596291e-05,0.25623692190026226,0.002206131403475623,0.10153405442248732,0.33448670048514867,0.6655132995138398,2.3694267515923566,11,383,11.5,145.5,0.9999999999989884,9.971823445721872e-13,1.4990615874534094,1.8811107090437904,1.3694267515923566,0.18448670048514867,0.3471343216316162,0.07448289137433367,0.16161721300594992,0.07448289137433367
adaptive_refine,4,16,0.155,7,7,9,8,58,7,2,1,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.40651080364696945,0.5934891963520216,2.5734265734265733,3,371,2.0,141.0,0.9999999999989911,9.97473013967144e-13,-1.0,-1.0,1.5734265734265733,0.25651080364696943,,,,0.25651080364696943
adaptive_refine,4,16,0.155,7,7,10,8,58,7,3,1,2,clear,7,371,161,12000,ok,0.0011906672768013853,0.11194648312108517,0.11075581584428379,0.016852217716216467,0.0018865465061212792,2.0065384176231522e-05,0.2999882550223244,0.0014809333280240452,0.099010073566065,0.3657845673062943,0.6342154326926943,2.4745762711864407,6,371,6.5,141.0,0.9999999999989886,9.987071333191217e-13,1.6455730263331543,2.047875072814054,1.4745762711864407,0.21578456730629428,0.3488093327231986,0.011946483121085164,0.1007558158442838,0.011946483121085164
adaptive_refine,4,16,0.155,7,7,11,8,58,7,4,1,2,clear,12,371,164,12000,ok,0.0024669766377031018,0.1742272583822348,0.1717602817445317,0.011393765798106173,0.0019851045776533138,2.8108154039388567e-05,0.2600266786765073,0.0020202264699499574,0.10417967373563009,0.33256000746986075,0.6674399925291284,2.360655737704918,11,371,11.0,141.5,0.9999999999989893,9.98635387377313e-13,1.4895725823961667,1.8696453035119946,1.360655737704918,0.18256000746986076,0.34753302336229686,0.07422725838223479,0.1617602817445317,0.07422725838223479
adaptive_refine,4,16,0.16,7,7,9,8,58,7,2,1,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.40411072781480867,0.5958892721841841,2.5611510791366907,3,359,2.0,137.0,0.9999999999989927,9.967945996617922e-13,-1.0,-1.0,1.5611510791366907,0.2541107278148087,,,,0.2541107278148087
adaptive_refine,4,16,0.16,7,7,10,8,58,7,3,1,2,clear,7,360,156,12000,ok,0.0010186070553164295,0.11211899973488215,0.11110039267956573,0.017254447500073367,0.0019345513946862638,1.7575501959161662e-05,0.3029201319144575,0.0013452571548704748,0.10145529323372383,0.363812208836385,0.6361877911626044,2.466898954703833,6,360,6.5,137.0,0.9999999999989894,9.971563835868772e-13,1.6358896163283547,2.0364060506809425,1.466898954703833,0.213812208836385,0.34898139294468355,0.012118999734882147,0.10110039267956573,0.012118999734882147
adaptive_refine,4,16,0.16,7,7,11,8,58,7,4,1,2,clear,12,360,160,12000,ok,0.0021195594724200315,0.17377199518858846,0.17165243571616842,0.011709257409753161,0.00203474102226957,2.4818467457846752e-05,0.26364255569764444,0.0018611729273699587,0.10670625995379543,0.3307589504705264,0.6692410495284649,2.3501683501683504,11,360,11.0,137.5,0.999999999998991,9.967752230430621e-13,1.4792477088041938,1.8569865337797293,1.3501683501683504,0.1807589504705264,0.34788044052757994,0.07377199518858846,0.1616524357161684,0.07377199518858846
adaptive_refine,4,16,0.165,7,7,9,8,58,7,2,1,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.40180223616652627,0.5981977638324665,2.5535055350553506,3,349,2.0,133.5,0.9999999999989927,9.96284352398063e-13,-1.0,-1.0,1.5535055350553506,0.2518022361665263,,,,0.2518022361665263
adaptive_refine,4,16,0.165,7,7,10,8,58,7,3,1,2,clear,7,350,152,12000,ok,0.000869036258721566,0.11214145505051468,0.11127241879179312,0.017660120219877354,0.0019804315778240615,1.5347284804455295e-05,0.3056826209655531,0.0012312999085071067,0.10378945137233389,0.36194115503435975,0.6380588449646333,2.45,6,349,6.5,133.5,0.9999999999989931,9.958295403961677e-13,1.6203464652152622,2.017227865373369,1.4500000000000002,0.21194115503435976,0.3491309637412784,0.012141455050514671,0.10127241879179312,0.012141455050514671
adaptive_refine,4,16,0.165,7,7,11,8,58,7,4,1,2,clear,12,350,155,12000,ok,0.0018189972809860716,0.1731329976623634,0.1713140003813773,0.01202607669043204,0.0020821107075319734,2.1875400800825854e-05,0.26708173043883304,0.0017005509091376685,0.10911437223160379,0.32907010746197435,0.6709298925370193,2.3541666666666665,11,350,10.5,133.5,0.9999999999989935,9.951715020773285e-13,1.4782420596480312,1.8565305907028407,1.3541666666666665,0.17907010746197435,0.3481810027190139,0.07313299766236339,0.1613140003813773,0.07313299766236339
adaptive_refine,4,16,0.17,7,7,9,8,58,7,2,1,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.39957652525320864,0.6004234747457816,2.5454545454545454,3,339,2.0,130.0,0.99999999999899,9.998552530243244e-13,-1.0,-1.0,1.5454545454545454,0.24957652525320864,,,,0.24957652525320864
adaptive_refine,4,16,0.17,7,7,10,8,58,7,3,1,2,clear,7,340,148,12000,ok,0.0007401405024202702,0.11202567232036284,0.11128553181794257,0.018069099756192225,0.0020242030484111384,1.3373672571830097e-05,0.308275972581595,0.0011266881252316513,0.10599756842660848,0.36016107471905023,0.6398389252799397,2.448529411764706,6,339,6.0,130.0,0.9999999999989899,9.986324214968713e-13,1.615227427222451,2.011554409421799,1.448529411764706,0.21016107471905024,0.3492598594975797,0.012025672320362835,0.10128553181794257,0.012025672320362835
adaptive_refine,4,16,0.17,7,7,11,8,58,7,4,1,2,clear,12,340,151,12000,ok,0.0015578378007892093,0.17232723197602473,0.1707693941752355,0.012343902085302946,0.0021271904781433363,1.9229797277725676e-05,0.27034215832407726,0.0015651927121512197,0.11138619078482002,0.32748177576665904,0.6725182242323315,2.3416370106761564,11,340,10.5,130.0,0.9999999999989907,9.97725359897473e-13,1.46704556475654,1.8425665796278181,1.3416370106761564,0.17748177576665905,0.34844216219921076,0.07232723197602473,0.1607693941752355,0.07232723197602473
adaptive_refine,4,16,0.07,7,7,9,9,58,7,2,2,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.40129507479257354,0.5987049252064014,2.2685185185185186,6,741,7.0,317.0,0.9999999999989749,9.998771777839573e-13,-1.0,-1.0,1.2685185185185186,0.2512950747925735,,,,0.2512950747925735
adaptive_refine,4,16,0.07,7,7,10,9,58,7,3,2,2,clear,11,740,318,12000,ok,0.017911914596918814,0.113377308872938,0.09546539427601919,0.007752248587349778,0.000878929082547753,0.00013885761463069374,0.18849296102420596,0.007516195488393348,0.046506059334812236,0.38742480668872126,0.6125751933102526,2.2151515151515153,11,742,13.0,317.0,0.9999999999989736,9.996956528061523e-13,1.495474732308186,1.844815399208841,1.2151515151515153,0.23742480668872126,0.33208808540308116,0.01337730887293799,0.0854653942760192,0.01337730887293799
adaptive_refine,4,16,0.07,7,7,11,9,58,7,4,2,2,clear,16,740,326,12000,ok,0.031017753218760817,0.1688943570019768,0.13787660378321598,0.005336787115539254,0.0009013532283354368,0.00016553514573085896,0.15754534427207295,0.0089431561891164,0.047692710885295406,0.372431842064943,0.6275681579340335,2.1543026706231454,16,742,20.0,317.0,0.9999999999989765,9.983808275553442e-13,1.4036887223660233,1.7403428160199879,1.1543026706231454,0.22243184206494301,0.31898224678123915,0.0688943570019768,0.12787660378321597,0.0688943570019768
adaptive_refine,4,16,0.075,7,7,9,9,58,7,2,2,0,far_broadening,,,,12000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.39036403633955585,0.6096359636594245,2.3051409618573797,6,701,6.5,295.0,0.9999999999989803,9.97441981383698e-13,-1.0,-1.0,1.3051409618573797,0.24036403633955586,,,,0.24036403633955586
adaptive_refine,4,16,0.075,7,7,10,9,58,7,3,2,2,clear,11,701,300,12000,ok,0.01598828614410004,0.12044130032167173,0.10445301417757169,0.007969991563658395,0.0009599161474797709,0.0001274265056858337,0.19243184776016714,0.006934897014076107,0.050777496804289855,0.3768319121944506,0.6231680878045308,2.2536585365853656,9,702,13.0,294.5,0.9999999999989815,9.963755860231792e-13,1.5009603161892788,1.857552539369283,1.2536585365853656,0.22683191219445062,0.33401171385589995,0.020441300321671727,0.0944530141775717,0.020441300321671727
adaptive_refine,4,16,0.075,7,7,11,9,58,7,4,2,2,clear,16,701,308,12000,ok,0.027681323697006988,0.17788537657385498,0.150204052876848,0.0055301136855904695,0.0009837263554574897,0.00015308086701207812,0.16218608229255893,0.008311767257653646,0.052037065755489186,0.36183867421047394,0.6381613257885032,2.1913875598086126,16,703,19.0,294.5,0.999999999998977,9.989638745284116e-13,1.4101975668161761,1.754407033673798,1.1913875598086126,0.21183867421047395,0.322318676302993,0.07788537657385497,0.14020405287684798,0.07788537657385497
adaptive_refine,4,16,0.085,7,7,9,9,58,7,2,2,1,far_broadening,7,632,263,12000,ok,0.006679344127570007,0.08609704088736665,0.07941769675979665,0.012773973947435872,0.0010998013572465428,8.532176787153805e-05,0.23200129444051712,0.004726597356674796,0.05814093568740194,0.3714134166867939,0.6285865833121878,2.375,6,633,6.5,257.5,0.9999999999989816,9.967553251804415e-13,-1.0,-1.0,1.375,0.2214134166867939,0.34332065587243,-0.013902959112633353,0.06941769675979666,-0.013902959112633353
adaptive_refine,4,16,0.085,7,7,10,9,58,7,3,2,2,clear,11,633,270,12000,ok,0.01261157400903378,0.1334271291659496,0.12081555515691582,0.008408452534088935,0.0011219156823516405,0.00010604382143511023,0.19992488384551596,0.005851675064771127,0.05931027770006345,0.3587345908823269,0.6412654091166538,2.314814814814815,9,634,12.5,257.5,0.9999999999989807,9.976348893031476e-13,1.5056178491599626,1.8737898188581634,1.3148148148148149,0.2087345908823269,0.3373884259909662,0.03342712916594959,0.11081555515691582,0.03342712916594959
adaptive_refine,4,16,0.085,7,7,11,9,58,7,4,2,2,clear,16,634,277,12000,ok,0.021848618447695804,0.1939054043169692,0.1720567858692734,0.005921677419015986,0.0011482452541689615,0.00012938047049841636,0.17120641089595956,0.0071155734900856535,0.060702825862900135,0.34391591287565926,0.6560840871233216,2.239130434782609,16,634,18.0,258.0,0.9999999999989807,9.989679363859955e-13,1.410310123861575,1.7644356841445443,1.2391304347826089,0.19391591287565926,0.32815138155230417,0.0939054043169692,0.16205678586927338,0.0939054043169692
adaptive_refine,4,16,0.09,7,7,9,9,58,7,2,2,1,far_broadening,7,603,251,12000,ok,0.0059036908503719895,0.09072406512834329,0.0848203742779713,0.013006000420956086,0.0011799572292500802,7.678340568513269e-05,0.23418166715204652,0.004294495781766321,0.062357373063278404,0.36311110969887156,0.6368888903001088,2.397590361445783,6,603,6.5,242.5,0.9999999999989803,9.992996575234066e-13,-1.0,-1.0,1.3975903614457832,0.21311110969887156,0.34409630914962797,-0.009275934871656719,0.07482037427797131,-0.009275934871656719
adaptive_refine,4,16,0.09,7,7,10,9,58,7,3,2,2,clear,10,604,258,12000,ok,0.01114789391001942,0.13927857586404527,0.12813068195402585,0.00863233993135354,0.0012023000120132514,9.62324097499536e-05,0.2000422096019042,0.005357518480877949,0.06353844098557723,0.3509311108112003,0.6490688891877808,2.337917485265226,9,604,12.0,242.5,0.9999999999989809,9.987853025118882e-13,1.504858101799064,1.8773970238735005,1.3379174852652258,0.20093111081120033,0.33885210608998056,0.03927857586404526,0.11813068195402586,0.03927857586404526
adaptive_refine,4,16,0.09,7,7,11,9,58,7,4,2,2,clear,16,604,264,12000,ok,0.019336661420121967,0.20095677320124836,0.1816201117811264,0.006119369658508892,0.001229728780599572,0.00011832817919115381,0.1755634990655191,0.006560425365065056,0.0649876724203685,0.33627477986447357,0.6637252201345064,2.2653846153846153,15,604,17.5,242.5,0.9999999999989801,9.99309488741026e-13,1.413535096450024,1.7730973964277534,1.2653846153846153,0.18627477986447358,0.330663338579878,0.10095677320124835,0.17162011178112638,0.10095677320124835
adaptive_refine,4,16,0.095,7,7,9,9,58,7,2,2,1,far_broadening,7,576,240,12000,ok,0.005203480990117854,0.09514867403729878,0.08994519304718092,0.013237552877477715,0.0012595356037906336,6.888135475363519e-05,0.23619385192738643,0.0038953714827473034,0.06653840916554364,0.35544269779366167,0.6445573022053183,2.4203821656050954,6,576,6.5,229.0,0.9999999999989799,9.98876555868393e-13,-1.0,-1.0,1.4203821656050954,0.20544269779366167,0.3447965190098821,-0.004851325962701228,0.07994519304718092,-0.004851325962701228
adaptive_refine,4,16,0.095,7,7,10,9,58,7,3,2,2,clear,10,577,246,12000,ok,0.00982254152176508,0.1446584386981828,0.1348358971764177,0.008861736627348385,0.0012819249846667176,8.704477597707596e-05,0.20345100107720257,0.004894433030791593,0.06772158244107918,0.34380024982804247,0.6561997501709417,2.3568464730290457,9,577,11.5,229.5,0.9999999999989838,9.969106055455442e-13,1.5024342292152448,1.8785270960372649,1.3568464730290457,0.19380024982804248,0.3401774584782349,0.044658438698182784,0.1248358971764177,0.044658438698182784
adaptive_refine,4,16,0.095,7,7,11,9,58,7,4,2,2,clear,16,577,252,12000,ok,0.017074830023564393,0.2073974447828699,0.1903226147593055,0.0063179518632306576,0.0013103270726952103,0.00010787795416172542,0.1798042285639549,0.006036790537653453,0.06922153305809216,0.3293489261122351,0.6706510738867486,2.2845528455284554,15,577,17.0,229.0,0.9999999999989837,9.965781990830282e-13,1.4132310158431955,1.7767962051985333,1.2845528455284554,0.1793489261122351,0.33292516997643556,0.10739744478286989,0.1803226147593055,0.10739744478286989
adaptive_refine,4,16,0.105,7,7,9,9,58,7,2,2,2,clear,7,528,220,12000,ok,0.004009961209489268,0.10337664456553403,0.09936668335604476,0.013698743867624425,0.0014161301757976991,5.4931431527902936e-05,0.2397072179036087,0.0031901345671587673,0.07474974864920995,0.34167092379431546,0.6583290762046687,2.4622641509433962,6,528,6.0,206.0,0.9999999999989839,9.970787347959257e-13,1.573627720766489,1.967962774080155,1.4622641509433962,0.19167092379431547,0.3459900387905107,0.0033766445655340205,0.08936668335604477,0.0033766445655340205
adaptive_refine,4,16,0.105,7,7,10,9,58,7,3,2,2,clear,10,529,226,12000,ok,0.007572591470795881,0.15423478519930606,0.14666219372851017,0.009323863046486339,0.001438064014202568,7.060580578069135e-05,0.20982604523715567,0.004069928090590737,0.07590818814013783,0.3311960383256183,0.6688039616733662,2.3908045977011496,9,529,11.0,206.5,0.9999999999989845,9.971655536095813e-13,1.4976388472022284,1.880094285782665,1.3908045977011496,0.18119603832561829,0.3424274085292041,0.05423478519930605,0.13666219372851016,0.05423478519930605
adaptive_refine,4,16,0.105,7,7,11,9,58,7,4,2,2,clear,15,529,231,12000,ok,0.013220555648028242,0.21832902040066615,0.20510846475263791,0.006723796138410022,0.001467999824272842,8.88923210138471e-05,0.18467928071047257,0.0050886839829483044,0.07748746387530427,0.31726343324968,0.6827365667493064,2.310112359550562,15,529,16.0,206.5,0.9999999999989865,9.950747855773896e-13,1.4070960628673599,1.7760118305560397,1.310112359550562,0.16726343324968,0.3367794443519717,0.11832902040066615,0.1951084647526379,0.11832902040066615
adaptive_refine,4,16,0.11,7,7,9,9,58,7,2,2,2,clear,7,507,211,12000,ok,0.0035073446923130397,0.10717776807474916,0.10367042338243612,0.013928134314564132,0.0014927863492803098,4.8850767962009626e-05,0.2412065423741507,0.0028817610348557637,0.07876139086397027,0.3354327720201535,0.6645672279788309,2.474074074074074,6,507,6.0,196.5,0.9999999999989844,9.975957790917047e-13,1.5665938233096457,1.9628136019413123,1.4740740740740739,0.18543277202015349,0.3464926553076869,0.007177768074749152,0.09367042338243613,0.007177768074749152
adaptive_refine,4,16,0.11,7,7,10,9,58,7,3,2,2,clear,10,508,217,12000,ok,0.006626760992862366,0.15845367190607537,0.15182691091321301,0.009556235428441657,0.001514220593235508,6.332688817580655e-05,0.21278155652982383,0.003705013570577034,0.07989318064898157,0.3255776240528241,0.674422375946161,2.404819277108434,9,508,11.0,196.5,0.9999999999989849,9.962835895777223e-13,1.4944318229263418,1.8794779723090866,1.4048192771084338,0.1755776240528241,0.3433732390071376,0.058453671906075366,0.141826910913213,0.058453671906075366
adaptive_refine,4,16,0.11,7,7,11,9,58,7,4,2,2,clear,15,508,222,12000,ok,0.011594734850798405,0.22284587316628826,0.21125113831548986,0.006931782826806914,0.0015447191966388686,8.0372183920144e-05,0.1885321937070549,0.004665250598399241,0.08150121141863904,0.3119501404261016,0.6880498595728823,2.32,15,508,15.5,197.0,0.9999999999989843,9.983756584181827e-13,1.4032629986698089,1.7742130826963902,1.3199999999999998,0.1619501404261016,0.33840526514920155,0.12284587316628826,0.20125113831548985,0.12284587316628826
adaptive_refine,4,16,0.115,7,7,9,9,58,7,2,2,2,clear,7,487,203,12000,ok,0.0030606813184139714,0.11077251487875057,0.1077118335603366,0.014156554719011553,0.001568157168243554,4.332870256158381e-05,0.24253396206610073,0.002602514980742665,0.0826979359135371,0.32955419465485797,0.6704458053441253,2.479381443298969,6,487,6.0,188.0,0.9999999999989835,9.999998315791156e-13,1.5561275550423697,1.95295277556566,1.4793814432989691,0.17955419465485797,0.346939318681586,0.01077251487875057,0.09771183356033661,0.01077251487875057
adaptive_refine,4,16,0.115,7,7,10,9,58,7,3,2,2,clear,10,488,208,12000,ok,0.005787230263498751,0.16231338062777606,0.1565261503642773,0.009789234134004697,0.0015889236860471222,5.665255203678697e-05,0.2155762190715629,0.00336715314292491,0.08379425858052451,0.3203368320809706,0.6796631679180143,2.4130982367758187,9,488,10.5,188.0,0.9999999999989849,9.97296195437896e-13,1.4882706155997267,1.8747550696768438,1.4130982367758187,0.17033683208097058,0.3442127697365012,0.062313380627776055,0.1465261503642773,0.062313380627776055
adaptive_refine,4,16,0.115,7,7,11,9,58,7,4,2,2,clear,15,488,213,12000,ok,0.01015088882231039,0.22685634119156137,0.21670545236925098,0.007140314409630686,0.001619825601926201,7.248053772850194e-05,0.19224047052103457,0.004270635380629597,0.08542251093481545,0.30703988369672025,0.692960116302265,2.334975369458128,14,488,15.0,188.0,0.999999999998985,9.985704672016826e-13,1.4030350716296136,1.7769999121616236,1.3349753694581281,0.15703988369672026,0.33984911117768957,0.12685634119156136,0.20670545236925097,0.12685634119156136
adaptive_refine,4,16,0.125,7,7,9,9,58,7,2,2,2,clear,7,452,189,12000,ok,0.0023154194330471415,0.11735172479972368,0.11503630536667654,0.014609981375134272,0.0017145065136638456,3.382823479244269e-05,0.24467530147254984,0.0021226827462608637,0.09032427195014027,0.3187075256837511,0.6812924743152352,2.50561797752809,6,452,5.5,172.5,0.9999999999989866,9.966420889139922e-13,1.5466552324826577,1.947858887136395,1.50561797752809,0.1687075256837511,0.34768458056695284,0.017351724799723675,0.10503630536667655,0.017351724799723675
adaptive_refine,4,16,0.125,7,7,10,9,58,7,3,2,2,clear,10,452,194,12000,ok,0.004388198570676029,0.16901197354266317,0.16462377497198716,0.010256342554387414,0.001733444696446616,4.5006867737526584e-05,0.2206681824286942,0.0027870797964915685,0.09131904471756012,0.3108049955608878,0.6891950044380999,2.4273972602739726,9,452,10.0,172.5,0.9999999999989878,9.96426062152695e-13,1.4761601383283054,1.8650408914273189,1.4273972602739726,0.16080499556088781,0.34561180142932396,0.06901197354266317,0.15462377497198715,0.06901197354266317
adaptive_refine,4,16,0.125,7,7,11,9,58,7,4,2,2,clear,15,453,198,12000,ok,0.007743833570486331,0.23350137484700978,0.22575754127652345,0.007557790121973623,0.0017647543842859907,5.8526268865229324e-05,0.19919324593419488,0.003577697169382668,0.0929714529619038,0.2982321186069084,0.7017678813920805,2.3475935828877006,14,453,14.0,173.0,0.9999999999989888,9.960767172773599e-13,1.393530397297705,1.7699481169373152,1.3475935828877006,0.1482321186069084,0.3422561664295136,0.13350137484700977,0.21575754127652344,0.13350137484700977
adaptive_refine,4,16,0.13,7,7,9,9,58,7,2,2,2,clear,7,436,182,12000,ok,0.002007711266342421,0.12034452453372957,0.11833681326738715,0.014834734220474804,0.0017852790363472877,2.9783863027642714e-05,0.24549163301316135,0.0019125085705189136,0.09400009401465297,0.31367084993388966,0.6863291500650955,2.507288629737609,6,436,5.5,166.0,0.9999999999989855,9.997921408936752e-13,1.5355607796122455,1.9366781348479867,1.5072886297376091,0.16367084993388967,0.34799228873365756,0.020344524533729563,0.10833681326738716,0.020344524533729563
