Wy,bx,kappa_c2o,kappa_o2c,start_x,start_y,start_dx,start_dy,target_x,target_y,start_in_corridor,phase,t_peak1,t_valley,t_peak2,valley_over_max,peak_balance,sep_peaks,absorbed_mass,survival_tail
16,-0.08,0.002,0.002,11,4,4,-3,58,7,0,1,665,1485,1973,0.2759617844933529,0.33537291913427497,0.6989046219609939,0.8702191882105277,0.12978081178937773
16,-0.08,0.002,0.002,12,4,5,-3,58,7,0,1,679,1499,1985,0.27847502989636996,0.33732079934198705,0.6957911561001598,0.8696383063757716,0.13036169362413377
16,-0.08,0.002,0.002,13,4,6,-3,58,7,0,1,692,1513,1997,0.2811498242017898,0.3393106691360697,0.693595535477013,0.8690268070712212,0.13097319292868514
16,-0.08,0.002,0.002,14,4,7,-3,58,7,0,1,705,1527,2009,0.28393972045100757,0.34132619334275,0.6910439851616322,0.8683935121008437,0.13160648789906004
16,-0.08,0.002,0.002,15,4,8,-3,58,7,0,1,719,1541,2021,0.28680620807160134,0.3433509445470001,0.6881606765327696,0.8677445476624449,0.13225545233745978
16,-0.08,0.002,0.002,16,4,9,-3,58,7,0,1,732,1554,2033,0.28972185459027777,0.34537441218642173,0.6854583772391991,0.8670841238284321,0.13291587617147627
16,-0.08,0.002,0.002,17,4,10,-3,58,7,0,1,745,1568,2044,0.2926665426879673,0.34738903616196715,0.6826064109301103,0.8664151172346564,0.13358488276524794
16,-0.08,0.002,0.002,18,4,11,-3,58,7,0,1,758,1582,2056,0.2956254500054283,0.34938951265377005,0.6801152737752162,0.8657394865758473,0.13426051342406062
16,-0.08,0.002,0.002,19,4,12,-3,58,7,0,1,771,1596,2068,0.2985877114221958,0.35137195938526977,0.6776384535005224,0.8650585623924716,0.13494143760743338
16,-0.08,0.002,0.002,20,4,13,-3,58,7,0,1,785,1610,2079,0.30154521973624565,0.3533340383683911,0.6743095362167796,0.864373246925993,0.13562675307391225
16,-0.08,0.002,0.002,21,4,14,-3,58,7,0,1,798,1624,2091,0.3044920028571666,0.35527433514474,0.6716883116883117,0.8636841511317132,0.13631584886818993
16,-0.08,0.002,0.002,22,4,15,-3,58,7,0,1,811,1639,2103,0.30742398073938854,0.3571924532027091,0.6696035242290749,0.8629916883192805,0.13700831168062386
16,-0.08,0.002,0.002,23,4,16,-3,58,7,0,1,824,1653,2114,0.31033782757618783,0.3590885492136786,0.6663223140495868,0.8622961380841877,0.13770386191571266
16,-0.08,0.002,0.002,24,4,17,-3,58,7,0,1,837,1667,2126,0.3132311080614851,0.3609623043358406,0.6640906749098403,0.8615976900127449,0.13840230998716163
16,-0.08,0.002,0.002,25,4,18,-3,58,7,0,1,850,1681,2137,0.31610179132509714,0.36281415130230504,0.661526599845798,0.8608964737164826,0.13910352628341818
16,-0.08,0.002,0.002,26,4,19,-3,58,7,0,1,863,1696,2149,0.31894796300086564,0.3646442666693725,0.6589802715859595,0.8601925797418855,0.13980742025801765
16,-0.08,0.002,0.002,27,4,20,-3,58,7,0,1,876,1710,2160,0.32176808401178253,0.3664528806748405,0.656441717791411,0.8594860745456909,0.14051392545421434
16,-0.08,0.002,0.002,28,4,21,-3,58,7,0,1,889,1724,2172,0.3245612086630217,0.36824040358082005,0.6542580316165222,0.8587770118407947,0.1412229881591074
16,-0.08,0.002,0.002,29,4,22,-3,58,7,0,1,902,1739,2184,0.3273256276836201,0.3700067242858396,0.652251335538031,0.8580654420767764,0.1419345579231234
16,-0.08,0.002,0.002,30,4,23,-3,58,7,0,1,916,1753,2195,0.3300603908868188,0.3717519513637131,0.6487446107025108,0.8573514215468454,0.14264857845305703
16,-0.08,0.002,0.002,31,4,24,-3,58,7,0,1,929,1768,2207,0.33276424451950476,0.37347592602901813,0.6465975208702252,0.8566350225712052,0.14336497742869578
16,-0.08,0.002,0.002,32,4,25,-3,58,7,0,1,942,1782,2218,0.3354364053769739,0.37517876658578014,0.6441191317516406,0.8559163463925082,0.14408365360739206
16,-0.08,0.002,0.002,33,4,26,-3,58,7,0,1,955,1797,2230,0.3380754767215511,0.376860151746632,0.6419939577039275,0.8551955408633531,0.14480445913654513
16,-0.08,0.002,0.002,34,4,27,-3,58,7,0,1,968,1811,2241,0.3406805384143078,0.37851952249460563,0.6395378045717156,0.8544728257795675,0.14552717422033123
16,-0.08,0.002,0.002,35,4,28,-3,58,7,0,1,981,1826,2253,0.3432497615508022,0.380156511774286,0.6372745490981964,0.8537485299357234,0.14625147006417316
16,-0.08,0.002,0.002,36,4,29,-3,58,7,0,1,994,1841,2265,0.34578211335477566,0.38177001493499485,0.6351824087956022,0.8530231458357689,0.1469768541641269
16,-0.08,0.002,0.002,37,4,30,-3,58,7,0,1,1007,1855,2276,0.3482752684348214,0.38335930235714,0.6327599102468212,0.8522974107519029,0.14770258924799756
16,-0.08,0.002,0.002,38,4,31,-3,58,7,0,1,1020,1870,2288,0.35072742804198953,0.3849228548612312,0.6308457711442786,0.851572426871869,0.14842757312802934
16,-0.08,0.002,0.002,39,4,32,-3,58,7,0,1,1033,1884,2299,0.3531359002332459,0.38645920662897415,0.6284437825763217,0.8508498391279387,0.14915016087195648
16,-0.08,0.002,0.002,40,4,33,-3,58,7,0,1,1047,1899,2311,0.3554973341173745,0.38796628922198645,0.626207579886054,0.8501320976252547,0.14986790237463907
16,-0.08,0.002,0.002,41,4,34,-3,58,7,0,1,1060,1913,2322,0.3578082857480443,0.389441606863638,0.6238260009886307,0.8494228431490214,0.1505771568508728
16,-0.08,0.002,0.002,42,4,35,-3,58,7,0,1,1073,1928,2334,0.3600641841337077,0.3908828471167446,0.6217948717948718,0.8487274697163956,0.15127253028349968
16,-0.08,0.002,0.002,43,4,36,-3,58,7,0,1,1086,1942,2345,0.36226095203330466,0.3922870391406061,0.6194341943419435,0.848053937686438,0.15194606231345564
16,-0.08,0.002,0.002,44,4,37,-3,58,7,0,1,1099,1957,2357,0.3643931775792726,0.3936514842202942,0.6175748649975454,0.84741393308656,0.1525860669133332
16,-0.08,0.002,0.002,45,4,38,-3,58,7,0,1,1111,1971,2368,0.3664570265610828,0.39497419367350395,0.615874571288584,0.8468244884755897,0.15317551152430559
16,-0.08,0.002,0.002,46,4,39,-3,58,7,0,1,138,454,1124,0.046345224914269935,0.081298675409948,0.3428968874978265,0.8463101860350191,0.15368981396487377
16,-0.08,0.002,0.002,47,4,40,-3,58,7,0,1,122,466,1137,0.04710706093080266,0.1057857750563822,1.8076580587711486,0.8459060339808049,0.15409396601908912
16,-0.08,0.002,0.002,48,4,41,-3,58,7,0,1,106,478,1149,0.047898476877306397,0.14552021084345,1.9828897338403042,0.8456610240427374,0.15433897595715462
16,-0.08,0.002,0.002,49,4,42,-3,58,7,0,2,92,490,1162,0.04871965410426874,0.21108324949402757,2.104228121927237,0.8456422978741034,0.15435770212578942
16,-0.08,0.002,0.002,50,4,43,-3,58,7,0,2,78,502,1174,0.0495758206290884,0.32233849236254497,2.2074521651560928,0.8459402342028441,0.15405976579704928
16,-0.08,0.002,0.002,51,4,44,-3,58,7,0,2,63,514,1186,0.050481314223402005,0.5206376630932772,2.3035897435897437,0.8466777431043023,0.15332225689559334
16,-0.08,0.002,0.002,52,4,45,-3,58,7,0,2,47,526,1198,0.05146717912967345,0.9057086501699949,2.4054336468129573,0.8480410600865164,0.15195893991337925
16,-0.08,0.002,0.002,53,4,46,-3,58,7,0,2,34,538,1210,0.03000961783936709,0.570571682241765,2.5047923322683707,0.8504065985746271,0.1495934014252728
16,-0.08,0.002,0.002,54,4,47,-3,58,7,0,2,24,551,1224,0.013845631196282689,0.25643544620150494,2.6115342763873777,0.8548737425986969,0.1451262574012061
16,-0.08,0.002,0.002,55,4,48,-3,58,7,0,1,15,568,1243,0.005198060295591152,0.09364224082281877,2.701870187018702,0.8710768710189499,0.12892312898096675
16,-0.08,0.002,0.002,56,4,49,-3,58,7,0,0,,,,,,0.0,0.8776962455994558,0.12230375440046892
16,-0.08,0.002,0.002,57,4,50,-3,58,7,0,0,,,,,,0.0,0.8826104221613532,0.11738957783857401
16,-0.08,0.002,0.002,58,4,51,-3,58,7,0,0,,,,,,0.0,0.9074031293716558,0.09259687062827776
16,-0.08,0.002,0.002,59,4,52,-3,58,7,0,0,,,,,,0.0,0.9106510421292658,0.08934895787067393
16,-0.08,0.002,0.002,0,5,-7,-2,58,7,1,1,534,1359,1858,0.24496492447044887,0.30836594510816506,0.7331118493909191,0.8753137207164114,0.12468627928350513
16,-0.08,0.002,0.002,1,5,-6,-2,58,7,1,1,529,1360,1854,0.24939112639051073,0.30948421985294483,0.7284222100054976,0.8736686396108674,0.12633136038904463
16,-0.08,0.002,0.002,2,5,-5,-2,58,7,1,1,514,1349,1842,0.24826848768508183,0.3067385486217657,0.7290694482569311,0.8727950721928883,0.12720492780702625
16,-0.08,0.002,0.002,3,5,-4,-2,58,7,1,1,490,1326,1823,0.2392885537429297,0.2980719298251149,0.7368711995577667,0.8726116777339312,0.12738832226598235
16,-0.08,0.002,0.002,4,5,-3,-2,58,7,1,1,460,1290,1797,0.21973703986069756,0.28065345730607383,0.7517570986786618,0.8726081864506177,0.12739181354929627
16,-0.08,0.002,0.002,5,5,-2,-2,58,7,1,1,424,1210,1755,0.1644923854168941,0.2384900763359199,0.7915551590841511,0.8756250045374262,0.12437499546249356
16,-0.08,0.002,0.002,6,5,-1,-2,58,7,1,1,408,1144,1726,0.11818302628917668,0.20984088214736799,0.8362944162436549,0.8815016078133524,0.11849839218656803
16,-0.08,0.002,0.002,7,5,0,-2,58,7,1,2,398,1100,1708,0.08973113840105372,0.19416524445924982,1.3568099430346972,0.8855072342538219,0.11449276574609772
16,-0.08,0.002,0.002,8,5,1,-2,58,7,1,2,390,1067,1696,0.0713692664783672,0.1848940128765326,1.5917123705057892,0.8882896822064483,0.11171031779347015
16,-0.08,0.002,0.002,9,5,2,-2,58,7,1,2,383,1043,1686,0.05906568712729237,0.17898913258592675,1.71560236998025,0.8902707969959339,0.10972920300398983
16,-0.08,0.002,0.002,10,5,3,-2,58,7,1,2,376,1024,1677,0.05059263862524036,0.1749360288528319,1.7907777013076394,0.8917229007414794,0.1082770992584447
16,-0.08,0.002,0.002,11,5,4,-2,58,7,1,2,368,1009,1668,0.044616211567524613,0.1719189064843641,1.8400566171266808,0.8928240626039986,0.10717593739592196
16,-0.08,0.002,0.002,12,5,5,-2,58,7,1,2,361,996,1660,0.04029323594639198,0.1694798974740942,1.875812274368231,0.8936917786036366,0.10630822139628787
16,-0.08,0.002,0.002,13,5,6,-2,58,7,1,2,353,984,1652,0.03707109850773558,0.16735022741737507,1.904692082111437,0.8944039781541941,0.10559602184573141
16,-0.08,0.002,0.002,14,5,7,-2,58,7,1,2,345,973,1644,0.0345837255499394,0.16537616272191388,1.9244444444444444,0.8950124935775612,0.10498750642236397
16,-0.08,0.002,0.002,15,5,8,-2,58,7,1,2,337,962,1636,0.03258590721032815,0.16346865091930107,1.946067415730337,0.8955518514344115,0.1044481485655114
16,-0.08,0.002,0.002,16,5,9,-2,58,7,1,2,329,952,1628,0.03091324083648001,0.16157878174821733,1.9592760180995474,0.896045069015126,0.10395493098480138
