t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
2299,11,nan,nan,nan,nan,nan,nan
2300,12,nan,nan,nan,nan,nan,nan
2301,12,nan,nan,nan,nan,nan,nan
2302,11,nan,nan,nan,nan,nan,nan
2303,13,nan,nan,nan,nan,nan,nan
2304,10,nan,nan,nan,nan,nan,nan
2305,16,nan,nan,nan,nan,nan,nan
2306,9,nan,nan,nan,nan,nan,nan
2307,17,nan,nan,nan,nan,nan,nan
2308,14,nan,nan,nan,nan,nan,nan
2309,15,nan,nan,nan,nan,nan,nan
2310,10,nan,nan,nan,nan,nan,nan
2311,11,nan,nan,nan,nan,nan,nan
2312,11,nan,nan,nan,nan,nan,nan
2313,8,nan,nan,nan,nan,nan,nan
2314,14,nan,nan,nan,nan,nan,nan
2315,13,nan,nan,nan,nan,nan,nan
2316,12,nan,nan,nan,nan,nan,nan
2317,18,nan,nan,nan,nan,nan,nan
2318,14,nan,nan,nan,nan,nan,nan
2319,14,nan,nan,nan,nan,nan,nan
2320,11,nan,nan,nan,nan,nan,nan
2321,15,nan,nan,nan,nan,nan,nan
2322,16,nan,nan,nan,nan,nan,nan
2323,7,nan,nan,nan,nan,nan,nan
2324,12,nan,nan,nan,nan,nan,nan
2325,16,nan,nan,nan,nan,nan,nan
2326,11,nan,nan,nan,nan,nan,nan
2327,14,nan,nan,nan,nan,nan,nan
2328,13,nan,nan,nan,nan,nan,nan
2329,12,nan,nan,nan,nan,nan,nan
2330,9,nan,nan,nan,nan,nan,nan
2331,13,nan,nan,nan,nan,nan,nan
2332,17,nan,nan,nan,nan,nan,nan
2333,17,nan,nan,nan,nan,nan,nan
2334,15,nan,nan,nan,nan,nan,nan
2335,16,nan,nan,nan,nan,nan,nan
2336,16,nan,nan,nan,nan,nan,nan
2337,12,nan,nan,nan,nan,nan,nan
2338,13,nan,nan,nan,nan,nan,nan
2339,17,nan,nan,nan,nan,nan,nan
2340,16,nan,nan,nan,nan,nan,nan
2341,12,nan,nan,nan,nan,nan,nan
2342,7,nan,nan,nan,nan,nan,nan
2343,14,nan,nan,nan,nan,nan,nan
2344,11,nan,nan,nan,nan,nan,nan
2345,7,nan,nan,nan,nan,nan,nan
2346,14,nan,nan,nan,nan,nan,nan
2347,11,nan,nan,nan,nan,nan,nan
2348,15,nan,nan,nan,nan,nan,nan
2349,15,nan,nan,nan,nan,nan,nan
2350,12,nan,nan,nan,nan,nan,nan
2351,11,nan,nan,nan,nan,nan,nan
2352,8,nan,nan,nan,nan,nan,nan
2353,13,nan,nan,nan,nan,nan,nan
2354,15,nan,nan,nan,nan,nan,nan
2355,19,nan,nan,nan,nan,nan,nan
2356,12,nan,nan,nan,nan,nan,nan
2357,13,nan,nan,nan,nan,nan,nan
2358,17,nan,nan,nan,nan,nan,nan
2359,23,nan,nan,nan,nan,nan,nan
2360,15,nan,nan,nan,nan,nan,nan
2361,19,nan,nan,nan,nan,nan,nan
2362,18,nan,nan,nan,nan,nan,nan
2363,16,nan,nan,nan,nan,nan,nan
2364,13,nan,nan,nan,nan,nan,nan
2365,17,nan,nan,nan,nan,nan,nan
2366,20,nan,nan,nan,nan,nan,nan
2367,14,nan,nan,nan,nan,nan,nan
2368,13,nan,nan,nan,nan,nan,nan
2369,12,nan,nan,nan,nan,nan,nan
2370,16,nan,nan,nan,nan,nan,nan
2371,16,nan,nan,nan,nan,nan,nan
2372,12,nan,nan,nan,nan,nan,nan
2373,12,nan,nan,nan,nan,nan,nan
2374,14,nan,nan,nan,nan,nan,nan
2375,14,nan,nan,nan,nan,nan,nan
2376,15,nan,nan,nan,nan,nan,nan
2377,18,nan,nan,nan,nan,nan,nan
2378,15,nan,nan,nan,nan,nan,nan
2379,15,nan,nan,nan,nan,nan,nan
2380,13,nan,nan,nan,nan,nan,nan
2381,16,nan,nan,nan,nan,nan,nan
2382,13,nan,nan,nan,nan,nan,nan
2383,18,nan,nan,nan,nan,nan,nan
2384,10,nan,nan,nan,nan,nan,nan
2385,15,nan,nan,nan,nan,nan,nan
2386,12,nan,nan,nan,nan,nan,nan
2387,11,nan,nan,nan,nan,nan,nan
2388,24,nan,nan,nan,nan,nan,nan
2389,10,nan,nan,nan,nan,nan,nan
2390,8,nan,nan,nan,nan,nan,nan
2391,19,nan,nan,nan,nan,nan,nan
2392,11,nan,nan,nan,nan,nan,nan
2393,13,nan,nan,nan,nan,nan,nan
2394,14,nan,nan,nan,nan,nan,nan
2395,20,nan,nan,nan,nan,nan,nan
2396,18,nan,nan,nan,nan,nan,nan
2397,18,nan,nan,nan,nan,nan,nan
2398,14,nan,nan,nan,nan,nan,nan
2399,9,nan,nan,nan,nan,nan,nan
2400,11,nan,nan,nan,nan,nan,nan
2401,8,nan,nan,nan,nan,nan,nan
2402,16,nan,nan,nan,nan,nan,nan
2403,15,nan,nan,nan,nan,nan,nan
2404,13,nan,nan,nan,nan,nan,nan
2405,16,nan,nan,nan,nan,nan,nan
2406,13,nan,nan,nan,nan,nan,nan
2407,17,nan,nan,nan,nan,nan,nan
2408,23,nan,nan,nan,nan,nan,nan
2409,13,nan,nan,nan,nan,nan,nan
2410,20,nan,nan,nan,nan,nan,nan
2411,11,nan,nan,nan,nan,nan,nan
2412,12,nan,nan,nan,nan,nan,nan
2413,15,nan,nan,nan,nan,nan,nan
2414,9,nan,nan,nan,nan,nan,nan
2415,15,nan,nan,nan,nan,nan,nan
2416,15,nan,nan,nan,nan,nan,nan
2417,18,nan,nan,nan,nan,nan,nan
2418,9,nan,nan,nan,nan,nan,nan
2419,15,nan,nan,nan,nan,nan,nan
2420,17,nan,nan,nan,nan,nan,nan
2421,11,nan,nan,nan,nan,nan,nan
2422,15,nan,nan,nan,nan,nan,nan
2423,11,nan,nan,nan,nan,nan,nan
2424,20,nan,nan,nan,nan,nan,nan
2425,19,nan,nan,nan,nan,nan,nan
2426,20,nan,nan,nan,nan,nan,nan
2427,14,nan,nan,nan,nan,nan,nan
2428,13,nan,nan,nan,nan,nan,nan
2429,14,nan,nan,nan,nan,nan,nan
2430,10,nan,nan,nan,nan,nan,nan
2431,14,nan,nan,nan,nan,nan,nan
2432,20,nan,nan,nan,nan,nan,nan
2433,11,nan,nan,nan,nan,nan,nan
2434,23,nan,nan,nan,nan,nan,nan
2435,11,nan,nan,nan,nan,nan,nan
2436,13,nan,nan,nan,nan,nan,nan
2437,18,nan,nan,nan,nan,nan,nan
2438,17,nan,nan,nan,nan,nan,nan
2439,11,nan,nan,nan,nan,nan,nan
2440,16,nan,nan,nan,nan,nan,nan
2441,15,nan,nan,nan,nan,nan,nan
2442,11,nan,nan,nan,nan,nan,nan
2443,17,nan,nan,nan,nan,nan,nan
2444,14,nan,nan,nan,nan,nan,nan
2445,12,nan,nan,nan,nan,nan,nan
2446,12,nan,nan,nan,nan,nan,nan
2447,13,nan,nan,nan,nan,nan,nan
2448,19,nan,nan,nan,nan,nan,nan
2449,14,nan,nan,nan,nan,nan,nan
2450,8,nan,nan,nan,nan,nan,nan
2451,17,nan,nan,nan,nan,nan,nan
2452,14,nan,nan,nan,nan,nan,nan
2453,12,nan,nan,nan,nan,nan,nan
2454,13,nan,nan,nan,nan,nan,nan
2455,11,nan,nan,nan,nan,nan,nan
