t,f_total,f_target1,f_target2,survival
408,5.0563130059694484e-08,7.598105034716523e-11,5.048714900934732e-08,1.2869404544731227e-06
409,4.865181239870305e-08,7.310744078143903e-11,4.857870495792161e-08,1.2382886420744196e-06
410,4.681273332933837e-08,7.03425270131623e-11,4.6742390802325206e-08,1.1914759087450815e-06
411,4.5043163194555286e-08,6.768219664410239e-11,4.4975480997911186e-08,1.1464327455505261e-06
412,4.3340475445823754e-08,6.512249291891753e-11,4.3275352952904835e-08,1.1030922701047024e-06
413,4.170214275050081e-08,6.265960883130097e-11,4.163948314166951e-08,1.0613901273542016e-06
414,4.012573324603417e-08,6.028988145350116e-11,4.006544336458067e-08,1.0212643941081677e-06
415,3.8608906935465875e-08,5.8009786480741094e-11,3.855089714898514e-08,9.826554871727015e-07
416,3.714941221891308e-08,5.58159329823821e-11,3.70935962859307e-08,9.455060749537885e-07
417,3.5745082555902866e-08,5.3705058351987347e-11,3.569137749755088e-08,9.097609923978858e-07
418,3.4393833253630675e-08,5.167402344873879e-11,3.4342159230181936e-08,8.75367159144255e-07
419,3.309365837639728e-08,4.971980792294811e-11,3.304393856847433e-08,8.422735007678578e-07
420,3.1842627771657774e-08,4.7839505718677824e-11,3.1794788265939096e-08,8.104308729962e-07
421,3.0638884208287854e-08,4.603032074675455e-11,3.05928538875411e-08,7.797919887879123e-07
422,2.9480640622837678e-08,4.42895627217115e-11,2.9436351060115966e-08,7.503113481650746e-07
423,2.8366177469703292e-08,4.261464315644273e-11,2.832356282654685e-08,7.219451706953713e-07
424,2.7293840171298098e-08,4.1003071508588215e-11,2.725283709978951e-08,6.946513305240732e-07
425,2.6262036664454825e-08,3.945245147289563e-11,2.622258421298193e-08,6.683892938596184e-07
426,2.5269235039429852e-08,3.796047741402358e-11,2.5231274562015827e-08,6.431200588201885e-07
427,2.4313961268018737e-08,3.652493093446113e-11,2.4277436337084275e-08,6.188060975521699e-07
428,2.339479701742283e-08,3.5143677572440686e-11,2.3359653339850388e-08,5.95411300534747e-07
429,2.251037754663358e-08,3.3814663624915896e-11,2.2476562883008666e-08,5.729009229881135e-07
430,2.1659389682222842e-08,3.2535913090863326e-11,2.1626853769131977e-08,5.512415333058906e-07
431,2.0840569870544536e-08,3.1305524730346605e-11,2.080926434581419e-08,5.304009634353462e-07
432,2.0052702303465976e-08,3.012166923495504e-11,2.0022580634231022e-08,5.103482611318802e-07
433,1.9294617114855516e-08,2.89825865053951e-11,1.926563452835012e-08,4.910536440170248e-07
434,1.856518864515776e-08,2.7886583032173547e-11,1.8537302062125588e-08,4.72488455371867e-07
435,1.7863333771488004e-08,2.6832029375465016e-11,1.783650174211254e-08,4.54625121600379e-07
436,1.7188010300774383e-08,2.5817357740405176e-11,1.7162192943033977e-08,4.3743711129960464e-07
437,1.653821542356932e-08,2.484105964419327e-11,1.6513374363925125e-08,4.2089889587603533e-07
438,1.591298422624142e-08,2.3901683671524927e-11,1.5889082542569896e-08,4.049859116497939e-07
439,1.5311388259345235e-08,2.2997833315008285e-11,1.5288390426030225e-08,3.896745233904487e-07
440,1.4732534160049295e-08,2.2128164897343363e-11,1.4710405995151952e-08,3.749419892303994e-07
441,1.4175562326582781e-08,2.1291385572166704e-11,1.4154270941010615e-08,3.6076642690381663e-07
442,1.3639645642737853e-08,2.048625140058105e-11,1.3619159391337272e-08,3.471267812610788e-07
443,1.312398825053896e-08,1.9711565500502513e-11,1.3104276685038458e-08,3.340027930105398e-07
444,1.2627824369261286e-08,1.896617626606684e-11,1.260885819299522e-08,3.2137496864127853e-07
445,1.2150417159049327e-08,1.824897565444063e-11,1.2132168183394887e-08,3.092245514822292e-07
446,1.169105762745231e-08,1.7558897537484254e-11,1.1673498729914826e-08,2.975334938547769e-07
447,1.1249063577256772e-08,1.689491611581001e-11,1.1232168661140962e-08,2.8628443027752015e-07
448,1.0823778594057546e-08,1.6256044392871996e-11,1.0807522549664675e-08,2.7546065168346266e-07
449,1.0414571072067308e-08,1.5641332706814105e-11,1.0398929739360495e-08,2.650460806113953e-07
450,1.0020833276721307e-08,1.5049867317888456e-11,1.0005783409403418e-08,2.5502524733467404e-07
451,9.64198044268835e-09,1.4480769049339717e-11,9.627499673639009e-09,2.453832668919857e-07
452,9.277449905951524e-09,1.3933191979730441e-11,9.263516713971793e-09,2.3610581698603413e-07
453,8.926700268672498e-09,1.3406322184759307e-11,8.913293946487739e-09,2.2717911671736165e-07
454,8.589210595601772e-09,1.2899376526698058e-11,8.576311219075075e-09,2.1858990612175988e-07
455,8.264479640843943e-09,1.2411601489643887e-11,8.252068039354299e-09,2.1032542648091596e-07
456,7.952025103831966e-09,1.1942272058852407e-11,7.940082831773113e-09,2.0237340137708401e-07
457,7.651382913407582e-09,1.1490690642482101e-11,7.6398922227651e-09,1.9472201846367642e-07
458,7.362106538946793e-09,1.1056186034144342e-11,7.351050352912649e-09,1.8735991192472964e-07
459,7.083766327509127e-09,1.0638112414714009e-11,7.073128215094413e-09,1.802761455972205e-07
460,6.815948866028163e-09,1.0235848391914184e-11,6.8057130176362486e-09,1.7346019673119234e-07
461,6.558256367597698e-09,9.848796076244807e-12,6.548407571521453e-09,1.6690194036359465e-07
462,6.310306080943695e-09,9.476380191879313e-12,6.300829700751815e-09,1.6059163428265096e-07
463,6.071729722206478e-09,9.118047221205407e-12,6.062611674985272e-09,1.545199045604445e-07
464,5.842172928190644e-09,8.773264581736335e-12,5.833399663608907e-09,1.4867773163225383e-07
465,5.621294730272008e-09,8.441519834167175e-12,5.6128532104378405e-09,1.4305643690198185e-07
466,5.408767048181438e-09,8.122319920397166e-12,5.400644728261041e-09,1.376476698538004e-07
467,5.204274202914918e-09,7.815190430383733e-12,5.196459012484534e-09,1.324433956508855e-07
468,5.00751244804748e-09,7.519674896736826e-12,4.999992773150743e-09,1.2743588320283803e-07
469,4.818189518755955e-09,7.235334116003526e-12,4.810954184639952e-09,1.2261769368408206e-07
470,4.636024197881653e-09,6.961745495632662e-12,4.62906245238602e-09,1.1798166948620043e-07
471,4.460745898389407e-09,6.6985024256474215e-12,4.45404739596376e-09,1.1352092358781102e-07
472,4.292094261603669e-09,6.4452136740907894e-12,4.285649047929578e-09,1.0922882932620736e-07
473,4.1298187706257136e-09,6.201502805344003e-12,4.1236172678203695e-09,1.0509901055558166e-07
474,3.973678378358542e-09,5.967007620452357e-12,3.96771137073809e-09,1.011253321772231e-07
475,3.823441149587694e-09,5.741379618625419e-12,3.817699769969069e-09,9.730189102763541e-08
