t,f_total,f_target1,f_target2,survival
144,3.095517085559213e-05,1.64250601924549e-13,3.0955170691341525e-05,0.00023038734631635198
145,2.735808399862672e-05,1.4088706289140934e-13,2.735808385773966e-05,0.00020302926231772524
146,2.4169232770425502e-05,1.2085537446797338e-13,2.4169232649570126e-05,0.00017886002954729975
147,2.1343654790600073e-05,1.0367907439222973e-13,2.1343654686920997e-05,0.0001575163747566997
148,1.8841147862747767e-05,8.895003746526769e-14,1.884114777379773e-05,0.00013867522689395192
149,1.6625792982885588e-05,7.631864299660936e-14,1.6625792906566943e-05,0.00012204943391106634
150,1.4665521324619083e-05,6.54853618489455e-14,1.466552125913372e-05,0.00010738391258644726
151,1.2931721697840742e-05,5.619355736419048e-14,1.2931721641647186e-05,9.445219088860651e-05
152,1.1398885173724204e-05,4.822332438341611e-14,1.139888512550088e-05,8.305330571488232e-05
153,1.0044283767721307e-05,4.138621613026537e-14,1.004428372633509e-05,7.300902194716101e-05
154,8.847680270992672e-06,3.552073055298015e-14,8.847680235471943e-06,6.416134167616835e-05
155,7.791066516658886e-06,3.0488446361550377e-14,7.79106648617044e-06,5.637027515950945e-05
156,6.8584275584446555e-06,2.6170714920363117e-14,6.85842753227394e-06,4.95118476010648e-05
157,6.035529424162318e-06,2.2465827761027685e-14,6.03552940169649e-06,4.347631817690249e-05
158,5.309728283898218e-06,1.9286591104153508e-14,5.309728264611627e-06,3.816658989300427e-05
159,4.669799041910626e-06,1.6558248712244832e-14,4.669799025352377e-06,3.3496790851093644e-05
160,4.105781521581176e-06,1.4216702885516973e-14,4.105781507364474e-06,2.9391009329512467e-05
161,3.6088425639714748e-06,1.2206990669055077e-14,3.608842551764484e-06,2.5782166765541004e-05
162,3.171152502496181e-06,1.0481978543156291e-14,3.1711524920142025e-06,2.261101426304482e-05
163,2.785774608957496e-06,9.001244172401325e-15,2.785774599956252e-06,1.9825239654087324e-05
164,2.446566229836139e-06,7.730118324008854e-15,2.4465662221060207e-06,1.7378673424251186e-05
165,2.1480904465366493e-06,6.638863944190486e-15,2.1480904398977854e-06,1.5230582977714537e-05
166,1.885537199546351e-06,5.701972698053807e-15,1.8855371938443783e-06,1.3345045778168188e-05
167,1.6546529145459554e-06,4.897562115658586e-15,1.6546529096483933e-06,1.169039286362223e-05
168,1.4516777588002088e-06,4.2068589137787495e-15,1.4516777545933497e-06,1.0238715104822023e-05
169,1.2732897390771748e-06,3.613756139265573e-15,1.2732897354634186e-06,8.965425365744848e-06
170,1.1165549283256001e-06,3.1044335564825244e-15,1.1165549252211666e-06,7.848870437419249e-06
171,9.78883177816345e-07,2.667032221525307e-15,9.788831751493128e-07,6.869987259602904e-06
172,8.579887348585614e-07,2.2913754869694573e-15,8.579887325671858e-07,6.011998524744343e-06
173,7.518552439584592e-07,1.968729794424292e-15,7.518552419897294e-07,5.260143280785884e-06
174,6.587046618103317e-07,1.6915995653301834e-15,6.587046601187321e-07,4.601438618975552e-06
175,5.769696641927425e-07,1.4535513163942567e-15,5.769696627391911e-07,4.02446895478281e-06
176,5.052691660666173e-07,1.249062824633673e-15,5.052691648175544e-07,3.519199788716193e-06
177,4.4238661529642403e-07,1.073393765129228e-15,4.4238661422303027e-07,3.0768131734197694e-06
178,3.872507557806042e-07,9.224747567740373e-16,3.8725075485812946e-07,2.689562417639165e-06
179,3.3891858770226774e-07,7.928121899240774e-16,3.3891858690945554e-07,2.3506438299368977e-06
