case,window,t_lo,t_hi,region,x,y,occupancy,rank_in_region
sym_shared,valley,1054,1106,top_full,26,11,0.00027295739368629244,125
sym_shared,valley,1054,1106,top_full,20,14,0.00027229042266816795,126
sym_shared,valley,1054,1106,top_full,49,12,0.00027191179211844967,127
sym_shared,valley,1054,1106,top_full,21,13,0.00027133128293270416,128
sym_shared,valley,1054,1106,top_full,23,12,0.0002709891688966954,129
sym_shared,valley,1054,1106,top_full,32,10,0.00027030118093608493,130
sym_shared,valley,1054,1106,top_full,27,11,0.00026960291460269634,131
sym_shared,valley,1054,1106,top_full,48,11,0.0002683926209484908,132
sym_shared,valley,1054,1106,top_full,50,14,0.0002674718949069087,133
sym_shared,valley,1054,1106,top_full,33,10,0.00026716871482241526,134
sym_shared,valley,1054,1106,top_full,21,14,0.00026716171844817907,135
sym_shared,valley,1054,1106,top_full,24,12,0.0002670608441274636,136
sym_shared,valley,1054,1106,top_full,22,13,0.00026669257307808576,137
sym_shared,valley,1054,1106,top_full,28,11,0.0002663839709364326,138
sym_shared,valley,1054,1106,top_full,47,10,0.0002651729214925471,139
sym_shared,valley,1054,1106,top_full,34,10,0.00026414728378958217,140
sym_shared,valley,1054,1106,top_full,49,13,0.0002633830240135224,141
sym_shared,valley,1054,1106,top_full,25,12,0.0002633666812779942,142
sym_shared,valley,1054,1106,top_full,29,11,0.00026329985666336165,143
sym_shared,valley,1054,1106,top_full,22,14,0.00026245383161613306,144
sym_shared,valley,1054,1106,top_full,23,13,0.00026239346644323113,145
sym_shared,valley,1054,1106,top_full,35,10,0.00026126472243985657,146
sym_shared,valley,1054,1106,top_full,48,12,0.000260897112603179,147
sym_shared,valley,1054,1106,top_full,30,11,0.0002603527543513728,148
sym_shared,valley,1054,1106,top_full,26,12,0.00025989159373791755,149
sym_shared,valley,1054,1106,top_full,47,11,0.0002588857471987654,150
sym_shared,valley,1054,1106,top_full,36,10,0.0002585547920938302,151
sym_shared,valley,1054,1106,top_full,49,14,0.0002584536841388937,152
sym_shared,valley,1054,1106,top_full,24,13,0.0002583936413524393,153
sym_shared,valley,1054,1106,top_full,46,10,0.0002583112520797532,154
sym_shared,valley,1054,1106,top_full,23,14,0.00025810173351757193,155
sym_shared,valley,1054,1106,top_full,31,11,0.00025754725028403634,156
sym_shared,valley,1054,1106,top_full,27,12,0.00025662747839868286,157
sym_shared,valley,1054,1106,top_full,37,10,0.00025605856976172666,158
sym_shared,valley,1054,1106,top_full,32,11,0.0002548902395973332,159
sym_shared,valley,1054,1106,top_full,25,13,0.0002546702172668011,160
sym_shared,valley,1054,1106,top_full,48,13,0.00025450499955921693,161
sym_shared,valley,1054,1106,top_full,24,14,0.0002540676866298698,162
sym_shared,valley,1054,1106,top_full,38,10,0.0002538264492398535,163
sym_shared,valley,1054,1106,top_full,45,10,0.0002537727786121404,164
sym_shared,valley,1054,1106,top_full,28,12,0.0002535703043360451,165
sym_shared,valley,1054,1106,top_full,47,12,0.0002526106424002013,166
sym_shared,valley,1054,1106,top_full,33,11,0.0002523911497067604,167
sym_shared,valley,1054,1106,top_full,46,11,0.00025211055729798206,168
sym_shared,valley,1054,1106,top_full,39,10,0.0002519209569698437,169
sym_shared,valley,1054,1106,top_full,26,13,0.00025121077443917205,170
sym_shared,valley,1054,1106,top_full,44,10,0.0002509759480170721,171
sym_shared,valley,1054,1106,top_full,48,14,0.00025084213408717825,172
sym_shared,valley,1054,1106,top_full,29,12,0.0002507183342329272,173
sym_shared,valley,1054,1106,top_full,40,10,0.0002504206654213985,174
sym_shared,valley,1054,1106,top_full,25,14,0.00025033078953204575,175
sym_shared,valley,1054,1106,top_full,34,11,0.00025006245834098176,176
sym_shared,valley,1054,1106,top_full,43,10,0.00024950707294479413,177
sym_shared,valley,1054,1106,top_full,41,10,0.0002494256132215282,178
sym_shared,valley,1054,1106,top_full,42,10,0.00024906484952999183,179
sym_shared,valley,1054,1106,top_full,30,12,0.00024807113440762396,180
sym_shared,valley,1054,1106,top_full,27,13,0.00024800878320990045,181
sym_shared,valley,1054,1106,top_full,35,11,0.0002479205202766568,182
sym_shared,valley,1054,1106,top_full,47,13,0.0002474912310357412,183
sym_shared,valley,1054,1106,top_full,45,11,0.0002473771989984963,184
sym_shared,valley,1054,1106,top_full,26,14,0.0002468800236584568,185
sym_shared,valley,1054,1106,top_full,46,12,0.0002464413802602573,186
sym_shared,valley,1054,1106,top_full,36,11,0.0002459867490789599,187
sym_shared,valley,1054,1106,top_full,31,12,0.0002456291508814479,188
sym_shared,valley,1054,1106,top_full,28,13,0.0002450606835752168,189
sym_shared,valley,1054,1106,top_full,47,14,0.0002446111835738718,190
sym_shared,valley,1054,1106,top_full,37,11,0.0002442892309880222,191
sym_shared,valley,1054,1106,top_full,44,11,0.0002441932133579917,192
sym_shared,valley,1054,1106,top_full,27,14,0.00024370969145718526,193
sym_shared,valley,1054,1106,top_full,32,12,0.00024339371314783766,194
sym_shared,valley,1054,1106,top_full,38,11,0.00024286488222232042,195
sym_shared,valley,1054,1106,top_full,29,13,0.00024236410735300982,196
sym_shared,valley,1054,1106,top_full,43,11,0.00024220048678281258,197
sym_shared,valley,1054,1106,top_full,46,13,0.00024203843269703305,198
sym_shared,valley,1054,1106,top_full,45,12,0.00024191797701524924,199
sym_shared,valley,1054,1106,top_full,39,11,0.00024176230470644163,200
sym_shared,valley,1054,1106,top_full,33,12,0.00024136738655554163,201
sym_shared,valley,1054,1106,top_full,42,11,0.00024113480879448977,202
sym_shared,valley,1054,1106,top_full,40,11,0.0002410455581174285,203
sym_shared,valley,1054,1106,top_full,28,14,0.00024081649867389713,204
sym_shared,valley,1054,1106,top_full,41,11,0.00024079916335740988,205
sym_shared,valley,1054,1106,top_full,30,13,0.00023991690672032053,206
sym_shared,valley,1054,1106,top_full,46,14,0.00023962022986358543,207
sym_shared,valley,1054,1106,top_full,34,12,0.00023955463694487323,208
sym_shared,valley,1054,1106,top_full,44,12,0.00023868000446751486,209
sym_shared,valley,1054,1106,top_full,29,14,0.00023819778100959282,210
sym_shared,valley,1054,1106,top_full,35,12,0.00023796280320586947,211
sym_shared,valley,1054,1106,top_full,45,13,0.0002378662176009463,212
sym_shared,valley,1054,1106,top_full,31,13,0.00023771676972493108,213
sym_shared,valley,1054,1106,top_full,36,12,0.00023660339893276006,214
sym_shared,valley,1054,1106,top_full,43,12,0.00023645241673382353,215
sym_shared,valley,1054,1106,top_full,30,14,0.00023585054361985138,216
sym_shared,valley,1054,1106,top_full,32,13,0.00023576128322780907,217
sym_shared,valley,1054,1106,top_full,45,14,0.00023569532515148087,218
sym_shared,valley,1054,1106,top_full,37,12,0.00023549378664117554,219
sym_shared,valley,1054,1106,top_full,42,12,0.0002350254531325496,220
sym_shared,valley,1054,1106,top_full,44,13,0.000234734757766582,221
sym_shared,valley,1054,1106,top_full,38,12,0.00023465929026745018,222
sym_shared,valley,1054,1106,top_full,41,12,0.00023423942295007808,223
sym_shared,valley,1054,1106,top_full,39,12,0.00023413583765311157,224
sym_shared,valley,1054,1106,top_full,33,13,0.0002340483586826828,225
sym_shared,valley,1054,1106,top_full,40,12,0.0002339732595771808,226
sym_shared,valley,1054,1106,top_full,31,14,0.00023377109602695667,227
sym_shared,valley,1054,1106,top_full,44,14,0.00023266623084006635,228
sym_shared,valley,1054,1106,top_full,34,13,0.00023257697437424098,229
sym_shared,valley,1054,1106,top_full,43,13,0.00023244683382110516,230
sym_shared,valley,1054,1106,top_full,32,14,0.0002319551423842411,231
sym_shared,valley,1054,1106,top_full,35,13,0.0002313482146818235,232
sym_shared,valley,1054,1106,top_full,42,13,0.00023084417755996094,233
sym_shared,valley,1054,1106,top_full,33,14,0.00023039823953538993,234
sym_shared,valley,1054,1106,top_full,43,14,0.00023038161319855453,235
sym_shared,valley,1054,1106,top_full,36,13,0.00023036660623478627,236
sym_shared,valley,1054,1106,top_full,41,13,0.0002298021896300967,237
sym_shared,valley,1054,1106,top_full,37,13,0.00022964176491594704,238
sym_shared,valley,1054,1106,top_full,40,13,0.00022922459465499727,239
sym_shared,valley,1054,1106,top_full,38,13,0.00022919037830906077,240
sym_shared,valley,1054,1106,top_full,34,14,0.0002290965709320028,241
sym_shared,valley,1054,1106,top_full,39,13,0.0002290385568246845,242
sym_shared,valley,1054,1106,top_full,42,14,0.00022871390992022398,243
sym_shared,valley,1054,1106,top_full,35,14,0.00022804800843973324,244
sym_shared,valley,1054,1106,top_full,41,14,0.00022755950202507977,245
sym_shared,valley,1054,1106,top_full,36,14,0.0002272534496585082,246
sym_shared,valley,1054,1106,top_full,40,14,0.00022683685485125116,247
sym_shared,valley,1054,1106,top_full,37,14,0.00022671842751388702,248
sym_shared,valley,1054,1106,top_full,39,14,0.00022648386587009202,249
sym_shared,valley,1054,1106,top_full,38,14,0.000226454992468121,250
sym_shared,valley,1054,1106,bottom_full,5,4,0.0015045710579312346,1
sym_shared,valley,1054,1106,bottom_full,5,3,0.0014262933499766884,2
sym_shared,valley,1054,1106,bottom_full,5,2,0.0013596889344706777,3
sym_shared,valley,1054,1106,bottom_full,5,1,0.0013167143388960426,4
sym_shared,valley,1054,1106,bottom_full,5,0,0.0012961609800565216,5
sym_shared,valley,1054,1106,bottom_full,6,4,0.0011078222346184788,6
sym_shared,valley,1054,1106,bottom_full,6,3,0.0010718684177412018,7
sym_shared,valley,1054,1106,bottom_full,6,2,0.001033058255314397,8
sym_shared,valley,1054,1106,bottom_full,6,1,0.0010039781355875809,9
sym_shared,valley,1054,1106,bottom_full,6,0,0.0009888903763546478,10
sym_shared,valley,1054,1106,bottom_full,7,4,0.0008508835038844311,11
sym_shared,valley,1054,1106,bottom_full,7,3,0.0008295617327852671,12
sym_shared,valley,1054,1106,bottom_full,7,2,0.0008052888864958515,13
sym_shared,valley,1054,1106,bottom_full,7,1,0.0007857529922538427,14
sym_shared,valley,1054,1106,bottom_full,7,0,0.000775136842249675,15
sym_shared,valley,1054,1106,bottom_full,8,4,0.000681050545374484,16
sym_shared,valley,1054,1106,bottom_full,8,3,0.0006653339009546743,17
sym_shared,valley,1054,1106,bottom_full,8,2,0.0006483605197040723,18
sym_shared,valley,1054,1106,bottom_full,8,1,0.0006345212368805593,19
sym_shared,valley,1054,1106,bottom_full,8,0,0.0006268677105827632,20
sym_shared,valley,1054,1106,bottom_full,54,4,0.000598197928377569,21
sym_shared,valley,1054,1106,bottom_full,9,4,0.0005673979594260092,22
sym_shared,valley,1054,1106,bottom_full,9,3,0.000553939025562563,23
sym_shared,valley,1054,1106,bottom_full,9,2,0.0005406323594804376,24
sym_shared,valley,1054,1106,bottom_full,9,1,0.0005300299228346401,25
sym_shared,valley,1054,1106,bottom_full,9,0,0.0005241849079980995,26
sym_shared,valley,1054,1106,bottom_full,10,4,0.0004906537757890523,27
sym_shared,valley,1054,1106,bottom_full,54,3,0.0004842090856701601,28
sym_shared,valley,1054,1106,bottom_full,10,3,0.00047804430893297914,29
sym_shared,valley,1054,1106,bottom_full,10,2,0.000466567327855783,30
sym_shared,valley,1054,1106,bottom_full,53,4,0.0004636490109447955,31
sym_shared,valley,1054,1106,bottom_full,10,1,0.00045776078533103575,32
sym_shared,valley,1054,1106,bottom_full,10,0,0.000452977326450011,33
sym_shared,valley,1054,1106,bottom_full,11,4,0.000438386218209459,34
sym_shared,valley,1054,1106,bottom_full,11,3,0.0004259653298125136,35
sym_shared,valley,1054,1106,bottom_full,11,2,0.00041535448749768154,36
sym_shared,valley,1054,1106,bottom_full,53,3,0.0004135807351779,37
sym_shared,valley,1054,1106,bottom_full,11,1,0.0004075136632676363,38
sym_shared,valley,1054,1106,bottom_full,11,0,0.00040333346744125966,39
sym_shared,valley,1054,1106,bottom_full,12,4,0.0004024243948451268,40
sym_shared,valley,1054,1106,bottom_full,12,3,0.000389853317258761,41
sym_shared,valley,1054,1106,bottom_full,54,2,0.000389493561157333,42
sym_shared,valley,1054,1106,bottom_full,52,4,0.00038807345521117047,43
sym_shared,valley,1054,1106,bottom_full,12,2,0.00037958015779332113,44
sym_shared,valley,1054,1106,bottom_full,13,4,0.0003773440416976415,45
sym_shared,valley,1054,1106,bottom_full,12,1,0.0003722210506994046,46
sym_shared,valley,1054,1106,bottom_full,12,0,0.00036836555082080184,47
sym_shared,valley,1054,1106,bottom_full,13,3,0.0003644376695943125,48
sym_shared,valley,1054,1106,bottom_full,52,3,0.0003620910206450204,49
sym_shared,valley,1054,1106,bottom_full,14,4,0.0003595259826920619,50
sym_shared,valley,1054,1106,bottom_full,53,2,0.00035864883223099217,51
sym_shared,valley,1054,1106,bottom_full,13,2,0.00035420008752842964,52
sym_shared,valley,1054,1106,bottom_full,13,1,0.0003470343971378203,53
sym_shared,valley,1054,1106,bottom_full,15,4,0.00034655028930735937,54
sym_shared,valley,1054,1106,bottom_full,14,3,0.00034618012860020115,55
sym_shared,valley,1054,1106,bottom_full,13,0,0.00034333286539037276,56
sym_shared,valley,1054,1106,bottom_full,51,4,0.00034129373953889795,57
sym_shared,valley,1054,1106,bottom_full,16,4,0.0003367984279395284,58
sym_shared,valley,1054,1106,bottom_full,14,2,0.0003358003862977405,59
sym_shared,valley,1054,1106,bottom_full,15,3,0.00033270805239349685,60
sym_shared,valley,1054,1106,bottom_full,54,1,0.00032948672668782237,61
sym_shared,valley,1054,1106,bottom_full,52,2,0.00032944413205840563,62
sym_shared,valley,1054,1106,bottom_full,17,4,0.0003291888223104815,63
sym_shared,valley,1054,1106,bottom_full,14,1,0.0003286531289082104,64
sym_shared,valley,1054,1106,bottom_full,51,3,0.00032575310152004587,65
sym_shared,valley,1054,1106,bottom_full,14,0,0.0003249997678354205,66
sym_shared,valley,1054,1106,bottom_full,18,4,0.00032299988390543916,67
sym_shared,valley,1054,1106,bottom_full,16,3,0.00032243375444833205,68
sym_shared,valley,1054,1106,bottom_full,15,2,0.00032208117000821144,69
sym_shared,valley,1054,1106,bottom_full,53,1,0.0003179536991614055,70
sym_shared,valley,1054,1106,bottom_full,19,4,0.0003177511798042863,71
sym_shared,valley,1054,1106,bottom_full,15,1,0.00031484557408651944,72
sym_shared,valley,1054,1106,bottom_full,17,3,0.0003142980551158326,73
sym_shared,valley,1054,1106,bottom_full,20,4,0.00031312357091856926,74
sym_shared,valley,1054,1106,bottom_full,16,2,0.00031150034091408183,75
sym_shared,valley,1054,1106,bottom_full,15,0,0.00031117463782375426,76
sym_shared,valley,1054,1106,bottom_full,50,4,0.0003105632060550266,77
sym_shared,valley,1054,1106,bottom_full,21,4,0.00030890560035739693,78
sym_shared,valley,1054,1106,bottom_full,18,3,0.0003075971741785135,79
sym_shared,valley,1054,1106,bottom_full,51,2,0.00030533483565308247,80
sym_shared,valley,1054,1106,bottom_full,22,4,0.00030495760453660834,81
sym_shared,valley,1054,1106,bottom_full,16,1,0.00030411268638166975,82
sym_shared,valley,1054,1106,bottom_full,17,2,0.0003030293965763573,83
sym_shared,valley,1054,1106,bottom_full,52,1,0.0003026887445538919,84
sym_shared,valley,1054,1106,bottom_full,19,3,0.0003018657994586877,85
sym_shared,valley,1054,1106,bottom_full,23,4,0.00030118779376812357,86
sym_shared,valley,1054,1106,bottom_full,54,0,0.0003010353507997134,87
sym_shared,valley,1054,1106,bottom_full,16,0,0.0003003840197382949,88
sym_shared,valley,1054,1106,bottom_full,50,3,0.00030001542849792567,89
sym_shared,valley,1054,1106,bottom_full,24,4,0.00029753640581582343,90
sym_shared,valley,1054,1106,bottom_full,53,0,0.0002970745470300196,91
sym_shared,valley,1054,1106,bottom_full,20,3,0.00029679814098959107,92
sym_shared,valley,1054,1106,bottom_full,18,2,0.00029598668155946266,93
sym_shared,valley,1054,1106,bottom_full,17,1,0.0002954545774547339,94
sym_shared,valley,1054,1106,bottom_full,25,4,0.0002939652883232156,95
sym_shared,valley,1054,1106,bottom_full,21,3,0.00029219471461926786,96
sym_shared,valley,1054,1106,bottom_full,17,0,0.0002916450595543841,97
sym_shared,valley,1054,1106,bottom_full,26,4,0.00029045111536564407,98
sym_shared,valley,1054,1106,bottom_full,19,2,0.00028992385497972887,99
sym_shared,valley,1054,1106,bottom_full,49,4,0.0002896613246166963,100
sym_shared,valley,1054,1106,bottom_full,18,1,0.00028820964257801694,101
sym_shared,valley,1054,1106,bottom_full,52,0,0.0002881381767366117,102
sym_shared,valley,1054,1106,bottom_full,22,3,0.00028792656190910115,103
sym_shared,valley,1054,1106,bottom_full,51,1,0.0002876354598127346,104
sym_shared,valley,1054,1106,bottom_full,27,4,0.0002869810218284201,105
sym_shared,valley,1054,1106,bottom_full,50,2,0.00028642515727620403,106
sym_shared,valley,1054,1106,bottom_full,20,2,0.0002845487958223222,107
sym_shared,valley,1054,1106,bottom_full,18,0,0.00028430799504542017,108
sym_shared,valley,1054,1106,bottom_full,23,3,0.00028391128039615565,109
sym_shared,valley,1054,1106,bottom_full,28,4,0.00028354983495288517,110
sym_shared,valley,1054,1106,bottom_full,19,1,0.0002819443200596613,111
sym_shared,valley,1054,1106,bottom_full,49,3,0.00028161924551929873,112
sym_shared,valley,1054,1106,bottom_full,29,4,0.00028015835450046086,113
sym_shared,valley,1054,1106,bottom_full,24,3,0.0002800970433140655,114
sym_shared,valley,1054,1106,bottom_full,21,2,0.0002796733927908883,115
sym_shared,valley,1054,1106,bottom_full,19,0,0.000277947861788043,116
sym_shared,valley,1054,1106,bottom_full,51,0,0.0002776441384736065,117
sym_shared,valley,1054,1106,bottom_full,30,4,0.00027681232166596945,118
sym_shared,valley,1054,1106,bottom_full,25,3,0.00027645201385438037,119
sym_shared,valley,1054,1106,bottom_full,20,1,0.00027637787711152367,120
sym_shared,valley,1054,1106,bottom_full,48,4,0.0002752001996129198,121
sym_shared,valley,1054,1106,bottom_full,22,2,0.00027517829086424805,122
sym_shared,valley,1054,1106,bottom_full,50,1,0.0002743954593717091,123
sym_shared,valley,1054,1106,bottom_full,31,4,0.0002735218493291425,124
sym_shared,valley,1054,1106,bottom_full,26,3,0.00027295739368629244,125
sym_shared,valley,1054,1106,bottom_full,20,0,0.000272290422668168,126
sym_shared,valley,1054,1106,bottom_full,49,2,0.00027191179211844967,127
sym_shared,valley,1054,1106,bottom_full,21,1,0.00027133128293270426,128
sym_shared,valley,1054,1106,bottom_full,23,2,0.00027098916889669537,129
sym_shared,valley,1054,1106,bottom_full,32,4,0.00027030118093608493,130
sym_shared,valley,1054,1106,bottom_full,27,3,0.0002696029146026964,131
sym_shared,valley,1054,1106,bottom_full,48,3,0.0002683926209484907,132
sym_shared,valley,1054,1106,bottom_full,50,0,0.00026747189490690875,133
sym_shared,valley,1054,1106,bottom_full,33,4,0.0002671687148224152,134
sym_shared,valley,1054,1106,bottom_full,21,0,0.0002671617184481791,135
sym_shared,valley,1054,1106,bottom_full,24,2,0.00026706084412746363,136
sym_shared,valley,1054,1106,bottom_full,22,1,0.00026669257307808576,137
sym_shared,valley,1054,1106,bottom_full,28,3,0.00026638397093643257,138
sym_shared,valley,1054,1106,bottom_full,47,4,0.000265172921492547,139
sym_shared,valley,1054,1106,bottom_full,34,4,0.00026414728378958206,140
sym_shared,valley,1054,1106,bottom_full,49,1,0.00026338302401352246,141
sym_shared,valley,1054,1106,bottom_full,25,2,0.00026336668127799426,142
sym_shared,valley,1054,1106,bottom_full,29,3,0.0002632998566633616,143
sym_shared,valley,1054,1106,bottom_full,22,0,0.00026245383161613306,144
sym_shared,valley,1054,1106,bottom_full,23,1,0.00026239346644323113,145
sym_shared,valley,1054,1106,bottom_full,35,4,0.00026126472243985657,146
sym_shared,valley,1054,1106,bottom_full,48,2,0.000260897112603179,147
sym_shared,valley,1054,1106,bottom_full,30,3,0.0002603527543513727,148
sym_shared,valley,1054,1106,bottom_full,26,2,0.00025989159373791755,149
sym_shared,valley,1054,1106,bottom_full,47,3,0.00025888574719876536,150
sym_shared,valley,1054,1106,bottom_full,36,4,0.0002585547920938303,151
sym_shared,valley,1054,1106,bottom_full,49,0,0.0002584536841388936,152
sym_shared,valley,1054,1106,bottom_full,24,1,0.00025839364135243935,153
sym_shared,valley,1054,1106,bottom_full,46,4,0.0002583112520797531,154
sym_shared,valley,1054,1106,bottom_full,23,0,0.00025810173351757193,155
sym_shared,valley,1054,1106,bottom_full,31,3,0.0002575472502840363,156
sym_shared,valley,1054,1106,bottom_full,27,2,0.00025662747839868286,157
sym_shared,valley,1054,1106,bottom_full,37,4,0.00025605856976172666,158
sym_shared,valley,1054,1106,bottom_full,32,3,0.0002548902395973332,159
sym_shared,valley,1054,1106,bottom_full,25,1,0.00025467021726680115,160
sym_shared,valley,1054,1106,bottom_full,48,1,0.00025450499955921693,161
sym_shared,valley,1054,1106,bottom_full,24,0,0.00025406768662986984,162
sym_shared,valley,1054,1106,bottom_full,38,4,0.0002538264492398534,163
sym_shared,valley,1054,1106,bottom_full,45,4,0.00025377277861214035,164
sym_shared,valley,1054,1106,bottom_full,28,2,0.0002535703043360451,165
sym_shared,valley,1054,1106,bottom_full,47,2,0.00025261064240020124,166
sym_shared,valley,1054,1106,bottom_full,33,3,0.0002523911497067604,167
sym_shared,valley,1054,1106,bottom_full,46,3,0.000252110557297982,168
sym_shared,valley,1054,1106,bottom_full,39,4,0.00025192095696984363,169
sym_shared,valley,1054,1106,bottom_full,26,1,0.0002512107744391721,170
sym_shared,valley,1054,1106,bottom_full,44,4,0.000250975948017072,171
sym_shared,valley,1054,1106,bottom_full,48,0,0.00025084213408717825,172
sym_shared,valley,1054,1106,bottom_full,29,2,0.0002507183342329272,173
sym_shared,valley,1054,1106,bottom_full,40,4,0.0002504206654213985,174
sym_shared,valley,1054,1106,bottom_full,25,0,0.00025033078953204575,175
sym_shared,valley,1054,1106,bottom_full,34,3,0.00025006245834098166,176
sym_shared,valley,1054,1106,bottom_full,43,4,0.000249507072944794,177
sym_shared,valley,1054,1106,bottom_full,41,4,0.0002494256132215281,178
sym_shared,valley,1054,1106,bottom_full,42,4,0.0002490648495299918,179
sym_shared,valley,1054,1106,bottom_full,30,2,0.00024807113440762396,180
sym_shared,valley,1054,1106,bottom_full,27,1,0.00024800878320990045,181
sym_shared,valley,1054,1106,bottom_full,35,3,0.0002479205202766569,182
sym_shared,valley,1054,1106,bottom_full,47,1,0.0002474912310357412,183
sym_shared,valley,1054,1106,bottom_full,45,3,0.00024737719899849624,184
sym_shared,valley,1054,1106,bottom_full,26,0,0.00024688002365845686,185
sym_shared,valley,1054,1106,bottom_full,46,2,0.00024644138026025717,186
sym_shared,valley,1054,1106,bottom_full,36,3,0.00024598674907895984,187
sym_shared,valley,1054,1106,bottom_full,31,2,0.00024562915088144794,188
sym_shared,valley,1054,1106,bottom_full,28,1,0.0002450606835752168,189
sym_shared,valley,1054,1106,bottom_full,47,0,0.0002446111835738718,190
sym_shared,valley,1054,1106,bottom_full,37,3,0.00024428923098802213,191
sym_shared,valley,1054,1106,bottom_full,44,3,0.0002441932133579916,192
sym_shared,valley,1054,1106,bottom_full,27,0,0.00024370969145718526,193
sym_shared,valley,1054,1106,bottom_full,32,2,0.0002433937131478376,194
sym_shared,valley,1054,1106,bottom_full,38,3,0.0002428648822223204,195
sym_shared,valley,1054,1106,bottom_full,29,1,0.00024236410735300982,196
sym_shared,valley,1054,1106,bottom_full,43,3,0.0002422004867828125,197
sym_shared,valley,1054,1106,bottom_full,46,1,0.000242038432697033,198
sym_shared,valley,1054,1106,bottom_full,45,2,0.00024191797701524916,199
sym_shared,valley,1054,1106,bottom_full,39,3,0.00024176230470644158,200
sym_shared,valley,1054,1106,bottom_full,33,2,0.0002413673865555416,201
sym_shared,valley,1054,1106,bottom_full,42,3,0.00024113480879448971,202
sym_shared,valley,1054,1106,bottom_full,40,3,0.00024104555811742845,203
sym_shared,valley,1054,1106,bottom_full,28,0,0.00024081649867389713,204
sym_shared,valley,1054,1106,bottom_full,41,3,0.00024079916335740986,205
sym_shared,valley,1054,1106,bottom_full,30,1,0.0002399169067203205,206
sym_shared,valley,1054,1106,bottom_full,46,0,0.00023962022986358535,207
sym_shared,valley,1054,1106,bottom_full,34,2,0.00023955463694487318,208
sym_shared,valley,1054,1106,bottom_full,44,2,0.0002386800044675148,209
sym_shared,valley,1054,1106,bottom_full,29,0,0.00023819778100959282,210
sym_shared,valley,1054,1106,bottom_full,35,2,0.00023796280320586947,211
sym_shared,valley,1054,1106,bottom_full,45,1,0.00023786621760094628,212
sym_shared,valley,1054,1106,bottom_full,31,1,0.00023771676972493105,213
sym_shared,valley,1054,1106,bottom_full,36,2,0.00023660339893276003,214
sym_shared,valley,1054,1106,bottom_full,43,2,0.00023645241673382348,215
sym_shared,valley,1054,1106,bottom_full,30,0,0.00023585054361985135,216
sym_shared,valley,1054,1106,bottom_full,32,1,0.00023576128322780917,217
sym_shared,valley,1054,1106,bottom_full,45,0,0.00023569532515148079,218
sym_shared,valley,1054,1106,bottom_full,37,2,0.00023549378664117551,219
sym_shared,valley,1054,1106,bottom_full,42,2,0.0002350254531325495,220
sym_shared,valley,1054,1106,bottom_full,44,1,0.00023473475776658194,221
sym_shared,valley,1054,1106,bottom_full,38,2,0.00023465929026745004,222
sym_shared,valley,1054,1106,bottom_full,41,2,0.00023423942295007792,223
sym_shared,valley,1054,1106,bottom_full,39,2,0.0002341358376531115,224
sym_shared,valley,1054,1106,bottom_full,33,1,0.0002340483586826828,225
sym_shared,valley,1054,1106,bottom_full,40,2,0.00023397325957718077,226
sym_shared,valley,1054,1106,bottom_full,31,0,0.00023377109602695667,227
sym_shared,valley,1054,1106,bottom_full,44,0,0.00023266623084006627,228
sym_shared,valley,1054,1106,bottom_full,34,1,0.00023257697437424098,229
sym_shared,valley,1054,1106,bottom_full,43,1,0.0002324468338211051,230
sym_shared,valley,1054,1106,bottom_full,32,0,0.00023195514238424103,231
sym_shared,valley,1054,1106,bottom_full,35,1,0.0002313482146818234,232
sym_shared,valley,1054,1106,bottom_full,42,1,0.000230844177559961,233
sym_shared,valley,1054,1106,bottom_full,33,0,0.00023039823953538996,234
sym_shared,valley,1054,1106,bottom_full,43,0,0.0002303816131985545,235
sym_shared,valley,1054,1106,bottom_full,36,1,0.00023036660623478622,236
sym_shared,valley,1054,1106,bottom_full,41,1,0.0002298021896300967,237
sym_shared,valley,1054,1106,bottom_full,37,1,0.00022964176491594706,238
sym_shared,valley,1054,1106,bottom_full,40,1,0.00022922459465499724,239
sym_shared,valley,1054,1106,bottom_full,38,1,0.00022919037830906075,240
sym_shared,valley,1054,1106,bottom_full,34,0,0.00022909657093200274,241
sym_shared,valley,1054,1106,bottom_full,39,1,0.00022903855682468433,242
sym_shared,valley,1054,1106,bottom_full,42,0,0.0002287139099202239,243
sym_shared,valley,1054,1106,bottom_full,35,0,0.00022804800843973327,244
sym_shared,valley,1054,1106,bottom_full,41,0,0.0002275595020250798,245
sym_shared,valley,1054,1106,bottom_full,36,0,0.00022725344965850814,246
sym_shared,valley,1054,1106,bottom_full,40,0,0.00022683685485125113,247
sym_shared,valley,1054,1106,bottom_full,37,0,0.00022671842751388697,248
sym_shared,valley,1054,1106,bottom_full,39,0,0.00022648386587009194,249
sym_shared,valley,1054,1106,bottom_full,38,0,0.0002264549924681209,250
sym_shared,peak2,1660,1712,left_full,0,14,0.0036814515404352825,1
sym_shared,peak2,1660,1712,left_full,0,0,0.0036814515404352817,2
sym_shared,peak2,1660,1712,left_full,0,1,0.00361458356267382,3
sym_shared,peak2,1660,1712,left_full,0,13,0.003614583562673819,4
sym_shared,peak2,1660,1712,left_full,0,2,0.003467943248594439,5
sym_shared,peak2,1660,1712,left_full,0,12,0.0034679432485944382,6
sym_shared,peak2,1660,1712,left_full,0,3,0.0032103758196276224,7
sym_shared,peak2,1660,1712,left_full,0,11,0.003210375819627622,8
sym_shared,peak2,1660,1712,left_full,0,4,0.002776477791491345,9
