t,f_any,f_m1_first,f_m2_first,survival
4719,6.295180252115245e-05,4.5763783877050674e-05,1.7188018644101778e-05,0.408105866057906
4720,6.294148904166036e-05,4.5755613443553175e-05,1.7185875598107195e-05,0.4080429245688644
4721,6.293117770195082e-05,4.574744463526492e-05,1.7183733066685894e-05,0.4079799933911624
4722,6.292086850119913e-05,4.573927745175583e-05,1.7181591049443306e-05,0.40791707252266124
4723,6.29105614385813e-05,4.573111189259607e-05,1.7179449545985228e-05,0.4078541619612227
4724,6.29002565132739e-05,4.572294795735609e-05,1.717730855591781e-05,0.4077912617047095
4725,6.288995372445418e-05,4.5714785645606585e-05,1.7175168078847583e-05,0.40772837175098503
4726,6.287965307129997e-05,4.570662495691853e-05,1.7173028114381438e-05,0.4076654920979138
4727,6.286935455298979e-05,4.569846589086317e-05,1.717088866212662e-05,0.4076026227433608
4728,6.285905816870273e-05,4.569030844701197e-05,1.716874972169075e-05,0.4075397636851921
4729,6.284876391761853e-05,4.568215262493673e-05,1.7166611292681795e-05,0.4074769149212745
4730,6.283847179891756e-05,4.567399842420946e-05,1.71644733747081e-05,0.4074140764494756
4731,6.282818181178082e-05,4.566584584440246e-05,1.7162335967378364e-05,0.40735124826766383
4732,6.281789395538992e-05,4.565769488508826e-05,1.716019907030165e-05,0.4072884303737085
4733,6.280760822892707e-05,4.564954554583969e-05,1.7158062683087383e-05,0.4072256227654796
4734,6.279732463157515e-05,4.56413978262298e-05,1.7155926805345347e-05,0.40716282544084803
4735,6.278704316251765e-05,4.563325172583196e-05,1.7153791436685688e-05,0.40710003839768555
4736,6.277676382093864e-05,4.5625107244219735e-05,1.715165657671891e-05,0.4070372616338646
4737,6.276648660602288e-05,4.5616964380967e-05,1.7149522225055884e-05,0.40697449514725864
4738,6.275621151695569e-05,4.560882313564785e-05,1.7147388381307838e-05,0.40691173893574173
4739,6.274593855292304e-05,4.560068350783668e-05,1.714525504508636e-05,0.4068489929971888
4740,6.27356677131115e-05,4.559254549710811e-05,1.7143122216003395e-05,0.4067862573294757
4741,6.272539899670828e-05,4.558440910303703e-05,1.714098989367125e-05,0.40672353193047905
4742,6.27151324029012e-05,4.55762743251986e-05,1.7138858077702586e-05,0.40666081679807614
4743,6.270486793087866e-05,4.5568141163168226e-05,1.713672676771043e-05,0.4065981119301453
4744,6.269460557982974e-05,4.556000961652157e-05,1.7134595963308162e-05,0.40653541732456555
4745,6.268434534894409e-05,4.555187968483456e-05,1.7132465664109525e-05,0.4064727329792166
4746,6.267408723741199e-05,4.5543751367683364e-05,1.7130335869728616e-05,0.40641005889197923
4747,6.26638312444243e-05,4.553562466464442e-05,1.712820657977988e-05,0.40634739506073475
4748,6.265357736917257e-05,4.5527499575294435e-05,1.7126077793878142e-05,0.40628474148336563
4749,6.264332561084891e-05,4.5519376099210344e-05,1.7123949511638564e-05,0.4062220981577548
4750,6.263307596864601e-05,4.5511254235969345e-05,1.7121821732676676e-05,0.40615946508178613
4751,6.262282844175725e-05,4.55031339851489e-05,1.711969445660836e-05,0.4060968422533444
4752,6.261258302937657e-05,4.549501534632672e-05,1.7117567683049845e-05,0.4060342296703151
4753,6.26023397306985e-05,4.548689831908076e-05,1.7115441411617735e-05,0.4059716273305844
4754,6.259209854491824e-05,4.5478782902989265e-05,1.7113315641928976e-05,0.4059090352320396
4755,6.258185947123155e-05,4.547066909763067e-05,1.711119037360087e-05,0.4058464533725683
4756,6.25716225088348e-05,4.546255690258372e-05,1.710906560625108e-05,0.4057838817500595
4757,6.2561387656925e-05,4.5454446317427395e-05,1.7106941339497615e-05,0.4057213203624026
4758,6.255115491469975e-05,4.544633734174091e-05,1.7104817572958845e-05,0.4056587692074879
4759,6.254092428135724e-05,4.5438229975103754e-05,1.7102694306253495e-05,0.4055962282832066
4760,6.253069575609629e-05,4.543012421709565e-05,1.7100571539000635e-05,0.4055336975874505
4761,6.25204693381163e-05,4.542202006729659e-05,1.7098449270819696e-05,0.4054711771181124
4762,6.251024502661726e-05,4.541391752528681e-05,1.709632750133046e-05,0.40540866687308585
4763,6.250002282079983e-05,4.540581659064676e-05,1.7094206230153064e-05,0.40534616685026503
4764,6.24898027198652e-05,4.539771726295721e-05,1.7092085456907994e-05,0.4052836770475452
4765,6.247958472301523e-05,4.538961954179913e-05,1.7089965181216094e-05,0.40522119746282226
4766,6.246936882945229e-05,4.538152342675374e-05,1.7087845402698547e-05,0.4051587280939928
4767,6.245915503837943e-05,4.537342891740252e-05,1.7085726120976904e-05,0.40509626893895445
4768,6.244894334900026e-05,4.5365336013327206e-05,1.7083607335673058e-05,0.40503381999560545
4769,6.243873376051902e-05,4.5357244714109775e-05,1.708148904640925e-05,0.40497138126184495
4770,6.242852627214052e-05,4.534915501933244e-05,1.707937125280808e-05,0.4049089527355728
4771,6.241832088307017e-05,4.534106692857767e-05,1.70772539544925e-05,0.4048465344146898
4772,6.240811759251399e-05,4.533298044142819e-05,1.70751371510858e-05,0.4047841262970973
4773,6.23979163996786e-05,4.532489555746696e-05,1.7073020842211638e-05,0.40472172838069764
4774,6.238771730377117e-05,4.5316812276277176e-05,1.7070905027494e-05,0.40465934066339393
4775,6.237752030399953e-05,4.530873059744229e-05,1.706878970655724e-05,0.4045969631430899
4776,6.236732539957208e-05,4.5300650520546024e-05,1.7066674879026052e-05,0.40453459581769036
4777,6.235713258969779e-05,4.529257204517231e-05,1.7064560544525477e-05,0.40447223868510074
4778,6.234694187358625e-05,4.528449517090533e-05,1.706244670268091e-05,0.40440989174322717
4779,6.233675325044762e-05,4.5276419897329524e-05,1.70603333531181e-05,0.4043475549899767
4780,6.232656671949269e-05,4.526834622402956e-05,1.7058220495463124e-05,0.40428522842325726
4781,6.231638227993278e-05,4.526027415059036e-05,1.7056108129342425e-05,0.4042229120409774
4782,6.230619993097988e-05,4.525220367659709e-05,1.705399625438279e-05,0.4041606058410464
4783,6.229601967184651e-05,4.5244134801635155e-05,1.705188487021135e-05,0.4040983098213745
4784,6.228584150174579e-05,4.5236067525290195e-05,1.7049773976455584e-05,0.4040360239798728
4785,6.227566541989141e-05,4.52280018471481e-05,1.704766357274331e-05,0.40397374831445293
4786,6.226549142549771e-05,4.5219937766795e-05,1.7045553658702713e-05,0.40391148282302747
4787,6.225531951777956e-05,4.521187528381727e-05,1.7043444233962295e-05,0.40384922750350977
4788,6.224514969595246e-05,4.520381439780153e-05,1.7041335298150927e-05,0.40378698235381383
4789,6.223498195923245e-05,4.519575510833463e-05,1.703922685089782e-05,0.4037247473718546
4790,6.222481630683617e-05,4.518769741500364e-05,1.7037118891832522e-05,0.4036625225555478
4791,6.221465273798085e-05,4.5179641317395926e-05,1.7035011420584932e-05,0.4036003079028099
4792,6.220449125188433e-05,4.5171586815099034e-05,1.7032904436785297e-05,0.40353810341155794
4793,6.219433184776499e-05,4.516353390770079e-05,1.70307979400642e-05,0.4034759090797102
4794,6.218417452484182e-05,4.5155482594789235e-05,1.7028691930052578e-05,0.4034137249051854
4795,6.217401928233435e-05,4.514743287595265e-05,1.70265864063817e-05,0.40335155088590313
4796,6.216386611946278e-05,4.513938475077958e-05,1.7024481368683193e-05,0.4032893870197837
4797,6.215371503544779e-05,4.513133821885878e-05,1.7022376816589003e-05,0.40322723330474824
4798,6.214356602951072e-05,4.5123293279779255e-05,1.7020272749731454e-05,0.40316508973871873
4799,6.213341910087341e-05,4.511524993313023e-05,1.701816916774318e-05,0.4031029563196179
4800,6.212327424875837e-05,4.51072081785012e-05,1.7016066070257177e-05,0.4030408330453692
4801,6.211313147238862e-05,4.509916801548185e-05,1.7013963456906772e-05,0.4029787199138968
4802,6.210299077098778e-05,4.5091129443662134e-05,1.7011861327325642e-05,0.40291661692312586
4803,6.209285214378005e-05,4.508309246263224e-05,1.7009759681147805e-05,0.4028545240709821
4804,6.208271558999018e-05,4.507505707198258e-05,1.7007658518007605e-05,0.40279244135539216
4805,6.207258110884356e-05,4.506702327130381e-05,1.700555783753975e-05,0.4027303687742833
4806,6.206244869956607e-05,4.5058991060186806e-05,1.7003457639379273e-05,0.40266830632558376
4807,6.205231836138426e-05,4.50509604382227e-05,1.7001357923161557e-05,0.40260625400722244
4808,6.204219009352515e-05,4.5042931405002834e-05,1.6999258688522315e-05,0.40254421181712885
4809,6.203206389521642e-05,4.503490396011881e-05,1.6997159935097606e-05,0.40248217975323375
4810,6.202193976568626e-05,4.5026878103162434e-05,1.6995061662523824e-05,0.40242015781346807
4811,6.201181770416347e-05,4.501885383372576e-05,1.699296387043771e-05,0.4023581459957639
4812,6.200169770987743e-05,4.5010831151401086e-05,1.6990866558476344e-05,0.40229614429805405
4813,6.199157978205805e-05,4.500281005578092e-05,1.6988769726277133e-05,0.402234152718272
4814,6.198146391993583e-05,4.4994790546458004e-05,1.6986673373477834e-05,0.4021721712543521
4815,6.197135012274184e-05,4.498677262302531e-05,1.698457749971653e-05,0.40211019990422936
4816,6.196123838970774e-05,4.497875628507608e-05,1.698248210463166e-05,0.40204823866583966
4817,6.195112872006572e-05,4.497074153220374e-05,1.6980387187861983e-05,0.4019862875371197
4818,6.194102111304856e-05,4.496272836400196e-05,1.69782927490466e-05,0.4019243465160066
4819,6.193091556788961e-05,4.495471678006464e-05,1.6976198787824964e-05,0.4018624156004387
4820,6.192081208382276e-05,4.494670677998592e-05,1.6974105303836838e-05,0.401800494788355
4821,6.19107106600825e-05,4.493869836336015e-05,1.697201229672235e-05,0.4017385840776949
4822,6.190061129590386e-05,4.493069152978193e-05,1.6969919766121934e-05,0.40167668346639906
4823,6.189051399052247e-05,4.4922686278846076e-05,1.6967827711676392e-05,0.40161479295240854
4824,6.188041874317445e-05,4.491468261014762e-05,1.696573613302683e-05,0.4015529125336654
4825,6.187032555309658e-05,4.4906680523281864e-05,1.6963645029814717e-05,0.40149104220811227
4826,6.186023441952613e-05,4.48986800178443e-05,1.6961554401681836e-05,0.4014291819736928
4827,6.185014534170095e-05,4.4890681093430636e-05,1.6959464248270318e-05,0.4013673318283511
4828,6.184005831885948e-05,4.488268374963686e-05,1.6957374569222624e-05,0.4013054917700323
4829,6.182997335024068e-05,4.487468798605913e-05,1.6955285364181547e-05,0.4012436617966821
4830,6.181989043508409e-05,4.4866693802293876e-05,1.695319663279022e-05,0.401181841906247
4831,6.180980957262983e-05,4.485870119793772e-05,1.6951108374692105e-05,0.40112003209667435
4832,6.179973076211854e-05,4.485071017258754e-05,1.6949020589530996e-05,0.4010582323659123
4833,6.178965400279142e-05,4.484272072584039e-05,1.694693327695102e-05,0.4009964427119095
4834,6.177957929389026e-05,4.4834732857293613e-05,1.6944846436596648e-05,0.4009346631326157
4835,6.17695066346574e-05,4.482674656654473e-05,1.694276006811267e-05,0.400872893625981
4836,6.175943602433571e-05,4.4818761853191505e-05,1.6940674171144214e-05,0.40081113418995673
4837,6.174936746216867e-05,4.481077871683193e-05,1.6938588745336736e-05,0.40074938482249456
4838,6.173930094740023e-05,4.4802797157064204e-05,1.693650379033603e-05,0.4006876455215472
4839,6.172923647927497e-05,4.4794817173486754e-05,1.6934419305788222e-05,0.40062591628506794
4840,6.1719174057038e-05,4.478683876569824e-05,1.6932335291339753e-05,0.4005641971110109
4841,6.170911367993497e-05,4.4778861933297546e-05,1.693025174663742e-05,0.400502487997331
4842,6.16990553472121e-05,4.477088667588376e-05,1.692816867132834e-05,0.40044078894198387
4843,6.168899905811615e-05,4.476291299305621e-05,1.6926086065059946e-05,0.40037909994292575
4844,6.167894481189447e-05,4.475494088441444e-05,1.6924003927480024e-05,0.40031742099811385
4845,6.166889260779488e-05,4.474697034955821e-05,1.6921922258236674e-05,0.40025575210550607
4846,6.165884244506584e-05,4.47390013880875e-05,1.691984105697834e-05,0.400194093263061
4847,6.164879432295632e-05,4.4731033999602534e-05,1.6917760323353777e-05,0.4001324444687381
4848,6.163874824071581e-05,4.472306818370373e-05,1.691568005701208e-05,0.40007080572049747
4849,6.16287041975944e-05,4.471510393999173e-05,1.6913600257602676e-05,0.4000091770162998
4850,6.161866219284272e-05,4.4707141268067405e-05,1.6911520924775312e-05,0.399947558354107
4851,6.160862222571191e-05,4.469918016753185e-05,1.6909442058180067e-05,0.3998859497318813
