case_id,classification,L,K,q,drift,beta,start,target1,target2,shortcut_src,shortcut_dst,steps,survival_final,row_stochasticity_error,mass_balance_error,decomposition_error,shape_t1,shape_t2,shape_tv,R_peak,R_valley,peak_separation,shape_score,total_mass,total_peak_t,total_peak_height,total_mean_t,target1_mass,target1_peak_t,target1_peak_height,target1_mean_t,target2_mass,target2_peak_t,target2_peak_height,target2_mean_t,split_t,early_target1_mass,early_target2_mass,late_target1_mass,late_target2_mass,early_dominant_target,late_dominant_target
156_unimodal_L51_x0_a50_30_gp0p0_b0p03,unimodal,51,2,0.6666666666666666,0.0,0.03,0,50,30,5,30,2500,1.375790954387268e-05,0.0,5.551115123125783e-17,0.0,1,,,0.0,1.0,0,0.0,0.9999862420904562,1,0.3333333333333333,40.208827860796774,0.9506982696098017,1,0.3333333333333333,25.34974247039266,0.04928797248065437,17,0.0002554236900286927,326.8204707760366,1,0.3333333333333333,0.0,0.6173649362764685,0.04928797248065437,target1,target1
157_shoulder_L51_x0_a50_30_gp0p3_b0p00,shoulder,51,2,0.6666666666666666,0.3,0.0,0,50,30,,,788,9.905755482262131e-11,0.0,1.3791051634015616e-16,0.0,1,118,51,0.020508711980113503,0.0010682034323658037,117,2246.3130420382045,0.9999999999009442,1,0.2333333333333333,66.53846179546535,0.5384615363235538,1,0.2333333333333333,4.999998855153517,0.46153846357739053,118,0.004778312722832397,138.33333462359778,51,0.5348382422824679,0.0001918030503153087,0.0036232940410857437,0.4613466605270752,target1,target2
158_shoulder_L51_x0_a50_30_gp0p3_b0p03,shoulder,51,2,0.6666666666666666,0.3,0.03,0,50,30,5,30,782,9.798758166261004e-11,0.0,1.240327285323417e-16,0.0,1,117,53,0.01972055463293073,0.0015725230555678445,116,1454.7222880582242,0.9999999999020143,1,0.2333333333333333,63.87114619121756,0.5379252200961246,1,0.2333333333333333,4.945866829326232,0.46207477980588946,118,0.004595360197107507,132.46912049158215,53,0.5349241619038999,0.01993328972580763,0.003001058192224871,0.4421414900800819,target1,target2
159_double_peak_L51_x0_a50_30_gp0p6_b0p00,double_peak,51,2,0.6666666666666666,0.6,0.0,0,50,30,,,252,9.190007370145009e-11,0.0,2.409097227262791e-16,0.0,1,68,33,0.16022341275106766,9.685091861220052e-05,67,110840.13252683003,0.9999999999081015,1,0.13333333333333333,55.62499998126011,0.24999999999999994,1,0.13333333333333333,2.500000000000001,0.7499999999081015,68,0.02136309513883335,73.33333331051665,33,0.24994193775503046,1.7458869206091078e-06,5.806224496952249e-05,0.7499982540211808,target1,target2
160_double_peak_L51_x0_a50_30_gp0p6_b0p03,double_peak,51,2,0.6666666666666666,0.6,0.03,0,50,30,5,30,251,9.5710934082669e-11,0.0,1.973247953923618e-16,0.0,1,68,35,0.15667722676551576,0.000499664553028803,67,21008.843092146337,0.9999999999042906,1,0.13333333333333333,54.48204660565316,0.24999553398636384,1,0.13333333333333333,2.499510541585338,0.7500044659179268,68,0.020890272389083676,71.80914591218466,35,0.24995612554928884,0.018038401725519702,3.9408437074952395e-05,0.7319660641924071,target1,target2
161_unimodal_L51_x7_a25_26_gm0p6_b0p00,unimodal,51,2,0.6666666666666666,-0.6,0.0,7,25,26,,,269,9.323984986886964e-11,0.0,3.3415110956003247e-16,0.0,75,,,0.0,1.0,0,0.0,0.9999999999067626,75,0.026498458107343803,79.99999997983541,1.4551915228366504e-11,40,5.372274590147092e-13,44.9999999999942,0.9999999998922104,75,0.026498458107309004,79.99999998034473,75,1.4283150274145479e-11,0.42828006286981624,2.6876495422102596e-13,0.5717199370223944,target2,target2
162_shoulder_L51_x7_a25_26_gm0p6_b0p03,shoulder,51,2,0.6666666666666666,-0.6,0.03,7,25,26,12,26,269,9.227332826713827e-11,0.0,3.191891195797325e-16,0.0,11,75,33,6.0369345957721595e-05,6.256921617835395e-06,64,617.4982487044199,0.9999999999077288,75,0.026498380352955295,79.99779675982796,1.4196990471858871e-11,40,5.258488694210774e-13,44.89837400883602,0.9999999998935318,75,0.026498380352922037,79.99779676032628,33,2.2579813489537922e-12,2.289123581147029e-05,1.193900912290508e-11,0.9999771086577203,target2,target2
163_unimodal_L51_x7_a25_26_gm0p3_b0p00,unimodal,51,2,0.6666666666666666,-0.3,0.0,7,25,26,,,896,9.877214449751539e-11,0.0,3.598473884406825e-16,0.0,138,,,0.0,1.0,0,0.0,0.9999999999012325,138,0.008948907649274886,159.9963797923645,1.4480527330643235e-05,69,1.8908335117107387e-07,89.9999992006485,0.9999855193739019,138,0.008948860539043925,159.99739339154428,138,1.2985068481204074e-05,0.3783548714289659,1.4954588494391623e-06,0.6216306479449358,target2,target2
164_shoulder_L51_x7_a25_26_gm0p3_b0p03,shoulder,51,2,0.6666666666666666,-0.3,0.03,7,25,26,12,26,892,9.839890927635664e-11,0.0,2.8053731213062427e-16,0.0,18,138,46,0.005422123685569284,0.002900603014856792,120,224.31709507839633,0.9999999999016056,138,0.008944350458028797,159.59790050623891,1.3791188494388962e-05,68,1.8218699826239557e-07,89.20857055851805,0.9999862087131112,138,0.008944306813312226,159.59887127214432,46,1.0118510254927766e-06,0.0014909324469036928,1.2779337468896185e-05,0.9984952762662075,target2,target2
165_unimodal_L51_x7_a25_26_gp0p0_b0p00,unimodal,51,2,0.6666666666666666,0.0,0.0,7,25,26,,,2500,0.04286382205179018,0.0,3.3306690738754696e-16,0.0,203,,,0.0,1.0,0,0.0,0.957136177948211,203,0.0010425803810620912,756.69183193878,0.6185676250638862,162,0.0009539436949615716,650.6116706119248,0.33856855288432486,495,0.00029840641262157414,950.5011887125781,203,0.122094478423312,0.005906620112105873,0.4964731466405742,0.332661932772219,target1,target1
166_unimodal_L51_x7_a25_26_gp0p0_b0p03,unimodal,51,2,0.6666666666666666,0.0,0.03,7,25,26,12,26,2500,0.025524052082371403,0.0,3.3957212042246e-16,0.0,159,,,0.0,1.0,0,0.0,0.9744759479176293,159,0.001235552546219678,660.2584579307706,0.4868120531708273,153,0.0008765762488852212,578.8221422497604,0.48766389474680216,35,0.0004637275078460142,741.552522277945,159,0.0759292815989735,0.05940569568634154,0.4108827715718539,0.4282581990604606,target1,target2
167_unimodal_L51_x7_a25_26_gp0p3_b0p00,unimodal,51,2,0.6666666666666666,0.3,0.0,7,25,26,,,766,9.991549172382683e-11,0.0,2.723515857283587e-16,0.0,69,,,0.0,1.0,0,0.0,0.9999999999000873,69,0.013057766916996411,89.99999930578664,0.9999999974058157,69,0.013057766915645946,89.99999913119416,2.494271445608157e-09,138,2.2321210681741892e-11,159.99738930922356,69,0.33405475177059707,8.755094301951633e-12,0.6659452456352187,2.485516351306205e-09,target1,target1
168_double_peak_L51_x7_a25_26_gp0p3_b0p03,double_peak,51,2,0.6666666666666666,0.3,0.03,7,25,26,12,26,756,9.991071535546821e-11,0.0,2.914335439641036e-16,0.0,19,68,21,0.0836053343852421,0.08344278336844003,49,49.09545462773134,0.9999999999000916,68,0.012825438089630749,86.90570424338247,0.9523954579585258,68,0.01258151679477684,89.2085704867741,0.04760454194156592,18,0.0010713830010503377,40.83364344749521,21,2.3764644597501103e-05,0.013305739621656444,0.9523716933139282,0.034298802319909484,target2,target1
169_unimodal_L51_x7_a25_26_gp0p6_b0p00,unimodal,51,2,0.6666666666666666,0.6,0.0,7,25,26,,,212,9.664541495581357e-11,0.0,3.215913050181457e-16,0.0,40,,,0.0,1.0,0,0.0,0.9999999999033558,40,0.0369179898717017,44.99999998314231,0.9999999999033558,40,0.0369179898717017,44.99999998314231,5.421009725166805e-20,75,1.4364842923730275e-21,79.99997062940658,40,0.3997760842871969,4.240876781766165e-24,0.6002239156161588,5.4205856374886286e-20,target1,target1
170_local_bump_L51_x7_a25_26_gp0p6_b0p03,local_bump,51,2,0.6666666666666666,0.6,0.03,7,25,26,12,26,211,9.76689099588507e-11,0.0,2.2388774861825667e-16,0.0,11,40,19,0.045261791366983745,0.027783451056935263,29,47.24366123390138,0.9999999999023322,40,0.03619128626495496,44.20731706768123,0.9756097563544763,40,0.03613605914883363,44.898373991472425,0.024390243547855895,11,0.0016380824482271756,16.565039706893764,19,8.520288072647294e-05,0.01761912897946607,0.9755245534737498,0.0067711145683898325,target2,target1
171_unimodal_L51_x7_a49_25_gm0p6_b0p00,unimodal,51,2,0.6666666666666666,-0.6,0.0,7,49,25,,,172,8.983338568952556e-11,0.0,2.5890747878953846e-16,0.0,18,,,0.0,1.0,0,0.0,0.9999999999101674,18,0.057728621100720176,22.49999998494003,0.9999999998956154,18,0.057728621100719996,22.49999998461261,1.4551859282391523e-11,40,5.372274590045664e-13,44.9998243205832,18,0.37101961748400514,1.7737698105068466e-16,0.6289803824116103,1.4551681905410471e-11,target1,target1
172_unimodal_L51_x7_a49_25_gm0p6_b0p03,unimodal,51,2,0.6666666666666666,-0.6,0.03,7,49,25,12,25,171,9.829828057718292e-11,0.0,2.220446049250313e-16,0.0,18,,,0.0,1.0,0,0.0,0.9999999999017025,18,0.057729636235650666,22.499166336016632,0.999976181381151,18,0.057728621100719996,22.499307685187,2.38185205516747e-05,11,1.5996898908468511e-06,16.564884930128,18,0.37101961748400514,1.629553103166157e-05,0.6289565638971457,7.522989520013132e-06,target1,target1
173_unimodal_L51_x7_a49_25_gm0p3_b0p00,unimodal,51,2,0.6666666666666666,-0.3,0.0,7,49,25,,,649,9.916080675298923e-11,0.0,2.2898349882893854e-16,0.0,27,,,0.0,1.0,0,0.0,0.9999999999008404,27,0.02261876572403722,44.99805250490015,0.9999855744758701,27,0.022618759882851006,44.99740828247424,1.4425424970408007e-05,69,1.8907903357783498e-07,89.65622611111432,27,0.27458388747894985,1.5997314231578856e-08,0.7254016869969202,1.440942765617643e-05,target1,target1
174_unimodal_L51_x7_a49_25_gm0p3_b0p03,unimodal,51,2,0.6666666666666666,-0.3,0.03,7,49,25,12,25,638,9.64481527488409e-11,0.0,2.220446049250313e-16,0.0,27,,,0.0,1.0,0,0.0,0.9999999999035529,27,0.022661364130037796,44.84787680478415,0.9978395697341204,27,0.02261869516253973,44.856643551252645,0.002160430169432648,18,4.8497374470510414e-05,40.7987727662177,27,0.2745837494463654,0.0008723640314256507,0.7232558202877549,0.0012880661380069974,target1,target1
175_unimodal_L51_x7_a49_25_gp0p0_b0p00,unimodal,51,2,0.6666666666666666,0.0,0.0,7,49,25,,,2500,1.3697654951020885e-05,0.0,2.6194324487249787e-16,0.0,44,,,0.0,1.0,0,0.0,0.9999863023450491,44,0.003930463140206508,242.9660452454079,0.6666598178391914,40,0.003842845248842972,202.4741179507196,0.33332648450585795,153,0.0009360812083391949,323.9507318185512,44,0.0976366562095768,0.0007970558089874724,0.5690231616296144,0.3325294286968704,target1,target1
176_unimodal_L51_x7_a49_25_gp0p0_b0p03,unimodal,51,2,0.6666666666666666,0.0,0.03,7,49,25,12,25,2500,2.358228873152984e-06,0.0,2.8362728832220796e-16,0.0,43,,,0.0,1.0,0,0.0,0.999997641771127,43,0.00438545590153071,213.47382304411832,0.6146015262256269,40,0.0038422355171580523,178.20013229076787,0.38539611554550013,131,0.001160560425244814,269.7257241353749,43,0.09381084742619913,0.015195514569123112,0.5207906787994278,0.370200600976377,target1,target1
177_unimodal_L51_x7_a49_25_gp0p3_b0p00,unimodal,51,2,0.6666666666666666,0.3,0.0,7,49,25,,,727,9.974114345541285e-11,0.0,2.220446049250313e-16,0.0,69,,,0.0,1.0,0,0.0,0.9999999999002613,69,0.013080231115932149,89.4862879545766,0.0038052739184051554,27,8.607181867197554e-05,44.99740834081447,0.9961947259818561,69,0.01305746875017658,89.65622699243535,69,0.003247272603067311,0.33405327966385534,0.000558001315337844,0.6621414463180008,target2,target2
178_unimodal_L51_x7_a49_25_gp0p3_b0p03,unimodal,51,2,0.6666666666666666,0.3,0.03,7,49,25,12,25,714,9.709242867467033e-11,0.0,2.393918396847994e-16,0.0,68,,,0.0,1.0,0,0.0,0.9999999999029097,68,0.012848043058700768,86.40484470097677,0.0037971076647197303,27,8.607157238991033e-05,44.85664360685052,0.99620289223819,68,0.012824422515563648,86.56320902019225,68,0.003223283693300553,0.3528084549138326,0.000573823971419177,0.6433944373243574,target2,target2
179_unimodal_L51_x7_a49_25_gp0p6_b0p00,unimodal,51,2,0.6666666666666666,0.6,0.0,7,49,25,,,212,9.140446192066045e-11,0.0,2.8123760985465657e-16,0.0,40,,,0.0,1.0,0,0.0,0.999999999908597,40,0.036918012335122326,44.99974249199535,3.8146972655686096e-06,18,2.2021721306121825e-07,22.499999998644853,0.9999961852113313,40,0.0369179898710047,44.99982832202895,40,3.670038567764299e-06,0.39977608428625366,1.4465869780431137e-07,0.6002201009250777,target2,target2
180_local_bump_L51_x7_a49_25_gp0p6_b0p03,local_bump,51,2,0.6666666666666666,0.6,0.03,7,49,25,12,25,211,9.21153166481038e-11,0.0,2.2388774861825667e-16,0.0,11,40,19,0.045263839854750416,0.027789406873893575,29,47.23567371352991,0.999999999907886,40,0.03619130786666816,44.20706260649427,3.8146064051788435e-06,18,2.2021721306121825e-07,22.499307700441804,0.999996185301481,40,0.036191285405096314,44.20714541335104,19,1.631476495586898e-06,0.01770433186019254,2.1831299095919455e-06,0.9822918534412883,target2,target2
181_shoulder_L51_x7_a17_34_gm0p6_b0p00,shoulder,51,2,0.6666666666666666,-0.6,0.0,7,17,34,,,237,9.396859626931238e-11,0.0,3.4500186631215607e-16,0.0,20,55,23,1.643338372426025e-06,1.5271307039292735e-06,35,37.66334007097186,0.9999999999060334,55,0.031177355592405386,59.99991892034104,9.53674316406236e-07,20,5.1234944795770894e-08,24.999999999996977,0.9999990462317169,55,0.031177354524519616,59.99995229889663,23,4.851230491948825e-07,0.0,4.6855126721135355e-07,0.9999990462317169,target1,target2
182_shoulder_L51_x7_a17_34_gm0p6_b0p03,shoulder,51,2,0.6666666666666666,-0.6,0.03,7,17,34,12,34,237,9.268029709333593e-11,0.0,2.4724383510584674e-16,0.0,11,55,23,5.149869393045146e-05,1.9578669835495774e-05,44,115.73526454957381,0.9999999999073214,55,0.03117732223461483,59.998195692785494,9.304361289093083e-07,20,5.02889849715412e-08,24.899066288733238,0.9999990694711923,55,0.031177321229508843,59.99822835031397,23,4.774194407174729e-07,1.9943570277102547e-05,4.5301668819183546e-07,0.9999791259009154,target2,target2
183_unimodal_L51_x7_a17_34_gm0p3_b0p00,unimodal,51,2,0.6666666666666666,-0.3,0.0,7,17,34,,,803,9.685565446938217e-11,0.0,3.9448611342590353e-16,0.0,98,,,0.0,1.0,0,0.0,0.9999999999031479,98,0.01074594378610322,119.65166610851628,0.0020490224846928216,31,4.224138070174439e-05,49.999915536991935,0.9979509774184553,98,0.010740963038198308,119.79467714437742,98,0.0019213772537290084,0.3534506941001983,0.0001276452309638128,0.6445002833182568,target2,target2
184_shoulder_L51_x7_a17_34_gm0p3_b0p03,shoulder,51,2,0.6666666666666666,-0.3,0.03,7,17,34,12,34,800,9.822277577558971e-11,0.0,2.896988204881268e-16,0.0,27,98,28,0.007668760203224143,0.007665321913733485,71,71.03184713656962,0.9999999999017805,98,0.01074467442253035,119.36848841052954,0.0019556654830976505,31,4.100852240598441e-05,49.34856296598389,0.998044334418683,98,0.010740118228822728,119.5056922867488,28,0.00042887749154539974,0.0009144404207589023,0.0015267879915522508,0.997129893997924,target2,target2
185_unimodal_L51_x7_a17_34_gp0p0_b0p00,unimodal,51,2,0.6666666666666666,0.0,0.0,7,17,34,,,2500,0.0008213120652264754,0.0,2.909998630951094e-16,0.0,50,,,0.0,1.0,0,0.0,0.9991786879347736,50,0.0031115483654688752,357.9519104789626,0.7054716969084404,50,0.0031070831889015056,288.50887055089953,0.2937069910263333,262,0.0005128194434034087,524.751137985736,50,0.08404286636145007,2.371979446400214e-05,0.6214288305469903,0.2936832712318693,target1,target1
186_unimodal_L51_x7_a17_34_gp0p0_b0p03,unimodal,51,2,0.6666666666666666,0.0,0.03,7,17,34,12,34,2500,0.000612047250227069,0.0,4.0679265511656126e-16,0.0,47,,,0.0,1.0,0,0.0,0.9993879527497733,47,0.003402327791793958,338.0520940462979,0.6255459087302627,48,0.0029647120880034136,272.39304809754157,0.37384204401951043,225,0.0006220001028275177,447.91867599295927,47,0.07239287349002771,0.016193090549416478,0.553153035240235,0.35764895347009396,target1,target1
187_unimodal_L51_x7_a17_34_gp0p3_b0p00,unimodal,51,2,0.6666666666666666,0.3,0.0,7,17,34,,,675,9.943944958979396e-11,0.0,2.8102520310824275e-16,0.0,31,,,0.0,1.0,0,0.0,0.999999999900562,31,0.02061537447379988,49.99994005641703,0.9999996476743196,31,0.020615374471842463,49.99991547287191,3.522262423563958e-07,98,3.7910169575697724e-09,119.79467282856245,31,0.27501913000313705,3.804140931481179e-12,0.7249805176711827,3.522224382154643e-07,target1,target1
188_unimodal_L51_x7_a17_34_gp0p3_b0p03,unimodal,51,2,0.6666666666666666,0.3,0.03,7,17,34,12,34,670,9.930692635196354e-11,0.0,2.706168622523819e-16,0.0,31,,,0.0,1.0,0,0.0,0.9999999999006944,31,0.020857078241771135,48.860897401792926,0.9544379374425672,31,0.02001369348946018,49.348562901354306,0.045562062458127175,18,0.0010713560073527075,38.64523927632893,31,0.26916295323446315,0.022785286059412636,0.6852749842081041,0.022776776398714532,target1,target1
189_unimodal_L51_x7_a17_34_gp0p6_b0p00,unimodal,51,2,0.6666666666666666,0.6,0.0,7,17,34,,,177,8.7064592064124e-11,0.0,2.220446049250313e-16,0.0,20,,,0.0,1.0,0,0.0,0.9999999999129361,20,0.05372373347417026,24.999999986135922,0.9999999999129326,20,0.05372373347417026,24.999999986135794,3.5527088065303704e-15,55,1.1076421388807353e-16,59.99990020492332,20,0.3534932072713573,0.0,0.6465067926415753,3.55270880653037e-15,target1,target1
190_unimodal_L51_x7_a17_34_gp0p6_b0p03,unimodal,51,2,0.6666666666666666,0.6,0.03,7,17,34,12,34,176,8.750806890148084e-11,0.0,2.2388774861825667e-16,0.0,20,,,0.0,1.0,0,0.0,0.9999999999124927,20,0.05356391789424448,24.69541241496799,0.9756329942201792,20,0.05273182270551879,24.899066274611698,0.024367005692313374,11,0.0016380824482271756,16.54129502452607,20,0.3486936249261999,0.018451177378481568,0.6269393692939795,0.005915828313831811,target1,target1
191_unimodal_L51_x7_a50_30_gm0p6_b0p00,unimodal,51,2,0.6666666666666666,-0.6,0.0,7,50,30,,,167,9.13193284975988e-11,0.0,2.220446049250313e-16,0.0,15,,,0.0,1.0,0,0.0,0.9999999999086813,15,0.06287519950717185,19.999999985918635,0.9999999999086673,15,0.06287519950717185,19.999999985918095,1.4210624118415251e-14,52,4.539806595776413e-16,57.49927616639315,15,0.3280801591763798,0.0,0.6719198407322873,1.4210624118415251e-14,target1,target1
192_unimodal_L51_x7_a50_30_gm0p6_b0p03,unimodal,51,2,0.6666666666666666,-0.6,0.03,7,50,30,12,30,166,9.909199752132687e-11,0.0,2.220446049250313e-16,0.0,15,,,0.0,1.0,0,0.0,0.9999999999009086,15,0.0628765446598037,19.99922589221403,0.9999761816667713,15,0.06287519950717185,19.999307704927848,2.3818234137408153e-05,11,1.5996898908468511e-06,16.564430318741476,15,0.3280801591763798,1.2920128759063858e-05,0.6718960224903917,1.0898105378344291e-05,target1,target1
193_unimodal_L51_x7_a50_30_gm0p3_b0p00,unimodal,51,2,0.6666666666666666,-0.3,0.0,7,50,30,,,648,9.926906072915944e-11,0.0,2.220446049250313e-16,0.0,22,,,0.0,1.0,0,0.0,0.9999999999007321,22,0.025206485899570853,39.99989905570866,0.9999993490554779,22,0.025206485899570853,39.99985061280309,6.508452540083961e-07,93,7.237836856151402e-09,114.43060860809442,22,0.2470543579876793,0.0,0.7529449910677988,6.508452540083962e-07,target1,target1
194_unimodal_L51_x7_a50_30_gm0p3_b0p03,unimodal,51,2,0.6666666666666666,-0.3,0.03,7,50,30,12,30,637,9.661897332568023e-11,0.0,2.220446049250313e-16,0.0,22,,,0.0,1.0,0,0.0,0.9999999999033822,22,0.025253598952413324,39.86078434544578,0.9978590798047992,22,0.02520647760081712,39.859789193301836,0.00214092009858298,18,4.8497370267290285e-05,40.32461370707129,22,0.24705434569588863,0.0006494207911794423,0.7508047341089105,0.0014914993074035372,target1,target1
195_unimodal_L51_x7_a50_30_gp0p0_b0p00,unimodal,51,2,0.6666666666666666,0.0,0.0,7,50,30,,,2500,0.0001756623573993751,0.0,2.0903417885520525e-16,0.0,32,,,0.0,1.0,0,0.0,0.9998243376426006,32,0.00487601926698513,275.557892766679,0.7418476526922676,32,0.004875940911716864,215.6949715271556,0.25797668495033294,229,0.0005370610553284551,447.7020057643031,32,0.08448740732266871,1.7726594236597567e-07,0.6573602453695989,0.25797650768439057,target1,target1
196_unimodal_L51_x7_a50_30_gp0p0_b0p03,unimodal,51,2,0.6666666666666666,0.0,0.03,7,50,30,12,30,2500,4.1177593545623054e-05,0.0,1.9992688060632702e-16,0.0,32,,,0.0,1.0,0,0.0,0.9999588224064546,32,0.005338200901869093,236.01429344662742,0.6759424654689073,32,0.004875702883741501,182.14307819000277,0.3240163569375475,185,0.000695304813108375,348.39702128955423,32,0.08448661706616392,0.009436742749301778,0.5914558484027435,0.31457961418824565,target1,target1
197_shoulder_L51_x7_a50_30_gp0p3_b0p00,shoulder,51,2,0.6666666666666666,0.3,0.0,7,50,30,,,783,9.666460171884657e-11,0.0,2.7842311789427754e-16,0.0,22,93,29,0.016114824813915855,0.015129009478698024,71,75.62640260084558,0.9999999999033385,93,0.011054121069339931,113.90460956597673,0.007067034622570278,22,0.0001781352245042292,39.99985067535462,0.9929329652807682,93,0.011042082114108497,114.43061434989991,29,0.0029450519737423482,1.004790295345962e-05,0.0041219826488279295,0.9929229173778146,target1,target2
198_double_peak_L51_x7_a50_30_gp0p3_b0p03,double_peak,51,2,0.6666666666666666,0.3,0.03,7,50,30,12,30,770,9.980309151304651e-11,0.0,2.1152784385192192e-16,0.0,19,92,34,0.11569452287864357,0.09152655625318752,73,92.27595264021363,0.9999999999001999,92,0.01072802757161019,109.65152086651516,0.007051909255807928,22,0.0001781351658566111,39.85978925293207,0.9929480906443919,92,0.01071563654156342,110.14718117623515,34,0.0036877698815013563,0.02538361163879172,0.0033641393743065726,0.9675644790056,target2,target2
199_shoulder_L51_x7_a50_30_gp0p6_b0p00,shoulder,51,2,0.6666666666666666,0.6,0.0,7,50,30,,,233,8.918578897306542e-11,0.0,2.220446049250313e-16,0.0,15,52,22,3.0031855692431026e-05,1.963248753899807e-05,37,56.59897445052224,0.9999999999108158,52,0.031946058091386544,57.498817427526305,1.5258789062499724e-05,15,9.593994065425393e-07,19.999999999997293,0.9999847411217532,52,0.03194604889542621,57.49938962280259,22,1.0652244038883093e-05,0.0,4.606545023616627e-06,0.9999847411217533,target1,target2
200_double_peak_L51_x7_a50_30_gp0p6_b0p03,double_peak,51,2,0.6666666666666666,0.6,0.03,7,50,30,12,30,232,9.144046981851088e-11,0.0,2.504507018441515e-16,0.0,11,52,26,0.05241324927491506,0.014183969528694869,41,151.50506463822413,0.9999999999085613,52,0.031265297034886744,56.40127322673168,1.5258425625089349e-05,15,9.593994065425393e-07,19.999307720102486,0.9999847414829361,52,0.031265287848857605,56.40182867189024,26,1.2567290893809054e-05,0.02184214871454395,2.691134731280295e-06,0.9781425927683922,target2,target2
201_shoulder_L51_x13_a25_26_gm0p6_b0p00,shoulder,51,2,0.6666666666666666,-0.6,0.0,13,25,26,,,292,9.387664899128985e-11,0.0,2.654126918244515e-16,0.0,25,90,38,1.1763264742301014e-07,5.4229348877334393e-08,65,140.9960149031297,0.9999999999061263,90,0.024102352994954064,94.99999253018501,5.960464477539066e-08,25,2.835223591920364e-09,30.000000000000004,0.9999999403014815,90,0.024102352993736417,94.99999640448671,38,4.9381373397000114e-08,4.2262157245935727e-11,1.0223271378390565e-08,0.9999999402592193,target1,target2
202_shoulder_L51_x13_a25_26_gm0p6_b0p03,shoulder,51,2,0.6666666666666666,-0.6,0.03,13,25,26,18,26,292,9.314027905202543e-11,0.0,2.2538678517665996e-16,0.0,11,90,40,6.63709774189553e-05,2.426315612166078e-06,79,2161.0161472012865,0.9999999999068625,90,0.02410225000528598,94.9974323652779,5.8150959518744575e-08,25,2.7799377473095098e-09,29.898432138481528,0.9999999417559028,90,0.024102250004165427,94.99743615084749,40,5.044433613142683e-08,2.347757121212077e-05,7.706623387317736e-09,0.9999764641846908,target2,target2
203_shoulder_L51_x13_a25_26_gm0p3_b0p00,shoulder,51,2,0.6666666666666666,-0.3,0.0,13,25,26,,,944,9.861175515791014e-11,0.0,3.4752067759949434e-16,0.0,40,167,56,0.0013048518482086846,0.001112917792459478,127,148.9024489008129,0.9999999999013934,167,0.008063158060149808,189.85147605106212,0.0005940954858475747,40,1.0521225333783626e-05,59.99999997688246,0.9994059044155459,167,0.008062968580093382,189.9286660850868,56,0.00032782012975552576,1.2794946230508701e-06,0.00026627535609204876,0.9994046249209229,target1,target2
204_shoulder_L51_x13_a25_26_gm0p3_b0p03,shoulder,51,2,0.6666666666666666,-0.3,0.03,13,25,26,18,26,942,9.749077187586279e-11,0.0,3.2699537522162814e-16,0.0,22,167,60,0.006360667680700256,0.002966060829556941,145,310.95006700833795,0.9999999999025145,167,0.008057386172877457,189.40081752178705,0.0005661590605877839,40,1.018921923831258e-05,59.260051341968314,0.9994338408419269,167,0.008057219266856064,189.47453963416064,60,0.00034828238406663667,0.0017495828820491516,0.00021787667652114725,0.9976842579598776,target2,target2
205_unimodal_L51_x13_a25_26_gp0p0_b0p00,unimodal,51,2,0.6666666666666666,0.0,0.0,13,25,26,,,2500,0.0324286340187024,0.0,3.7795287732844685e-16,0.0,72,,,0.0,1.0,0,0.0,0.9675713659812984,72,0.0021526675133437504,597.658756403621,0.7437850820992268,72,0.0021526631568008756,468.4379150817745,0.22378628388207178,610,0.00019115494826468264,1027.142335129782,72,0.0838034384253245,1.9268016579771903e-08,0.6599816436739023,0.22378626461405518,target1,target1
206_unimodal_L51_x13_a25_26_gp0p0_b0p03,unimodal,51,2,0.6666666666666666,0.0,0.03,13,25,26,18,26,2500,0.026095438308650333,0.0,2.736526283353413e-16,0.0,66,,,0.0,1.0,0,0.0,0.9739045616913506,66,0.0024441737562512053,553.2345439324165,0.632818315867926,69,0.0020340517630910043,434.52835572278786,0.34108624582342456,35,0.0004635250598737744,773.4704843309237,66,0.0682808083771821,0.024557094380096192,0.5645375074907439,0.3165291514433284,target1,target1
207_unimodal_L51_x13_a25_26_gp0p3_b0p00,unimodal,51,2,0.6666666666666666,0.3,0.0,13,25,26,,,703,9.929155644712791e-11,0.0,2.411265631607762e-16,0.0,40,,,0.0,1.0,0,0.0,0.99999999990071,40,0.017709653723649726,59.99999991790719,0.9999999998399497,40,0.017709653723649726,59.99999991001268,6.076030536600522e-11,167,4.901997668081478e-13,189.92854572996077,40,0.29035629819439546,9.603556148452549e-23,0.7096437016455542,6.076030536590918e-11,target1,target1
208_unimodal_L51_x13_a25_26_gp0p3_b0p03,unimodal,51,2,0.6666666666666666,0.3,0.03,13,25,26,18,26,697,9.67468040906395e-11,0.0,2.929514270055833e-16,0.0,40,,,0.0,1.0,0,0.0,0.9999999999032547,40,0.01779215973766156,58.354178823426764,0.9529765399404369,40,0.017150810737362427,59.260051275727065,0.04702345996281787,18,0.0010713830010503377,39.99578503651467,40,0.28353912308995827,0.029384251196022202,0.6694374168504786,0.017639208766795665,target1,target1
