case,mode_index,decay_rate,coefficient,coefficient_sign
finite_encounter_supercritical,144,0.30368147216938396,28.82962748021598,1
finite_encounter_supercritical,145,0.3043102334080974,38.171365465199194,1
finite_encounter_supercritical,146,0.306077373689902,-39.29914553268472,-1
finite_encounter_supercritical,147,0.307644911087792,11.174032763962641,1
finite_encounter_supercritical,148,0.30887453068768006,-204.16380358866581,-1
finite_encounter_supercritical,149,0.3092631287264258,10.415270422175965,1
finite_encounter_supercritical,150,0.31055570860588777,-171.99335043245742,-1
finite_encounter_supercritical,151,0.31203955091437635,-8.239921194436356,-1
finite_encounter_supercritical,152,0.31364968736306476,-61.75655811026567,-1
finite_encounter_supercritical,153,0.3154078450249928,-56.77494867134772,-1
finite_encounter_supercritical,154,0.3161412405169101,99.73331574568763,1
finite_encounter_supercritical,155,0.31965572250375446,83.13952189108574,1
finite_encounter_supercritical,156,0.3212964207739207,15.061296279270444,1
finite_encounter_supercritical,157,0.3230878466241937,-2.178241274789269,-1
finite_encounter_supercritical,158,0.323990657614839,170.4313455775591,1
finite_encounter_supercritical,159,0.3254036521056975,8.0590006998775,1
finite_encounter_supercritical,160,0.32653205490936055,-214.15344564617016,-1
finite_encounter_supercritical,161,0.32852400816324956,74.34733726505841,1
finite_encounter_supercritical,162,0.32947821624124457,-131.0746459743568,-1
finite_encounter_supercritical,163,0.33007415802060197,243.10173101016488,1
finite_encounter_supercritical,164,0.3334849289987665,452.14185052777043,1
finite_encounter_supercritical,165,0.33435438715448285,2.2031113056905194,1
finite_encounter_supercritical,166,0.33644504540097003,-267.92220904905736,-1
finite_encounter_supercritical,167,0.33690250333577026,-494.23153248729955,-1
finite_encounter_supercritical,168,0.33970539555938783,279.53955519767237,1
finite_encounter_supercritical,169,0.3424685207831694,3.0054889624279864,1
finite_encounter_supercritical,170,0.34493100362669,-0.3973805497337271,-1
finite_encounter_supercritical,171,0.3451551799533544,7.386655472333933,1
finite_encounter_supercritical,172,0.34561469530169764,-6.682861744103947,-1
finite_encounter_supercritical,173,0.34652107252390973,6.536491256319445,1
finite_encounter_supercritical,174,0.34683100005551265,0.10585652172825667,1
finite_encounter_supercritical,175,0.3468864228145603,3.002752602798287,1
finite_encounter_supercritical,176,0.3524144709110159,-82.72467386342603,-1
finite_encounter_supercritical,177,0.3525083863196959,31.218348790278345,1
finite_encounter_supercritical,178,0.3550550893663198,-9.78051151452189,-1
finite_encounter_supercritical,179,0.3562265213317454,-43.99050131352124,-1
finite_encounter_supercritical,180,0.35695251762770575,-41.04702821266365,-1
finite_encounter_supercritical,181,0.3591363630784166,-321.3897053647068,-1
finite_encounter_supercritical,182,0.35987610579462925,-0.18784329482358622,-1
finite_encounter_supercritical,183,0.36127947933793825,179.9263194994069,1
finite_encounter_supercritical,184,0.36260903576947756,224.06402666265575,1
finite_encounter_supercritical,185,0.36326273337532045,52.98548153349227,1
finite_encounter_supercritical,186,0.3638402613751418,3.4566368453552805,1
finite_encounter_supercritical,187,0.36418854185063404,128.8875139220767,1
finite_encounter_supercritical,188,0.36463809016281373,38.70106126747373,1
finite_encounter_supercritical,189,0.36631005724292104,-38.589352371634945,-1
finite_encounter_supercritical,190,0.367110399763276,0.9406860873220434,1
finite_encounter_supercritical,191,0.36996080272202303,-116.38916748165504,-1
finite_encounter_supercritical,192,0.3708971232762872,439.83687218098646,1
finite_encounter_supercritical,193,0.3727875180003078,170.32510036203234,1
finite_encounter_supercritical,194,0.37410811736635335,-82.32681199194919,-1
finite_encounter_supercritical,195,0.3750903108282072,-65.14689923802541,-1
finite_encounter_supercritical,196,0.3772859225705916,-47.1589246097701,-1
finite_encounter_supercritical,197,0.3786948457408823,-644.4379553305167,-1
finite_encounter_supercritical,198,0.3797022936392936,61.96001735645362,1
finite_encounter_supercritical,199,0.3804131293775517,68.56099397348686,1
finite_encounter_supercritical,200,0.3805611603689122,18.408429107845,1
finite_encounter_supercritical,201,0.3816768448308254,34.74358956719033,1
finite_encounter_supercritical,202,0.38226663869171157,7.34103947762673,1
finite_encounter_supercritical,203,0.38328057584646924,-18.367116362469428,-1
finite_encounter_supercritical,204,0.3863309723098631,5.976318078858794,1
finite_encounter_supercritical,205,0.3870698685488104,6.960178808564334,1
finite_encounter_supercritical,206,0.3882229907043304,-103.57536250652483,-1
finite_encounter_supercritical,207,0.3898200485911606,-2.0291134030841134,-1
finite_encounter_supercritical,208,0.3902653077795923,57.8016836379665,1
finite_encounter_supercritical,209,0.3906599444797392,-42.747211048905555,-1
finite_encounter_supercritical,210,0.3916254421802549,-18.589970515065215,-1
finite_encounter_supercritical,211,0.3922581638045992,-0.1397607108055437,-1
finite_encounter_supercritical,212,0.39410427166863465,59.986649980732395,1
finite_encounter_supercritical,213,0.3956920818470134,174.58090578933542,1
finite_encounter_supercritical,214,0.3999057905365216,41.906176067383534,1
finite_encounter_supercritical,215,0.4003976999203311,-51.7636033069691,-1
finite_encounter_supercritical,216,0.4022746257696968,-87.45002701321852,-1
