t,f_total,f_shortcut_no,f_shortcut_yes,survival,shortcut_share_inst,shortcut_share_cum
1239,2.726520702743337e-08,1.183755160732857e-08,1.5427655420104797e-08,2.608364343803333e-06,0.5658367238723693,0.12081353111866165
1240,2.7025962071092962e-08,1.1749424244834934e-08,1.5276537826258028e-08,2.581338381732241e-06,0.5652541724906013,0.12081354313012858
1241,2.678810648957332e-08,1.165897959773184e-08,1.512912689184148e-08,2.554550275242667e-06,0.5647702982564355,0.1208135550229198
1242,2.655156611693916e-08,1.1566230983223798e-08,1.4985335133715363e-08,2.5279987091257277e-06,0.5643861106993284,0.12081356680049561
1243,2.6316271754735664e-08,1.147119993383886e-08,1.4845071820896804e-08,2.5016824373709926e-06,0.5641023910700954,0.12081357846623397
1244,2.6082159132094586e-08,1.1373915898846832e-08,1.4708243233247754e-08,2.4756002782388976e-06,0.5639196954039355,0.12081359002342684
1245,2.584916885618377e-08,1.127441593443004e-08,1.4574752921753732e-08,2.4497511093827134e-06,0.5638383579310746,0.12081360147527692
1246,2.561724635339696e-08,1.1172744383659852e-08,1.4444501969737109e-08,2.424133863029317e-06,0.5638584947996061,0.12081361282489463
1247,2.53863418016904e-08,1.1068952547331456e-08,1.4317389254358942e-08,2.398747521227627e-06,0.5639800080768467,0.1208136240752952
1248,2.515641005448085e-08,1.096309834670559e-08,1.419331170777526e-08,2.373591111173146e-06,0.564202589997421,0.12081363522939631
1249,2.4927410556526382e-08,1.0855245979199593e-08,1.407216457732679e-08,2.3486637006166193e-06,0.564525727428294,0.12081364629001577
1250,2.469930725221667e-08,1.0745465568061297e-08,1.3953841684155375e-08,2.3239643933644025e-06,0.5649487065230573,0.12081365725986958
1251,2.447206848670384e-08,1.063383280704779e-08,1.383823567965605e-08,2.2994923248776988e-06,0.565470617539937,0.12081366814157019
1252,2.4245666900307604e-08,1.0520428601117162e-08,1.372523829919044e-08,2.2752466579773913e-06,0.5660903598001797,0.12081367893762508
1253,2.4020079316630264e-08,1.0405338704125335e-08,1.361474061250493e-08,2.251226578660761e-06,0.5668066467656826,0.12081368965043565
1254,2.3795286624817706e-08,1.0288653354501487e-08,1.3506633270316217e-08,2.227431292035943e-06,0.5676180112169458,0.12081370028229624
1255,2.3571273656401917e-08,1.0170466909855201e-08,1.3400806746546715e-08,2.2038600183795413e-06,0.5685228105146146,0.12081371083539344
1256,2.3348029057159164e-08,1.0050877481445936e-08,1.3297151575713226e-08,2.1805119893223823e-06,0.5695192319300264,0.12081372131180582
1257,2.312554515441519e-08,9.929986569420934e-09,1.3195558584994257e-08,2.157386444167967e-06,0.5706052980322899,0.12081373171350368
1258,2.2903817820225667e-08,9.807898699701676e-09,1.309591912052399e-08,2.1344826263477413e-06,0.5717788721214583,0.12081374204234915
1259,2.268284633085539e-08,9.684721063370989e-09,1.29981252674844e-08,2.111799780016886e-06,0.5730376636993347,0.12081375230009654
1260,2.2462633222975004e-08,9.560563159383758e-09,1.2902070063591246e-08,2.0893371467939108e-06,0.5743792339713263,0.12081376248839289
1261,2.224318414698776e-08,9.435536441393349e-09,1.2807647705594413e-08,2.067093962646923e-06,0.5758010013745655,0.12081377260877874
1262,2.2024507717892457e-08,9.309753969453915e-09,1.2714753748438543e-08,2.0450694549290305e-06,0.5773002471292116,0.12081378266268918
1263,2.1806615364081255e-08,9.183330067325585e-09,1.262328529675567e-08,2.023262839564949e-06,0.5788741208114352,0.12081379265145499
1264,2.158952117446337e-08,9.056379986075462e-09,1.2533141188387905e-08,2.0016733183904862e-06,0.5805196459480733,0.12081380257630411
1265,2.1373241744296986e-08,8.929019574632203e-09,1.2444222169664782e-08,1.980300076646189e-06,0.5822337256343095,0.1208138124383632
1266,2.115779602010302e-08,8.80136495791629e-09,1.2356431062186732e-08,1.9591422806260857e-06,0.5840131481769795,0.12081382223865945
1267,2.0943205144024817e-08,8.673532223131651e-09,1.2269672920893166e-08,1.9381990754820613e-06,0.5858545927672276,0.12081383197812258
1268,2.072949229798801e-08,8.545637114767263e-09,1.2183855183220747e-08,1.917469583184073e-06,0.587754635187245,0.12081384165758692
1269,2.0516682548004825e-08,8.417794738820288e-09,1.2098887809184537e-08,1.8969529006360684e-06,0.5897097535566788,0.12081385127779375
1270,2.030480268895615e-08,8.290119276714404e-09,1.2014683412241744e-08,1.8766480979471123e-06,0.5917163341250575,0.12081386083939369
1271,2.009388109017435e-08,8.162723709349625e-09,1.1931157380824724e-08,1.8565542168569378e-06,0.5937706771171701,0.12081387034294935
1272,1.9883947542138294e-08,8.035719551681816e-09,1.1848227990456478e-08,1.8366702693147998e-06,0.5958690026388158,0.12081387978893804
1273,1.967503310458097e-08,7.909216598192633e-09,1.1765816506388338e-08,1.8169952362102186e-06,0.5980074566506769,0.12081388917775451
1274,1.9467169956298546e-08,7.783322679573079e-09,1.1683847276725468e-08,1.79752806625392e-06,0.6001821170182569,0.12081389850971405
1275,1.926039124693785e-08,7.658143430906493e-09,1.1602247816031354e-08,1.778267675006982e-06,0.6023889996458904,0.1208139077850554
1276,1.905473095102766e-08,7.533782071600194e-09,1.1520948879427465e-08,1.7592129440559545e-06,0.6046240647027408,0.12081391700394399
1277,1.885022372450719e-08,7.4103391972783645e-09,1.1439884527228828e-08,1.7403627203314473e-06,0.6068832229484802,0.1208139261664751
1278,1.8646904763992812e-08,7.287912583813053e-09,1.135899218017976e-08,1.7217158155674543e-06,0.6091623421659761,0.12081393527267717
1279,1.844480966901252e-08,7.166597003635023e-09,1.1278212665377495e-08,1.7032710058984422e-06,0.6114572537078014,0.12081394432251522
1280,1.8243974307424973e-08,7.046484054431598e-09,1.1197490252993376e-08,1.685027031591017e-06,0.6137637591627279,0.12081395331589413
1281,1.8044434684228012e-08,6.927662000305002e-09,1.1116772683923012e-08,1.6669825969067889e-06,0.6160776371475788,0.12081396225266221
1282,1.784622681394933e-08,6.810215625431913e-09,1.1036011188517418e-08,1.64913637009284e-06,0.6183946502288779,0.12081397113261468
1283,1.7649386596799634e-08,6.694226100232924e-09,1.0955160496566708e-08,1.63148698349604e-06,0.6207105519776653,0.12081397995549709
1284,1.7453949698756666e-08,6.5797708600297285e-09,1.0874178838726936e-08,1.6140330337972833e-06,0.6230210941596537,0.12081398872100893
1285,1.7259951435736106e-08,6.466923496137895e-09,1.0793027939598211e-08,1.5967730823615472e-06,0.6253220340615581,0.12081399742880719
1286,1.7067426661993352e-08,6.355753659314201e-09,1.071167300267915e-08,1.5797056556995539e-06,0.6276091419529852,0.12081400607850983
1287,1.6876409662888037e-08,6.246326975449766e-09,1.0630082687438273e-08,1.5628292460366656e-06,0.6298782086816895,0.12081401466969928
1288,1.668693405213131e-08,6.1387049733735944e-09,1.0548229078757715e-08,1.5461423119845345e-06,0.632125053398318,0.12081402320192605
1289,1.6499032673623745e-08,6.032945024605695e-09,1.0466087649018049e-08,1.5296432793109108e-06,0.6343455314049841,0.12081403167471214
1290,1.631273750798012e-08,5.929100294874659e-09,1.0383637213105458e-08,1.5133305418029306e-06,0.6365355421201272,0.1208140400875545
1291,1.612807958382543e-08,5.827219707191592e-09,1.0300859876633836e-08,1.4972024622191053e-06,0.6386910371501632,0.12081404843992843
1292,1.5945088893934928e-08,5.7273479162504584e-09,1.021774097768447e-08,1.4812573733251704e-06,0.6408080284563993,0.12081405673129095
1293,1.5763794316279464e-08,5.629525293904365e-09,1.01342690223751e-08,1.4654935790088908e-06,0.6428825966036181,0.12081406496108409
1294,1.5584223540025965e-08,5.533787925447966e-09,1.0050435614577998e-08,1.449909355468865e-06,0.6449108990746197,0.12081407312873814
1295,1.5406402996531677e-08,5.440167616418202e-09,9.966235380113473e-09,1.4345029524723332e-06,0.6468891786328771,0.12081408123367485
1296,1.5230357795359685e-08,5.348691909608687e-09,9.881665885750996e-09,1.4192725946769735e-06,0.6488137717133406,0.12081408927531047
1297,1.5056111665332272e-08,5.25938411197766e-09,9.796727553354613e-09,1.4042164830116412e-06,0.650681116819308,0.1208140972530588
1298,1.4883686900627803e-08,5.172263331114971e-09,9.711423569512832e-09,1.3893327961110133e-06,0.6524877629012202,0.12081410516633416
1299,1.4713104311916418e-08,5.087344520920683e-09,9.625759790995735e-09,1.3746196917990971e-06,0.654230377691243,0.1208141130145542
1300,1.4544383182519175e-08,5.004638536135906e-09,9.539744646383269e-09,1.3600753086165778e-06,0.6559057559655773,0.12081412079714268
1301,1.4377541229565256e-08,4.924152195355951e-09,9.453389034209305e-09,1.3456977673870127e-06,0.6575108277046585,0.1208141285135321
1302,1.4212594570111724e-08,4.845888352146426e-09,9.366706217965299e-09,1.3314851728169007e-06,0.6590426661197349,0.12081413616316627
1303,1.404955769218062e-08,4.769845973874635e-09,9.279711718305985e-09,1.31743561512472e-06,0.6604984955128285,0.1208141437455028
1304,1.3888443430658654e-08,4.69602022786157e-09,9.192423202797085e-09,1.3035471716940616e-06,0.6618756989357689,0.12081415126001539
1305,1.372926294799543e-08,4.6244025744537625e-09,9.104860373541668e-09,1.2898179087460663e-06,0.6631718256128994,0.12081415870619613
1306,1.3572025719627188e-08,4.5549808666093745e-09,9.017044853017814e-09,1.2762458830264391e-06,0.6643845980911908,0.12081416608355752
1307,1.3416739524044246e-08,4.487739455589153e-09,8.929000068455094e-09,1.2628291435023949e-06,0.6655119190808886,0.12081417339163462
1308,1.3263410437411986e-08,4.42265930234004e-09,8.840751135071946e-09,1.2495657330649826e-06,0.6665518779494991,0.12081418062998683
1309,1.3112042832646985e-08,4.359718094157479e-09,8.752324738489505e-09,1.2364536902323357e-06,0.6675027568318762,0.12081418779819973
1310,1.2962639382842162e-08,4.2988903662117515e-09,8.663749016630412e-09,1.2234910508494935e-06,0.6683630363194456,0.12081419489588667
1311,1.2815201068927386e-08,4.24014762752377e-09,8.575053441403615e-09,1.2106758497805663e-06,0.6691314006922042,0.12081420192269042
1312,1.266972719144457e-08,4.1834584909769045e-09,8.486268700467665e-09,1.1980061225891216e-06,0.6698067426580543,0.12081420887828448
1313,1.2526215386310043e-08,4.1287888069534024e-09,8.39742657935664e-09,1.1854799072028114e-06,0.6703881675652987,0.1208142157623744
1314,1.2384661644429984e-08,4.076101800186784e-09,8.308559844243201e-09,1.1730952455583815e-06,0.6708749970557318,0.12081422257469905
1315,1.224506033502915e-08,4.0253582094252645e-09,8.219702125603885e-09,1.1608501852233524e-06,0.6712667721276947,0.12081422931503157
1316,1.2107404232547294e-08,3.976516429505731e-09,8.130887803041562e-09,1.1487427809908052e-06,0.6715632555807458,0.12081423598318032
1317,1.1971684546952492e-08,3.9295326554429305e-09,8.042151891509562e-09,1.1367710964438527e-06,0.6717644338161892,0.12081424257898978
1318,1.183789095731584e-08,3.884361028144533e-09,7.953529929171309e-09,1.1249332054865369e-06,0.6718705179706028,0.12081424910234122
1319,1.1706011648487575e-08,3.840953781369293e-09,7.865057867118282e-09,1.1132271938380492e-06,0.671881944362703,0.12081425555315327
1320,1.1576033350710737e-08,3.799261389552795e-09,7.776771961157942e-09,1.1016511604873383e-06,0.6717993742373305,0.12081426193138241
1321,1.1447941382005035e-08,3.759232716133148e-09,7.688708665871886e-09,1.0902032191053335e-06,0.6716236927940363,0.12081426823702336
1322,1.132171969315045e-08,3.720815162017477e-09,7.600904531132973e-09,1.0788814994121828e-06,0.671356007491641,0.12081427447010934
1323,1.1197350915097588e-08,3.683954813839045e-09,7.513396101258543e-09,1.0676841484970856e-06,0.6709976456242072,0.12081428063071219
1324,1.1074816408629594e-08,3.6485965916643824e-09,7.426219816965212e-09,1.0566093320884558e-06,0.6705501511680714,0.12081428671894245
1325,1.095409631609878e-08,3.6146843958198328e-09,7.339411920278948e-09,1.0456552357723572e-06,0.6700152809038679,0.12081429273494934
1326,1.083516961505986e-08,3.5821612525173637e-09,7.2530083625424965e-09,1.0348200661572972e-06,0.6693949998218303,0.1208142986789205
1327,1.0718014173620944e-08,3.550969457970423e-09,7.16704471565052e-09,1.0241020519836763e-06,0.6686914758230093,0.12081430455108187
1328,1.0602606807333106e-08,3.521050720701868e-09,7.0815560866312386e-09,1.013499445176343e-06,0.6679070737333582,0.12081431035169728
1329,1.0488923337439487e-08,3.4923463017576483e-09,6.996577035681838e-09,1.0030105218389037e-06,0.6670443486518811,0.12081431608106803
1330,1.0376938650305415e-08,3.4647971525518846e-09,6.912141497753531e-09,9.926335831885982e-07,0.6661060386581443,0.1208143217395324
1331,1.0266626757852213e-08,3.4383440500812564e-09,6.828282707770957e-09,9.82366956430746e-07,0.6650950569083939,0.12081432732746504
1332,1.0157960858818591e-08,3.4129277292590957e-09,6.745033129559496e-09,9.722089955719273e-07,0.6640144831532624,0.12081433284527633
1333,1.0050913400675609e-08,3.3884890121323944e-09,6.6624243885432135e-09,9.621580821712517e-07,0.6628675547135223,0.12081433829341157
1334,9.945456142023414e-09,3.3649689337578486e-09,6.580487208265566e-09,9.522126260292283e-07,0.661657656953556,0.1208143436723502
1335,9.841560215300638e-09,3.342308864526217e-09,6.499251350774421e-09,9.423710658139277e-07,0.660388313295087,0.1208143489826049
1336,9.73919618964048e-09,3.3204506287375414e-09,6.418745560902938e-09,9.326318696242873e-07,0.6590631748162663,0.12081435422472071
1337,9.638334133710977e-09,3.299336619243178e-09,6.3389975144678e-09,9.229935354905762e-07,0.6576860094833776,0.12081435939927389
1338,9.538943678380808e-09,3.278909907984062e-09,6.2600337703967456e-09,9.134545918121955e-07,0.6562606910642078,0.12081436450687096
1339,9.440994079056073e-09,3.259114352268163e-09,6.18187972678791e-09,9.040135977331394e-07,0.6547911877735215,0.12081436954814755
1340,9.344454277538167e-09,3.2398946966436637e-09,6.104559580894504e-09,8.946691434556013e-07,0.6532815507020463,0.12081437452376723
1341,9.24929296325755e-09,3.2211966702379772e-09,6.028096293019573e-09,8.854198504923435e-07,0.6517359020809425,0.12081437943442032
1342,9.15547863374336e-09,3.2029670794462208e-09,5.952511554297139e-09,8.762643718586003e-07,0.6501584234338781,0.12081438428082265
1343,9.062979654194275e-09,3.185153895866325e-09,5.87782575832795e-09,8.672013922044061e-07,0.6485533436685736,0.12081438906371425
1344,8.971764316021574e-09,3.1677063393913215e-09,5.804057976630253e-09,8.582296278883844e-07,0.6469249271590314,0.12081439378385804
1345,8.88180089424126e-09,3.150574956382693e-09,5.731225937858568e-09,8.493478269941433e-07,0.6452774618686344,0.12081439844203855
1346,8.793057703598168e-09,3.133711692861844e-09,5.659346010736323e-09,8.40554769290545e-07,0.643615247562914,0.12081440303906044
1347,8.705503153311235e-09,3.1170699626697996e-09,5.588433190641437e-09,8.318492661372337e-07,0.6419425841590574,0.12081440757574723
1348,8.619105800335572e-09,3.1006047105580776e-09,5.518501089777495e-09,8.232301603368981e-07,0.6402637602571998,0.12081441205293984
1349,8.53383440104341e-09,3.084272470186337e-09,5.449561930857072e-09,8.146963259358549e-07,0.6385830418962394,0.12081441647149518
1350,8.449657961232865e-09,3.0680314170148556e-09,5.38162654421801e-09,8.062466679746219e-07,0.6369046615743476,0.12081442083228475
1351,8.366545784380007e-09,3.0518414160920235e-09,5.314704368287984e-09,7.978801221902419e-07,0.6352328075715926,0.12081442513619317
1352,8.284467518056764e-09,3.0356640647490215e-09,5.248803453307743e-09,7.895956546721851e-07,0.6335716136091414,0.12081442938411678
1353,8.203393198443921e-09,3.0194627302254173e-09,5.183930468218504e-09,7.813922614737411e-07,0.6319251488764221,0.12081443357696225
1354,8.123293292875467e-09,3.0032025822607624e-09,5.120090710614705e-09,7.732689681808658e-07,0.6302974084544355,0.1208144377156451
1355,8.044138740357423e-09,2.986850620698246e-09,5.0572881196591775e-09,7.652248294405083e-07,0.6286923041601429,0.12081444180108825
1356,7.965900990011213e-09,2.970375698157118e-09,4.995525291854095e-09,7.57258928450497e-07,0.6271136558335585,0.12081444583422071
1357,7.888552037398409e-09,2.9537485378408425e-09,4.934803499557565e-09,7.493703764130987e-07,0.6255651830858722,0.12081444981597615
1358,7.812064458690613e-09,2.9369417465578758e-09,4.875122712132738e-09,7.41558311954408e-07,0.6240504975236547,0.12081445374729151
1359,7.736411442654805e-09,2.919929823041404e-09,4.8164816196134015e-09,7.338219005117532e-07,0.6225730954609869,0.12081445762910566
1360,7.661566820431183e-09,2.9026891616635496e-09,4.7588776587676336e-09,7.261603336913221e-07,0.6211363511282162,0.12081446146235805
1361,7.587505093087049e-09,2.8851980516481166e-09,4.702307041438932e-09,7.185728285982349e-07,0.619743510383036,0.12081446524798747
1362,7.514201456936544e-09,2.8674366718942647e-09,4.6467647850422796e-09,7.110586271412984e-07,0.6183976849266847,0.12081446898693068
1363,7.4416318266223835e-09,2.849387081531218e-09,4.5922447450911654e-09,7.036169953146762e-07,0.6171018470253317,0.12081447268012123
1364,7.369772855961644e-09,2.831033206331465e-09,4.538739649630179e-09,6.962472224587144e-07,0.6158588247341501,0.12081447632848819
1365,7.298601956563707e-09,2.812360821116758e-09,4.4862411354469495e-09,6.889486205021508e-07,0.6146712976191868,0.12081447993295502
1366,7.228097314233922e-09,2.7933575282975998e-09,4.434739785936322e-09,6.817205231879169e-07,0.6135417929699446,0.12081448349443842
1367,7.158237903182195e-09,2.7740127326928017e-09,4.384225170489394e-09,6.745622852847346e-07,0.6124726824936045,0.12081448701384716
1368,7.089003498060889e-09,2.7543176127811313e-09,4.334685885279758e-09,6.674732817866737e-07,0.6114661794800156,0.12081449049208104
1369,7.02037468386141e-09,2.734265088541957e-09,4.286109595319453e-09,6.604529071028124e-07,0.6105243364250137,0.12081449393002991
1370,6.95233286370372e-09,2.7138497860462985e-09,4.238483077657421e-09,6.535005742391085e-07,0.6096490430982402,0.12081449732857263
1371,6.884860264557538e-09,2.6930679989635512e-09,4.191792265593987e-09,6.46615713974551e-07,0.6088420250404859,0.12081450068857615
1372,6.817939940938241e-09,2.6719176471526815e-09,4.146022293785559e-09,6.397977740336128e-07,0.608104842474604,0.12081450401089454
1373,6.751555776624576e-09,2.6503982325095932e-09,4.101157544114983e-09,6.330462182569883e-07,0.6074388896132836,0.1208145072963683
1374,6.685692484449098e-09,2.628510792244874e-09,4.0571816922042235e-09,6.26360525772539e-07,0.6068453943463922,0.12081451054582339
1375,6.620335604215667e-09,2.6062578497680794e-09,4.014077754447587e-09,6.197401901683235e-07,0.6063254182902028,0.12081451376007052
1376,6.555471498801734e-09,2.5836433633562564e-09,3.971828135445478e-09,6.131847186695217e-07,0.6058798571805984,0.1208145169399045
1377,6.491087348506031e-09,2.5606726727854125e-09,3.930414675720619e-09,6.066936313210157e-07,0.6055094415922828,0.12081452008610351
1378,6.427171143705057e-09,2.537352444104199e-09,3.889818699600859e-09,6.002664601773107e-07,0.6052147379661191,0.12081452319942848
1379,6.363711675884231e-09,2.5136906127292178e-09,3.850021063155013e-09,5.939027485014264e-07,0.6049961499269303,0.12081452628062259
1380,6.3006985271117374e-09,2.4896963250409767e-09,3.811002202070761e-09,5.876020499743147e-07,0.6048539198744584,0.12081452933041067
1381,6.238122058025079e-09,2.4653798786587638e-09,3.772742179366315e-09,5.813639279162896e-07,0.6047881308306308,0.12081453234949883
1382,6.175973394402011e-09,2.4407526615715097e-09,3.735220732830502e-09,5.751879545218875e-07,0.6047987085268466,0.12081453533857395
1383,6.114244412388977e-09,2.4158270903000697e-09,3.6984173220889075e-09,5.690737101094986e-07,0.6048854237156427,0.12081453829830335
1384,6.0529277224613465e-09,2.3906165472643515e-09,3.6623111751969954e-09,5.630207823870374e-07,0.6050478946918207,0.12081454122933451
1385,5.9920166521907055e-09,2.3651353175263062e-09,3.6268813346643992e-09,5.570287657348466e-07,0.605285590008899,0.12081454413229471
1386,5.931505227895167e-09,2.3393985250770365e-09,3.592106702818131e-09,5.510972605069514e-07,0.6055978313775866,0.12081454700779092
1387,5.8713881552491316e-09,2.31342206883311e-09,3.557966086416022e-09,5.452258723517023e-07,0.6059837967338496,0.12081454985640946
1388,5.8116607989292135e-09,2.28722255850375e-09,3.524438240425464e-09,5.39414211552773e-07,0.6064425234650368,0.12081455267871603
1389,5.752319161373072e-09,2.2608172504867367e-09,3.491501910886335e-09,5.336618923914001e-07,0.606972911783448,0.12081455547525558
1390,5.693359860727758e-09,2.2342239839468006e-09,3.4591358767809575e-09,5.279685325306722e-07,0.607573728237651,0.12081455824655217
1391,5.63478010806379e-09,2.207461117225859e-09,3.4273189908379314e-09,5.223337524226085e-07,0.6082436093527737,0.12081456099310912
1392,5.576577683930692e-09,2.1805474647298805e-09,3.3960302192008116e-09,5.167571747386778e-07,0.6089810653919009,0.12081456371540897
1393,5.518750914328922e-09,2.1535022344321635e-09,3.365248679896759e-09,5.112384238243488e-07,0.6097844842316048,0.12081456641391354
1394,5.461298646172326e-09,2.126344966127802e-09,3.3349536800445244e-09,5.057771251781765e-07,0.6106521353454827,0.12081456908906414
1395,5.404220222314113e-09,2.0990954705686856e-09,3.3051247517454277e-09,5.003729049558624e-07,0.6115821738904188,0.1208145717412817
1396,5.3475154562081886e-09,2.071773769602918e-09,3.2757416866052706e-09,4.950253894996542e-07,0.6125726448910594,0.1208145743709669
1397,5.291184606276347e-09,2.044400037436824e-09,3.2467845688395236e-09,4.897342048933779e-07,0.6136214875187349,0.12081457697850052
1398,5.23522835005032e-09,2.0169945431318593e-09,3.2182338069184612e-09,4.844989765433275e-07,0.6147265394617464,0.12081457956424368
1399,5.179647758156081e-09,1.9895775944427795e-09,3.1900701637133017e-09,4.793193287851715e-07,0.6158855413845641,0.12081458212853811
1400,5.124444268206123e-09,1.9621694830973263e-09,3.1622747851087968e-09,4.7419488451696535e-07,0.6170961414740473,0.12081458467170651
1401,5.069619658663579e-09,1.9347904316115e-09,3.1348292270520785e-09,4.6912526485830176e-07,0.6183559000713008,0.12081458719405294
1402,5.015176022740143e-09,1.9074605417282382e-09,3.1077154810119048e-09,4.641100888355616e-07,0.619662294388212,0.12081458969586316
1403,4.961115742387788e-09,1.8801997445610076e-09,3.0809159978267803e-09,4.5914897309317385e-07,0.6210127233080706,0.12081459217740513
1404,4.907441462442148e-09,1.8530277525174562e-09,3.054413709924692e-09,4.5424153163073167e-07,0.6224045122699616,0.12081459463892942
1405,4.854156064973325e-09,1.825964013071908e-09,3.0281920519014172e-09,4.493873755657584e-07,0.6238349182368239,0.12081459708066968
1406,4.8012626438976864e-09,1.79902766444911e-09,3.0022349794485767e-09,4.445861129218607e-07,0.6253011347472025,0.12081459950284312
1407,4.748764479901903e-09,1.772237493275276e-09,2.9765269866266267e-09,4.398373484419588e-07,0.6268002970507635,0.12081460190565109
1408,4.696665015728254e-09,1.745611894246147e-09,2.9510531214821074e-09,4.351406834262305e-07,0.6283294873276211,0.12081460428927952
1409,4.644967831867829e-09,1.7191688318555112e-09,2.925799000012317e-09,4.3049571559436267e-07,0.6298857399914002,0.12081460665389959
1410,4.593676622705907e-09,1.6929258042213955e-09,2.900750818484511e-09,4.259020389716568e-07,0.6314660470757785,0.12081460899966817
1411,4.542795173161422e-09,1.6668998090410124e-09,2.8758953641204095e-09,4.2135924379849533e-07,0.6330673637039674,0.12081461132672851
1412,4.492327335859964e-09,1.6411073116994744e-09,2.851220024160489e-09,4.168669164626354e-07,0.6346866136402506,0.12081461363521072
1413,4.442277008877423e-09,1.6155642155513668e-09,2.826712793326056e-09,4.1242463945375796e-07,0.636320694922259,0.12081461592523247
1414,4.392648114088877e-09,1.5902858343884032e-09,2.802362279700474e-09,4.0803199133966906e-07,0.6379664855721637,0.12081461819689958
1415,4.343444576154986e-09,1.5652868671007212e-09,2.778157709054265e-09,4.03688546763514e-07,0.639620849384388,0.1208146204503066
1416,4.294670302175676e-09,1.540581374533779e-09,2.7540889276418966e-09,3.9939387646133846e-07,0.6412806417867928,0.12081462268553746
1417,4.246329162038533e-09,1.5161827585374228e-09,2.73014640350111e-09,3.951475472992999e-07,0.6429427157715796,0.12081462490266608
1418,4.198424969486945e-09,1.4921037431984264e-09,2.7063212262885185e-09,3.909491223298129e-07,0.6446039278913769,0.12081462710175703
1419,4.150961463930647e-09,1.468356358242726e-09,2.6826051056879203e-09,3.8679816086588233e-07,0.6462611443151525,0.12081462928286611
1420,4.103942293018994e-09,1.4449519245886545e-09,2.658990368430339e-09,3.8269421857286336e-07,0.6479112469377095,0.12081463144604106
1421,4.057370995995015e-09,1.4219010420277722e-09,2.6354699539672428e-09,3.786368475768683e-07,0.6495511395355972,0.12081463359132204
1422,4.011250987845968e-09,1.3992135790053273e-09,2.6120374088406405e-09,3.746255965890223e-07,0.6511777539613142,0.12081463571874242
1423,3.965585544263936e-09,1.3768986644680755e-09,2.58868687979586e-09,3.706600110447584e-07,0.6527880563666806,0.12081463782832931
1424,3.920377787427773e-09,1.3549646817430184e-09,2.565413105684755e-09,3.6673963325733063e-07,0.6543790534452462,0.12081463992010415
1425,3.875630672615595e-09,1.333419264406724e-09,2.542211408208871e-09,3.62864002584715e-07,0.655947798682576,0.12081464199408339
1426,3.831346975654846e-09,1.3122692941011406e-09,2.5190776815537053e-09,3.5903265560906015e-07,0.6574913986022239,0.12081464405027899
1427,3.787529281214979e-09,1.291520900248337e-09,2.4960083809666418e-09,3.552451263278452e-07,0.6590070189941771,0.1208146460886991
1428,3.744179971945745e-09,1.271179461613294e-09,2.473000510332451e-09,3.515009463558994e-07,0.6604918911115542,0.12081464810934854
1429,3.7013012184621307e-09,1.2512496096608062e-09,2.4500516088013245e-09,3.477996451374373e-07,0.6619433178203493,0.12081465011222944
1430,3.65889497017511e-09,1.231735233649699e-09,2.4271597365254107e-09,3.441407501672622e-07,0.6633586796860829,0.12081465209734174
1431,3.6169629469655123e-09,1.2126394874049335e-09,2.404323459560579e-09,3.405237872202967e-07,0.6647354409803148,0.12081465406468375
1432,3.5755066316965357e-09,1.193964797705747e-09,2.381541833990789e-09,3.3694828058860014e-07,0.6660711555891522,0.12081465601425265
1433,3.5345272635587146e-09,1.17571287422579e-09,2.3588143893329247e-09,3.3341375332504146e-07,0.6673634728051209,0.120814657946045
1434,3.494025832239478e-09,1.1578847209592432e-09,2.3361411112802352e-09,3.2991972749280196e-07,0.6686101429830865,0.12081465986005721
1435,3.4540030729078547e-09,1.140480649065117e-09,2.313522423842738e-09,3.2646572441989407e-07,0.6698090230403387,0.12081466175628605
1436,3.4144594620033242e-09,1.1235002910604095e-09,2.2909591709429147e-09,3.2305126495789077e-07,0.6709580817804667,0.12081466363472905
1437,3.375395213816357e-09,1.1069426162914422e-09,2.2684525975249147e-09,3.196758697440744e-07,0.6720554050202943,0.12081466549538501
1438,3.3368102778467874e-09,1.0908059476115723e-09,2.2460043302352154e-09,3.163390594662276e-07,0.6730992004989091,0.1208146673382543
1439,3.2987043369248002e-09,1.075087979192546e-09,2.2236163577322543e-09,3.1304035512930283e-07,0.6740878025477145,0.12081466916333937
1440,3.2610768060780647e-09,1.0597857953960389e-09,2.201291010682026e-09,3.0977927832322474e-07,0.6750196765004776,0.12081467097064502
1441,3.2239268321273338e-09,1.0448958906313953e-09,2.1790309414959385e-09,3.065553514910974e-07,0.6758934228225296,0.12081467276017885
1442,3.187253293991693e-09,1.0304141901252428e-09,2.15683910386645e-09,3.0336809819710576e-07,0.6767077809386277,0.12081467453195155
1443,3.1510548036835706e-09,1.0163360715285043e-09,2.1347187321550662e-09,3.002170433934221e-07,0.6774616327394841,0.12081467628597715
1444,3.1153297079726142e-09,1.0026563872863645e-09,2.1126733206862495e-09,2.971017136854495e-07,0.6781540057476386,0.12081467802227344
1445,3.080076090696646e-09,9.893694876969574e-10,2.0907066029996885e-09,2.940216375947529e-07,0.6787840759241816,0.12081467974086216
1446,3.045291775696981e-09,9.764692445849113e-10,2.0688225311120697e-09,2.9097634581905593e-07,0.6793511700988241,0.12081468144176923
1447,3.0109743303546504e-09,9.639490755164352e-10,2.0470252548382152e-09,2.8796537148870126e-07,0.6798547680069742,0.12081468312502505
