t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
245,2.8047717386871838e-05,8.1618620481231740e-06,8.7790189574444011e-06,6.2667718437478118e-06,3.2399009431009547e-06,1.1677280302436047e-06,3.1424884509613257e-07,1.1818671911576369e-07
246,2.7254218591884628e-05,7.9304781765717999e-06,8.5301431061454112e-06,6.0891629045095151e-06,3.1482317281457558e-06,1.1349969906167624e-06,3.0587263019595465e-07,1.1533305569943022e-07
247,2.6483169775258573e-05,7.7056537289760577e-06,8.2883227283268888e-06,5.9165881178235289e-06,3.0591566673797290e-06,1.1031835161966709e-06,2.9771882385977885e-07,1.1254619269591996e-07
248,2.5733935700498663e-05,7.4872027671274645e-06,8.0533577997448924e-06,5.7489047645412389e-06,2.9726023161957722e-06,1.0722618714519920e-06,2.8978154459197474e-07,1.0982463684532963e-07
249,2.5005899110452999e-05,7.2749446226599631e-06,7.8250539672587104e-06,5.5859741737014879e-06,2.8884973115077209e-06,1.0422070436741215e-06,2.8205506582969198e-07,1.0716692582130835e-07
250,2.4298460218104670e-05,7.0687037477545394e-06,7.6032223880191851e-06,5.4276616075652487e-06,2.8067723126096912e-06,1.0129947226047042e-06,2.7453381187138993e-07,1.0457162767991026e-07
251,2.3611036211807609e-05,6.8683095700691430e-06,7.3876795732186251e-06,5.2738361499246694e-06,2.7273599437256713e-06,9.8460128064218380e-07,2.6721235391262848e-07,1.0203734031468803e-07
252,2.2943060774555449e-05,6.6735963517746471e-06,7.1782472362728750e-06,5.1243705975925643e-06,2.6501947382003900e-06,9.5700375361060346e-07,2.6008540618624635e-07,9.9562690918123844e-08
253,2.2293983616883718e-05,6.4844030525808662e-06,6.9747521453096999e-06,4.9791413549812125e-06,2.5752130842839377e-06,9.3017982207438344e-07,2.5314782220413642e-07,9.7146335449484584e-08
254,2.1663270023017603e-05,6.3005731966399902e-06,6.7770259798412214e-06,4.8380283316819391e-06,2.5023531724640766e-06,9.0410779318329555e-07,2.4639459109790568e-07,9.4786958109176479e-08
255,2.1050400409888334e-05,6.1219547432178457e-06,6.5849051915016715e-06,4.7009148429595727e-06,2.4315549443014783e-06,8.7876658303231724e-07,2.3982083405578331e-07,9.2483270819665692e-08
256,2.0454869898652261e-05,5.9483999610266077e-06,6.3982308687350515e-06,4.5676875130783135e-06,2.3627600427245310e-06,8.5413569952152392e-07,2.3342180085321253e-07,9.0234012713021088e-08
257,1.9876187898357017e-05,5.7797653061154458e-06,6.2168486053206006e-06,4.4382361813780096e-06,2.2959117637415849e-06,8.3019522570161332e-07,2.2719286647463502e-07,8.8037949625127187e-08
258,1.9313877701409459e-05,5.6159113032186081e-06,6.0406083726271573e-06,4.3124538110221745e-06,2.2309550095297849e-06,8.0692580359108316e-07,2.2112952782404373e-07,8.5893873596606932e-08
259,1.8767476090509889e-05,5.4567024304631834e-06,5.8693643954905640e-06,4.1902364003413543e-06,2.1678362428608398e-06,7.8430861845151152e-07,2.1522740052194855e-07,8.3800602380485436e-08
260,1.8236532956726687e-05,5.3020070073416075e-06,5.7029750316113240e-06,4.0714828966976567e-06,2.1065034428252372e-06,7.6232538350777916e-07,2.0948221578646219e-07,8.1756978956619339e-08
261,1.7720610928394848e-05,5.1516970858566032e-06,5.5413026543726101e-06,3.9560951127984194e-06,2.0469060618175567e-06,7.4095832510047155e-07,2.0388981739627857e-07,7.9761871052908317e-08
262,1.7219285010530851e-05,5.0056483447488627e-06,5.3842135389815492e-06,3.8439776453890592e-06,1.9889949837466295e-06,7.2019016825807444e-07,1.9844615873337552e-07,7.7814170673299494e-08
263,1.6732142234465201e-05,4.8637399867203004e-06,5.2315777518395201e-06,3.7350377962571602e-06,1.9327224834353585e-06,7.0000412267694068e-07,1.9314729990333316e-07,7.5912793632588693e-08
264,1.6258781317402438e-05,4.7258546385681608e-06,5.0832690430498010e-06,3.6291854954818418e-06,1.8780421871760364e-06,6.8038386909736296e-07,1.8798940493121705e-07,7.4056679098016627e-08
265,1.5798812331626705e-05,4.5918782541476778e-06,4.9391647419735839e-06,3.5263332268643205e-06,1.8249090344080131e-06,6.6131354606442833e-07,1.8296873903103085e-07,7.2244789137652805e-08
266,1.5351856383079067e-05,4.4617000200832308e-06,4.7991456557478611e-06,3.4263959554774405e-06,1.7732792404855213e-06,6.4277773706266385e-07,1.7808166594679693e-07,7.0476108275554187e-08
267,1.4917545299040464e-05,4.3352122641503086e-06,4.6630959706811304e-06,3.3292910572737497e-06,1.7231102605044130e-06,6.2476145801380525e-07,1.7332464536337630e-07,6.8749643053681248e-08
268,1.4495521324661926e-05,4.2123103662526708e-06,4.5309031564453082e-06,3.2349382506933970e-06,1.6743607541574786e-06,6.0725014512733254e-07,1.6869423038519009e-07,6.7064421600549195e-08
269,1.4085436828090928e-05,4.0928926719213148e-06,4.4024578729844906e-06,3.1432595302148787e-06,1.6269905515888842e-06,5.9022964309371757e-07,1.6418706508105479e-07,6.5419493206587392e-08
270,1.3686954013949957e-05,3.9768604082638765e-06,4.2776538800635157e-06,3.0541791017932292e-06,1.5809606202191463e-06,5.7368619361062299e-07,1.5979988209339018e-07,6.3813927906176736e-08
271,1.3299744644930332e-05,3.8641176022951267e-06,4.1563879493814240e-06,2.9676233201318928e-06,1.5362330325128704e-06,5.5760642423257817e-07,1.5552950031010761e-07,6.2246816066330219e-08
272,1.2923489771271028e-05,3.7545710015811821e-06,4.0385597791770643e-06,2.8835206277360411e-06,1.4927709346623022e-06,5.4197733753492980e-07,1.5137282259752968e-07,6.0717267981978652e-08
273,1.2557879467898897e-05,3.6481299971319514e-06,3.9240719112561569e-06,2.8018014956965843e-06,1.4505385161605118e-06,5.2678630058313204e-07,1.4732683359273868e-07,5.9224413477820296e-08
274,1.2202612579012871e-05,3.5447065484781655e-06,3.8128296503711194e-06,2.7223983661556061e-06,1.4095009802387963e-06,5.1202103469870583e-07,1.4338859755379105e-07,5.7767401516689624e-08
275,1.1857396469901194e-05,3.4442151108711818e-06,3.7047409858869208e-06,2.6452455964053522e-06,1.3696245151436232e-06,4.9766960551343938e-07,1.3955525626628022e-07,5.6345399814398208e-08
276,1.1521946785786387e-05,3.3465725645454514e-06,3.5997165156681281e-06,2.5702794045742541e-06,1.3308762662291357e-06,4.8372041330365311e-07,1.3582402700476785e-07,5.4957594460997262e-08
277,1.1195987217498854e-05,3.2516981459852675e-06,3.4976693721241351e-06,2.4974378168548506e-06,1.2932243088419622e-06,4.7016218359658442e-07,1.3219220054764424e-07,5.3603189548409613e-08
278,1.0879249273785395e-05,3.1595133811390423e-06,3.3985151503513656e-06,2.4266606162297029e-06,1.2566376219757127e-06,4.5698395804117736e-07,1.2865713924401694e-07,5.2281406804376144e-08
279,1.0571472060064611e-05,3.0699420205259884e-06,3.3021718383129812e-06,2.3578892926527079e-06,1.2210860626732225e-06,4.4417508553578684e-07,1.2521627513126313e-07,5.0991485232659644e-08
280,1.0272402063446383e-05,2.9829099761816026e-06,3.2085597489982861e-06,2.2910669946443937e-06,1.1865403411552168e-06,4.3172521360551777e-07,1.2186710810191771e-07,4.9732680759447448e-08
281,9.9817929438379335e-06,2.8983452603899068e-06,3.1176014545057066e-06,2.2261384822609859e-06,1.1529719966547000e-06,4.1962428002213716e-07,1.1860720411860524e-07,4.8504265885891825e-08
282,9.6994053309639153e-06,2.8161779261518302e-06,3.0292217219947733e-06,2.1630500813981819e-06,1.1203533739369602e-06,4.0786250465968845e-07,1.1543419347575606e-07,4.7305529346726074e-08
283,9.4250066271329418e-06,2.7363400093405819e-06,2.9433474514541042e-06,2.1017496393916772e-06,1.0886576004856565e-06,3.9643038157914635e-07,1.1234576910688238e-07,4.6135775774892450e-08
284,9.1583708155877045e-06,2.6587654724962338e-06,2.8599076152338922e-06,2.0421864818775792e-06,1.0578585643360285e-06,3.8531867133563311e-07,1.0933968493622056e-07,4.4994325372116629e-08
285,8.8992782742804723e-06,2.5833901502130891e-06,2.7788331992928445e-06,1.9843113708768931e-06,1.0279308925367978e-06,3.7451839350190629e-07,1.0641375427357899e-07,4.3880513585362587e-08
286,8.6475155949202304e-06,2.5101516960747280e-06,2.7000571461109706e-06,1.9280764640692894e-06,9.9884993022287442e-07,3.6402081940200772e-07,1.0356584825125988e-07,4.2793690789100267e-08
287,8.4028754071420990e-06,2.4389895310928908e-06,2.6235142992209564e-06,1.8734352752223570e-06,9.7059172028148377e-07,3.5381746504913780e-07,1.0079389430195492e-07,4.1733221973317594e-08
288,8.1651562076539173e-06,2.3698447936076076e-06,2.5491413493122399e-06,1.8203426357434992e-06,9.4313298359483579e-07,3.4390008428198790e-07,9.8095874676541891e-08,4.0698486437207750e-08
289,7.9341621942190157e-06,2.3026602906071796e-06,2.4768767818631879e-06,1.7687546573225837e-06,9.1645109984293478e-07,3.3426066209393060e-07,9.5469825000738925e-08,3.9688877488461483e-08
290,7.7097031043381062e-06,2.2373804504277995e-06,2.4066608262580276e-06,1.7186286956343544e-06,8.9052408885060659e-07,3.2489140814962447e-07,9.2913832869599870e-08,3.8703802148093821e-08
291,7.4915940584972700e-06,2.1739512767937191e-06,2.3384354063464443e-06,1.6699233150704959e-06,8.6533059246326774e-07,3.1578475048374799e-07,9.0426036478860935e-08,3.7742680860734089e-08
292,7.2796554078526518e-06,2.1123203041599978e-06,2.2721440924049293e-06,1.6225982544721116e-06,8.4084985693640717e-07,3.0693332937672464e-07,8.8004623292175130e-08,3.6804947210307273e-08
293,7.0737125862262165e-06,2.0524365543209250e-06,2.2077320544601266e-06,1.5766143938341948e-06,8.1706171582418679e-07,2.9832999140245152e-07,8.5647828743295855e-08,3.5890047641035022e-08
294,6.8735959662904464e-06,1.9942504942482619e-06,2.1451460169355598e-06,1.5319337219544921e-06,7.9394657335297207e-07,2.8996778364318086e-07,8.3353934972295904e-08,3.4997441183683572e-08
295,6.6791407198234026e-06,1.9377139951244606e-06,2.0843342145842151e-06,1.4885193049999410e-06,7.7148538826602127e-07,2.8183994806684653e-07,8.1121269594931959e-08,3.4126599186986282e-08
296,6.4901866819188008e-06,1.8827802925370031e-06,2.0252463496705092e-06,1.4463352559646247e-06,7.4965965812594976e-07,2.7393991606225744e-07,7.8948204504288277e-08,3.3277005054167948e-08
297,6.3065782190391666e-06,1.8294039478009639e-06,1.9678335503662333e-06,1.4053467049939355e-06,7.2845140406196787e-07,2.6626130312771252e-07,7.6833154703855064e-08,3.2448153984498136e-08
298,6.1281641008032132e-06,1.7775408103778315e-06,1.9120483303260313e-06,1.3655197705503495e-06,7.0784315594926323e-07,2.5879790370871684e-07,7.4774577171220544e-08,3.1639552719800671e-08
299,5.9547973754017075e-06,1.7271479813595211e-06,1.8578445494089741e-06,1.3268215313969273e-06,6.8781793800826149e-07,2.5154368618060010e-07,7.2770969751575885e-08,3.0850719295846694e-08
300,5.7863352485390797e-06,1.6781837779874056e-06,1.8051773755137381e-06,1.2892199993753212e-06,6.6835925481184130e-07,2.4449278797196098e-07,7.0820870080253739e-08,3.0081182798558425e-08
301,5.6226389658009713e-06,1.6306076991770299e-06,1.7540032474958024e-06,1.2526840929557441e-06,6.4945107768892977e-07,2.3763951082497203e-07,6.8922854533541700e-08,2.9330483124951369e-08
302,5.4635736983506858e-06,1.5843803920200131e-06,1.7042798391359922e-06,1.2171836115369828e-06,6.3107783151322756e-07,2.3097831618869578e-07,6.7075537207031117e-08,2.8598170748742563e-08
303,5.3090084318603188e-06,1.5394636192354547e-06,1.6559660241305514e-06,1.1826892104751736e-06,6.1322438186613369e-07,2.2450382074166958e-07,6.5277568920781848e-08,2.7883806490552919e-08
304,5.1588158585849849e-06,1.4958202275439257e-06,1.6090218420737891e-06,1.1491723768206556e-06,5.9587602256325757e-07,2.1821079204012338e-07,6.3527636250601554e-08,2.7186961292631984e-08
305,5.0128722724911589e-06,1.4534141169379150e-06,1.5634084654051456e-06,1.1166054057428113e-06,5.7901846353419873e-07,2.1209414428829763e-07,6.1824460584757281e-08,2.6507215998033705e-08
306,4.8710574673526620e-06,1.4122102108233173e-06,1.5190881672933459e-06,1.0849613776233664e-06,5.6263781904557809e-07,2.0614893422742769e-07,6.0166797205453920e-08,2.5844161134172359e-08
307,4.7332546377302861e-06,1.3721744270072816e-06,1.4760242904310542e-06,1.0542141357991884e-06,5.4672059625758225e-07,2.0037035714005900e-07,5.8553434394432520e-08,2.5197396700687996e-08
308,4.5993502827534428e-06,1.3332736495084349e-06,1.4341812167142347e-06,1.0243382649361478e-06,5.3125368410456454e-07,1.9475374296645129e-07,5.6983192562057417e-08,2.4566531961551382e-08
309,4.4692341126244890e-06,1.2954757011661787e-06,1.3935243377811160e-06,9.9530907001614476e-07,5.1622434249051183e-07,1.8929455252992093e-07,5.5454923399278409e-08,2.3951185241338881e-08
310,4.3427989577686888e-06,1.2587493170264031e-06,1.3540200263863956e-06,9.6710255591989988e-07,5.0162019179045143e-07,1.8398837386806077e-07,5.3967509051869362e-08,2.3350983725608153e-08
311,4.2199406805548923e-06,1.2230641184816253e-06,1.3156356085870042e-06,9.3969540758861002e-07,4.8742920264912278e-07,1.7883091866686223e-07,5.2519861316361249e-08,2.2765563265306207e-08
312,4.1005580895142067e-06,1.1883905881441655e-06,1.2783393367164142e-06,9.1306497074804759e-07,4.7363968606848671e-07,1.7381801879484848e-07,5.1110920857101781e-08,2.2194568185141837e-08
313,3.9845528559859139e-06,1.1547000454315857e-06,1.2421003631251409e-06,8.8718923317914669e-07,4.6024028377588606e-07,1.6894562293440992e-07,4.9739656443889433e-08,2.1637651095855128e-08
314,3.8718294331219629e-06,1.1219646228442039e-06,1.2068887146657088e-06,8.6204680651957755e-07,4.4721995886490106e-07,1.6420979330761108e-07,4.8405064209643549e-08,2.1094472710317222e-08
315,3.7622949771832656e-06,1.0901572429150731e-06,1.1726752679009792e-06,8.3761690858124392e-07,4.3456798670117277e-07,1.5960670249381614e-07,4.7106166927586467e-08,2.0564701663394417e-08
316,3.6558592710629347e-06,1.0592515958133592e-06,1.1394317250153260e-06,8.1387934616907348e-07,4.2227394608568257e-07,1.5513263033655459e-07,4.5842013307427328e-08,2.0048014335510968e-08
317,3.5524346499734351e-06,1.0292221175826046e-06,1.1071305904087385e-06,7.9081449838688006e-07,4.1032771066819480e-07,1.5078396093712106e-07,4.4611677310050219e-08,1.9544094679846001e-08
318,3.4519359292364172e-06,1.0000439689958799e-06,1.0757451479544817e-06,7.6840330041648550e-07,3.9871944060377254e-07,1.4655717973247465e-07,4.3414257480222643e-08,1.9052634053100361e-08
319,3.3542803341156982e-06,9.7169301501033964e-07,1.0452494389015096e-06,7.4662722775667715e-07,3.8743957444547826e-07,1.4244887065507033e-07,4.2248876296852864e-08,1.8573331049770064e-08
320,3.2593874316355897e-06,9.4414580480419311e-07,1.0156182404033409e-06,7.2546828090896144e-07,3.7647882126657048e-07,1.3845571337232336e-07,4.1114679540336573e-08,1.8105891339863713e-08
321,3.1671790643283805e-06,9.1737955237958060e-07,9.8682704465564826e-07,7.0490897049744133e-07,3.6582815300569123e-07,1.3457448060347113e-07,4.0010835676545852e-08,1.7650027510001930e-08
322,3.0775792858563716e-06,8.9137211771531956e-07,9.5885203862529192e-07,6.8493230281050801e-07,3.5547879702872943e-07,1.3080203551165984e-07,3.8936535257024836e-08,1.7205458907837579e-08
323,2.9905142984554208e-06,8.6610198845392863e-07,9.3167008435403745e-07,6.6552176575238262e-07,3.4542222890122248e-07,1.2713532916914569e-07,3.7890990334967512e-08,1.6771911489736385e-08
324,2.9059123921484502e-06,8.4154826210779019e-07,9.0525869982066019e-07,6.4666131519288851e-07,3.3565016536533021e-07,1.2357139809355789e-07,3.6873433896564838e-08,1.6349117671658220e-08
325,2.8237038856788200e-06,8.1769062876973496e-07,8.7959604034560717e-07,6.2833536170415927e-07,3.2615455751558933e-07,1.2010736185323025e-07,3.5883119307318475e-08,1.5936816183180100e-08
326,2.7438210691149085e-06,7.9450935431375130e-07,8.5466088052283375e-07,6.1052875767331246e-07,3.1692758416781612e-07,1.1674042073966293e-07,3.4919319772929319e-08,1.5534751924602732e-08
327,2.6661981480786051e-06,7.7198526407192495e-07,8.3043259666387012e-07,5.9322678478042752e-07,3.0796164541568899e-07,1.1346785350523111e-07,3.3981327814379033e-08,1.5142675827083211e-08
328,2.5907711895517495e-06,7.5009972697411212e-07,8.0689114973959384e-07,5.7641514183146932e-07,2.9924935636969391e-07,1.1028701516430999e-07,3.3068454756832972e-08,1.4760344715737159e-08
329,2.5174780692158837e-06,7.2883464013722791e-07,7.8401706880559811e-07,5.6007993293609421e-07,2.9078354107326951e-07,1.0719533485603743e-07,3.2180030232002163e-08,1.4387521175654540e-08
330,2.4462584202819198e-06,7.0817241389140714e-07,7.6179143489744867e-07,5.4420765602055997e-07,2.8255722659113355e-07,1.0419031376698453e-07,3.1315401693611979e-08,1.4023973420773950e-08
331,2.3770535837675562e-06,6.8809595723065064e-07,7.4019586538250246e-07,5.2878519166623746e-07,2.7456363726491527e-07,1.0126952311205453e-07,3.0473933945633922e-08,1.3669475165561176e-08
332,2.3098065601814857e-06,6.6858866367592890e-07,7.1921249875534814e-07,5.1379979226449339e-07,2.6679618913135504e-07,9.8430602171976106e-08,2.9655008682945985e-08,1.3323805499438382e-08
333,2.2444619625745938e-06,6.4963439753904736e-07,6.9882397986429033e-07,4.9923907147897361e-07,2.5924848449847069e-07,9.5671256385804475e-08,2.8858024044096013e-08,1.2986748763911227e-08
334,2.1809659709194386e-06,6.3121748057591472e-07,6.7901344555665644e-07,4.8509099400657336e-07,2.5191430667521489e-07,9.2989255496886876e-08,2.8082394175850617e-08,1.2658094432341913e-08
335,2.1192662877804663e-06,6.1332267901817756e-07,6.5976451073105331e-07,4.7134386562862384e-07,2.4478761485028072e-07,9.0382431750793497e-08,2.7327548809220801e-08,1.2337636992316980e-08
336,2.0593120952384074e-06,5.9593519097249192e-07,6.4106125478503706e-07,4.5798632354406969e-07,2.3786253911582962e-07,8.7848678143756478e-08,2.6592932846663234e-08,1.2025175830559334e-08
337,2.0010540130333804e-06,5.7904063417701390e-07,6.2288820844698310e-07,4.4500732697664199e-07,2.3113337563204216e-07,8.5385946720200547e-08,2.5878005960164230e-08,1.1720515120334940e-08
338,1.9444440578922260e-06,5.6262503410498252e-07,6.0523034098126754e-07,4.3239614804825852e-07,2.2459458192850240e-07,8.2992246917988936e-08,2.5182242199920900e-08,1.1423463711305239e-08
339,1.8894356040065419e-06,5.4667481240555281e-07,5.8807304775617563e-07,4.2014236291110537e-07,2.1824077233854263e-07,8.0665643960046298e-08,2.4505129613341588e-08,1.1133835021777134e-08
340,1.8359833446288817e-06,5.3117677567232321e-07,5.7140213816425109e-07,4.0823584313106465e-07,2.1206671356278593e-07,7.8404257291058703e-08,2.3846169874094748e-08,1.0851446933303217e-08
341,1.7840432547554725e-06,5.1611810453026607e-07,5.5520382388509860e-07,3.9666674731536527e-07,2.0606732035822745e-07,7.6206259057986460e-08,2.3204877920942705e-08,1.0576121687585605e-08
342,1.7335725548646978e-06,5.0148634303203224e-07,5.3946470748092907e-07,3.8542551297753193e-07,2.0023765134930162e-07,7.4069872633161734e-08,2.2580781606103496e-08,1.0307685785637509e-08
343,1.6845296756814908e-06,4.8726938835486593e-07,5.2417177131541260e-07,3.7450284863290496e-07,1.9457290495748258e-07,7.1993371178776730e-08,2.1973421352890671e-08,1.0045969889157429e-08
344,1.6368742239386012e-06,4.7345548078960318e-07,5.0931236678667688e-07,3.6388972611819754e-07,1.8906841544606180e-07,6.9975076251602389e-08,2.1382349822387545e-08,9.7908087240716126e-09
345,1.5905669491065270e-06,4.6003319401347499e-07,4.9487420386554267e-07,3.5357737312873632e-07,1.8371964907684363e-07,6.8013356446809479e-08,2.0807131588918716e-08,9.5420409862011188e-09
346,1.5455697110647161e-06,4.4699142563867194e-07,4.8084534093034282e-07,3.4355726596721646e-07,1.7852220037559040e-07,6.6106626079796066e-08,2.0247342824087863e-08,9.2995092490105584e-09
347,1.5018454486873917e-06,4.3431938802884951e-07,4.6721417488991813e-07,3.3382112249797591e-07,1.7347178850313919e-07,6.4253343904955906e-08,1.9702570989156767e-08,9.0630598733964015e-09
348,1.4593581493181338e-06,4.2200659937598194e-07,4.5396943158661895e-07,3.2436089530096117e-07,1.6856425372919964e-07,6.2452011870352369e-08,1.9172414535546650e-08,8.8325429194732679e-09
349,1.4180728191080662e-06,4.1004287503018125e-07,4.4110015647137525e-07,3.1516876501972655e-07,1.6379555400592620e-07,6.0701173907290899e-08,1.8656482613248300e-08,8.6078120603175550e-09
350,1.3779554541932135e-06,3.9841831907531227e-07,4.2859570554312102e-07,3.0623713389796472e-07,1.5916176163844144e-07,5.8999414753812701e-08,1.8154394786933288e-08,8.3887244976282545e-09
351,1.3389730126872945e-06,3.8712331614343481e-07,4.1644573654508046e-07,2.9755861949922591e-07,1.5465906004956587e-07,5.7345358811157810e-08,1.7665780759563872e-08,8.1751408792656780e-09
352,1.3010933874668642e-06,3.7614852346130270e-07,4.0464020041063150e-07,2.8912604860463266e-07,1.5028374063608906e-07,5.5737669032274268e-08,1.7190280103304585e-08,7.9669252186293503e-09
353,1.2642853797264048e-06,3.6548486312234107e-07,3.9316933295167384e-07,2.8093245128354461e-07,1.4603219971399017e-07,5.4175045841474649e-08,1.6727541997543501e-08,7.7639448158371420e-09
354,1.2285186732815697e-06,3.5512351457771015e-07,3.8202364678262395e-07,2.7297105513227219e-07,1.4190093555009173e-07,5.2656226084367199e-08,1.6277224973836336e-08,7.5660701806682967e-09
355,1.1937638095994160e-06,3.4505590734024479e-07,3.7119392347335925e-07,2.6523527967607416e-07,1.3788654547769975e-07,5.1179982007213041e-08,1.5838996667591376e-08,7.3731749572337032e-09
356,1.1599921635350605e-06,3.3527371389523413e-07,3.6067120592462047e-07,2.5771873092981216e-07,1.3398572309385384e-07,4.9745120264884519e-08,1.5412533576317926e-08,7.1851358503374547e-09
357,1.1271759197547677e-06,3.2576884281217941e-07,3.5044679095956283e-07,2.5041519611276484e-07,1.3019525553587741e-07,4.8350480956623295e-08,1.4997520824265716e-08,7.0018325534943269e-09
358,1.0952880498260554e-06,3.1653343205183005e-07,3.4051222212533386e-07,2.4331863851323211e-07,1.2651202083498463e-07,4.6994936688819042e-08,1.4593651933287122e-08,6.8231476785685031e-09
359,1.0643022899559365e-06,3.0755984246296411e-07,3.3085928269871735e-07,2.3642319249868327e-07,1.2293298534476248e-07,4.5677391664051253e-08,1.4200628599758511e-08,6.6489666869994875e-09
360,1.0341931193589733e-06,2.9884065146353309e-07,3.2147998889006360e-07,2.2972315866732516e-07,1.1945520124241008e-07,4.4396780795658394e-08,1.3818160477401292e-08,6.4791778225817603e-09
361,1.0049357392373124e-06,2.9036864690094467e-07,3.1236658323988050e-07,2.2321299913708008e-07,1.1607580410067561e-07,4.3152068847118858e-08,1.3445964965847392e-08,6.3136720457653837e-09
362,9.7650605235539493e-07,2.8213682108640495e-07,3.0351152820262704e-07,2.1688733296808051e-07,1.1279201052849081e-07,4.1942249595548266e-08,1.3083767004798028e-08,6.1523429694453540e-09
363,9.4888064319251345e-07,2.7413836499838555e-07,2.9490749991239940e-07,2.1074093171489547e-07,1.0960111587835883e-07,4.0766345018637541e-08,1.2731298873628467e-08,5.9950867962080904e-09
364,9.2203675865686892e-07,2.6636666265042192e-07,2.8654738212535486e-07,2.0476871510481138e-07,1.0650049201860662e-07,3.9623404504374583e-08,1.2388299996295458e-08,5.8418022570040742e-09
365,8.9595228934524101e-07,2.5881528561858232e-07,2.7842426033386208e-07,1.9896574683859519e-07,1.0348758516866629e-07,3.8512504082911141e-08,1.2054516751407684e-08,5.6923905512162113e-09
366,8.7060575133283575e-07,2.5147798772408350e-07,2.7053141604751042e-07,1.9332723051026796e-07,1.0055991379560208e-07,3.7432745679954358e-08,1.1729702287323293e-08,5.5467552880940831e-09
367,8.4597626847831074e-07,2.4434869986665206e-07,2.6286232123624634e-07,1.8784850564251579e-07,9.7715066570149867e-08,3.6383256391079729e-08,1.1413616342142055e-08,5.4048024295248092e-09
368,8.2204355522940273e-07,2.3742152500435993e-07,2.5541063293104247e-07,1.8252504383446081e-07,9.4950700380585163e-08,3.5363187776379183e-08,1.1106025068463266e-08,5.2664402341118295e-09
369,7.9878789991499625e-07,2.3069073327578087e-07,2.4817018797763269e-07,1.7735244501860731e-07,9.2264538402783520e-08,3.4371715174874482e-08,1.0806700862783812e-08,5.1315792025334341e-09
370,7.7619014850986727e-07,2.2415075726043259e-07,2.4113499793897267e-07,1.7232643382386918e-07,8.9654368224883212e-08,3.3408037038141992e-08,1.0515422199414107e-08,5.0001320241534406e-09
371,7.5423168885873469e-07,2.1779618737358546e-07,2.3429924414221224e-07,1.6744285604167172e-07,8.7118040025004968e-08,3.2471374282610538e-08,1.0231973468792881e-08,4.8720135248569378e-09
372,7.3289443534662053e-07,2.1162176739162729e-07,2.2765727286607993e-07,1.6269767519220663e-07,8.4653464800528178e-08,3.1560969660009079e-08,9.9561448200848483e-09,4.7471406160845597e-09
373,7.1216081400289408e-07,2.0562239010428394e-07,2.2120359066470150e-07,1.5808696918800150e-07,8.2258612647463929e-08,3.0676087145455556e-08,9.6877320079483564e-09,4.6254322450392619e-09
374,6.9201374802673162e-07,1.9979309309009912e-07,2.1493285982398267e-07,1.5360692709204581e-07,7.9931511088508184e-08,2.9816011342692584e-08,9.4265362433630825e-09,4.5068093460400679e-09
375,6.7243664372206653e-07,1.9412905461167853e-07,2.0883989394679942e-07,1.4925384596779336e-07,7.7670243448397194e-08,2.8980046905989587e-08,9.1723640484106953e-09,4.3911947929978180e-09
376,6.5341337683044941e-07,1.8862558962730408e-07,2.0291965366334361e-07,1.4502412781843786e-07,7.5472947275226981e-08,2.8167517978244210e-08,8.9250271149042570e-09,4.2785133529883630e-09
377,6.3492827925055323e-07,1.8327814591561792e-07,1.9716724246307570e-07,1.4091427661293002e-07,7.3337812806436376e-08,2.7377767644829173e-08,8.6843421667648393e-09,4.1686916408991994e-09
378,6.1696612613339533e-07,1.7808230031017229e-07,1.9157790264483770e-07,1.3692089539627968e-07,7.1263081478189814e-08,2.6610157402743399e-08,8.4501308260464748e-09,4.0616580751260036e-09
379,5.9951212334263666e-07,1.7303375504072862e-07,1.8614701138177579e-07,1.3304068348175250e-07,6.9247044476932104e-08,2.5864066644638455e-08,8.2222194825132228e-09,3.9573428342959806e-09
380,5.8255189526963698e-07,1.6812833417828162e-07,1.8087007689781883e-07,1.2927043372264132e-07,6.7288041331921722e-08,2.5138892157303531e-08,8.0004391666745970e-09,3.8556778149954227e-09
381,5.6607147299322642e-07,1.6336198018086603e-07,1.7574273475254923e-07,1.2560702986135632e-07,6.5384458547583473e-08,2.4434047634203883e-08,7.7846254261880746e-09,3.7565965904793213e-09
382,5.5005728277444072e-07,1.5873075053728998e-07,1.7076074423139410e-07,1.2204744395364284e-07,6.3534728274553791e-08,2.3748963201678837e-08,7.5746182055398195e-09,3.6600343703413428e-09
383,5.3449613487674748e-07,1.5423081450601837e-07,1.6591998483815071e-07,1.1858873386579793e-07,6.1737327018323811e-08,2.3083084958416651e-08,7.3702617289170785e-09,3.5659279611228761e-09
384,5.1937521270254864e-07,1.4985844994650861e-07,1.6121645288694472e-07,1.1522804084281604e-07,5.9990774384416624e-08,2.2435874527834271e-08,7.1714043861879689e-09,3.4742157278403586e-09
385,5.0468206223701798e-07,1.4561004024037808e-07,1.5664625819080322e-07,1.1196258714545440e-07,5.8293631859065081e-08,2.1806808623000213e-08,6.9778986219066109e-09,3.3848375564104447e-09
386,4.9040458179057523e-07,1.4148207129985640e-07,1.5220562084410285e-07,1.0878967375426448e-07,5.6644501624385465e-08,2.1195378623749292e-08,6.7896008272637010e-09,3.2977348169530553e-09
