t,f_total,k_0,k_1,k_2,k_3,k_4,k_5,k_6
253,1.0524949306397754e-05,3.4385516232871648e-07,1.0460352286897530e-06,1.7318647257094025e-06,2.2020904009668474e-06,2.2957760435580081e-06,1.9256946167656644e-06,9.7963312837936150e-07
254,1.0185863167722162e-05,3.3326990283179369e-07,1.0130166314902080e-06,1.6765057445718665e-06,2.1311448496548604e-06,2.2213750499289999e-06,1.8629719073658632e-06,9.4757908187857092e-07
255,9.8577014911120168e-06,3.2300903014620631e-07,9.8103878021046278e-07,1.6229155228088812e-06,2.0624849770999797e-06,2.1493858214596037e-06,1.8022929847143927e-06,9.1657437467248894e-07
256,9.5401123191801019e-06,3.1306265535851492e-07,9.5006892230481512e-07,1.5710375741040682e-06,1.9960371447542880e-06,2.0797301589793248e-06,1.7435912258405974e-06,8.8658463783849578e-07
257,9.2327550336790000e-06,3.0342118917339111e-07,9.2007533417232587e-07,1.5208172151497870e-06,1.9317300865098797e-06,2.0123323995204845e-06,1.6868021804463897e-06,8.5757662870674214e-07
258,8.9352999901838426e-06,2.9407533290150940e-07,8.9102728889353518e-07,1.4722015081273097e-06,1.8694948322650935e-06,1.9471193340400829e-06,1.6318635000218591e-06,8.2951819393445319e-07
259,8.6474281645446893e-06,2.8501606971614648e-07,8.6289502497667672e-07,1.4251392050209373e-06,1.8092646339532402e-06,1.8840201278116400e-06,1.5787148692745266e-06,8.0237823379152080e-07
260,8.3688308107292293e-06,2.7623465617056304e-07,8.3564971608187931e-07,1.3795806937076249e-06,1.7509748939544909e-06,1.8229662434003453e-06,1.5272979397966989e-06,7.7612666761762734e-07
261,8.0992091296889265e-06,2.6772261396847113e-07,8.0926344169282485e-07,1.3354779457655400e-06,1.6945630958141423e-06,1.7638913661376632e-06,1.4775562658978337e-06,7.5073440041245097e-07
262,7.8382739488933927e-06,2.5947172198011583e-07,7.8370915870627924e-07,1.2927844659467766e-06,1.6399687371929630e-06,1.7067313320142643e-06,1.4294352425312262e-06,7.2617329052176755e-07
263,7.5857454121893441e-06,2.5147400849671780e-07,7.5896067391084102e-07,1.2514552432611989e-06,1.5871332649776950e-06,1.6514240579127840e-06,1.3828820452466279e-06,7.0241611838347920e-07
264,7.3413526796514705e-06,2.4372174371623342e-07,7.3499261732713721e-07,1.2114467036200705e-06,1.5360000124821325e-06,1.5979094741044612e-06,1.3378455721026471e-06,6.7943655629878870e-07
265,7.1048336371033288e-06,2.3620743245359633e-07,7.1178041638256498e-07,1.1727166639897635e-06,1.4865141386714090e-06,1.5461294589361766e-06,1.2942763874749437e-06,6.5720913919487427e-07
266,6.8759346149966936e-06,2.2892380706880156e-07,6.8930027089451553e-07,1.1352242880074221e-06,1.4386225693443226e-06,1.4960277756367899e-06,1.2521266676983142e-06,6.3570923634652833e-07
267,6.6544101163478968e-06,2.2186382060639027e-07,6.6752912883682891e-07,1.0989300430119953e-06,1.3922739402106094e-06,1.4475500111739947e-06,1.2113501484827893e-06,6.1491302402528854e-07
268,6.4400225534393121e-06,2.1502064014007706e-07,6.4644466286501057e-07,1.0637956584455254e-06,1.3474185418021176e-06,1.4006435170951302e-06,1.1719020740458254e-06,5.9479745904562554e-07
269,6.2325419930036560e-06,2.0838764031644925e-07,6.2602524757651139e-07,1.0297840855810253e-06,1.3040082661587999e-06,1.3552573522875608e-06,1.1337391479045567e-06,5.7534025317875215e-07
270,6.0317459096177528e-06,2.0195839709184156e-07,6.0624993748310217e-07,9.9685945853466524e-07,1.2619965552323406e-06,1.3113422275963148e-06,1.0968194852739087e-06,5.5651984840557916e-07
271,5.8374189470413179e-06,1.9572668165666367e-07,5.8709844567309540e-07,9.6498705652133494e-07,1.2213383509520831e-06,1.2688504522387122e-06,1.0611025670181439e-06,5.3831539298128580e-07
272,5.6493526872447769e-06,1.8968645454162516e-07,5.6855112314185948e-07,9.3413326731395081e-07,1.1819900468997021e-06,1.2277358819576446e-06,1.0265491951051234e-06,5.2070671828487059e-07
273,5.4673454268783795e-06,1.8383185990046553e-07,5.5058893876974042e-07,9.0426555186814635e-07,1.1439094415407882e-06,1.1879538688570892e-06,9.9312144951422359e-07,5.0367431642792671e-07
274,5.2912019609429270e-06,1.7815721996395359e-07,5.3319345992715731e-07,8.7535241007519384e-07,1.1070556929631918e-06,1.1494612128652544e-06,9.6078264655044809e-07,4.8719931859772779e-07
275,5.1207333734300206e-06,1.7265702966007598e-07,5.1634683368727320e-07,8.4736334760720240e-07,1.0713892750735743e-06,1.1122161147725306e-06,9.2949729851883192e-07,4.7126347411053245e-07
276,4.9557568347073546e-06,1.6732595139548130e-07,5.0003176862724549e-07,8.2026884381977020e-07,1.0368719352051922e-06,1.0761781307931388e-06,8.9923107471472329e-07,4.5584913015180373e-07
277,4.7960954054317105e-06,1.6215880999339281e-07,4.8423151719966169e-07,7.9404032067838930e-07,1.0034666530914479e-06,1.0413081286010257e-06,8.6995076368699004e-07,4.4093921218080345e-07
278,4.6415778467793618e-06,1.5715058778334214e-07,4.6892985865633192e-07,7.6865011267596683e-07,9.7113760116120353e-07,1.0075682447921574e-06,8.4162423673259356e-07,4.2651720497776693e-07
279,4.4920384367903533e-06,1.5229641983821320e-07,4.5411108250717124e-07,7.4407143770986829e-07,9.3985010611327599e-07,9.7492184372692104e-07,8.1422041258233166e-07,4.1256713431257186e-07
280,4.3473167926296832e-06,1.4759158935421783e-07,4.3975997249744092e-07,7.2027836888789657e-07,9.0957061172889880e-07,9.4333347770784789e-07,7.8770922323886794e-07,3.9907354921451368e-07
281,4.2072576985747678e-06,1.4303152316955392e-07,4.2586179108713800e-07,6.9724580723359645e-07,8.8026664288227023e-07,9.1276884844931534e-07,7.6206158092943014e-07,3.8602150482346385e-07
282,4.0717109395446865e-06,1.3861178741762030e-07,4.1240226441683325e-07,6.7494945526220850e-07,8.5190677071058604e-07,8.8319476979730623e-07,7.3724934613679251e-07,3.7339654580333940e-07
283,3.9405311399926839e-06,1.3432808331078612e-07,3.9936756774474130e-07,6.5336579139952454e-07,8.2446057890620248e-07,8.5457913165865276e-07,7.1324529667334269e-07,3.6118469029943385e-07
284,3.8135776079891308e-06,1.3017624305082785e-07,3.8674431134028633e-07,6.3247204521676611e-07,7.9789863109477613e-07,8.2689086510051960e-07,6.9002309776418613e-07,3.4937241442176918e-07
285,3.6907141843277182e-06,1.2615222586226326e-07,3.7451952681988313e-07,6.1224617345547368e-07,7.7219243926439465e-07,8.0009990858214251e-07,6.6755727310634995e-07,3.3794663723721132e-07
286,3.5718090964930509e-06,1.2225211414492209e-07,3.6268065391110167e-07,5.9266683681722028e-07,7.4731443321183783e-07,7.7417717528208636e-07,6.4582317687222405e-07,3.2689470625365869e-07
287,3.4567348173330248e-06,1.1847210974220026e-07,3.5121552763181290e-07,5.7371337749376276e-07,7.2323793097319921e-07,7.4909452148546622e-07,6.2479696662642125e-07,3.1620438338016237e-07
288,3.3453679282844081e-06,1.1480853032155093e-07,3.4011236587133252e-07,5.5536579741402571e-07,6.9993711020715631e-07,7.2482471599673681e-07,6.0445557712624062e-07,3.0586383134736523e-07
289,3.2375889870049286e-06,1.1125780586386530e-07,3.2935975736098511e-07,5.3760473718506185e-07,6.7738698050019483e-07,7.0134141054477002e-07,5.8477669497689268e-07,2.9586160057315896e-07
290,3.1332823992699116e-06,1.0781647525849614e-07,3.1894665002190338e-07,5.2041145570486246e-07,6.5556335656408633e-07,6.7861911114801830e-07,5.6573873411358971e-07,2.8618661645895570e-07
291,3.0323362949960696e-06,1.0448118300077261e-07,3.0886233967825633e-07,5.0376781042559579e-07,6.3444283229687336e-07,6.5663315040861289e-07,5.4732081208351040e-07,2.7682816710244847e-07
292,2.9346424082594745e-06,1.0124867598894736e-07,2.9909645912447228e-07,4.8765623824653399e-07,6.1400275567953971e-07,6.3535966070524797e-07,5.2950272710153449e-07,2.6777589141319909e-07
293,2.8400959611790431e-06,9.8115800417607908e-08,2.8963896753537491e-07,4.7205973701659084e-07,5.9422120448144570e-07,6.1477554825569071e-07,5.1226493585449278e-07,2.5901976761784013e-07
294,2.7485955515409812e-06,9.5079498764671838e-08,2.8048014020850030e-07,4.5696184762703225e-07,5.7507696274846846e-07,5.9485846802069558e-07,4.9558853202950160e-07,2.5055010214211141e-07
295,2.6600430440436804e-06,9.2136806869169899e-08,2.7161055862819684e-07,4.4234663667553838e-07,5.5654949804863311e-07,5.7558679942202074e-07,4.7945522554275068e-07,2.4235751885737078e-07
296,2.5743434650464124e-06,8.9284851097104807e-08,2.6302110084143411e-07,4.2819867968340085e-07,5.3861893945083096e-07,5.5693962284813077e-07,4.6384732244588538e-07,2.3443294867962511e-07
297,2.4914049007089441e-06,8.6520845592752814e-08,2.5470293213556198e-07,4.1450304484821397e-07,5.2126605621300337e-07,5.3889669692202651e-07,4.4874770548786703e-07,2.2676761950951830e-07
298,2.4111383984128289e-06,8.3842089612853241e-08,2.4664749600856580e-07,4.0124527731498513e-07,5.0447223715693729e-07,5.2143843650647264e-07,4.3413981531092050e-07,2.1935304650209426e-07
299,2.3334578713586405e-06,8.1245964941207487e-08,2.3884650542265994e-07,3.8841138394913108e-07,4.8821947070755081e-07,5.0454589142269541e-07,4.2000763225987691e-07,2.1218102265551902e-07
300,2.2582800062368352e-06,7.8729933381281253e-08,2.3129193433234564e-07,3.7598781859535489e-07,4.7249032557525949e-07,4.8820072585940251e-07,4.0633565878489117e-07,2.0524360970830006e-07
301,2.1855241738732122e-06,7.6291534324475872e-08,2.2397600947833920e-07,3.6396146780690827e-07,4.5726793206070673e-07,4.7238519844972289e-07,3.9310890241817238e-07,1.9853312933488664e-07
302,2.1151123427531465e-06,7.3928382391803634e-08,2.1689120243904290e-07,3.5231963703023794e-07,4.4253596396180582e-07,4.5708214299439821e-07,3.8031285930599350e-07,1.9204215462986442e-07
303,2.0469689953318420e-06,7.1638165146768812e-08,2.1003022193149266e-07,3.4105003723049315e-07,4.2827862106369004e-07,4.4227494981025611e-07,3.6793349827786119e-07,1.8576350187128012e-07
304,1.9810210470408431e-06,6.9418640877321600e-08,2.0338600635396725e-07,3.3014077194383188e-07,4.1448061219278987e-07,4.2794754768367498e-07,3.5595724543531546e-07,1.7969022255394203e-07
305,1.9171977679039494e-06,6.7267636444815402e-08,1.9695171656268989e-07,3.1958032474291721e-07,4.0112713881686369e-07,4.1408438640941654e-07,3.4437096924340326e-07,1.7381559568384312e-07
306,1.8554307066784546e-06,6.5183045197959223e-08,1.9072072887528732e-07,3.0935754710242122e-07,3.8820387917339208e-07,4.0067041989582727e-07,3.3316196610842428e-07,1.6813312032514334e-07
307,1.7956536174403593e-06,6.3162824949816615e-08,1.8468662829390343e-07,2.9946164665178179e-07,3.7569697290931304e-07,3.8769108981803740e-07,3.2231794642607833e-07,1.6263650839142877e-07
308,1.7378023885348093e-06,6.1204996015960413e-08,1.7884320194108346e-07,2.8988217580285817e-07,3.6359300621562551e-07,3.7513230980137640e-07,3.1182702108466798e-07,1.5731967767323735e-07
309,1.6818149738155677e-06,5.9307639311948885e-08,1.7318443270176360e-07,2.8060902074052884e-07,3.5187899744091539e-07,3.6298045011780114e-07,3.0167768840850595e-07,1.5217674509410388e-07
310,1.6276313260997689e-06,5.7468894508342968e-08,1.6770449306490514e-07,2.7163239076465454e-07,3.4054238316837709e-07,3.5122232287869525e-07,2.9185882152716412e-07,1.4720202018762983e-07
311,1.5751933327665857e-06,5.5686958241537911e-08,1.6239773915851875e-07,2.6294280797219839e-07,3.2957100474139645e-07,3.3984516770793236e-07,2.8235965615667009e-07,1.4238999878833186e-07
312,1.5244447534307355e-06,5.3960082378733241e-08,1.5725870497201568e-07,2.5453109726865349e-07,3.1895309522324309e-07,3.2883663787962376e-07,2.7316977877920831e-07,1.3773535692925791e-07
313,1.4753311596239841e-06,5.2286572335415352e-08,1.5228209676001624e-07,2.4638837669827317e-07,3.0867726677688831e-07,3.1818478690547478e-07,2.6427911520832490e-07,1.3323294493959151e-07
314,1.4277998764199529e-06,5.0664785443775124e-08,1.4746278762192605e-07,2.3850604808293400e-07,2.9873249845141111e-07,3.0787805555716166e-07,2.5567791952705751e-07,1.2887778173568737e-07
315,1.3817999259396184e-06,4.9093129370530122e-08,1.4279581225177150e-07,2.3087578795978714e-07,2.8910812436189445e-07,2.9790525930961760e-07,2.4735676338682229e-07,1.2466504929919502e-07
316,1.3372819726769177e-06,4.7570060582666422e-08,1.3827636185295569e-07,2.2348953880816511e-07,2.7979382225013432e-07,2.8825557619157075e-07,2.3930652565528834e-07,1.2059008733613705e-07
317,1.2941982705858204e-06,4.6094082859659213e-08,1.3389977921276511e-07,2.1633950055651767e-07,2.7077960241389167e-07,2.7891853503012472e-07,2.3151838240185324e-07,1.1664838811100870e-07
318,1.2525026118721105e-06,4.4663745850774553e-08,1.2966155393161740e-07,2.0941812236044282e-07,2.6205579699281600e-07,2.6988400407659507e-07,2.2398379720970474e-07,1.1283559145016006e-07
319,1.2121502774349687e-06,4.3277643676096154e-08,1.2555731780219878e-07,2.0271809464316456e-07,2.5361304959954713e-07,2.6114218000123591e-07,2.1669451180381470e-07,1.0914747990891149e-07
320,1.1730979889051908e-06,4.1934413569961336e-08,1.2158284033379015e-07,1.9623234139008416e-07,2.4544230528487651e-07,2.5268357724488841e-07,2.0964253698455664e-07,1.0557997409703353e-07
321,1.1353038622286114e-06,4.0632734565530003e-08,1.1773402441722923e-07,1.8995401268929958e-07,2.3753480082620349e-07,2.4449901771597184e-07,2.0282014385697759e-07,1.0212912815739966e-07
322,1.0987273627449474e-06,3.9371326219248047e-08,1.1400690212609746e-07,1.8387647751024543e-07,2.2988205532887315e-07,2.3657962082161541e-07,1.9621985534607773e-07,9.8791125392790093e-08
323,1.0633292617138808e-06,3.8148947374003936e-08,1.1039763064985941e-07,1.7799331671285616e-07,2.2247586113031336e-07,2.2891679382209021e-07,1.8983443798876803e-07,9.5562274035989788e-08
324,1.0290715942417596e-06,3.6964394959813001e-08,1.0690248835481540e-07,1.7229831627989789e-07,2.1530827499721700e-07,2.2150222249805390e-07,1.8365689399347951e-07,9.2439003158482917e-08
325,9.9591761856378558e-07,3.5816502830898620e-08,1.0351787096885802e-07,1.6678546076534808e-07,2.0837160960632759e-07,2.1432786212046051e-07,1.7768045355869265e-07,8.9417858713200142e-08
326,9.6383177663802699e-07,3.4704140638073449e-08,1.0024028788614889e-07,1.6144892695192985e-07,2.0165842529969185e-07,2.0738592871331779e-07,1.7189856744194075e-07,8.6495499706924438e-08
327,9.3277965600898510e-07,3.3626212735356617e-08,9.7066358587952878e-08,1.5628307771112763e-07,1.9516152210553588e-07,2.0066889059979100e-07,1.6630489977111617e-07,8.3668694498104879e-08
328,9.0272795289981773e-07,3.2581657119794454e-08,9.3992809175985794e-08,1.5128245605922296e-07,1.8887393201620805e-07,1.9416946022246354e-07,1.6089332109017559e-07,8.0934317215967316e-08
329,8.7364443649363379e-07,3.1569444403483442e-08,9.1016469014744666e-08,1.4644177940309618e-07,1.8278891151490604e-07,1.8788058622885980e-07,1.5565790163159765e-07,7.8289344296946019e-08
330,8.4549791436555067e-07,3.0588576816823789e-08,8.8134267479401275e-08,1.4175593396973852e-07,1.7689993434317312e-07,1.8179544581362681e-07,1.5059290480819675e-07,7.5730851134590459e-08
331,8.1825819902843897e-07,2.9638087242061259e-08,8.5343230805945641e-08,1.3721996941361270e-07,1.7120068450140662e-07,1.7590743730904782e-07,1.4569278091713758e-07,7.3256008839227268e-08
332,7.9189607555647496e-07,2.8717038276203095e-08,8.2640479040370961e-08,1.3282909359618647e-07,1.6568504947487151e-07,1.7021017301583439e-07,1.4095216104922821e-07,7.0862081103780441e-08
333,7.6638327025177955e-07,2.7824521322421092e-08,8.0023223083791136e-08,1.2857866753214542e-07,1.6034711367795425e-07,1.6469747226640155e-07,1.3636585119679678e-07,6.8546421172269351e-08
334,7.4169242032053109e-07,2.6959655709081691e-08,7.7488761830479958e-08,1.2446420049696567e-07,1.5518115210962498e-07,1.5936335471308576e-07,1.3192882655367322e-07,6.6306468907619747e-08
335,7.1779704452603807e-07,2.6121587835568457e-08,7.5034479395915190e-08,1.2048134529069775e-07,1.5018162421330465e-07,1.5420203383400908e-07,1.2763622600101100e-07,6.4139747955531951e-08
336,6.9467151478729065e-07,2.5309490344087563e-08,7.2657842432001835e-08,1.1662589365297546e-07,1.4534316793455051e-07,1.4920791064953021e-07,1.2348334677288671e-07,6.2043863001258323e-08
337,6.7229102869253135e-07,2.4522561316670980e-08,7.0356397526738101e-08,1.1289377182442504e-07,1.4066059397018770e-07,1.4437556764245118e-07,1.1946563929581372e-07,6.0016497116244607e-08
338,6.5063158289836798e-07,2.3760023496615728e-08,6.8127768685672474e-08,1.0928103624980143e-07,1.3612888020271831e-07,1.3969976287537189e-07,1.1557870219649837e-07,5.8055409191689804e-08
339,6.2966994738589574e-07,2.3021123533620418e-08,6.5969654892584159e-08,1.0578386941832902e-07,1.3174316631403962e-07,1.3517542429879653e-07,1.1181827747234999e-07,5.6158431456176027e-08
340,6.0938364054621935e-07,2.2305131251902257e-08,6.3879827746899102e-08,1.0239857583686777e-07,1.2749874857269360e-07,1.3079764424380616e-07,1.0818024581943758e-07,5.4323467074612852e-08
341,5.8975090506865398e-07,2.1611338940599578e-08,6.1856129175431931e-08,9.9121578131665776e-08,1.2339107478905772e-07,1.2656167409331016e-07,1.0466062211275751e-07,5.2548487825831324e-08
342,5.7075068460574602e-07,2.0939060665785428e-08,5.9896469216119798e-08,9.5949413274594155e-08,1.1941573943306647e-07,1.2246291912608509e-07,1.0125555103384511e-07,5.0831531856249990e-08
343,5.5236260119008358e-07,2.0287631603438290e-08,5.7998823871487042e-08,9.2878728929891179e-08,1.1556847890922665e-07,1.1849693352799632e-07,9.7961302840924248e-08,4.9170701507119894e-08
344,5.3456693337867915e-07,1.9656407392735490e-08,5.6161233029650607e-08,8.9906279917569461e-08,1.1184516698385945e-07,1.1465941556498028e-07,9.4774269276946655e-08,4.7564161212937224e-08
345,5.1734459510148206e-07,1.9044763509053980e-08,5.4381798450744724e-08,8.7028924789762582e-08,1.0824181035966451e-07,1.1094620291254091e-07,9.1690959611023860e-08,4.6010135468691440e-08
346,5.0067711519133630e-07,1.8452094656081673e-08,5.2658681816710031e-08,8.4243622516406039e-08,1.0475454439286031e-07,1.0735326813668388e-07,8.8707996808901458e-08,4.4506906863692940e-08
347,4.8454661757342986e-07,1.7877814176460415e-08,5.0990102842456436e-08,8.1547429276763188e-08,1.0137962894830646e-07,1.0387671432137716e-07,8.5822113828267513e-08,4.3052814179798620e-08
348,4.6893580209298588e-07,1.7321353480399114e-08,4.9374337446471808e-08,7.8937495353417241e-08,9.8113444388163419e-08,1.0051277083778562e-07,8.3030150034823786e-08,4.1646250551924943e-08
349,4.5382792596063798e-07,1.6782161491712436e-08,4.7809715979008596e-08,7.6411062125458823e-08,9.4952487689786901e-08,9.7257789250681636e-08,8.0329047735182143e-08,4.0285661688807420e-08
350,4.3920678579558370e-07,1.6259704110756857e-08,4.6294621506039572e-08,7.3965459157702538e-08,9.1893368688693584e-08,9.4108239357582984e-08,7.7715848822775734e-08,3.8969544152032426e-08
351,4.2505670024726249e-07,1.5753463693751745e-08,4.4827488147230173e-08,7.1598101382867494e-08,8.8932806442568313e-08,9.1060705356312998e-08,7.5187691533100040e-08,3.7696443691431739e-08
352,4.1136249317691637e-07,1.5262938547988567e-08,4.3406799466230014e-08,6.9306486373753845e-08,8.6067625712413753e-08,8.8111882136818595e-08,7.2741807304718533e-08,3.6464953634993103e-08
353,3.9810947738099650e-07,1.4787642442446355e-08,4.2031086911639534e-08,6.7088191702542722e-08,8.3294753557067850e-08,8.5258571693216067e-08,7.0375517742583597e-08,3.5273713331500432e-08
354,3.8528343883895913e-07,1.4327104133345935e-08,4.0698928307059147e-08,6.4940872384438276e-08,8.0611216037437184e-08,8.2497679652165542e-08,6.8086231680337137e-08,3.4121406644175904e-08
355,3.7287062146855534e-07,1.3880866904189628e-08,3.9408946388678262e-08,6.2862258402959361e-08,7.8014135026911044e-08,7.9826211913801577e-08,6.5871442338362541e-08,3.3006760493652901e-08
356,3.6085771237226603e-07,1.3448488119846754e-08,3.8159807388909858e-08,6.0850152314274133e-08,7.5500725124535698e-08,7.7241271401569837e-08,6.3728724574466353e-08,3.1928543448663410e-08
357,3.4923182755905744e-07,1.3029538794258500e-08,3.6950219664623400e-08,5.8902426928054445e-08,7.3068290667637996e-08,7.4740054917437601e-08,6.1655732224168898e-08,3.0885564362876587e-08
358,3.3798049812614392e-07,1.2623603171348616e-08,3.5778932368574089e-08,5.7017023062406831e-08,7.0714222840694446e-08,7.2319850099061377e-08,5.9650195527682151e-08,2.9876671056376377e-08
359,3.2709165688593815e-07,1.2230278318738816e-08,3.4644734162670406e-08,5.5191947370515361e-08,6.8435996877344726e-08,6.9978032475604728e-08,5.7709918640748395e-08,2.8900749040315722e-08
360,3.1655362542384621e-07,1.1849173733879928e-08,3.3546451971764726e-08,5.3425270236706789e-08,6.6231169352549218e-08,6.7712062619007804e-08,5.5832777226605076e-08,2.7956720283332667e-08
361,3.0635510157302532e-07,1.1479910962221506e-08,3.2482949776692910e-08,5.1715123739721569e-08,6.4097375561985838e-08,6.5519483387612320e-08,5.4016716126430893e-08,2.7043542018360296e-08
362,2.9648514729267291e-07,1.1122123227054073e-08,3.1453127445328652e-08,5.0059699681045055e-08,6.2032326985875942e-08,6.3397917259147970e-08,5.2259747105714200e-08,2.6160205588507047e-08
363,2.8693317693684493e-07,1.0775455070669145e-08,3.0455919600457490e-08,4.8457247676221637e-08,6.0033808834519079e-08,6.1345063750181838e-08,5.0559946674068317e-08,2.5305735330727396e-08
364,2.7768894590122149e-07,1.0439562006492925e-08,2.9490294523312356e-08,4.6906073307140946e-08,5.8099677672904080e-08,5.9358696919227085e-08,4.8915453976099123e-08,2.4479187496044990e-08
365,2.6874253963564482e-07,1.0114110181859986e-08,2.8555253091649373e-08,4.5404536333349234e-08,5.6227859121848929e-08,5.7436662950798353e-08,4.7324468751008234e-08,2.3679649205130682e-08
366,2.6008436301064306e-07,9.7987760511032699e-09,2.7649827751277567e-08,4.3951048960501318e-08,5.4416345633203936e-08,5.5576877817788565e-08,4.5785249358691076e-08,2.2906237438077297e-08
367,2.5170513002653774e-07,9.4932460586465761e-09,2.6773081519990254e-08,4.2544074164128738e-08,5.2663194336731875e-08,5.3777325019627772e-08,4.4296110870161589e-08,2.2158098057250921e-08
368,2.4359585385409607e-07,9.1972163317951592e-09,2.5924107022879014e-08,4.1182124066957615e-08,5.0966524956356124e-08,5.2036053393766371e-08,4.2855423220206664e-08,2.1434404862135116e-08
369,2.3574783719604722e-07,8.9103923829292795e-09,2.5102025558043087e-08,3.9863758368066449e-08,4.9324517793541620e-08,5.0351174998105358e-08,4.1461609420241343e-08,2.0734358675120140e-08
370,2.2815266295912564e-07,8.6324888208144560e-09,2.4305986191738006e-08,3.8587582822228574e-08,4.7735411775646108e-08,4.8720863062072767e-08,4.0113143829402359e-08,2.0057186457223411e-08
371,2.2080218522663571e-07,8.3632290707508559e-09,2.3535164882037363e-08,3.7352247767836570e-08,4.6197502567148361e-08,4.7143350004120656e-08,3.8808550481981072e-08,1.9402140452760861e-08
372,2.1368852052185746e-07,8.1023451032926234e-09,2.2788763630110705e-08,3.6156446701857482e-08,4.4709140741727507e-08,4.5616925513488687e-08,3.7546401469359614e-08,1.8768497362020825e-08
373,2.0680403935292177e-07,7.8495771712761284e-09,2.2066009658248547e-08,3.4998914900316885e-08,4.3268730013233389e-08,4.4139934694150656e-08,3.6325315374672928e-08,1.8155557541023205e-08
374,2.0014135803008764e-07,7.6046735549039653e-09,2.1366154613793085e-08,3.3878428082857873e-08,4.1874725523650152e-08,4.2710776268927487e-08,3.5143955758478276e-08,1.7562644227476811e-08
375,1.9369333074664537e-07,7.3673903146392723e-09,2.0688473798159330e-08,3.2793801119967594e-08,4.0525632186217305e-08,4.1327900841815958e-08,3.4001029693769172e-08,1.6989102792076729e-08
376,1.8745304191495159e-07,7.1374910516723068e-09,2.0032265420157183e-08,3.1743886781508556e-08,3.9220003081930963e-08,3.9989809216645483e-08,3.2895286348725373e-08,1.6434300014311717e-08
377,1.8141379874937780e-07,6.9147466757284509e-09,1.9396849872849694e-08,3.0727574525235819e-08,3.7956437907705629e-08,3.8695050770236579e-08,3.1825515615642708e-08,1.5897623381978924e-08
378,1.7556912408821631e-07,6.6989351799938223e-09,1.8781569033206736e-08,2.9743789324022909e-08,3.6733581474532148e-08,3.7442221878293869e-08,3.0790546784537449e-08,1.5378480413629390e-08
379,1.6991274944684562e-07,6.4898414229414172e-09,1.8185785583836755e-08,2.8791490530560382e-08,3.5550122254020975e-08,3.6229964392323780e-08,2.9789247259968966e-08,1.4876298003193332e-08
380,1.6443860829470424e-07,6.2872569168473475e-09,1.7608882356101529e-08,2.7869670778330156e-08,3.4404790971772077e-08,3.5056964165922494e-08,2.8820521319671885e-08,1.4390521786058782e-08
381,1.5914082954886337e-07,6.0909796227930452e-09,1.7050261693941044e-08,2.6977354917697122e-08,3.3296359246062669e-08,3.3921949628833546e-08,2.7883308913634957e-08,1.3920615525900980e-08
382,1.5401373127721853e-07,5.9008137519555430e-09,1.6509344837756391e-08,2.6113598985996467e-08,3.2223638270392896e-08,3.2823690407226108e-08,2.6976584502308197e-08,1.3466060521582921e-08
383,1.4905181460454877e-07,5.7165695729939420e-09,1.5985571327719417e-08,2.5277489210530822e-08,3.1185477538476441e-08,3.1760995988695513e-08,2.6099355932662934e-08,1.3026355033469714e-08
384,1.4424975781490597e-07,5.5380632253459704e-09,1.5478398425897343e-08,2.4468141043426280e-08,3.0180763610308512e-08,3.0732714430535865e-08,2.5250663350870991e-08,1.2601013728521006e-08
385,1.3960241064400972e-07,5.3651165382542110e-09,1.4987300556600203e-08,2.3684698227329634e-08,2.9208418917987918e-08,2.9737731109881926e-08,2.4429578150409363e-08,1.2189567143546478e-08
386,1.3510478875552646e-07,5.1975568553470293e-09,1.4511768764377136e-08,2.2926331890961716e-08,2.8267400610012386e-08,2.8774967514362789e-08,2.3635201954435783e-08,1.1791561166029621e-08
387,1.3075206839530796e-07,5.0352168646045757e-09,1.4051310189105979e-08,2.2192239673573356e-08,2.7356699432807656e-08,2.7843380071953717e-08,2.2866665631318158e-08,1.1406556531944508e-08
388,1.2653958121785654e-07,4.8779344335453565e-09,1.3605447557637813e-08,2.1481644877380621e-08,2.6475338648290760e-08,2.6941959018755636e-08,2.2123128342237313e-08,1.1034128340009020e-08
389,1.2246280927946764e-07,4.7255524494738644e-09,1.3173718691475162e-08,2.0793795647085730e-08,2.5622372986306547e-08,2.6069727303472301e-08,2.1403776619817662e-08,1.0673865581836381e-08
390,1.1851738019268046e-07,4.5779186646346335e-09,1.2755676029978942e-08,2.0127964175618420e-08,2.4796887630813944e-08,2.5225739527395605e-08,2.0707823476774589e-08,1.0325370687464322e-08
391,1.1469906243683898e-07,4.4348855461227617e-09,1.2350886168615027e-08,1.9483445935260226e-08,2.3997997238734638e-08,2.4409080918747762e-08,2.0034507543600191e-08,9.9882590857583815e-09
392,1.1100376081973491e-07,4.2963101304054930e-09,1.1958929411766813e-08,1.8859558933340869e-08,2.3224844990411876e-08,2.3618866340266527e-08,1.9383092234341050e-08,9.6621587792022807e-09
393,1.0742751208546404e-07,4.1620538823138819e-09,1.1579399339654937e-08,1.8255642991721775e-08,2.2476601670660933e-08,2.2854239328955778e-08,1.8752864939552469e-08,9.3467099326042613e-09
394,1.0396648066378622e-07,4.0319825583678595e-09,1.1211902388919821e-08,1.7671059049306941e-08,2.1752464779425796e-08,2.2114371166958579e-08,1.8143136245543485e-08,9.0415644752637487e-09
