N,beta,site,p_full,p_peak1,p_peak2,p_peak3,p_other,p_yes,p_no
161,0.2,113,0.0009787193529222442,5.4964205185227376e-12,6.563679640973579e-05,0.0008809872449187278,3.2095306097360116e-05,0.00015100920878846613,0.0008277101441337766
161,0.2,114,0.0009346257412827815,1.0213147549982862e-11,7.491283715389944e-05,0.0008274207703464565,3.2292123569278116e-05,0.00016019172834047215,0.0007744340129423086
161,0.2,115,0.0008922644243252996,1.9119417930332556e-11,8.611487501449395e-05,0.0007735099466702223,3.263958352116558e-05,0.0001715640689258186,0.0007207003553994793
161,0.2,116,0.0008522764166739821,3.534769460527085e-11,9.943193497947002e-05,0.0007197300057336174,3.3114440613200183e-05,0.00018508910354630165,0.0006671873131276841
161,0.2,117,0.0008154378003942174,6.421344931629961e-11,0.00011512457660518122,0.000666602943603258,3.37102159723288e-05,0.00020092110654153944,0.0006145166938526774
161,0.2,118,0.0007824968582852675,1.1447776476686315e-10,0.00013345925302574448,0.0006146142298808881,3.4423260900870284e-05,0.00021925106226729086,0.000563245796017978
161,0.2,119,0.000754123391349609,2.0022196200931115e-10,0.00015468356088269136,0.0005641900660174778,3.524956422747767e-05,0.00024026072706635656,0.0005138626642832514
161,0.2,120,0.0007308841337700831,3.435321343487913e-10,0.00017900976086201068,0.0005156900499115337,3.61839794644043e-05,0.0002640991580165131,0.00046678497575357146
161,0.2,121,0.0007132268681655396,5.782079852752441e-10,0.00020660083856093107,0.0004694053812717241,3.722007012489917e-05,0.00029086415883751486,0.0004223627093280245
161,0.2,122,0.0007014699933787299,9.546939784254235e-10,0.00023755887281589502,0.00042556003187805213,3.8350133990804235e-05,0.00032058526335363113,0.0003808847300250989
161,0.2,123,0.0006957976343131978,1.5463619733457647e-09,0.00027191683054207986,0.00038431396960769454,3.956528780145014e-05,0.0003532082110625244,0.00034258942325067433
161,0.2,124,0.0006962612679120156,2.4571313790042844e-09,0.0003096353066824912,0.0003457679267220655,4.085557737607984e-05,0.00038858173705886016,0.00030767953085315656
161,0.2,125,0.0007027890506383448,3.830176116082377e-09,0.00035060581916412513,0.00030996929953718005,4.221010176092346e-05,0.0004264476961603668,0.00027634135447797745
161,0.2,126,0.0007152039766423422,5.8571278106625725e-09,0.0003946621798305182,0.00027691879261115663,4.361714707285673e-05,0.000466435498363612,0.000248768478278728
161,0.2,127,0.0007332517623748146,8.78675109442429e-09,0.0004416012085101932,0.00024657743905547773,4.5064328058049185e-05,0.0005080616695735974,0.0002251900928012168
161,0.2,128,0.000756638959059985,1.2931578021992887e-08,0.0004912136332669875,0.0002188736576477906,4.6538736567184944e-05,0.0005507351171821266,0.0002059038418778567
161,0.2,129,0.0007850812463700512,1.867052006997936e-08,0.0005433254266355602,0.0001937100516796126,4.802709753480841e-05,0.000593768413971935,0.00019131283239811256
161,0.2,130,0.0008183611799768867,2.6445144566526938e-08,0.0005978490861096524,0.00017096971323977294,4.951593548289468e-05,0.0006363951631045375,0.00018196601687235032
161,0.2,131,0.0008563938968564613,3.6747260984183227e-08,0.0006548435243139163,0.00015052186642822946,5.099175885333131e-05,0.0006777933288401224,0.00017860056801633628
161,0.2,132,0.0008992984880101662,5.009588586010518e-08,0.000714580357308456,0.00013222675849236466,5.244127632348544e-05,0.0007171143666979118,0.00018218412131225368
161,0.2,133,0.0009474719784007646,6.700271045080187e-08,0.0007776135246210905,0.00011593978240239735,5.3851668666825885e-05,0.0007535180762705553,0.00019395390213020904
161,0.2,134,0.0010016620779185958,8.792700038749618e-08,0.0008448483213441646,0.00010151487997281802,5.521094960122559e-05,0.0007862132290204537,0.00021544884889814189
161,0.2,135,0.001063033885930595,1.1322342732334803e-07,0.0009176048872623561,8.880732184449605e-05,5.6508453396419606e-05,0.0008145038867039598,0.00024852999922663426
161,0.2,136,0.0011332241386571359,1.430895306934184e-07,0.0009976695955505443,7.767597883672418e-05,5.773547473917411e-05,0.0008378403781637252,0.0002953837604934086
161,0.2,137,0.001214373914974412,1.7752301426647772e-07,0.0010873251693652138,6.798517887960215e-05,5.88860437153295e-05,0.0008558715139516402,0.00035850240102277105
161,0.2,138,0.0013091268890517407,2.163024307272493e-07,0.0011893466665396475,5.9606182355246156e-05,5.99577377261196e-05,0.0008684905509432752,0.0004406363381084664
161,0.2,139,0.0014205762528326901,2.5900750279356577e-07,0.001306946702115285,5.241821884503969e-05,6.0952324369572043e-05,0.0008758625422748543,0.0005447137105578356
161,0.2,140,0.0015521418934277237,3.0509702442790495e-07,0.0014436519150293175,4.630894376192861e-05,6.18759376120498e-05,0.0008784174895998618,0.0006737244038278637
161,0.2,141,0.0017073638787328533,3.540629126329695e-07,0.0016030971892066852,4.1174144233750366e-05,6.27384823797848e-05,0.0008767957131919666,0.0008305681655408918
161,0.2,142,0.0018896113936863583,4.056786943513924e-07,0.0017887370185193003,3.691659539080739e-05,6.355210108189912e-05,0.0008717417669911139,0.001017869626695244
161,0.2,143,0.002101726945255676,4.6035960152563975e-07,0.0020034936121221605,3.344415065280928e-05,6.432882287918097e-05,0.000863960213955203,0.001237766731300478
161,0.2,144,0.0023456478419646757,5.196491506209136e-07,0.0022493829328296194,3.0667394674979143e-05,6.507786530945588e-05,0.0008539648812484756,0.0014916829607161993
161,0.2,145,0.002622061344859048,5.8684260250677e-07,0.0025271737928459215,2.849739784439199e-05,6.58033115662278e-05,0.0008419639366682665,0.00178009740819078
161,0.2,146,0.0029301487374793363,6.677495702686334e-07,0.0028361339063790506,2.684418268682212e-05,6.650289884319505e-05,0.0008278189922861247,0.002102329745193212
161,0.2,147,0.0032674556041988865,7.715847769032505e-07,0.0031738992505277964,2.5616390381999378e-05,6.716837851218701e-05,0.0008110966521634881,0.0024563589520354115
161,0.2,148,0.003629897489628908,9.119564826354412e-07,0.0035364757441575263,2.472234707976311e-05,6.778744190898347e-05,0.0007912025384624811,0.002838694951166431
161,0.2,149,0.004011883084452501,1.1078959911551965e-06,0.003918356080061827,2.407237321998032e-05,6.834673517953915e-05,0.0007675623826787302,0.0032443207017737855
161,0.2,150,0.004406521039068419,1.384839339157989e-06,0.004312719125893156,2.3581876426812912e-05,6.883519740929192e-05,0.0007398022438542926,0.0036667187952141205
161,0.2,151,0.00480587524291074,1.7754353973137069e-06,0.0047116782579483705,2.3174610718975627e-05,6.924693884608053e-05,0.0007078839796837001,0.00409799126322704
161,0.2,152,0.005201243717895004,2.3200165958966885e-06,0.005106555102802779,2.278549990408319e-05,6.958309859224537e-05,0.0006721691780890424,0.004529074539805971
161,0.2,153,0.005583450727842026,3.0665352645273888e-06,0.00548816914904179,2.236257799914838e-05,6.985246553655903e-05,0.0006334068493993904,0.004950043878442626
161,0.2,154,0.0059431528610725745,4.069748860164559e-06,0.005847144310169029,2.1867825858347592e-05,7.00709761850338e-05,0.0005926591118258787,0.005350493749246677
161,0.2,155,0.006271163437438757,5.389442068046557e-06,0.006174236664202852,2.127690906149095e-05,7.026042210636727e-05,0.0005511898099087169,0.005719973627530027
161,0.2,156,0.006558795475376375,7.087514296024566e-06,0.00646068318958325,2.0577995576524253e-05,7.044677592057525e-05,0.0005103425616218526,0.006048452913754481
161,0.2,157,0.006798214553346311,9.223846590586877e-06,0.00669856227607696,1.9769929465101137e-05,7.065850121366316e-05,0.0004714294070294799,0.006326785146316823
161,0.2,158,0.006982783286889014,1.1850996120966044e-05,0.00688114713000811,1.8860061004673348e-05,7.09250997552637e-05,0.0004356426625590617,0.0065471406243299765
161,0.2,159,0.007107372316924812,1.5007944252204637e-05,0.00700322634930803,1.7862001998860566e-05,7.127602136571684e-05,0.00040399410023872115,0.0067033782166861094
161,0.2,160,0.0071686106442927396,1.8713330756838847e-05,0.00706136384755809,1.6793511457971464e-05,7.173995451983921e-05,0.00037727927617670217,0.006791331368116045
161,0.22,0,0.007134168520993362,2.557806332135803e-05,0.007016891317869997,1.6911368415858308e-05,7.478777138614821e-05,0.0003989977839922877,0.006735170737001065
161,0.22,1,0.007067430069596605,3.085249363673392e-05,0.006945204357378819,1.5663025396908154e-05,7.57101931841439e-05,0.0003837628849597645,0.00668366718463683
161,0.22,2,0.00694030039428569,3.6582624438326245e-05,0.006812487929244825,1.4406383946460046e-05,7.682345665607814e-05,0.0003751323121912704,0.0065651680820944065
161,0.22,3,0.0067569856463383865,4.2637822290103804e-05,0.0066230357815889075,1.3161722892958303e-05,7.815031956641669e-05,0.0003729808218702102,0.006384004824468169
161,0.22,4,0.0065231417069775924,4.8849147142087244e-05,0.006382633999848837,1.1947138003018963e-05,7.971142198365011e-05,0.0003769431049198606,0.006146198602057715
161,0.22,5,0.006245279254871523,5.501571255895276e-05,0.006097965619265438,1.0777545548045363e-05,8.152037749908675e-05,0.0003864060461375915,0.00585887320873393
161,0.22,6,0.005928508768627519,6.089987694886914e-05,0.0057743986319447665,9.661008265774251e-06,8.354925146810844e-05,0.000400360107425166,0.005528148661202342
161,0.22,7,0.0055628232791335545,6.608222410294235e-05,0.005402682992120194,8.577494071141436e-06,8.54805688392768e-05,0.00041618909722352466,0.005146634181910035
161,0.22,8,0.004814610098568752,6.554054600294864e-05,0.00466090600051258,7.037874333521965e-06,8.112567771970099e-05,0.000401760457747275,0.0044128496408214705
161,0.22,9,0.004363461988115488,6.773273611847632e-05,0.00420799006932532,6.071605431441354e-06,8.16675772402505e-05,0.000411212241329723,0.003952249746785767
161,0.22,10,0.003991132860455996,7.032162214141809e-05,0.003831593314911653,5.304222642374205e-06,8.391370076055076e-05,0.00042820362271272263,0.003562929237743269
161,0.22,11,0.003651586587891682,7.268732597218778e-05,0.0034872522815073232,4.6641228255036145e-06,8.698285758666729e-05,0.0004474306246508957,0.003204155963240813
161,0.22,12,0.0033284877016488,7.490342400355938e-05,0.0031589495801761375,4.114161892757171e-06,9.052053557634637e-05,0.0004664109120051737,0.002862076789643618
161,0.22,13,0.003020965866548979,7.749258522719831e-05,0.002845391422277389,3.641769569976025e-06,9.4440089474416e-05,0.00048429200537281747,0.0025366738611761713
161,0.22,14,0.002731585146891077,8.13514577877006e-05,0.0025482712880860493,3.2404264169421827e-06,9.872197460038445e-05,0.0005009801864141505,0.0022306049604769182
161,0.22,15,0.002463543779164183,8.780097415127089e-05,0.0022694733211343666,2.9050128677697233e-06,0.00010336447101077609,0.0005170225071267522,0.0019465212720374287
161,0.22,16,0.0022200375325553785,9.866400650058519e-05,0.0020103732334784677,2.6305901136235034e-06,0.00010836970246270227,0.0005336599212013203,0.0016863776113540498
161,0.22,17,0.0020042037582704963,0.00011634112645961943,0.0017717115320552623,2.412151281405578e-06,0.00011373894847420869,0.0005529099709674958,0.0014512937873029995
161,0.22,18,0.0018192203803930453,0.00014386395372070757,0.0015536412499225869,2.2446644257888463e-06,0.000119470512323962,0.0005776275608323953,0.0012415928195606454
161,0.22,19,0.0016684145228382046,0.0001849032097089001,0.0013558299074665494,2.1231965609459754e-06,0.0001255582091018091,0.0006115114303911681,0.0010569030924470397
161,0.22,20,0.0015553117150495172,0.00024370561324188293,0.0011775731339451483,2.0430474915418946e-06,0.0001319899203709439,0.0006590279707587694,0.0008962837442907493
161,0.22,21,0.001483582320921882,0.00032493401102453825,0.0010179022976910365,1.999868259468311e-06,0.000138746143946839,0.0007252272870481434,0.0007583550338737418
161,0.22,22,0.001456857503966835,0.00043339092941126005,0.0008756781337352165,1.989755611088132e-06,0.00014579868520927036,0.0008154338429220666,0.0006414236610447715
161,0.22,23,0.0014784044819659398,0.0005736183185625144,0.0007496670968171105,2.0093204037588924e-06,0.00015310974618255605,0.0009348075570536823,0.0005435969249122589
161,0.22,24,0.0015506728760338467,0.0007493854518059085,0.0006386000011569562,2.0557306666943914e-06,0.0001606316924042877,0.0010877908252340722,0.0004628820507997738
161,0.22,25,0.0016747494880159804,0.0009631007283288571,0.0005412143193067866,2.126731334690379e-06,0.00016830770904564644,0.0012774806461518483,0.0003972688418641338
161,0.22,26,0.0018497842652374988,0.001215207629063664,0.00045628258810816933,2.2206433267800506e-06,0.00017607340473888532,0.001504989019460605,0.0003447952457768854
161,0.22,27,0.0020724704796597016,0.0015036450557663304,0.0003826298532937988,2.336345012161595e-06,0.000183859225587411,0.0017688739412232285,0.000303596538436468
161,0.22,28,0.002336671913981969,0.0018234621894932285,0.00031914310230344374,2.4732393929958787e-06,0.00019159338279230054,0.002064732256166354,0.00027193965781561514
161,0.22,29,0.0026332848932589382,0.0021666733690569235,0.00026477532255758874,2.6312106758739264e-06,0.000199204990968552,0.002385040049467472,0.00024824484379147056
161,0.22,30,0.002950401630355163,0.0025224173220267654,0.0002185463159044262,2.8105744041456403e-06,0.00020662741801982584,0.0027193043336612654,0.00023109729669388605
161,0.22,31,0.003273805375622858,0.0028774488253516385,0.00017954182206263,3.0120260463561765e-06,0.0002138027021622333,0.0030545530400115984,0.0002192523356112637
161,0.22,32,0.003587782853328331,0.003216944574841827,0.00014691195207954273,3.236593889603452e-06,0.000220689732517358,0.003376143807387851,0.00021163904594047347
161,0.22,33,0.003876194195473702,0.0035255565656552136,0.00011986947266261018,3.4856032003810334e-06,0.00022728255395549685,0.0036688235683232017,0.0002073706271505072
161,0.22,34,0.0041237056944749325,0.003788604709037177,9.768814673369662e-05,3.760659724646126e-06,0.00023365217897941274,0.003917929427645166,0.00020577626682975427
161,0.22,35,0.00431707696869307,0.003993273998056781,7.970112935144306e-05,4.063661442523779e-06,0.00024003817984232266,0.004110594961739186,0.0002064820069539039
161,0.22,36,0.004446410538194071,0.0041296758128870495,6.529932478139047e-05,4.396847735037461e-06,0.00024703855279059454,0.004236820276948116,0.00020959026124594337
161,0.22,37,0.004506323307969804,0.0041916494171929716,5.3929600865633146e-05,4.7628943970411206e-06,0.00025598139551415784,0.004290280410732961,0.00021604289723682775
161,0.22,38,0.004497084048653046,0.004177215473241752,4.5092797342337786e-05,5.1650609241311106e-06,0.0002696107171448256,0.004268782085571645,0.00022830196308141657
161,0.22,39,0.004425865193885027,0.0040886419621104465,3.834152392660041e-05,5.607393026578773e-06,0.00029327431482140207,0.004174326960911397,0.00025153823297360497
161,0.22,40,0.004308350199838535,0.003932135536603813,3.327779705187301e-05,6.094978411623095e-06,0.000336841887771226,0.004012791778122315,0.00029555842171622327
161,0.22,41,0.004170965701013287,0.003717219062702525,2.9550595543096178e-05,6.634247832346963e-06,0.0004175617949353193,0.0037932833251830447,0.0003776823758302381
161,0.22,42,0.004053896363934768,0.003455891398919694,2.6853418959919097e-05,7.2333068169781435e-06,0.0005639182392381762,0.003527261680640032,0.000526634683294747
161,0.22,43,0.004014713480914855,0.003161683545748968,2.492190996153395e-05,7.902277191661033e-06,0.000820205748012692,0.00322754427901615,0.0007871692018986999
161,0.22,44,0.004131871878928006,0.002848724703329921,2.353156183621532e-05,8.653622442337114e-06,0.0012509619913195328,0.002907304883421136,0.0012245669955068873
161,0.22,45,0.004506576207970308,0.0025309142094796814,2.249548556453146e-05,9.502428048796136e-06,0.0019436640848772987,0.0025791675932998947,0.0019274086146704229
161,0.22,46,0.005260823200179418,0.002221265002118356,2.1662169155604244e-05,1.0466607892365388e-05,0.003007429421013092,0.0022544708833642725,0.0030063523168151513
161,0.22,47,0.006529187966094053,0.0019314469411941912,2.091313529704844e-05,1.1567011075069816e-05,0.004565260878527743,0.001942745824008341,0.0045864421420857065
161,0.22,48,0.008442583672481017,0.0016715204316948026,2.0160397755443054e-05,1.2827409953395935e-05,0.006738075433077376,0.0016514214949563517,0.0067911621775246615
161,0.22,49,0.011104045763548879,0.0014498184916307544,1.9343634141938722e-05,1.427435941086996e-05,0.009620609278365316,0.0013857436153648607,0.009718302148184038
161,0.22,50,0.01455938840731302,0.0012729139946470508,1.842702984489337e-05,1.5936928536697866e-05,0.01325211045428438,0.001148872478130336,0.01341051592918271
161,0.22,51,0.018768584393991983,0.001145602093883773,1.739579869552497e-05,1.7846317886065288e-05,0.017587740183526622,0.0009421146026201897,0.01782646979137167
161,0.22,52,0.02358573014731143,0.0010708375537195692,1.6252441552316235e-05,2.003538726119966e-05,0.022478604764778344,0.0007652388115511679,0.02282049133576026
161,0.22,53,0.02875530359494279,0.0010495920077811336,1.5012855123226452e-05,2.25381294683773e-05,0.027668160602570054,0.0006168303020752192,0.028138473292867693
161,0.22,54,0.03392956043230922,0.0010806331073410632,1.3702441682709731e-05,2.5389133996766405e-05,0.03280983574928868,0.0004946437281639433,0.03343491670414517
161,0.22,55,0.03870684473268754,0.0011602691464769768,1.2352389962897783e-05,2.8623090527232432e-05,0.03750560010572044,0.00039592622106824585,0.038310918511619094
161,0.22,56,0.04268481773389394,0.0012821397112406103,1.09962957171439e-05,3.227438536376835e-05,0.04135940734157241,0.00031769175794174923,0.04236712597595215
161,0.22,57,0.045518096319511474,0.0014371550917996073,9.667268038434402e-06,3.6376844213553134e-05,0.04403489711545988,0.0002569379072304919,0.045261158412280844
161,0.22,58,0.0469681494763211,0.0016136861107345804,8.395628309470622e-06,4.096367221858695e-05,0.04530510406505846,0.0002108038268199278,0.04675734564950113
161,0.22,59,0.04693510824982666,0.0017980774052599759,7.207258720145791e-06,4.606763672246154e-05,0.04508375594912408,0.0001766740645971647,0.046758434185229354
161,0.22,60,0.04546574417963431,0.0019755031973305286,6.1226037263479575e-06,5.172152979803071e-05,0.043432396848779406,0.00015223621354358243,0.04531350796609083
161,0.22,61,0.042737690790537505,0.0021311144592329584,5.156277612794778e-06,5.795893581104135e-05,0.040543461117880715,0.00013550208286721295,0.04260218870767024
161,0.22,62,0.03902520372434989,0.0022513552315736505,4.3171902488297485e-06,6.481531393877107e-05,0.03670471598858864,0.0001248021881699752,0.03890040153617982
161,0.22,63,0.03465498850431555,0.002325271270453734,3.6090750736026457e-06,7.232938634365473e-05,0.03225377877244456,0.00011876250225003019,0.03453622600206532
161,0.22,64,0.029961314746841577,0.002345611631391315,3.031289980473955e-06,8.054479956823143e-05,0.027532127025901555,0.00011627097278556382,0.02984504377405601
161,0.22,65,0.02524808132736177,0.0023095418984429472,2.579762617192129e-06,8.951199998736779e-05,0.022846447666314267,0.00011643965271320758,0.025131641674648486
161,0.22,66,0.020762571216561165,0.0022188453490136427,2.2479644722093118e-06,9.929023465824636e-05,0.018442187668417067,0.00011856665573328358,0.02064400456082784
161,0.22,67,0.01668237684056732,0.0020795740293244494,2.02781964224198e-06,0.00010994955808966488,0.014490825433510962,0.00012210070143412846,0.016560276139133173
161,0.22,68,0.01311424167615908,0.0019012066332184995,1.910480572208094e-06,0.00012157269538540198,0.011089551866982971,0.00012660983151937253,0.012987631844639693
161,0.22,69,0.01010183041054829,0.0016954528851958726,1.8869306695408848e-06,0.00013425658554732043,0.008270234009135556,0.00013175498108128353,0.009970075429466973
161,0.22,70,0.007638794259739306,0.001474896797205255,1.94839946598777e-06,0.00014811340850987237,0.006013835654558192,0.0001372684585079912,0.007501525801231315
161,0.22,71,0.005683736875107136,0.001251683706655729,2.086597745648298e-06,0.0001632708889415072,0.004266695681764252,0.00014293698468184117,0.0055407998904252916
161,0.22,72,0.004174468407268957,0.0010364286768415603,2.293796536801514e-06,0.0001798716720607173,0.002955874261829878,0.00014858871856767678,0.004025879688701275
161,0.22,73,0.0030399159977977743,0.0008374663286612239,2.562784697591597e-06,0.00019807158423305627,0.0020018153002059023,0.00015408360462473747,0.0028858323931730276
161,0.22,74,0.002208975258097916,0.0006604901409674218,2.8867453079343938e-06,0.0002180366256200191,0.0013275617462025413,0.00015930637589274465,0.0020496688822051715
161,0.22,75,0.0016162889051191923,0.0005085596475508103,3.2590919516594647e-06,0.00023993859411408077,0.0008645315715026417,0.00016416160116903511,0.001452127303950148
161,0.22,76,0.0012053781936938826,0.00038240054587640384,3.673303190987223e-06,0.00026394930823562374,0.0005553550363908676,0.00016857024962125603,0.0010368079440726246
161,0.22,77,0.0009297543803960238,0.0002808932261057857,4.122788090781962e-06,0.000290233479025178,0.00035450488717427806,0.00017246734297524091,0.0007572870374207801
161,0.22,78,0.0007526620685271694,0.0002016405135196882,4.600808444263422e-06,0.00031894037311626096,0.0002274803734469568,0.000175800361545626,0.0005768617069815427
161,0.22,79,0.0006460229825085935,0.00014152075271437855,5.1004751373890884e-06,0.00035019450561847966,0.0001492072490383462,0.0001785281578687666,0.00046749482463982414
161,0.22,80,0.0005890169745062473,9.715979624724836e-05,5.614827461557092e-06,0.00038408569563105823,0.0001021566551663836,0.00018062020593670943,0.0004083967685695401
161,0.22,81,0.0005665990891252107,6.528650494866984e-05,6.1369956103441315e-06,0.00042065890201724884,7.451668654894792e-05,0.00018205607281472026,0.0003845430163104909
161,0.22,82,0.000568131802107891,4.296412133300545e-05,6.660438457825986e-06,0.0004599043253493298,5.860291696772977e-05,0.00018282504230033631,0.000385306759807551
161,0.22,83,0.0005862203549929088,2.77101668145317e-05,7.179241355410403e-06,0.000501748307102932,4.958263972003479e-05,0.00018292584809658896,0.00040329450689632033
161,0.22,84,0.0006157771666794434,1.752901071980355e-05,7.68845243478549e-06,0.0005460455738154247,4.4514129709429735e-05,0.00018236648856388715,0.00043341067811555694
161,0.22,85,0.000653304204888797,1.0884865633426241e-05,8.18443110653616e-06,0.0005925733582816415,4.166154986719304e-05,0.00018116409906462333,0.00047214010582417295
161,0.22,86,0.0006963636378674626,6.640851102096066e-06,8.665179438662777e-06,0.0006410278802911921,4.0029727035511586e-05,0.00017934485430923944,0.0005170187835582247
161,0.22,87,0.0007432008684149659,3.984447845251812e-06,9.130626208577011e-06,0.0006910235866343038,3.906220772683326e-05,0.0001769438652908136,0.000566257003124152
161,0.22,88,0.0007924850970366312,2.3533174972794504e-06,9.582834916315975e-06,0.0007420954373124316,3.8453507310604095e-05,0.00017400502667082256,0.000618480070365806
161,0.22,89,0.0008431371898825604,1.3695997810304391e-06,1.002611110630472e-05,0.0007937043876746439,3.8037091320581266e-05,0.00017058076385916425,0.0006725564260233963
161,0.22,90,0.0008942204591979678,7.862144009662068e-07,1.0466991022903563e-05,0.0008452460622609068,3.7721191513191157e-05,0.00016673162695958393,0.0007274888322383846
161,0.22,91,0.0009448756392765481,4.456028142356377e-07,1.0914102812277263e-05,0.0008960624547925788,3.745347885745646e-05,0.00016252568289922838,0.0007823499563773186
161,0.22,92,0.0009942862121750233,2.495879218959036e-07,1.1377902882490408e-05,0.0009454563302790359,3.720239109160102e-05,0.0001580376681984117,0.0008362485439766134
161,0.22,93,0.0010416641031652464,1.3827798022045993e-07,1.1870303143377793e-05,0.0009927078599958662,3.6947662045781834e-05,0.00015334788279234389,0.0008883162203729032
161,0.22,94,0.00108624866968825,7.583876682371412e-08,1.2404218958666114e-05,0.0010370928977312531,3.667571423150693e-05,0.00014854082902701933,0.000937707840661231
161,0.22,95,0.0011273140036801197,4.120584486413712e-08,1.2993081851965116e-05,0.0010779022141098518,3.637750187343863e-05,0.00014370362759266367,0.000983610376087456
161,0.22,96,0.0011641810394246142,2.2194216261177338e-08,1.3650374249285275e-05,0.0011144609504805988,3.60475204784691e-05,0.00013892427133955276,0.0010252567680850634
161,0.22,97,0.0011962319782833305,1.185719550541065e-08,1.4389254632939446e-05,0.001146147537388356,3.568332906652988e-05,0.0001342898059186909,0.0010619421723646416
161,0.22,98,0.0012229252472865302,6.28635104667287e-09,1.5222349194797441e-05,0.001172411344612863,3.528526712782327e-05,0.00012988455019530233,0.0010930406970912306
161,0.22,99,0.0012438097052201004,3.3088101853498124e-09,1.61617892077531e-05,0.0011927883869819707,3.485622022019125e-05,0.00012578848674390814,0.0011180212184761942
161,0.22,100,0.0012585371707003494,1.729643093870099e-09,1.721957078934149e-05,0.0012069144973564504,3.440137291146365e-05,0.00012207596116732666,0.0011364612095330266
161,0.22,101,0.0012668726200095704,8.982232625265477e-10,1.840830460944194e-05,0.0012145354887716587,3.392792840520735e-05,0.000118814826752957,0.0011480577932566128
161,0.22,102,0.0012687016182836145,4.635193880864849e-10,1.9742406769839873e-05,0.0012155139547694292,3.344479322495756e-05,0.00011606615705416736,0.001152635461229444
161,0.22,103,0.001264034724137224,2.37741546396998e-10,2.1239758325304943e-05,0.001209832494024723,3.296223404564977e-05,0.00011388462329648209,0.0011501501008407415
161,0.22,104,0.001253008756887323,1.2122324692038112e-10,2.2923830256371717e-05,0.001197593287702694,3.249151770501014e-05,0.00011231959814995979,0.0011406891587373675
161,0.22,105,0.0012358849530244278,6.146330407817478e-11,2.4826236519446646e-05,0.001179014106812371,3.2044548229306096e-05,0.00011141701364698058,0.001124467939377446
161,0.22,106,0.001213044229142612,3.10035734254719e-11,2.698965984346302e-05,0.0011544210142415635,3.1633524054012005e-05,0.00011122203222112708,0.00110182219692148
161,0.22,107,0.0011849803943233775,1.5585196864585614e-11,2.947122083460886e-05,0.0011242384653393168,3.127069256425499e-05,0.00011178306903406052,0.0010731973252893184
161,0.22,108,0.0011522956278004698,7.861562661764486e-12,3.2347500163521765e-05,0.0010889795213767412,3.096859839864433e-05,0.0001131610452203466,0.0010391345825801325
161,0.22,109,0.0011157246781452403,4.091261509971735e-12,3.57307266232693e-05,0.0010492507923549066,3.074315507580287e-05,0.00011546977954301423,0.0010002548986022266
161,0.22,110,0.0010763645543599174,2.4205069530426187e-12,3.98667408658308e-05,0.0010058636384422091,3.0634172631370447e-05,0.00011912365060997909,0.000957240903749941
161,0.22,111,0.0010373894118972343,2.015553215819519e-12,4.586377959547631e-05,0.0009606824855908748,3.0843144695330075e-05,0.00012657153222316557,0.0009108178796740675
161,0.22,112,0.001031251191700637,2.6929672130599997e-12,6.786470702349123e-05,0.0009295997152707512,3.378676671342731e-05,0.00016951682796578478,0.0008617343637348508
161,0.22,113,0.0009814210297325013,4.408310191617754e-12,7.34178607718901e-05,0.0008748163869015192,3.318677765078156e-05,0.0001706778913252916,0.0008107431384072123
161,0.22,114,0.0009393074150776747,8.126825516318635e-12,8.339248924217683e-05,0.0008225844786723133,3.3330439036359006e-05,0.00018072411073143447,0.0007585833043462392
161,0.22,115,0.0008990668837346397,1.5201563196211575e-11,9.54183841562849e-05,0.0007700213050771275,3.3627179299664154e-05,0.0001931028084565719,0.0007059640752780686
161,0.22,116,0.0008613052269387559,2.813056497934796e-11,0.00010969449454487818,0.0007175589048398636,3.405179942344919e-05,0.00020775437626945853,0.0006535508506692974
161,0.22,117,0.0008267933838215101,5.1167103253534397e-11,0.00012650146622039982,0.0006656945247168552,3.459734171715183e-05,0.00022483935676208906,0.0006019540270594219
161,0.22,118,0.0007962828516260847,9.133217429183534e-11,0.00014612754749938932,0.0006148951906204851,3.526002217403604e-05,0.00024456194028901323,0.0005517209113370735
161,0.22,119,0.0007704492563512639,1.5992037204237588e-10,0.0001688410072048973,0.0005655723082161071,3.603578100988744e-05,0.0002671182466493136,0.0005033310097019515
161,0.22,120,0.0007498653376550642,2.746569830610711e-10,0.00019487189157589005,0.0005180737229815088,3.6919448440682385e-05,0.00029267044365508937,0.0004571948939999766
161,0.22,121,0.0007349833378858499,4.6267698153665594e-10,0.00022439652254349103,0.0004726817750321142,3.790457763326307e-05,0.0003213265386395918,0.0004136567992462586
161,0.22,122,0.0007261229966999623,7.644820768332804e-10,0.00025752436950671296,0.00042961439259075855,3.898347012041401e-05,0.00035312191176851157,0.00037300108493145117
161,0.22,123,0.0007234651683682762,1.238974394766747e-09,0.0002942884438273904,0.00038902821993869787,4.014726562779321e-05,0.0003880024733068259,0.00033546269506144977
161,0.22,124,0.0007270520843961082,1.9695472194354564e-09,0.0003346408049270103,0.00035102325144148444,4.1386058480393996e-05,0.00042581031623823774,0.0003012417681578702
161,0.22,125,0.0007367955231523799,3.0710192725557253e-09,0.00037845486470736405,0.00031564855928183994,4.2689028143903356e-05,0.0004662729612513952,0.00027052256190098346
161,0.22,126,0.0007524940907137627,4.696922376879949e-09,0.0004255360823054289,0.00028290873246470186,4.404457902125504e-05,0.0005089972466416467,0.00024349684407211426
