t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
504,3,nan,nan,nan,nan,nan,nan
505,5,nan,nan,nan,nan,nan,nan
506,3,nan,nan,nan,nan,nan,nan
507,4,nan,nan,nan,nan,nan,nan
508,8,nan,nan,nan,nan,nan,nan
509,5,nan,nan,nan,nan,nan,nan
510,1,nan,nan,nan,nan,nan,nan
511,4,nan,nan,nan,nan,nan,nan
512,3,nan,nan,nan,nan,nan,nan
513,5,nan,nan,nan,nan,nan,nan
514,5,nan,nan,nan,nan,nan,nan
515,13,nan,nan,nan,nan,nan,nan
516,3,nan,nan,nan,nan,nan,nan
517,5,nan,nan,nan,nan,nan,nan
518,2,nan,nan,nan,nan,nan,nan
519,6,nan,nan,nan,nan,nan,nan
520,6,nan,nan,nan,nan,nan,nan
521,1,nan,nan,nan,nan,nan,nan
522,4,nan,nan,nan,nan,nan,nan
523,7,nan,nan,nan,nan,nan,nan
524,3,nan,nan,nan,nan,nan,nan
525,5,nan,nan,nan,nan,nan,nan
526,3,nan,nan,nan,nan,nan,nan
527,6,nan,nan,nan,nan,nan,nan
528,5,nan,nan,nan,nan,nan,nan
529,1,nan,nan,nan,nan,nan,nan
530,1,nan,nan,nan,nan,nan,nan
531,2,nan,nan,nan,nan,nan,nan
532,2,nan,nan,nan,nan,nan,nan
533,3,nan,nan,nan,nan,nan,nan
534,5,nan,nan,nan,nan,nan,nan
535,7,nan,nan,nan,nan,nan,nan
536,2,nan,nan,nan,nan,nan,nan
537,4,nan,nan,nan,nan,nan,nan
538,3,nan,nan,nan,nan,nan,nan
539,1,nan,nan,nan,nan,nan,nan
540,3,nan,nan,nan,nan,nan,nan
541,4,nan,nan,nan,nan,nan,nan
542,2,nan,nan,nan,nan,nan,nan
543,5,nan,nan,nan,nan,nan,nan
544,7,nan,nan,nan,nan,nan,nan
545,7,nan,nan,nan,nan,nan,nan
546,4,nan,nan,nan,nan,nan,nan
547,4,nan,nan,nan,nan,nan,nan
548,2,nan,nan,nan,nan,nan,nan
549,3,nan,nan,nan,nan,nan,nan
550,8,nan,nan,nan,nan,nan,nan
551,1,nan,nan,nan,nan,nan,nan
552,5,nan,nan,nan,nan,nan,nan
553,3,nan,nan,nan,nan,nan,nan
554,2,nan,nan,nan,nan,nan,nan
555,2,nan,nan,nan,nan,nan,nan
556,5,nan,nan,nan,nan,nan,nan
557,2,nan,nan,nan,nan,nan,nan
558,6,nan,nan,nan,nan,nan,nan
559,7,nan,nan,nan,nan,nan,nan
560,2,nan,nan,nan,nan,nan,nan
561,3,nan,nan,nan,nan,nan,nan
562,2,nan,nan,nan,nan,nan,nan
563,6,nan,nan,nan,nan,nan,nan
564,6,nan,nan,nan,nan,nan,nan
565,1,nan,nan,nan,nan,nan,nan
566,2,nan,nan,nan,nan,nan,nan
567,4,nan,nan,nan,nan,nan,nan
568,4,nan,nan,nan,nan,nan,nan
569,5,nan,nan,nan,nan,nan,nan
570,6,nan,nan,nan,nan,nan,nan
571,8,nan,nan,nan,nan,nan,nan
572,3,nan,nan,nan,nan,nan,nan
573,5,nan,nan,nan,nan,nan,nan
574,6,nan,nan,nan,nan,nan,nan
575,3,nan,nan,nan,nan,nan,nan
576,11,nan,nan,nan,nan,nan,nan
577,4,nan,nan,nan,nan,nan,nan
578,9,nan,nan,nan,nan,nan,nan
579,5,nan,nan,nan,nan,nan,nan
580,5,nan,nan,nan,nan,nan,nan
581,5,nan,nan,nan,nan,nan,nan
582,4,nan,nan,nan,nan,nan,nan
583,3,nan,nan,nan,nan,nan,nan
584,5,nan,nan,nan,nan,nan,nan
585,6,nan,nan,nan,nan,nan,nan
586,5,nan,nan,nan,nan,nan,nan
587,1,nan,nan,nan,nan,nan,nan
588,6,nan,nan,nan,nan,nan,nan
589,2,nan,nan,nan,nan,nan,nan
590,4,nan,nan,nan,nan,nan,nan
591,4,nan,nan,nan,nan,nan,nan
592,3,nan,nan,nan,nan,nan,nan
593,3,nan,nan,nan,nan,nan,nan
594,6,nan,nan,nan,nan,nan,nan
595,4,nan,nan,nan,nan,nan,nan
596,3,nan,nan,nan,nan,nan,nan
597,3,nan,nan,nan,nan,nan,nan
598,7,nan,nan,nan,nan,nan,nan
599,10,nan,nan,nan,nan,nan,nan
600,8,nan,nan,nan,nan,nan,nan
601,8,nan,nan,nan,nan,nan,nan
602,5,nan,nan,nan,nan,nan,nan
603,7,nan,nan,nan,nan,nan,nan
604,4,nan,nan,nan,nan,nan,nan
605,5,nan,nan,nan,nan,nan,nan
606,2,nan,nan,nan,nan,nan,nan
607,2,nan,nan,nan,nan,nan,nan
608,4,nan,nan,nan,nan,nan,nan
609,4,nan,nan,nan,nan,nan,nan
610,5,nan,nan,nan,nan,nan,nan
611,4,nan,nan,nan,nan,nan,nan
612,8,nan,nan,nan,nan,nan,nan
613,2,nan,nan,nan,nan,nan,nan
614,5,nan,nan,nan,nan,nan,nan
615,6,nan,nan,nan,nan,nan,nan
616,3,nan,nan,nan,nan,nan,nan
617,11,nan,nan,nan,nan,nan,nan
618,1,nan,nan,nan,nan,nan,nan
619,9,nan,nan,nan,nan,nan,nan
620,7,nan,nan,nan,nan,nan,nan
621,3,nan,nan,nan,nan,nan,nan
622,3,nan,nan,nan,nan,nan,nan
623,6,nan,nan,nan,nan,nan,nan
