scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,lo,hi,observable,exit_prob,mean_event_time,mean_hit_time,event_time_ratio,early_mass,late_mass,no_exit_mass
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,early,10,60,tau_out,0.0002662002335672485,54.24476780379861,59.63042417196761,0.9096827426107627,1.1086148311417225e-07,0.00026608937208413434,0.9997337997664327
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,early,10,60,tau_mem,5.885074525046834e-07,43.080437426808565,59.63042417196761,0.7224573365865938,1.1086148311417227e-07,4.776459693905111e-07,0.9999994114925475
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,middle,120,200,tau_out,0.18843677172028242,172.3086356891822,187.64128762660798,0.9182874295345032,0.0015814056297292318,0.1868553660905532,0.8115632282797176
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,middle,120,200,tau_mem,0.00035675896678992724,146.23733656877408,187.64128762660798,0.7793451985885717,3.955300641542733e-05,0.0003172059603744999,0.9996432410332101
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,late,260,360,tau_out,0.3702085004426876,288.1091785329785,326.05991838051864,0.8836080802693116,0.016503840917663534,0.35370465952502406,0.6297914995573124
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,late,260,360,tau_mem,0.0010253721405546951,228.800799662437,326.05991838051864,0.7017139696251219,0.00021231638539296964,0.0008130557551617255,0.9989746278594454
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,early,10,60,tau_out,0.00024646893697986605,54.28597237129867,59.62828702063528,0.9104063705957574,1.1246567903615377e-07,0.0002463564713008299,0.9997535310630201
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,early,10,60,tau_mem,5.591682763072144e-07,42.5506142107499,59.62828702063528,0.7135977962275625,1.1246567903615377e-07,4.467025972710606e-07,0.9999994408317237
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,middle,120,200,tau_out,0.17849428303517217,172.09184529940438,187.57689222651948,0.9174469373955977,0.0019169787035048487,0.17657730433166732,0.8215057169648279
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,middle,120,200,tau_mem,0.0003348759292699464,144.66136464132143,187.57689222651948,0.7712110107178186,4.128810836291931e-05,0.00029358782090702714,0.99966512407073
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,late,260,360,tau_out,0.35774194821327393,284.8053166300021,325.9645201162705,0.8737310322252648,0.020921107486690002,0.3368208407265839,0.642258051786726
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,late,260,360,tau_mem,0.0010009452797863185,219.25897161923297,325.9645201162705,0.672646739409013,0.00024545416298960834,0.0007554911167967102,0.9989990547202137
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,early,10,60,tau_out,0.00023611691006707197,54.313028321933196,59.62666676984831,0.9108848651824675,1.1366934135540856e-07,0.00023600324072571655,0.9997638830899329
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,early,10,60,tau_mem,5.452181630580692e-07,42.247487189395905,59.62666676984831,0.7085334377731707,1.1366934135540858e-07,4.315488217026606e-07,0.9999994547818369
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,middle,120,200,tau_out,0.1726555086483497,171.9299005384494,187.5300587407553,0.9168124923169154,0.002152893684282736,0.17050261496406696,0.8273444913516503
