scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,lo,hi,observable,event_probability,mean_event_time_given_event,mean_hit_time_in_window,ratio,early_mass,late_mass,no_exit_mass,consistency_gap
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,peak1,414,466,tau_left,0.04862942602198314,52.34616363041046,440.0028946684715,0.11896777104126022,0.048614073243574966,1.535277840817445e-05,0.9513705739780168,2.040034807748725e-15
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,peak1,414,466,tau_mem,0.0017215155950882648,165.93498730286768,440.0028946684715,0.37712249013246724,0.001086271486663516,0.0006352441084247486,0.9982784844049117,2.040034807748725e-15
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,valley,1107,1159,tau_left,0.4577977307751392,361.804226072324,1132.9951814592087,0.3193343025575348,0.2903811899371479,0.1674165408379913,0.5422022692248608,3.712308238590367e-16
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,valley,1107,1159,tau_mem,0.1486686425100543,242.86555178148384,1132.9951814592087,0.21435709150032936,0.1452841089518082,0.0033845335582460834,0.8513313574899457,3.712308238590367e-16
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,peak2,1635,1687,tau_left,0.723260239422574,923.8436617757158,1661.0004734991965,0.5561971092214518,0.14092921316667492,0.582331026255899,0.276739760577426,1.2802259252708836e-15
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,peak2,1635,1687,tau_mem,0.04822768619009274,489.009838275191,1661.0004734991965,0.29440680245262285,0.03984606453203958,0.00838162165805316,0.9517723138099072,1.2802259252708836e-15
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.15809736152495,nan,0.0,0.0,1.0,2.588449845256445e-31
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.15809736152495,nan,0.0,0.0,1.0,2.588449845256445e-31
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0005192302171015342,23.043807212360484,183.58571530930485,0.12552069845704675,0.0005192293876294476,8.294720866110564e-10,0.9994807697828985,8.500145032286355e-17
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,9.791112650482517e-05,123.66477258342809,183.58571530930485,0.6736078151564131,1.9621512787049985e-05,7.828961371777519e-05,0.9999020888734952,8.500145032286355e-17
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.012752170928623897,38.70169631596905,313.33731132900584,0.12351448396559472,0.012749627665520234,2.5432631036628045e-06,0.9872478290713761,3.7192471324942744e-15
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0008360279124156239,173.41188878629106,313.33731132900584,0.5534351719901229,0.0002924483905837383,0.0005435795218318856,0.9991639720875843,3.7192471324942744e-15
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.15627611259997,nan,0.0,0.0,1.0,2.9582283945787943e-30
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.15627611259997,nan,0.0,0.0,1.0,2.9582283945787943e-30
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0005106494429256776,22.850208386861976,181.32171006000294,0.12602025636808956,0.0005106485028202103,9.401054673228645e-10,0.9994893505570743,2.2898349882893854e-16
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00014226824934668759,123.02823787907842,181.32171006000294,0.6785080387691355,2.4706409466890245e-05,0.00011756183987979734,0.9998577317506533,2.2898349882893854e-16
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.011389198875029745,37.014631294559734,307.71237612811905,0.12028970612201939,0.011386676614094315,2.5222609354291076e-06,0.9886108011249702,3.219646771412954e-15
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0015906898954199194,170.70515264017175,307.71237612811905,0.5547555635821972,0.0005264740141209775,0.001064215881298942,0.9984093101045801,3.219646771412954e-15
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.154107419792965,nan,0.0,0.0,1.0,2.208810534618833e-29
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.154107419792965,nan,0.0,0.0,1.0,2.208810534618833e-29
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0004698380385309199,22.521449590262975,177.98816699712498,0.12653340932842327,0.00046983679576934783,1.2427615720908038e-09,0.999530161961469,3.7470027081099033e-16
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00021646277206255617,120.43859903036378,177.98816699712498,0.6766663259828346,3.3417741591886026e-05,0.00018304503047067016,0.9997835372279374,3.7470027081099033e-16
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.007871897380739826,34.52877392128992,304.2908771614083,0.11347291855540727,0.007870274781711385,1.6225990284411684e-06,0.9921281026192602,2.275957200481571e-15
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.003330844994455027,155.44431153207972,304.2908771614083,0.5108411825623866,0.001494506063538533,0.001836338930916494,0.996669155005545,2.275957200481571e-15
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.15154844511757,nan,0.0,0.0,1.0,3.7865323450608567e-28
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.15154844511757,nan,0.0,0.0,1.0,3.7865323450608567e-28
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_left,0.0003887786175700871,22.008548046018685,173.30011344726108,0.12699673190183083,0.000388777289339202,1.3282308850871838e-09,0.9996112213824299,9.43689570931383e-16
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00034353372905584356,115.46295487441597,173.30011344726108,0.6662601228449502,5.301788466894937e-05,0.0002905158443868942,0.9996564662709442,9.43689570931383e-16
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_left,0.003781624463345522,31.162224716989968,303.9492142401285,0.10252444571997124,0.00378103116049454,5.933028509818271e-07,0.9962183755366545,2.1649348980190553e-15
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.006675007227785074,129.71032515014312,303.9492142401285,0.42674999333167635,0.004513709240111892,0.0021612979876731823,0.993324992772215,2.1649348980190553e-15
delta,delta_core_p0p40_open_p0p00,2,-0.08,0.4,0.0,0.002,0.002,early,10,60,tau_left,0.0,nan,59.65729064160258,nan,0.0,0.0,1.0,1.7219155529623352e-40
delta,delta_core_p0p40_open_p0p00,2,-0.08,0.4,0.0,0.002,0.002,early,10,60,tau_mem,7.142844676245579e-07,44.15113767858237,59.65729064160258,0.7400794974720685,1.1015930110882627e-07,6.041251665157317e-07,0.9999992857155324,1.7219155529623352e-40
delta,delta_core_p0p40_open_p0p00,2,-0.08,0.4,0.0,0.002,0.002,middle,120,200,tau_left,0.0009741534680134335,15.119675233960537,188.56104278232363,0.08018451219223904,0.0009741534547300422,1.3283391313984039e-11,0.9990258465319866,1.555099551599692e-22
delta,delta_core_p0p40_open_p0p00,2,-0.08,0.4,0.0,0.002,0.002,middle,120,200,tau_mem,0.0004995872376635889,149.90819867923827,188.56104278232363,0.7950115064451223,4.0852291098953734e-05,0.0004587349465646352,0.9995004127623364,1.555099551599692e-22
delta,delta_core_p0p40_open_p0p00,2,-0.08,0.4,0.0,0.002,0.002,late,260,360,tau_left,0.01077915712726028,26.513302512636866,328.18797547941983,0.08078694069734274,0.010779002092118793,1.5503514148688946e-07,0.9892208428727397,1.9651164376299768e-19
delta,delta_core_p0p40_open_p0p00,2,-0.08,0.4,0.0,0.002,0.002,late,260,360,tau_mem,0.0013214517868926105,248.33427299172473,328.18797547941983,0.7566830339501497,0.00017260063634939085,0.0011488511505432196,0.9986785482131074,1.9651164376299768e-19
delta,delta_core_p0p40_open_p0p20,2,-0.08,0.4,0.2,0.002,0.002,early,10,60,tau_left,0.0,nan,59.65565022857144,nan,0.0,0.0,1.0,3.9030085867146265e-40
delta,delta_core_p0p40_open_p0p20,2,-0.08,0.4,0.2,0.002,0.002,early,10,60,tau_mem,6.511980336384947e-07,43.44717859504515,59.65565022857144,0.728299472532387,1.1172586706360372e-07,5.394721665748909e-07,0.9999993488019664,3.9030085867146265e-40
delta,delta_core_p0p40_open_p0p20,2,-0.08,0.4,0.2,0.002,0.002,middle,120,200,tau_left,0.001256469087063779,15.329680637097576,188.5052869452217,0.08132228483094096,0.001256469065907726,2.11560530379018e-11,0.9987435309129362,3.110199103199384e-22
delta,delta_core_p0p40_open_p0p20,2,-0.08,0.4,0.2,0.002,0.002,middle,120,200,tau_mem,0.0004484949551660823,148.51466976461646,188.5052869452217,0.7878541348698287,4.1922805174352135e-05,0.0004065721499917302,0.9995515050448339,3.110199103199384e-22
delta,delta_core_p0p40_open_p0p20,2,-0.08,0.4,0.2,0.002,0.002,late,260,360,tau_left,0.015077726005406855,27.21925862243745,328.12313639607277,0.08295440218388463,0.015077474818110228,2.5118729662758355e-07,0.9849222739945931,3.3542504711270293e-19
delta,delta_core_p0p40_open_p0p20,2,-0.08,0.4,0.2,0.002,0.002,late,260,360,tau_mem,0.0012237460367842542,241.27386321414508,328.12313639607277,0.7353149974859037,0.00019583633704830443,0.0010279096997359498,0.9987762539632158,3.3542504711270293e-19
delta,delta_core_p0p40_open_p0p40,2,-0.08,0.4,0.4,0.002,0.002,early,10,60,tau_left,0.0,nan,59.654017381948236,nan,0.0,0.0,1.0,4.1325973271096045e-40
delta,delta_core_p0p40_open_p0p40,2,-0.08,0.4,0.4,0.002,0.002,early,10,60,tau_mem,6.163137417535798e-07,42.95399799290512,59.654017381948236,0.7200520581519684,1.1329259720303667e-07,5.030211445505432e-07,0.9999993836862583,4.1325973271096045e-40
delta,delta_core_p0p40_open_p0p40,2,-0.08,0.4,0.4,0.002,0.002,middle,120,200,tau_left,0.001530569901718842,15.48421328445661,188.4520703984446,0.08216525958944525,0.0015305698707836863,3.0935155695757666e-11,0.9984694300982812,3.374896899216353e-22
delta,delta_core_p0p40_open_p0p40,2,-0.08,0.4,0.4,0.002,0.002,middle,120,200,tau_mem,0.0004180459022625232,147.36916311001642,188.4520703984446,0.7819981112355704,4.313520451680043e-05,0.00037491069774572275,0.9995819540977374,3.374896899216353e-22
delta,delta_core_p0p40_open_p0p40,2,-0.08,0.4,0.4,0.002,0.002,late,260,360,tau_left,0.019296524211813628,27.71466964434203,328.0690641586542,0.08447815619378003,0.01929615209728046,3.721145331696263e-07,0.9807034757881864,4.607859233063394e-19
delta,delta_core_p0p40_open_p0p40,2,-0.08,0.4,0.4,0.002,0.002,late,260,360,tau_mem,0.0011742155155606523,234.2095767903277,328.0690641586542,0.7139032672616273,0.00022230383783718632,0.0009519116777234659,0.9988257844844394,4.607859233063394e-19
delta,delta_core_p0p40_open_p0p55,2,-0.08,0.4,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.65279664740722,nan,0.0,0.0,1.0,1.2397791981328814e-39
delta,delta_core_p0p40_open_p0p55,2,-0.08,0.4,0.55,0.002,0.002,early,10,60,tau_mem,5.995814726377581e-07,42.67104787044098,59.65279664740722,0.7153235098541797,1.1446703814426949e-07,4.851144344934886e-07,0.9999994004185274,1.2397791981328814e-39
delta,delta_core_p0p40_open_p0p55,2,-0.08,0.4,0.55,0.002,0.002,middle,120,200,tau_left,0.0017248686440482545,15.569191062400515,188.41331307668693,0.08263317919611991,0.0017248686047337818,3.931447268429311e-11,0.9982751313559517,5.426304818347862e-22
delta,delta_core_p0p40_open_p0p55,2,-0.08,0.4,0.55,0.002,0.002,middle,120,200,tau_mem,0.00040224492741159495,146.61168699661164,188.41331307668693,0.7781386814048462,4.410060804403745e-05,0.0003581443193675575,0.9995977550725884,5.426304818347862e-22
delta,delta_core_p0p40_open_p0p55,2,-0.08,0.4,0.55,0.002,0.002,late,260,360,tau_left,0.02218155473638645,27.984457685087275,328.0320871013111,0.08531012295892997,0.02218107907876111,4.7565762533938183e-07,0.9778184452636135,5.759824041329242e-19
delta,delta_core_p0p40_open_p0p55,2,-0.08,0.4,0.55,0.002,0.002,late,260,360,tau_mem,0.0011542486461370916,228.9815431129007,328.0320871013111,0.6980461732762774,0.0002434576869614329,0.0009107909591756587,0.9988457513538629,5.759824041329242e-19
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,early,10,60,tau_left,0.0,nan,59.65076772502428,nan,0.0,0.0,1.0,1.1938614500538858e-39
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,early,10,60,tau_mem,5.816625001885259e-07,42.3058240434001,59.65076772502428,0.7092251392039042,1.164223646256647e-07,4.6524013556286124e-07,0.9999994183374998,1.1938614500538858e-39
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,middle,120,200,tau_left,0.00201861241679736,15.664144997208144,188.351206845761,0.08316455869611371,0.0020186123620298956,5.4767464435084845e-11,0.9979813875832027,6.088049308390284e-22
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,middle,120,200,tau_mem,0.00038343469765417986,145.46974616400036,188.351206845761,0.7723324347113111,4.57678744295815e-05,0.00033766682322459833,0.9996165653023458,6.088049308390284e-22
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,late,260,360,tau_left,0.026200569163823562,28.30399064531311,327.97469626270544,0.08629931201351525,0.02619983182105283,7.373427707325908e-07,0.9737994308361765,6.369687763352339e-19
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,late,260,360,tau_mem,0.0011395941214181638,220.60906812525587,327.97469626270544,0.6726405135490988,0.00027873268409734134,0.0008608614373208224,0.9988604058785818,6.369687763352339e-19
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,early,10,60,tau_left,0.0,nan,59.632540470848,nan,0.0,0.0,1.0,1.410593220986745e-37
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,early,10,60,tau_mem,6.419284261875841e-07,43.84144804447177,59.632540470848,0.7351933641985977,1.0925758205387798e-07,5.326708441337061e-07,0.9999993580715738,1.410593220986745e-37
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,middle,120,200,tau_left,0.00119611671274792,15.19341266340285,187.70867656847355,0.08094145108875934,0.0011961166629786543,4.9769265748553226e-11,0.9988038832872521,1.3976043629695956e-20
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,middle,120,200,tau_mem,0.0003936699491716743,148.09649897206592,187.70867656847355,0.7889699169981753,3.791511162094759e-05,0.0003557548375507267,0.9996063300508283,1.3976043629695956e-20
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,late,260,360,tau_left,0.011691429907681362,26.42275793727055,326.16898387260665,0.08100941304581741,0.011691167873270273,2.620344110894346e-07,0.9883085700923187,8.565197162635485e-18
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,late,260,360,tau_mem,0.0010856641732558765,238.46798846107458,326.16898387260665,0.7311179181715639,0.00018185855099507662,0.0009038056222607999,0.9989143358267442,8.565197162635485e-18
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,early,10,60,tau_left,0.0,nan,59.63042417196761,nan,0.0,0.0,1.0,2.5860875718090325e-37
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,early,10,60,tau_mem,5.885074525046834e-07,43.080437426808565,59.63042417196761,0.7224573365865938,1.1086148311417227e-07,4.776459693905111e-07,0.9999994114925475,2.5860875718090325e-37
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,middle,120,200,tau_left,0.0015426153087885815,15.40590607463405,187.64128762660798,0.0821029650216995,0.0015426152307787672,7.800981432007359e-11,0.9984573846912114,2.244637310223896e-20
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,middle,120,200,tau_mem,0.00035675896678992724,146.23733656877408,187.64128762660798,0.7793451985885717,3.955300641542733e-05,0.0003172059603744999,0.9996432410332101,2.244637310223896e-20
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,late,260,360,tau_left,0.016284155361651828,27.082512782122546,326.05991838051864,0.08305992627562611,0.01628373719299119,4.1816866063956737e-07,0.9837158446383482,1.3010426069826053e-17
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,late,260,360,tau_mem,0.0010253721405546951,228.800799662437,326.05991838051864,0.7017139696251219,0.00021231638539296964,0.0008130557551617255,0.9989746278594454,1.3010426069826053e-17
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,early,10,60,tau_left,0.0,nan,59.62828702063528,nan,0.0,0.0,1.0,4.70197740328915e-37
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,early,10,60,tau_mem,5.591682763072144e-07,42.5506142107499,59.62828702063528,0.7135977962275625,1.1246567903615377e-07,4.467025972710606e-07,0.9999994408317237,4.70197740328915e-37
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,middle,120,200,tau_left,0.001876741327810249,15.557147298545479,187.57689222651948,0.08293744028853263,0.0018767412157910833,1.1201916564479442e-10,0.9981232586721898,2.879912020664621e-20
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,middle,120,200,tau_mem,0.0003348759292699464,144.66136464132143,187.57689222651948,0.7712110107178186,4.128810836291931e-05,0.00029358782090702714,0.99966512407073,2.879912020664621e-20
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,late,260,360,tau_left,0.020691616202864062,27.51730380050821,325.9645201162705,0.08441809492239485,0.020690943883315584,6.723195484781286e-07,0.9793083837971359,1.8865117801247777e-17
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,late,260,360,tau_mem,0.0010009452797863185,219.25897161923297,325.9645201162705,0.672646739409013,0.00024545416298960834,0.0007554911167967102,0.9989990547202137,1.8865117801247777e-17
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,early,10,60,tau_left,0.0,nan,59.62666676984831,nan,0.0,0.0,1.0,6.58276836460481e-37
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,early,10,60,tau_mem,5.452181630580692e-07,42.247487189395905,59.62666676984831,0.7085334377731707,1.1366934135540858e-07,4.315488217026606e-07,0.9999994547818369,6.58276836460481e-37
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,middle,120,200,tau_left,0.0021115340198942104,15.63669184772596,187.5300587407553,0.08338232256057887,0.0021115338795167967,1.4037741368627676e-10,0.9978884659801058,3.3034284942917713e-20
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,middle,120,200,tau_mem,0.00032361402574938966,143.59416484201483,187.5300587407553,0.7657127918917885,4.263076781850588e-05,0.0002809832579308838,0.9996763859742506,3.3034284942917713e-20
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,late,260,360,tau_left,0.02362803950302229,27.737539647241555,325.89877087241746,0.0851109059816007,0.023627193900146084,8.456028762066081e-07,0.9763719604969777,1.9949319973733282e-17
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,late,260,360,tau_mem,0.0009955792866196901,212.3478069181823,325.89877087241746,0.6515759674384044,0.00027221559500367206,0.000723363691616018,0.9990044207133804,1.9949319973733282e-17
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,early,10,60,tau_left,0.0,nan,59.623925417444035,nan,0.0,0.0,1.0,8.46355932592047e-37
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,early,10,60,tau_mem,5.304819901920547e-07,41.85651280209109,59.623925417444035,0.7020086736832867,1.156769477015607e-07,4.14805042490494e-07,0.9999994695180098,8.46355932592047e-37
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,middle,120,200,tau_left,0.0024619275481790287,15.71882100133467,187.4552308513327,0.0838537336618842,0.0024619273570395386,1.9113949008622844e-10,0.997538072451821,4.912791094074942e-20
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,middle,120,200,tau_mem,0.0003103783480213943,141.95465303271055,187.4552308513327,0.7572722958330899,4.490555032291495e-05,0.00026547279769847937,0.9996896216519786,4.912791094074942e-20
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,late,260,360,tau_left,0.02757047461077686,27.974160203173636,325.7980345458784,0.08586350203789936,0.02756932741759791,1.1471931789519552e-06,0.9724295253892231,3.0791341698588326e-17
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,late,260,360,tau_mem,0.001000444474967349,201.6118351690316,325.7980345458784,0.6188245900563925,0.0003173016128731541,0.0006831428620941948,0.9989995555250326,3.0791341698588326e-17
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak1,528,580,tau_left,0.06855485510909375,41.85223699921823,554.0041570035658,0.07554498728959691,0.06853546290115996,1.9392207933788264e-05,0.9314451448909062,2.671474153004283e-16
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak1,528,580,tau_mem,0.0034027254501187046,277.2093654478255,554.0041570035658,0.5003741613549685,0.001568191731909969,0.0018345337182087355,0.9965972745498813,2.671474153004283e-16
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,valley,1464,1516,tau_left,0.8181808548468128,194.52881673150983,1490.0000950740607,0.13055624450939432,0.7198641142445071,0.09831674060230566,0.1818191451531872,1.6696713456276768e-16
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,valley,1464,1516,tau_mem,0.10228154987613114,311.69409346025844,1490.0000950740607,0.20919065340379434,0.09641900376311283,0.005862546113018313,0.8977184501238689,1.6696713456276768e-16
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak2,2301,2353,tau_left,0.9556940858679701,726.4948042504446,2327.000083612895,0.3122023111930836,0.6175561792570581,0.33813790661091203,0.04430591413202989,2.8102520310824275e-16
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak2,2301,2353,tau_mem,0.10372071089128494,593.9983418365043,2327.000083612895,0.25526356703617464,0.08855584634011111,0.015164864551173829,0.896279289108715,2.8102520310824275e-16
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,525,577,tau_left,0.09668693982135472,42.79113178481266,551.0005399142035,0.07766078013548895,0.09665511700571183,3.182281564288736e-05,0.9033130601786453,4.163336342344337e-16
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,525,577,tau_mem,0.0037731628483419865,233.881025710162,551.0005399142035,0.4244660554172591,0.0021270567016724914,0.0016461061466694952,0.996226837151658,4.163336342344337e-16
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,1442,1494,tau_left,0.8335498006420197,222.57743561430865,1467.9995249140761,0.1516195556175922,0.7120183041106395,0.12153149653138018,0.16645019935798033,2.489328188026718e-16
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,1442,1494,tau_mem,0.13273039185213759,313.87434503527373,1467.9995249140761,0.21381093093585654,0.12611697093897478,0.006613420913162804,0.8672696081478624,2.489328188026718e-16
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,2178,2230,tau_left,0.9389348634970934,764.113250509155,2203.9998723896642,0.34669387239150473,0.5378793560355625,0.40105550746153096,0.06106513650290657,5.35162192338845e-16
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,2178,2230,tau_mem,0.11914820823645986,591.2298593396597,2203.9998723896642,0.26825312775477833,0.1015180760578192,0.01763013217864065,0.8808517917635401,5.35162192338845e-16
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak1,521,573,tau_left,0.11839607719068691,43.45124266065451,547.0039511376547,0.07943497038784628,0.11835127180323769,4.480538744922047e-05,0.8816039228093131,4.996003610813204e-16
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak1,521,573,tau_mem,0.004208125653706993,201.06880711668998,547.0039511376547,0.36758200137038977,0.0027003434929583118,0.0015077821607486813,0.995791874346293,4.996003610813204e-16
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,valley,1423,1475,tau_left,0.8233532268090041,259.2367369912979,1448.9996647696453,0.17890738230951217,0.6750019033525848,0.14835132345641933,0.17664677319099586,2.688821387764051e-16
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,valley,1423,1475,tau_mem,0.16767772150800572,318.2966523793061,1448.9996647696453,0.21966647758328317,0.16028625879985456,0.007391462708151164,0.8323222784919942,2.688821387764051e-16
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak2,2096,2148,tau_left,0.9180754797020543,801.4662007153146,2122.0001827661436,0.3776937472599835,0.46990406910553606,0.4481714105965182,0.08192452029794572,5.880712583561376e-16
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak2,2096,2148,tau_mem,0.1303668272206353,589.1166295934934,2122.0001827661436,0.2776232699591701,0.11106533699197191,0.019301490228663398,0.8696331727793647,5.880712583561376e-16
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak1,519,571,tau_left,0.13012198783409357,43.91313972896274,544.9998158736673,0.08057459553186701,0.13006674202934754,5.524580474602914e-05,0.8698780121659064,6.106226635438361e-16
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak1,519,571,tau_mem,0.004568395759393357,182.65797556783605,544.9998158736673,0.33515236197836945,0.0031365017310441405,0.0014318940283492162,0.9954316042406066,6.106226635438361e-16
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,valley,1406,1458,tau_left,0.8063180103492866,284.02242552809133,1431.9996236188388,0.1983397347621725,0.6415001772242384,0.16481783312504827,0.19368198965071337,3.157196726277789e-16
