scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,phase,t_peak1,t_valley,t_peak2,sep_peaks,left_edge_count,mem_edge_count,total_none,total_left_only,total_mem_only,total_both,late_window_name,late_none,late_left_only,late_mem_only,late_both,late_tau_left_prob,late_tau_left_mean_event_time,late_tau_left_mean_hit_time,late_tau_left_ratio,late_tau_left_early_mass,late_tau_left_late_mass,late_tau_left_no_exit_mass,late_tau_mem_prob,late_tau_mem_mean_event_time,late_tau_mem_mean_hit_time,late_tau_mem_ratio,late_tau_mem_early_mass,late_tau_mem_late_mass,late_tau_mem_no_exit_mass,survival_tail
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,1,579,1366,1878,0.7212659633536924,10,100,0.3929949893944499,0.5290059920532227,0.004220299695201389,0.07377871885712592,peak2,0.12519924638500254,0.794466746981787,0.005516841991123124,0.07481716464208725,0.8692839116239424,746.0503377927539,1878.000062837768,0.39725788755588654,0.4405934070464456,0.42869050457749674,0.13071608837605764,0.0803340066332168,587.7744217614407,1878.000062837768,0.31297891485332496,0.0663884132697739,0.013945593363442893,0.9196659933667832,0.12034926859967299
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,2,423,1105,1666,2.0145867098865478,10,100,0.5537216170499915,0.39272994091086927,0.0063514500058998065,0.04719699203323964,peak2,0.22148628337179757,0.7264694976245328,0.007267209031624684,0.04477700997204491,0.7712465075966402,905.7120568413445,1665.9998044909464,0.5436447557796016,0.16487340384701205,0.606373103749628,0.22875349240335985,0.05204421900367374,474.45369220656653,1665.9998044909464,0.28478616319618233,0.043409153516838224,0.008635065486835514,0.9479557809963263,0.03727271385481863
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.7452453884736864,0.22118750945790755,0.009079151994749146,0.024487950073656766,late,0.9816224647770037,0.01741222619690959,0.000887965089673273,7.734393641336312e-05,0.017489570133323237,34.501538708225056,312.536827932289,0.11039191424730209,0.017486954991069233,2.6151422540046654e-06,0.9825104298666768,0.0009653090260866533,171.80038258276682,312.536827932289,0.5496964428780449,0.00034254298163976035,0.0006227660444468929,0.9990346909739134,0.018447685695702636
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9355694930834906,0.04404780595724925,0.014802630129721913,0.005580070829538377,late,0.9820567146155247,0.01606222695152221,0.0017898658931972693,9.119253975598302e-05,0.016153419491278388,32.95925947025971,306.72005861452215,0.10745713736212491,0.016150476918746316,2.942572532072668e-06,0.9838465805087216,0.0018810584329532747,170.11689517775307,306.72005861452215,0.5546324421890894,0.0006184319374922353,0.0012626264954610394,0.9981189415670467,0.009401445232656874
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9685549686641116,0.014690803469068672,0.01624338388692553,0.0005108439798941581,late,0.9843163809364098,0.011550690345181937,0.004051754159772187,8.117455863599501e-05,0.011631864903818035,30.693130802093915,303.42679847897483,0.10115497693662254,0.011629463983360018,2.4009204580167226e-06,0.9883681350961819,0.004132928718408222,155.1571401127317,303.42679847897483,0.51134949480569,0.001816636000474476,0.0023162927179337456,0.9958670712815918,5.824346246397237e-07
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9793641039299662,0.0066187571857494005,0.013911746068721332,0.00010539281556312227,late,0.9855254360393455,0.005747328958931485,0.008677784336917143,4.945066480592723e-05,0.005796779623737459,27.61707440476551,303.57198142271426,0.09097372647941979,0.005795830853566033,9.487701714263816e-07,0.9942032203762625,0.00872723500172314,128.3502915800092,303.57198142271426,0.42280019051325274,0.005953044909829034,0.002774190091894106,0.9912727649982769,9.98030109356711e-13
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.30167940007899813,0.6164469510711492,0.0031351599429681252,0.07873848890688456,late,0.990075007388483,0.009708398043683118,0.00019529257442834228,2.1301993405592987e-05,0.00972970003708884,40.57226171171495,324.76719885409716,0.12492721510937496,0.009728037658325646,1.6623787631939169e-06,0.9902702999629112,0.0002165945678339385,159.74828527679108,324.76719885409716,0.4918855285892298,0.00010749909750984969,0.00010909547032408881,0.999783405432166,0.3422169902891248
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,1,607,1408,1876,0.7688579218418661,10,100,0.44876844530004484,0.4861895638991632,0.005034481475745995,0.06000750932504611,peak2,0.1686435963885486,0.7588716640108831,0.0071865866115025665,0.06529815298906574,0.8241698170000133,779.622233127073,1875.9997333905599,0.41557694239009,0.3927818851771603,0.43138793182285307,0.17583018299998665,0.07248473960057411,605.3539724208115,1875.9997333905599,0.3226834000273199,0.059278035468798715,0.013206704131775396,0.9275152603994259,0.07909474553557475
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,2,440,1133,1661,1.9396346306592533,10,100,0.6261094284066377,0.33129960983697476,0.0069999030431705835,0.03559105871321688,peak2,0.267815301277256,0.6839570125326555,0.008924459300237431,0.039303226889851016,0.723260239422574,923.8436617757158,1661.0004734991965,0.5561971092214518,0.14092921316667492,0.582331026255899,0.276739760577426,0.04822768619009274,489.009838275191,1661.0004734991965,0.29440680245262285,0.03984606453203958,0.00838162165805316,0.9517723138099072,0.019100727547357046
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.8081766668505439,0.1654150999831692,0.009032622846328092,0.0173756103199589,late,0.9864694126012501,0.012694559486334292,0.0007784164701262356,5.761144228937427e-05,0.012752170928623897,38.70169631596905,313.33731132900584,0.12351448396559472,0.012749627665520234,2.5432631036628045e-06,0.9872478290713761,0.0008360279124156239,173.41188878629106,313.33731132900584,0.5534351719901229,0.0002924483905837383,0.0005435795218318856,0.9991639720875843,0.007879704730029715
