case,display_name,style,X_g,N,P,Q,dominant_family,dominant_family_frac,dominant_lr,no_leak_total,pre_gate_leak_total,post_gate_leak_total,rollback_total,leak_total
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,55,0.9070342719096949,0.07262862952643097,0.020337098563874185,N,0.9070342719096949,L0R1,0.9245987679959469,0.05144714811976173,0.023954083884291384,0.3700553853166834,0.07540123200405312
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,56,0.9070342719096949,0.07580094660775351,0.01716478148255163,N,0.9070342719096949,L0R1,0.9245987679959465,0.054174001309935715,0.021227230694117794,0.3389692071663853,0.07540123200405352
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,57,0.9070342719096949,0.07985708013632428,0.013108647953980831,N,0.9070342719096949,L0R1,0.9245987679959469,0.05849280196797152,0.016908430036081664,0.27804349659065275,0.07540123200405317
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,9,0.947050656920548,0.0005375166507945856,0.05241182642865744,N,0.947050656920548,L0R1,0.9526541253423775,0.0005997753030338492,0.04674609935458884,0.7637901025134811,0.04734587465762268
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,10,0.947050656920548,0.0008697763622359303,0.05207956671721609,N,0.947050656920548,L0R1,0.952654125342377,0.0009653185781682236,0.04638055607945464,0.638191771332769,0.04734587465762286
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,11,0.9470506569205479,0.0012104430173824538,0.051738900062069576,N,0.9470506569205479,L0R1,0.9526541253423774,0.0013361528309547349,0.046009721826668015,0.5543985980136509,0.04734587465762275
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,12,0.947050656920548,0.0015468821380374485,0.05140246094141461,N,0.947050656920548,L0R1,0.9526541253423774,0.0017000632611314074,0.045645811396491154,0.4976856216533146,0.04734587465762256
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,13,0.947050656920548,0.0018738449642387801,0.05107549811521326,N,0.947050656920548,L0R1,0.9526541253423774,0.002052820571801938,0.04529305408582064,0.4593048611110963,0.04734587465762258
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,14,0.947050656920548,0.002190297181525785,0.05075904589792625,N,0.947050656920548,L0R1,0.9526541253423773,0.0023941029103772197,0.04495177174724554,0.4333892691422443,0.04734587465762276
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,15,0.9470506569205479,0.002497289292890594,0.05045205378656144,N,0.9470506569205479,L0R1,0.9526541253423773,0.002725205477603229,0.044620669180019404,0.41592006433054274,0.04734587465762263
