scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,lo,hi,observable,exit_prob,mean_event_time,mean_hit_time,event_time_ratio,early_mass,late_mass,no_exit_mass
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.42553094633420324,235.2799673376051,307.71237612811905,0.7646100241338488,0.016239561126934293,0.40929138520726893,0.5744690536657968
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0015906898954199194,170.70515264017175,307.71237612811905,0.5547555635821972,0.0005264740141209775,0.001064215881298942,0.9984093101045801
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.154107419792965,nan,0.0,0.0,1.0
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.154107419792965,nan,0.0,0.0,1.0
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.07286441356087016,150.9632817232371,177.98816699712498,0.8481647081947621,0.0005091507361080093,0.07235526282476215,0.9271355864391299
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00021646277206255617,120.43859903036378,177.98816699712498,0.6766663259828346,3.3417741591886026e-05,0.00018304503047067016,0.9997835372279374
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.6256293677927922,218.75786076222997,304.2908771614083,0.718910349212316,0.029269726174213098,0.5963596416185791,0.3743706322072078
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.003330844994455027,155.44431153207972,304.2908771614083,0.5108411825623866,0.001494506063538533,0.001836338930916494,0.996669155005545
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.15154844511757,nan,0.0,0.0,1.0
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.15154844511757,nan,0.0,0.0,1.0
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.09673731532314528,146.57079971719222,173.30011344726108,0.8457628607484832,0.0004540992339310687,0.09628321608921421,0.9032626846768548
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00034353372905584356,115.46295487441597,173.30011344726108,0.6662601228449502,5.301788466894937e-05,0.0002905158443868942,0.9996564662709442
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.8168265639689509,199.689132448044,303.9492142401285,0.6569819005693626,0.07908841078374923,0.7377381531852016,0.18317343603104908
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.006675007227785074,129.71032515014312,303.9492142401285,0.42674999333167635,0.004513709240111892,0.0021612979876731823,0.993324992772215
