t,f_total,f_a,f_b
4295,6.593887138304293e-12,4.976089827029512e-24,6.593887138299317e-12
4296,6.559860392869076e-12,4.950411428973495e-24,6.559860392864126e-12
4297,6.52600923737523e-12,4.924865540840442e-24,6.526009237370305e-12
4298,6.49233276571604e-12,4.899451478828854e-24,6.492332765711141e-12
4299,6.4588300764606365e-12,4.8741685626659264e-24,6.458830076455762e-12
4300,6.425500272829862e-12,4.849016115589335e-24,6.425500272825013e-12
4301,6.3923424626722664e-12,4.8239934643291136e-24,6.392342462667442e-12
4302,6.359355758440225e-12,4.7990999390896464e-24,6.3593557584354256e-12
4303,6.3265392771661895e-12,4.774334873531731e-24,6.3265392771614155e-12
4304,6.293892140439041e-12,4.749697604754735e-24,6.2938921404342915e-12
4305,6.261413474380584e-12,4.7251874732788654e-24,6.2614134743758596e-12
4306,6.229102409622156e-12,4.700803823027505e-24,6.229102409617456e-12
4307,6.19695808128135e-12,4.676546001309655e-24,6.1969580812766735e-12
4308,6.164979628938869e-12,4.652413358802461e-24,6.164979628934217e-12
4309,6.1331661966155e-12,4.62840524953384e-24,6.133166196610871e-12
4310,6.1015169327491825e-12,4.6045210308651756e-24,6.101516932744578e-12
4311,6.07003099017224e-12,4.580760063474126e-24,6.070030990167659e-12
4312,6.03870752608868e-12,4.557121711337508e-24,6.038707526084123e-12
4313,6.007545702051649e-12,4.5336053417142705e-24,6.007545702047116e-12
4314,5.976544683940989e-12,4.510210325128561e-24,5.9765446839364794e-12
4315,5.945703641940899e-12,4.486936035352869e-24,5.945703641936412e-12
4316,5.915021750517731e-12,4.463781849391271e-24,5.915021750513267e-12
4317,5.884498188397894e-12,4.4407471474627454e-24,5.8844981883934536e-12
4318,5.8541321385458696e-12,4.4178313129845956e-24,5.854132138541452e-12
4319,5.823922788142335e-12,4.395033732555928e-24,5.82392278813794e-12
4320,5.793869328562412e-12,4.372353795941246e-24,5.793869328558039e-12
4321,5.763970955354028e-12,4.3497908960541126e-24,5.763970955349678e-12
4322,5.734226868216366e-12,4.327344428940892e-24,5.7342268682120385e-12
4323,5.704636270978461e-12,4.305013793764594e-24,5.704636270974156e-12
4324,5.675198371577872e-12,4.2827983927887824e-24,5.675198371573589e-12
4325,5.6459123820394955e-12,4.2606976313615805e-24,5.645912382035235e-12
4326,5.6167775184544625e-12,4.238710917899752e-24,5.616777518450224e-12
4327,5.5877930009591604e-12,4.21683766387286e-24,5.587793000954944e-12
