t,f_total,f_a,f_b
4170,6.573476925825564e-05,6.573476925825564e-05,0.0
4171,6.571012211719612e-05,6.571012211719612e-05,0.0
4172,6.56854877994413e-05,6.56854877994413e-05,0.0
4173,6.566086622450001e-05,6.566086622450001e-05,0.0
4174,6.563625731212287e-05,6.563625731212287e-05,0.0
4175,6.561166098230297e-05,6.561166098230297e-05,0.0
4176,6.55870771552769e-05,6.55870771552769e-05,0.0
4177,6.556250575152541e-05,6.556250575152541e-05,0.0
4178,6.553794669177427e-05,6.553794669177427e-05,0.0
4179,6.551339989699511e-05,6.551339989699511e-05,0.0
4180,6.548886528840617e-05,6.548886528840617e-05,0.0
4181,6.546434278747317e-05,6.546434278747317e-05,0.0
4182,6.543983231590991e-05,6.543983231590991e-05,0.0
4183,6.541533379567933e-05,6.541533379567933e-05,0.0
4184,6.539084714899388e-05,6.539084714899388e-05,0.0
4185,6.536637229831674e-05,6.536637229831674e-05,0.0
4186,6.534190916636217e-05,6.534190916636217e-05,0.0
4187,6.531745767609648e-05,6.531745767609648e-05,0.0
4188,6.529301775073865e-05,6.529301775073865e-05,0.0
4189,6.526858931376112e-05,6.526858931376112e-05,0.0
4190,6.524417228889047e-05,6.524417228889047e-05,0.0
4191,6.521976660010815e-05,6.521976660010815e-05,0.0
4192,6.519537217165112e-05,6.519537217165112e-05,0.0
4193,6.517098892801266e-05,6.517098892801266e-05,0.0
4194,6.514661679394287e-05,6.514661679394287e-05,0.0
4195,6.512225569444956e-05,6.512225569444956e-05,0.0
4196,6.509790555479877e-05,6.509790555479877e-05,0.0
4197,6.507356630051542e-05,6.507356630051542e-05,0.0
4198,6.50492378573841e-05,6.50492378573841e-05,0.0
4199,6.502492015144956e-05,6.502492015144956e-05,0.0
4200,6.500061310901742e-05,6.500061310901742e-05,0.0
4201,6.497631665665478e-05,6.497631665665478e-05,0.0
4202,6.495203072119087e-05,6.495203072119087e-05,0.0
4203,6.492775522971759e-05,6.492775522971759e-05,0.0
4204,6.49034901095902e-05,6.49034901095902e-05,0.0
4205,6.487923528842785e-05,6.487923528842785e-05,0.0
4206,6.485499069411419e-05,6.485499069411419e-05,0.0
4207,6.483075625479795e-05,6.483075625479795e-05,0.0
4208,6.480653189889349e-05,6.480653189889349e-05,0.0
4209,6.478231755508148e-05,6.478231755508148e-05,0.0
