t,f_total,f_a,f_b
3987,6.716295877049062e-05,6.716295877049062e-05,0.0
3988,6.713452568304954e-05,6.713452568304954e-05,0.0
3989,6.710613070663149e-05,6.710613070663149e-05,0.0
3990,6.707777371160021e-05,6.707777371160021e-05,0.0
3991,6.704945456819628e-05,6.704945456819628e-05,0.0
3992,6.702117314654031e-05,6.702117314654031e-05,0.0
3993,6.699292931663605e-05,6.699292931663605e-05,0.0
3994,6.69647229483735e-05,6.69647229483735e-05,0.0
3995,6.693655391153198e-05,6.693655391153198e-05,0.0
3996,6.69084220757833e-05,6.69084220757833e-05,0.0
3997,6.688032731069483e-05,6.688032731069483e-05,0.0
3998,6.685226948573256e-05,6.685226948573256e-05,0.0
3999,6.682424847026419e-05,6.682424847026419e-05,0.0
4000,6.679626413356219e-05,6.679626413356219e-05,0.0
4001,6.676831634480687e-05,6.676831634480687e-05,0.0
4002,6.674040497308946e-05,6.674040497308946e-05,0.0
4003,6.671252988741511e-05,6.671252988741511e-05,0.0
4004,6.668469095670595e-05,6.668469095670595e-05,0.0
4005,6.665688804980408e-05,6.665688804980408e-05,0.0
4006,6.662912103547468e-05,6.662912103547468e-05,0.0
4007,6.660138978240894e-05,6.660138978240894e-05,0.0
4008,6.657369415922704e-05,6.657369415922704e-05,0.0
4009,6.654603403448126e-05,6.654603403448126e-05,0.0
4010,6.651840927665882e-05,6.651840927665882e-05,0.0
4011,6.649081975418498e-05,6.649081975418498e-05,0.0
4012,6.646326533542598e-05,6.646326533542598e-05,0.0
4013,6.643574588869194e-05,6.643574588869194e-05,0.0
4014,6.640826128223984e-05,6.640826128223984e-05,0.0
4015,6.638081138427658e-05,6.638081138427658e-05,0.0
4016,6.635339606296162e-05,6.635339606296162e-05,0.0
4017,6.632601518641034e-05,6.632601518641034e-05,0.0
4018,6.629866862269654e-05,6.629866862269654e-05,0.0
4019,6.627135623985556e-05,6.627135623985556e-05,0.0
4020,6.624407790588716e-05,6.624407790588716e-05,0.0
4021,6.62168334887584e-05,6.62168334887584e-05,0.0
4022,6.61896228564065e-05,6.61896228564065e-05,0.0
4023,6.616244587674173e-05,6.616244587674173e-05,0.0
4024,6.613530241765026e-05,6.613530241765026e-05,0.0
4025,6.610819234699709e-05,6.610819234699709e-05,0.0
4026,6.608111553262874e-05,6.608111553262874e-05,0.0
4027,6.605407184237622e-05,6.605407184237622e-05,0.0
4028,6.602706114405784e-05,6.602706114405784e-05,0.0
4029,6.6000083305482e-05,6.6000083305482e-05,0.0
4030,6.597313819444997e-05,6.597313819444997e-05,0.0
4031,6.594622567875876e-05,6.594622567875876e-05,0.0
4032,6.591934562620388e-05,6.591934562620388e-05,0.0
4033,6.589249790458208e-05,6.589249790458208e-05,0.0
4034,6.586568238169421e-05,6.586568238169421e-05,0.0
4035,6.583889892534792e-05,6.583889892534792e-05,0.0
4036,6.581214740336047e-05,6.581214740336047e-05,0.0
4037,6.578542768356133e-05,6.578542768356133e-05,0.0
4038,6.575873963379509e-05,6.575873963379509e-05,0.0
4039,6.573208312192415e-05,6.573208312192415e-05,0.0
4040,6.570545801583137e-05,6.570545801583137e-05,0.0
4041,6.567886418342277e-05,6.567886418342277e-05,0.0
4042,6.565230149263033e-05,6.565230149263033e-05,0.0
4043,6.562576981141457e-05,6.562576981141457e-05,0.0
4044,6.559926900776734e-05,6.559926900776734e-05,0.0
4045,6.557279894971434e-05,6.557279894971434e-05,0.0
4046,6.554635950531794e-05,6.554635950531794e-05,0.0
4047,6.551995054267972e-05,6.551995054267972e-05,0.0
4048,6.549357192994311e-05,6.549357192994311e-05,0.0
4049,6.546722353529612e-05,6.546722353529612e-05,0.0
4050,6.544090522697383e-05,6.544090522697383e-05,0.0
4051,6.541461687326115e-05,6.541461687326115e-05,0.0
4052,6.538835834249526e-05,6.538835834249526e-05,0.0
4053,6.536212950306828e-05,6.536212950306828e-05,0.0
4054,6.533593022342991e-05,6.533593022342991e-05,0.0
4055,6.530976037208991e-05,6.530976037208991e-05,0.0
4056,6.528361981762067e-05,6.528361981762067e-05,0.0
4057,6.525750842865985e-05,6.525750842865985e-05,0.0
4058,6.523142607391279e-05,6.523142607391279e-05,0.0
4059,6.520537262215513e-05,6.520537262215513e-05,0.0
4060,6.517934794223536e-05,6.517934794223536e-05,0.0
4061,6.515335190307724e-05,6.515335190307724e-05,0.0
4062,6.512738437368235e-05,6.512738437368235e-05,0.0
4063,6.510144522313261e-05,6.510144522313261e-05,0.0
4064,6.507553432059269e-05,6.507553432059269e-05,0.0
4065,6.504965153531257e-05,6.504965153531257e-05,0.0
4066,6.502379673662991e-05,6.502379673662991e-05,0.0
4067,6.499796979397261e-05,6.499796979397261e-05,0.0
4068,6.497217057686118e-05,6.497217057686118e-05,0.0
4069,6.494639895491111e-05,6.494639895491111e-05,0.0
4070,6.492065479783547e-05,6.492065479783547e-05,0.0
4071,6.489493797544716e-05,6.489493797544716e-05,0.0
4072,6.486924835766137e-05,6.486924835766137e-05,0.0
4073,6.484358581449799e-05,6.484358581449799e-05,0.0
4074,6.481795021608392e-05,6.481795021608392e-05,0.0
4075,6.479234143265561e-05,6.479234143265561e-05,0.0
4076,6.476675933456117e-05,6.476675933456117e-05,0.0
4077,6.474120379226294e-05,6.474120379226294e-05,0.0
4078,6.47156746763397e-05,6.47156746763397e-05,0.0
4079,6.469017185748905e-05,6.469017185748905e-05,0.0
4080,6.466469520652972e-05,6.466469520652972e-05,0.0
4081,6.463924459440391e-05,6.463924459440391e-05,0.0
4082,6.46138198921795e-05,6.46138198921795e-05,0.0
4083,6.458842097105248e-05,6.458842097105248e-05,0.0
4084,6.456304770234907e-05,6.456304770234907e-05,0.0
4085,6.453769995752808e-05,6.453769995752808e-05,0.0
4086,6.451237760818317e-05,6.451237760818317e-05,0.0
4087,6.448708052604507e-05,6.448708052604507e-05,0.0
4088,6.44618085829838e-05,6.44618085829838e-05,0.0
4089,6.443656165101094e-05,6.443656165101094e-05,0.0
4090,6.441133960228183e-05,6.441133960228183e-05,0.0
4091,6.438614230909775e-05,6.438614230909775e-05,0.0
