scan_id,description,N,start_a,start_b,r,q1,q2,mean,extremum_kind,near_extremum,sum_k_p_tau,p_tau_mean_abs_error,top_p_tau,p_k01,tau_k01,p_tau_k01,p_k02,tau_k02,p_tau_k02,p_k03,tau_k03,p_tau_k03,p_k04,tau_k04,p_tau_k04,p_k05,tau_k05,p_tau_k05,p_k06,tau_k06,p_tau_k06,p_k07,tau_k07,p_tau_k07,p_k08,tau_k08,p_tau_k08,p_k09,tau_k09,p_tau_k09,p_k10,tau_k10,p_tau_k10,p_k11,tau_k11,p_tau_k11,p_k12,tau_k12,p_tau_k12,p_k13,tau_k13,p_tau_k13,p_k14,tau_k14,p_tau_k14,p_k15,tau_k15,p_tau_k15
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.17883781895807818,0.08941890947903909,0.5,48.240320537697485,,False,48.24032053769763,1.4210854715202004e-13,k=5:9.07762;k=4:7.86786;k=6:6.8335;k=7:4.87518;k=3:4.20923,0.00395424390725787,62.72866398759972,0.24804443738339235,0.034504320110665725,38.9143698271893,1.342713873422171,0.12932361746651747,32.54805633827738,4.209232387170043,0.26893687487115403,29.255416212229083,7.867860209171784,0.28645168810481597,31.689897357020826,9.077624593786961,0.13420107803040063,50.91982320568698,6.833495167320603,0.06310522225974095,77.2548535968869,4.875184706875296,0.03217906645441213,109.71473535092295,3.5305177598855897,0.017804931031228533,148.0665194597398,2.6363141670147243,0.010610125263305032,191.99176071451416,2.037056630703481,0.0067809059505414895,240.04551778659504,1.6277260799599353,0.004641144603604984,288.3322905170202,1.338191854178133,0.0033793196930809576,330.1639411351473,1.1157295082232253,0.002529726075646493,358.6524724486307,0.9072925116483864,0.0015977361776285748,371.3608412088148,0.5933366509539039
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.19124334299584797,0.09562167149792399,0.5,48.57719603515118,,False,48.577196035151275,9.237055564881302e-14,k=5:8.81249;k=4:7.78837;k=6:6.72699;k=7:4.8774;k=3:4.31749,0.004524210184610049,59.11249777532857,0.2674373644728804,0.037831137147828986,38.00823925752985,1.4378949120991096,0.13492871533365405,31.998324585163754,4.317492829105424,0.26832168282020996,29.026226028692168,7.788365813938462,0.27590692875332945,31.9400722236116,8.812487231376203,0.13210512065188787,50.92152061286461,6.726993624340075,0.06337811129538069,76.95719861982212,4.877401899107804,0.032887951919805,109.08028006197081,3.58742700607696,0.0184879218988883,146.99945028600123,2.717714356067104,0.011182716742177596,190.2184494111816,2.1271590389014827,0.007247936582996224,237.00919091190505,1.7178275853167329,0.005021861705555963,283.28975405866845,1.4226419674835942,0.0036870486030543856,322.652184711821,1.1896342869141652,0.0027640471809335224,349.0220052377784,0.9647132896612465,0.0017246091796890536,360.664223300829,0.6220048302900324
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.20450940664178507,0.10225470332089254,0.5,48.90591121029078,,False,48.90591121029099,2.0605739337042905e-13,k=5:8.5605;k=4:7.70463;k=6:6.62173;k=7:4.87647;k=3:4.42064,0.00516822032450714,55.82328434191056,0.28850703271660333,0.04137046711501916,37.132431499252974,1.5361860362405468,0.14049918170798195,31.463797398160068,4.420637787867221,0.26734153398917654,28.819426282958513,7.704629631174121,0.26571740128895127,32.2165461356819,8.560496917679,0.12990797684796718,50.9724529740158,6.621728240832541,0.06355052583431071,76.73374157562054,4.876469626364796,0.033544342168662825,108.54065298404804,3.640924802907001,0.019151372993175188,146.0297341410811,2.7966699066300533,0.011754066820625264,188.5152498476623,2.215820843416289,0.007722721513338067,233.99725037537232,1.8070955995358418,0.00541346630932598,278.2570443635567,1.506335134994739,0.004004676894397183,315.21611802662386,1.2623387046027958,0.0030040124210950407,339.5842402999129,1.0201152758690615,0.0018500337714688867,350.2399142400059,0.6479556694603775
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.21869570333688967,0.10934785166844484,0.5,49.22350339929832,,False,49.223503399298394,7.105427357601002e-14,k=5:8.32129;k=4:7.6173;k=6:6.51813;k=7:4.87273;k=3:4.51845,0.005893976174221126,52.831275012353395,0.3113862761765348,0.04512315859531856,36.28586973260793,1.637333054713537,0.14601459423734992,30.94518470851158,4.518448588813164,0.26600518463332234,28.635910593105457,7.617300684462328,0.2558847062475465,32.51967543254421,8.321287595322131,0.12762255990385235,51.07350898997091,6.5181319605725045,0.06362567464453331,76.58437095270497,4.872732269093054,0.03414715576820277,108.09252403672767,3.691052255660342,0.01979310657253529,145.14874079758874,2.8729444954759753,0.01232199461600746,186.86884525430048,2.3025969051230217,0.008203295373822401,230.9972923744203,1.8949390199005827,0.005814118430821916,273.2295676353632,1.5885890650342684,0.004330339578069463,307.8576714950145,1.3331282592871683,0.0032476905506271694,330.3389887558998,1.0728388122862704,0.0019724446737692043,340.0826224928566,0.670794157377498
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.233866067304137,0.1169330336520685,0.5,49.526879565809274,,False,49.52687956580906,2.1316282072803006e-13,k=5:8.09447;k=4:7.52701;k=6:6.41657;k=7:4.8665;k=3:4.61076,0.006709641966059474,50.10869219692459,0.33621138402884215,0.04908864507538133,35.46756783203051,1.741054848993558,0.15145464143601425,30.44315014171218,4.610756388895765,0.26432311236209893,28.47654292968299,7.527008456486731,0.24640894632200935,32.84973448511583,8.094468461435167,0.12526177535737307,51.22531856077023,6.416574346169074,0.06360737867673788,76.5083981484636,4.866498652979955,0.03469578700866415,107.73163253807637,3.73783377663677,0.02041117608262534,144.34686082422382,2.946289193257446,0.012884350192134188,185.26557004502277,2.387026483005439,0.00868758388018876,227.99762372849727,1.980748480625035,0.006221785292192695,268.2037767666535,1.6687063135972977,0.004661952594510285,300.579117629251,1.401285597287299,0.003492974252838508,321.2859953194357,1.1222437094483824,0.0020902495011700115,330.18712482695,0.6901734729622926
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.2500887607839778,0.1250443803919889,0.5,49.81284602241438,,False,49.81284602241413,2.4868995751603507e-13,k=5:7.87962;k=4:7.43436;k=6:6.31736;k=7:4.85804;k=3:4.69744,0.007623821501536629,47.62978869969308,0.36312100720236645,0.05326488738909734,34.676610127355644,1.8470457334692307,0.156799274875721,29.958302968436683,4.697440181958032,0.2623074319198936,28.34214774181284,7.434355989249138,0.23728880297965224,33.20689242696572,7.879623754668776,0.12283841609391424,51.42819817655562,6.317358406572021,0.06350000723271867,76.50449287836737,4.8580358511118025,0.03519008835793774,107.4527595928955,3.7812721043782354,0.021003869933179674,143.61357770508516,3.016440906756201,0.0134390246836938,183.69158363089753,2.468635726602436,0.009173414874051019,224.98740079353692,2.0639027689135094,0.006634254066798861,263.17715755602484,1.7459841278046222,0.004997231650504564,293.38302133245423,1.4661029199231959,0.003737609686648788,312.4249539635637,1.1677225342850175,0.002201864754648543,320.54830253740965,0.7058040095195404
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.2674367811946324,0.1337183905973162,0.5,50.078141217743905,,False,50.07814121774391,7.105427357601002e-15,k=5:7.67631;k=4:7.33991;k=6:6.22072;k=7:4.84756;k=3:4.77842,0.008645527183516757,45.37084626105437,0.3922548846891052,0.05764833641089991,33.912131953334466,1.9549779912566536,0.16202885216492435,29.491189800894432,4.778423632416849,0.25997180179317914,28.23349792680488,7.339913326955452,0.22852162050066008,33.591186421887144,7.6763123556694195,0.12036506156054108,51.68209322902312,6.220718333088991,0.06330840896439899,76.57062204833417,4.847564255294366,0.035630346195083505,107.24971476150662,3.8213444662764386,0.02156971031461706,142.93756012558458,3.083121764987018,0.013983958161246469,182.13305109350253,2.5469409662717046,0.009658529871947824,221.95675116189108,2.143775911377615,0.007049147539025104,258.1481999204675,1.819724748173124,0.005333715577864961,286.2721905624153,1.526894442312281,0.003979230640292168,303.7555223184736,1.2087132815676216,0.0023057531218041005,311.1611779347444,0.717460857407278
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.2859881895993138,0.1429940947996569,0.5,50.31947105004395,,False,50.3194710500441,1.4921397450962104e-13,k=5:7.48407;k=4:7.24421;k=6:6.12682;k=3:4.85367;k=7:4.83525,0.009784140640454244,43.31012743259191,0.42375237795647475,0.06223391740903658,33.17330125556117,2.0645044905236833,0.16712426906711025,29.04228629173816,4.853670868544496,0.2573313221155642,28.151300650037648,7.24421141554693,0.22010349649125652,34.002492017621,7.4840673824944215,0.1178539820184843,51.98651877456363,6.126818248861018,0.06303783880212768,76.7039943956278,4.835254034190891,0.03601725052882758,107.11533905873736,3.8580000023588537,0.02210744740105498,142.30677399756266,3.1460395209649348,0.01451714536374329,180.57632709304553,2.621452789660598,0.010140596136549683,218.89687611320656,2.219744816216377,0.007463942597171096,253.1163557668731,1.889245949849078,0.005668793920777708,279.2496279372909,1.5830085932303513,0.00421539658004223,295.2773345327985,1.244711066153544,0.0024004609278007187,302.02095151646006,0.7249894934924576
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.3058264619583846,0.1529132309791923,0.5,50.533546095392694,,False,50.53354609539273,3.552713678800501e-14,k=5:7.3024;k=4:7.14774;k=6:6.03575;k=3:4.92318;k=7:4.82122,0.011049364851510694,41.42779322712795,0.45775080235948035,0.06701503695323736,32.459301554287016,2.1752612931368196,0.17206707957450373,28.611989128654173,4.923181410184974,0.25440242429831,28.09618109200985,7.147736583331644,0.21202937792323204,34.440491373089934,7.302395961206698,0.11531704872160746,52.34050058622086,6.035752056214555,0.06269388194502035,76.90101335330569,4.82122305262458,0.0363518594836528,107.0415261255258,3.891158516630864,0.022616049373504803,141.70861322522674,3.2048889933526237,0.01503663949059154,179.0081391741975,2.6916808546440447,0.010617219302522027,215.8001323132345,2.291197330282881,0.007875991433711132,248.0819853096691,1.9538915911570047,0.0059997383580024,272.31848373428136,1.6338396524536207,0.004443633755536962,286.9900123639597,1.2752785064424612,0.0024846545350570262,293.1230402836476,0.7283094913704684
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.32704086474698124,0.16352043237349062,0.5,50.71712008172715,,False,50.717120081726996,1.5631940186722204e-13,k=5:7.13078;k=4:7.05093;k=6:5.94754;k=3:4.98698;k=7:4.80554,0.012451167863423247,39.705797192911554,0.4943835459999813,0.07198361271509618,31.76931658440307,2.286870181234953,0.1768396032317579,28.20060863810642,4.986984442456824,0.25120275280492893,28.068664268328078,7.050925731761359,0.20429316174120618,34.904640368256786,7.130779340270918,0.11276565086283245,52.74251860738949,5.947544438907328,0.06228237606289098,77.157240685077,4.805536280322958,0.03663555939191995,107.01926312367267,3.9207105702468192,0.023094688765025146,141.1300476204047,3.259354525186424,0.01554055429705176,177.4157665403635,2.757139353073578,0.01108595659981632,212.66009181784662,2.3575405484056016,0.008282545282412257,243.04629368150643,2.013041933139545,0.006323737472751,265.4820106221357,1.6788385389124787,0.0046614784203569,278.89317430115176,1.3000545135896544,0.0025571544885286436,284.46311768872476,0.7274161382185743
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.3497268566282775,0.17486342831413876,0.5,50.867028900547396,,False,50.867028900547176,2.2026824808563106e-13,k=5:6.96867;k=4:6.95416;k=6:5.86215;k=3:5.04513;k=7:4.78821,0.01399971838536972,38.127764776037395,0.5337779695281427,0.07713012592318046,31.102516927271154,2.3989410471282757,0.1814250194731629,27.808362314078757,5.045132674348507,0.24775103951589933,28.069155133693194,6.954162362705531,0.19688779906099138,35.39413579428627,6.968673496202878,0.11021062006789477,53.19045514787901,5.862153043541291,0.061809332858384164,77.46737345604808,4.78820667160963,0.03687002136673824,107.03869252162694,3.94651888034011,0.023542725679171417,140.55778577926392,3.309113392672952,0.016027064775102122,175.78721040252353,2.81735300775575,0.011544330720670935,209.47158000610455,2.418209196171952,0.008680780476988838,238.01125968756583,2.066123496399342,0.006637934299054405,258.7435203717228,1.7175224885335412,0.004866521150189586,270.98644256653506,1.3187612541646785,0.0026169662471991774,276.0371557018471,0.7223799194445978
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.3739865179897973,0.18699325899489866,0.5,50.980229427751226,,True,50.98022942775152,2.913225216616411e-13,k=4:6.85777;k=5:6.81551;k=6:5.77947;k=3:5.0977;k=7:4.7692,0.015705313751783034,36.67886515442379,0.5760530853095674,0.08244369565948159,30.458048926582524,2.5110741160847696,0.1858074491747252,27.43536957093692,5.097696037141664,0.24406697119125786,28.09791724107455,6.85777355781169,0.18980540195802573,35.90788396048346,6.815510348581708,0.10766216313410547,53.68155032317867,5.779471828185754,0.061280860118942945,77.82523683360114,4.769197452123517,0.037057155248487905,107.08919546241857,3.9684209416865115,0.023959688465537574,139.9784501548788,3.3538400575996756,0.016494406727429353,174.11135217378347,2.8718634586170753,0.011989844373737474,206.23069161774427,2.472673897584999,0.009067826572085689,232.97955851011125,2.1126182314107793,0.006939466000569193,252.10634270820614,1.7494833937514416,0.005056451193301357,263.2694478852508,1.331209113919166,0.00266330643053332,267.8414694475696,0.7133439079432059
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.39992901027556943,0.19996450513778471,0.5,51.053837424169515,,True,51.0538374241694,1.1368683772161603e-13,k=4:6.76203;k=5:6.6707;k=6:5.69934;k=3:5.14476;k=7:4.74843,0.01757830094955128,35.345681204346114,0.6213170214768942,0.08791217363045752,29.835026136084196,2.6228619979446717,0.18997202400957536,27.081647983993996,5.144755481034175,0.2401710506303945,28.155050281458486,6.762028006649469,0.18303735181670255,36.4444721292669,6.670699666898636,0.10512980361043082,54.21236731054206,5.699335528613826,0.0607030853513263,78.22379503481521,4.748425706503042,0.03719906181968336,107.1594968346334,3.9862327473176915,0.02434525245338274,139.37876102458526,3.3932111237832308,0.016940875556040784,172.37809607086348,2.920235874123741,0.012419995560194644,202.93478558744408,2.5204491360051073,0.00944079622537032,227.9544800879592,2.152071795170659,0.00722550497762624,245.5737864047637,1.774394616042143,0.005229099770342554,255.74183196159936,1.3372995547773832,0.002695623638918739,259.87276477132065,0.7005191678287408
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.42767106718098297,0.21383553359049148,0.5,51.08516380498065,global_max;local_max,True,51.08516380498094,2.8421709430404007e-13,k=4:6.66714;k=5:6.53363;k=6:5.62153;k=3:5.1864;k=7:4.72577,0.019628991609264568,34.116081921414235,0.6696642857764227,0.09352225753462927,29.232523483457737,2.7338915896070324,0.1939049445149752,26.747111228661016,5.186397118729384,0.23608445224296723,28.240466877950844,6.667135153966684,0.17657440818278014,37.002144190862445,6.533631711995432,0.10262233269473478,54.77876996170655,5.621525155618594,0.060082082036936046,78.6551824371799,4.725767123820814,0.037297984170030024,107.23779151007834,3.999753450171882,0.024699217348416114,138.74572558300648,3.426910832338375,0.017364824590662097,170.57849308845897,2.962065611420557,0.012832293593366748,199.58245983454955,2.5611007206832666,0.009796816500294537,222.9398447855266,2.18410074996795,0.007493300652158686,239.1491026717443,1.7920161270133461,0.005382481253084655,248.40324764560216,1.3370258236577988,0.002713613075703507,252.12818892244997,0.6841783502134043
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.45733751992057925,0.22866875996028962,0.5,51.07174860451144,,True,51.07174860451121,2.3447910280083306e-13,k=4:6.57325;k=5:6.40368;k=6:5.54577;k=3:5.22271;k=7:4.70106,0.0218675720537964,32.979100466774476,0.7211728557265813,0.09925962069745209,28.649574254953123,2.8437458736901355,0.1975935280190737,26.43156886211114,5.222706942543633,0.23182887287426954,28.3538690515555,6.573245503846745,0.17040681703575739,37.57878191035947,6.403680613425255,0.10014776978636097,55.37591515487262,5.545774402639241,0.05942379947491162,79.11075643601977,4.701061726762613,0.03735625906773344,107.31189048066504,4.008770781843961,0.02502148389091271,138.06682801573118,3.454636913065033,0.017764663277218012,168.7048438154505,2.9969847436171335,0.013224275866130893,196.17350756964711,2.5942525817275306,0.010133061213434833,217.9399178373111,2.2083985282964314,0.0077402211489468785,232.8354508658511,1.8021978810164425,0.005514831194038445,241.2533568188934,1.3304715378513208,0.0027172243999606057,244.6053842549025,0.6646477184591608
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.4890618589323333,0.24453092946616664,0.5,51.011392017725,,True,51.01139201772513,1.2789769243681803e-13,k=4:6.48045;k=5:6.28021;k=6:5.47178;k=3:5.25377;k=7:4.67412,0.02430400967510853,31.924820038644153,0.7759011350953061,0.10510905526814468,28.08516991399481,2.9520056767053147,0.2010262477276728,26.134728014209394,5.253766308079808,0.22742637886387534,28.494724816389198,6.480452081714001,0.16452441738055704,38.17189292242688,6.280208443375291,0.09771333288074367,55.99826197587659,5.47177681319192,0.05873399709321425,79.58117305945538,4.6741203871486325,0.03737626915612093,107.36938484361224,4.013067027041982,0.02531203035761921,137.3302161487669,3.476106600175996,0.01813885553500715,166.75077814318217,3.024668275089209,0.013593525350209119,192.70885701031543,2.619592732979547,0.010446783918936595,212.95932391500074,2.224740040462839,0.007963794076137854,226.63586653039138,1.8048813713151004,0.0056246402498226124,234.2918260695312,1.317807235115124,0.002706662466831488,237.30254440885034,0.6422978902350476
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.5229868345459289,0.26149341727296443,0.5,50.90218196979727,,False,50.902181969797525,2.5579538487363607e-13,k=4:6.38879;k=5:6.16257;k=6:5.39919;k=3:5.27965;k=7:4.64473,0.02694795706537347,30.944268964577343,0.8338848314767989,0.11105462598384015,27.53826266916401,3.0582514609687568,0.20419276433243644,25.856196971746932,5.279648334784978,0.22289925044872516,28.66224540154929,6.388793016182756,0.15891674505200018,38.77860642085748,6.162569910055265,0.09532541883138641,56.63959938455204,5.399193533774359,0.05801818400718101,80.05648564223573,4.644731914959477,0.03736039674775284,107.39782477768823,4.012425343540073,0.02557088946705748,136.52488014517428,3.491062619695522,0.0184859185740135,164.71131055112807,3.044839875067204,0.013937688788916908,189.1904966521754,2.636878264158647,0.01073535109586641,208.00296302226084,2.232984837024488,0.00816174560861347,220.5532317768289,1.8000993709200421,0.005710683138658416,227.5183202584346,1.299285035235728,0.002682380858181407,230.21847179900513,0.6175336219534274
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.5592650993178645,0.27963254965893225,0.5,50.74251774829352,,False,50.742517748293544,2.1316282072803006e-14,k=4:6.29826;k=5:6.05012;k=6:5.32766;k=3:5.30042;k=7:4.61267,0.029808655455305907,30.02932575392696,0.895133824953953,0.11707983131166769,27.007770608682073,3.1620652269687137,0.20708395147458805,25.595490556968127,5.3004153244674646,0.21826982474301815,28.855363637768704,6.298255164111834,0.15357313263579098,39.395677205077796,6.050117560692219,0.09298959333876398,57.29309345050485,5.327661461082248,0.057281564492717214,80.5262660271098,4.612670500789593,0.03731097993300046,107.38490986214995,4.006636216973741,0.025798126219441914,135.64081874943847,3.4992789626064567,0.018804422442399552,162.58287031948927,3.05727697538554,0.014254495520680078,185.62138841785048,2.6459392497446665,0.010996275082618962,203.07592878285652,2.233078775554628,0.008332037094740393,214.5902480277184,1.787973906736491,0.005772041893942761,220.93249410366585,1.2752316116996214,0.0026450683613225604,223.35263434589731,0.5907829865263796
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.5980598949237079,0.29902994746185396,0.5,50.53112932545999,,False,50.53112932546016,1.6342482922482304e-13,k=4:6.20878;k=5:5.94221;k=3:5.31612;k=6:5.2568;k=7:4.5777,0.03289483910543965,29.17263432502731,0.9596291124035995,0.12316776868277639,26.492585125711205,3.2630325965723603,0.20969191628890185,25.352037123047243,5.316117246159155,0.2135603386297041,29.07271409143013,6.208778666250389,0.14848280443921344,40.01949842253451,5.942207358028602,0.09071059036083506,57.95135454639082,5.256801583113174,0.05652898991977306,80.97974683206523,4.57770329237559,0.037230271657609997,107.31868635837495,3.995503847060143,0.02599381716937234,134.6691887716648,3.5005662712783456,0.019092990549195023,160.36330668520722,3.0618150989783244,0.014541776844784757,182.00537110710246,2.6466814911917194,0.011227246286018155,198.1834300539693,2.2250541790237657,0.00847289844017743,208.74941115731883,1.7687125601828038,0.005808122818308427,214.53398191895428,1.2460397156860459,0.0025956288078914417,216.70521819068276,0.5624863071561367
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.6395457866983176,0.3197728933491588,0.5,50.267092097959306,,False,50.26709209795932,1.4210854715202004e-14,k=4:6.12026;k=5:5.8382;k=3:5.32679;k=6:5.18623;k=7:4.5396,0.03621464235023736,28.367529211014418,1.0273199247367981,0.1293013005337117,25.99158027714169,3.3607451327607913,0.21201001607310127,25.125186920319937,5.326791282816703,0.2087927729764299,29.312615577955327,6.120262289713389,0.14363496549644347,40.646123006694665,5.838204475630786,0.08849232048197116,58.606524091487145,5.186227312238244,0.05576491756417661,81.40598233288625,4.53959789402422,0.03712040235533597,107.18774645105256,3.9788522758248064,0.026158031592429718,133.60243386078847,3.4947766857560065,0.019350301378903173,158.05186960342186,3.0583513103253184,0.014797485813515683,178.34705660162138,2.6390880399447707,0.011426164181579955,193.33071667086674,2.20902851002384,0.00858285757146551,203.03298908564807,1.7426032276310286,0.005818666702310448,208.32238563753393,1.212158528654995,0.002535154928387949,210.27717158753256,0.5330852078776116
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.6839094491292499,0.34195472456462495,0.5,49.94983687461024,,False,49.94983687461004,1.9895196601282805e-13,k=4:6.03257;k=5:5.73749;k=3:5.33246;k=6:5.11555;k=7:4.49813,0.03977551100658686,27.60797023678278,1.098121124022676,0.1354632179660611,25.503623652909667,3.4548029298184932,0.2140328718923582,24.91422153165864,5.332462385383326,0.20398869963821709,29.573056741252575,6.032569388975323,0.13901888366900506,41.27129347861973,5.737489146973603,0.08633788763192655,59.25037958019079,5.115552614343508,0.05499337658547549,81.79402451430624,4.498129592556857,0.03698334664835419,106.98142398067284,3.9565310880117757,0.026290814965934887,132.4343891329098,3.4818080198199497,0.01957509158304539,155.64916737794383,3.046846706248011,0.015019717305948636,174.651721244146,2.6232194800844164,0.0115911666156834,188.52301001160032,2.185201619934609,0.008660765346503306,197.44300190036859,1.7100075087682987,0.005803752044779887,202.29726122893646,1.174083143510811,0.0024648971001176388,204.07023325005179,0.5030121261583828
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.7313505058378402,0.3656752529189201,0.5,49.57915504598345,,False,49.57915504598366,2.1316282072803006e-13,k=4:5.94553;k=5:5.63946;k=3:5.33314;k=6:5.0444;k=7:4.45309,0.04358411982482715,26.88848593394463,1.171910992853222,0.14163639901771097,25.027588287022528,3.544817481071712,0.21575637965463962,24.718364036333085,5.333144735464671,0.19916913272737968,29.851685444308753,5.945534300393518,0.13462396400201154,41.89047947791963,5.639462401262455,0.08424961341929134,59.8744557552753,5.044399751072407,0.054217941328583916,82.13310990092292,4.453088133742374,0.036820894550863514,106.68998093806468,3.928420537754118,0.02639217513925085,131.16035888325248,3.4616071629737957,0.01976616059810185,153.15710296263134,3.027327893899392,0.015206728208070001,170.9251947217511,2.59921298004511,0.011720656920379526,183.7654389604,2.1538516638777936,0.008705815357933765,191.9812045951549,1.671352919399124,0.0057637911934884075,196.45810357337814,1.1323434872656704,0.0023862280574700424,198.0869361704848,0.4726806049082882
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.7820824278276359,0.39104121391381796,0.5,49.15519896996717,,False,49.15519896996722,5.684341886080802e-14,k=4:5.85897;k=5:5.54355;k=3:5.32884;k=6:4.97241;k=7:4.40428,0.04764629758078596,26.204124808997502,1.248529528493551,0.14780395879862768,24.562365117743052,3.630414801859744,0.21717771889897905,24.53678954078313,5.328843981571608,0.19435438561755922,30.145802774534335,5.858968977192733,0.1304398146209937,42.49892213529371,5.5435515249197564,0.0822290682393878,60.47017894773525,4.972406471141314,0.05344171198121116,82.41285195853365,4.404283897918149,0.03663462753112032,106.30477897297202,3.894435982452901,0.02646207151976563,129.77716539513952,3.434172632318635,0.019922376899288507,150.57879119536204,2.9998874312332684,0.015356957491620976,167.17374864596673,2.567280151671041,0.011813328357739149,179.06298174446016,2.115329800063159,0.008717558167955441,186.64907252010008,1.627124146688906,0.0056995195103006855,190.80432979554854,1.0874930003195753,0.002300604784664775,192.33057545229295,0.4424766421228747
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.8363334940420332,0.4181667470210166,0.5,48.678477701788346,,False,48.678477701788154,1.9184653865522705e-13,k=4:5.77267;k=5:5.44922;k=3:5.31956;k=6:4.89923;k=7:4.35155,0.05196696128178001,25.550413491633332,1.327777348653179,0.1539493890687471,24.106875503636605,3.7112387561412006,0.21829535924425503,24.368635712403673,5.319560087131542,0.18956393510386707,30.45236251991729,5.772669672485035,0.12645630360041207,43.091684207522746,5.449215100799579,0.08027710823834347,61.02901086034635,4.899232510515063,0.05266730250046578,82.62343322558472,4.3515533513189055,0.03642589970505299,105.81843041724453,3.854531533324678,0.026500407546539713,128.2831677357553,3.39955622635863,0.020042685954457694,147.91845959616728,2.96468323255312,0.01546904595031783,163.40398684663361,2.5277037809957057,0.011868185423697828,174.4204140189078,2.070053815254542,0.008695909617890499,181.4477896367879,1.5778535790475159,0.005611977849431205,185.335260978103,1.0400973793276655,0.002209528914739436,186.8051262549188,0.4127513278817941
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.8943478185533515,0.4471739092766758,0.5,48.14984828303923,,False,48.14984828303922,1.4210854715202004e-14,k=4:5.68642;k=5:5.35595;k=3:5.30529;k=6:4.82457;k=7:4.29476,0.05655006079018988,24.92332075561117,1.4094153038232127,0.16005668521178382,23.660083323736675,3.7869545086318968,0.21910906416883394,24.213012967922026,5.305290612109236,0.18481629406697678,30.767977009509337,5.686423486835459,0.12266360640039452,43.6637047739876,5.355947496379442,0.07839391716549281,61.54259747540514,4.824565288636177,0.0518968356135293,82.75579095486043,4.294763679251987,0.03619582435147643,105.22492384751177,3.8087028609820197,0.026507026663994956,126.67825035878325,3.357863760008496,0.02012611989157708,145.18133563387408,2.9219369669866415,0.015541855317454275,159.62273919057228,2.4808335178756127,0.011884561562256769,169.84226347699217,2.018500836165348,0.008641152971497578,176.3782396562519,1.5241113497131331,0.005502488815593574,180.0501020781288,0.990723672931385,0.0021145070089475474,181.5150959940302,0.3838149427091637
A_fixed_q2_start_5_1,"start=(5,1), q2=0.5, r=q1/q2",15,5,1,0.9563864490054,0.4781932245027,0.5,47.57050288020325,,False,47.57050288020302,2.2737367544323206e-13,k=4:5.60001;k=3:5.28603;k=5:5.26328;k=6:4.74812;k=7:4.23382,0.061398534958908284,24.319226414953256,1.4931648732121132,0.1661104589720495,23.22100623188348,3.8572520029709865,0.2196198915477777,24.069013999386577,5.286034244207223,0.1801288938887004,31.08893022276681,5.600014613209973,0.1190522436488284,44.209857242087665,5.263282696064941,0.07657905212648097,62.0029183663097,4.748124717567575,0.05113194460130488,82.80178996644877,4.2338165374533405,0.035945265855694956,104.51972000131599,3.7569891226101007,0.026481711942618162,124.96378227659218,3.309254885508767,0.020171808836563474,142.3735235384369,2.8719315002053194,0.015574486454415443,155.83696050870432,2.4270806305400896,0.011862132870856096,165.33277116568928,1.9611992994742518,0.008553934775761681,171.4410001117429,1.4664951328472,0.0053726274355429034,174.9479197631436,0.9399299935106239,0.0020170120844936025,176.4652941630129,0.3559326308205154
